"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Rahill";"Flowers at your feet";"Healing";"2023";"BIG DADA";1762768704;1762768819;"https://www.deezer.com/track/2161620667";"https://open.spotify.com/track/06VX8Gnt7kg4lBUWFhPucb";
"Lana Del Rey";"Henry, Come On";"Henry, Come On";"2025";"POLYDOR";1762768815;1762769124;"https://www.deezer.com/track/3315176061";"https://open.spotify.com/track/6CYldrsUPBsiPtfLW4xZCl";
"Andrea Laszlo De Simone";"Vivo (radio edit)";"Vivo (radio edit)";"2021";"UNIVERSAL";1762769122;1762769388;;;
"The Skyliners";"Bof / American graffiti";"Since I don't have you";"1958";"MCA";1762769384;1762769539;"https://www.deezer.com/track/86490787";;
"Les Chaussettes Noires";"The chaussettes noires story";"Fou d'elle";"1961";"POLYDOR";1762769538;1762769656;"https://www.deezer.com/track/389250571";"https://open.spotify.com/track/0sfoghwo9KwlV9l1f5yKAH";
"The Ramones";"Ramones";"Let's dance";"1976";"RHINO WARNER BROS";1762769653;1762769765;;;
"Cookin On 3 Burners";"Real Life Baby";"Enter sandman";"2017";"SOUL MESSIN' RECORDS";1762769765;1762769962;;;
"The Bamboos";"4";"Turn it up (feat. Lyrics Born)";"2010";"TRUTHOUGHTS";1762769959;1762770179;;;
"Emma-Jean Thackray";"Weirdo";"Thank you for the day";"2025";"BROWNSWOOD MUSIC LIMITED";1762770175;1762770441;"https://www.deezer.com/track/3303801451";"https://open.spotify.com/track/4xvXAIpwt6xQGm8MItce1J";
"Resavoir & Matt Gold";"Horizon";"Memento";"2025";"INTERNATIONAL ANTHEM RECORDING CO.";1762770441;1762770666;;;
"Sessa";"Pequena Vertigem de Amor";"Pequena Vertigem";"2025";"MEXICAN SUMMER";1762770665;1762770913;"https://www.deezer.com/track/3493841261";"https://open.spotify.com/track/4MXTq0D1ID312bhSQFkDau";
"Crosby Stills & Nash";"CSN";"Dark Star";"1977";"ATLANTIC";1762770909;1762771192;;;
"Veronique Sanson";"Hollywood";"Bernard's song";"1977";"WEA";1762771190;1762771567;;;
"Maceo Parker";"Doing their own thing";"Southwick";"1970";"CHARLY";1762771560;1762771765;"https://www.deezer.com/track/61551231";;
"Peter King";"Nigeria 70 - Lagos jump- Original heavyweight afrobeat, highlife & afrofunk";"African dialects";"1979";"STRUT";1762771762;1762772057;"https://www.deezer.com/track/372616471";;
"Obongjayar";"Paradise Now";"Holy mountain";"2025";"SEPTEMBER RECORDINGS";1762772057;1762772205;"https://www.deezer.com/track/3398113451";"https://open.spotify.com/track/2l5tfcgwEAi6gErNcsL5OU";
"Hot Chip";"Hot Chip Vs William Onyeabor";"Atomic Bomb (Full Version)";"2014";"LUAKA BOP";1762772201;1762772636;;;
"Mato";"Homework";"Rollin & scratchin dub";"2014";"FAVORITE RECORDINGS";1762772616;1762772809;;;
"Marina P & The Co-Operators";"Know nothing about";"Step Back";"2025";"ELEPHANTSOUNDZ";1762772808;1762773114;;;
"Janelle Monae";"The age of pleasure";"Champagne shit";"2023";"BAD BOY RECORDS";1762773109;1762773253;"https://www.deezer.com/track/2269127807";"https://open.spotify.com/track/5OhG7shUD0xgQMirbRAipe";"https://music.apple.com/fr/album/champagne-shit/1691910731?i=1691911186&uo=4"
