"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Biensüre";"Biensüre";"Zérin";"2022";"WEWANTSOUNDS";1729335994;1729336175;"https://open.spotify.com/track/6gkoSrBrtEr3GPtlpeDUZf";;
"Nubiyan Twist";"Breeze";"Breeze";"2024";"STRUT RECORDS";1729336174;1729336438;"https://open.spotify.com/track/46MSjCl56neKwW4Rlhx6sl";"https://music.apple.com/fr/album/breeze/1766733614?i=1766733615&uo=4";
"Caroline Henderson";"No. 8";"Bang Bang";"2008";"STUNT";1729336434;1729336623;;;
"Gitkin";"Safe passage";"Spug life";"2020";"WONDERWHEEL RECORDINGS";1729336621;1729336838;"https://open.spotify.com/track/5FU5m5NQ9xl8q9J34ptGfK";;
"The Smile";"Cutouts";"No words";"2024";"XL RECORDINGS";1729336836;1729337092;"https://open.spotify.com/track/5RB2TnonJj7XY0xGWiqFFk";;
"Patrick Coutin";"J'aime regarder les filles";"J'aime regarder les filles";"1981";"DANCETERIA";1729337089;1729337314;"https://open.spotify.com/track/6WIaMYb7JxL6tBNk8vaXMY";;
"Jack Nitzsche";"Three piece suite : The Reprise recordings 1971-1974";"On the moodus run";"1972";"WOUNDED BIRD";1729337308;1729337457;;;
"Orchestre Philharmonique De La Scala De Milan";"The Fellini album";"Le Casanova de Fellini : 1. O venezia, Venaga, Venusia - suite pour orchestre";"2019";"DECCA";1729337456;1729337727;;;
"Jim James";"Regions of light and sound of god";"State of the art (A.E.I.O.U.)";"2013";"ANTONE'S RECORDS";1729337715;1729338032;;;"https://www.deezer.com/track/72011240"
"Sampha & Little Simz";"Satellite Business 2.0";"Satellite Business 2.0";"2024";"YOUNG";1729338026;1729338317;;"https://music.apple.com/fr/album/satellite-business-2-0/1753785931?i=1753785932&uo=4";
"Sam Cooke";"The man who invented soul";"You send me";"1958";"RCA";1729338309;1729338470;;;
"The Rias Orchestra";"Psychemagik presents ritual chants";"Amram";"1978";"ESKIMO RECORDINGS";1729338468;1729338632;;;
"Louis Chedid";"Ver de terre / 1976 (cd 4)";"Flamenco";"1976";"ATMOSPHERIQUES";1729338631;1729338835;"https://open.spotify.com/track/26dYaglvepPtSaX5wzseKY";;
"Za! + Perrate";"Jolifanto";"Tarareos";"2024";"LOVEMONK DISCOS BUENOS";1729338829;1729339214;;;
"Mustafa";"Dunya";"Name of god";"2024";"JAGJAGUWAR";1729339209;1729339414;"https://open.spotify.com/track/0nvsWayNp3WFQGta5Zcxyv";;
"Tom Bennecke";"Dub guerilla";"The curse";"2005";"ENJA RECORDS";1729339412;1729339641;;;
"Dinah Washington";"The swingin' miss """"D""""";"Caravan";"1956";"VERVE";1729339639;1729339795;;;
"The Coasters";"50 coastin' classics";"Little Egypt (Ying-Yang)";"1961";"RHINO RECORDS";1729339794;1729339964;;;
"Sallie Ford";"Slap back";"Hey girl";"2014";"CAROLINE";1729339962;1729340150;"https://open.spotify.com/track/5vH29TZQ0nbxDRse2cugXW";;
"La Poison";"Le monde va mal";"Le monde va mal";"2021";"PIAS";1729340146;1729340367;"https://open.spotify.com/track/1XBmHwOnontQgOO2kv9buF";"https://music.apple.com/fr/album/le-monde-va-mal/1718610259?i=1718610266&uo=4";"https://www.deezer.com/track/2560467362"
"Magic Source";"Voyage spectral";"Saturn moon dive";"2023";"FAVORITE RECORDINGS";1729340366;1729340607;"https://open.spotify.com/track/4BOZ6jF85HREkphijTHAtU";"https://music.apple.com/fr/album/saturn-moon-dive/1676105055?i=1676105247&uo=4";
"Los Fulanos";"Blue Monday / Why don’t we do some boogaloo";"Blue monday";"2024";"LOVEMONK";1729340605;1729340839;"https://open.spotify.com/track/7b9xsEw4XMhNwGOj7zIQau";;"https://www.deezer.com/track/67246743"
"Strange As Angels";"Chrystabell sings The Cure";"The walk";"2021";"KWAIDAN";1729340834;1729340998;;;
"Tudor Lodge";"Tudor Lodge";"Forest";"1971";"VERTIGO";1729340995;1729341209;"https://open.spotify.com/track/6yClxUMFgdyM59eba5umZK";;
"Duo Ariane";"Musique française pour flûte et harpe";"2 Esquisses pour flûte traversière et harpe : 1. Orientale";"1987";"CYBELIA";1729341207;1729341399;;;
"Quinteto Violado";"Quinteto violado";"Asa branca";"1972";"PHILIPS";1729341397;1729341715;"https://open.spotify.com/track/236tgny7Ca03m6hC5sp8kS";;
"Pierre Vassiliu & Toco";"Qui c'est celui là";"Qui c'est celui la";"2005";"";1729341709;1729341926;;;
"Kuf Knotz & Christine Elise";"Hypnagogia";"LUCIDreamin’";"2024";"AUTOPRODUCTION";1729341926;1729342021;;;
"Archil & Leon";"Pisces";"Casablanca";"2024";"ZUMA RECORD";1729342018;1729342261;"https://open.spotify.com/track/3dSgTzXR8968SnR03QzYiC";;
"Le Couleur";"Autobahn";"Autobahn";"2023";"LISBON LUX RECORDS";1729342258;1729342507;"https://open.spotify.com/track/01bO8W4OXsks4yP5RylcZ1";;
"Kraftwerk";"The man machine";"The man machine";"1978";"CAPITOL";1729342504;1729342834;;;
"The Love Unlimited Orchestra";"Together brothers";"Do Drop In";"1974";"ISLAND RECORDS";1729342832;1729342977;"https://open.spotify.com/track/4ATHXuRqLnR6JiNhXJN9dO";;
"Neal Francis";"Sentimental garbage";"Strawberry letter 23";"2022";"ATO RECORDS";1729342973;1729343222;"https://open.spotify.com/track/0CPjiCysNTx0Fpj06LxvaP";;
"Satellite Lovers";"Sons of 1973";"How much I love you, baby";"1996";"OO RECORDS INC.";1729343219;1729343508;;;
"Pearl & The Oysters";"Planet pearl";"Mid city";"2024";"STONES THROW RECORDS";1729343502;1729343753;"https://open.spotify.com/track/1gxlLBjWPt0e4UJG7cqPEG";"https://music.apple.com/fr/album/mid-city/1750558302?i=1750558698&uo=4";"https://www.deezer.com/track/2833893152"
"Underworld";"Second toughest in the infants";"Blueski";"1996";"JUNIOR BOY'S OWN / LOGIC RECORDS / BMG";1729343746;1729343921;;;
"Diogo Strausz";"Flexivel";"Flexivel";"2023";"CRACKI RECORDS";1729343919;1729344130;"https://open.spotify.com/track/0vqylBHXB7Mz3LCdhA9cAS";;
"Donnie Elbert";"A Treasury of Northern Soul /vol 2";"Get ready";"1967";"SANCTUARY RECORDS";1729344130;1729344293;;;
"Susan Cadogan";"Doing it her way";"I can see clearly now";"1975";"PATHE MARCONI";1729344293;1729344443;;;
"Eugene Blacknell";"We can't take life for granted";"Mo self";"1963";"LUV N' HAIGHT RECORDINGS";1729344435;1729344582;;;
"Choses Sauvages";"Incendie au paradis";"Incendie au paradis";"2024";"AUDIOGRAM";1729344580;1729344800;"https://open.spotify.com/track/3IoiixKPZXzFLfwHqtrLDU";;"https://www.deezer.com/track/2941945591"
"Warmduscher";"Too cold to hold";"Fashion week";"2024";"STRAP ORIGINALS";1729344799;1729345006;"https://open.spotify.com/track/3dMnOsjItleYEEXjt2dfj4";;
"Rachid Taha";"Diwan 2";"Ecoute moi Camarade";"2006";"BARCLAY";1729345004;1729345406;;;
"Hagai Shaham";"Johannes Brahms et Joseph Joachim : Oeuvres pour violon et piano (intégrale)";"21 danses hongroises woo 1 (intégrale) : Danse hongroise en sol min WoO 1 n°1 - arrangement pour violon et piano";"2008";"HYPERION";1729345404;1729345607;;;
"Joe Simon";"Drowning in the sea of love";"Ole night owl";"1972";"SOUTH BOUND";1729345604;1729345761;"https://open.spotify.com/track/1vpxoM3xNNTLv4vv5jKTrY";;
"The New Cobras";"Soulgroove '66 pt. 1 / Soulgroove '66 pt. 2";"Soulgroove '66 pt. 1";"2021";"SOUL MESSIN' RECORDS";1729345759;1729345978;;;
"J J Cale";"Travel-log";"Shanghaid";"1984";"MERCURY";1729345975;1729346129;;;
"Khruangbin";"A la sala";"Ada jean";"2024";"DEAD OCEANS";1729346127;1729346325;"https://open.spotify.com/track/1k9NCfhr7kBZThlVSdXJFa";;
"Inna De Yard";"Family affair";"Tonight";"2023";"CHAPTER TWO";1729346322;1729346514;"https://open.spotify.com/track/4PuvtMKB5cjKNEKSVZSZ2V";;
"Ohio Players";"Honey";"Fopp";"1975";"MERCURY";1729346505;1729346734;;"https://music.apple.com/fr/album/fopp/1434910099?i=1434910340&uo=4";
"Aretha Franklin";"The great american songbook";"Rock-a-bye your baby with a dixie melody";"2011";"SONY";1729346726;1729346867;"https://open.spotify.com/track/06zOwqnSaPSjs5oGV5k5de";;"https://www.deezer.com/track/10274017"
"Automatic City";"Triple riple";"Second ripple";"2019";"WITA RECORDS";1729346866;1729346944;;;
"The McCoys";"Compil./ Roof & trocadero present/Fever";"Fever";"1966";"TROCADERO RECORDS";1729346940;1729347102;;;"https://www.deezer.com/track/1030368"
"Wendy And Bonnie";"Genesis";"Endless passway";"1969";"SUNDAZED";1729347102;1729347316;;;
"Rosie Lowe";"Lover, Other";"In My Head";"2024";"BLUE FLOWERS MUSIC";1729347314;1729347438;"https://open.spotify.com/track/6bZiehE4RoMgiFt09um4g1";"https://music.apple.com/fr/album/in-my-head/1742822948?i=1742823877&uo=4";"https://www.deezer.com/track/2763545121"
"The Dap Kings";"It's a holiday soul party";"God rest ye merry gents";"2015";"DAPTONE RECORDS";1729347437;1729347567;;;
"BIM (Benin International Musical)";"Positive vodoun";"Ya profiter";"2024";"AUTOPRODUCTION";1729347563;1729347771;;;
"Calypso Rose";"Calypso Rose & friends";"Clandestino (feat. Manu Chao)";"2019";"BECAUSE";1729347766;1729347925;;;
"La Caravane Passe";"Hôtel Karavan";"Insulaire (feat. Oriane Lacaille)";"2023";"STUDIO TITO / BUDDE MUSIC";1729347924;1729348101;;;
"Sully Braq";"Symphonie dans le coin d'une pièce";"Rumor runs";"2022";"CHAMBRE MUSIC";1729348099;1729348296;"https://open.spotify.com/track/0a2In1fin55FGqJmU7EP23";"https://music.apple.com/fr/album/rumor-runs/1622860901?i=1622860905&uo=4";
"Marbert Rocel";"In the beginning";"Always on my mind";"2015";"COMPOST RECORDS";1729348294;1729348554;"https://open.spotify.com/track/4W40sgfJNXLkVf3lowsQzf";"https://music.apple.com/fr/album/always-on-my-mind/1036183692?i=1036184657&uo=4";"https://www.deezer.com/track/1760861697"
"Alt-J";"The Dream";"Hard drive gold";"2022";"BMG";1729348549;1729348703;"https://open.spotify.com/track/2cS0uhk7nfaMmF5In6wzIV";"https://music.apple.com/fr/album/hard-drive-gold/1589439120?i=1589439124&uo=4";"https://www.deezer.com/track/1588731032"
"Tindersticks";"Soft tissue";"New world (edit)";"2024";"CITY SLANG";1729348700;1729348927;;"https://music.apple.com/fr/album/new-world-edit/1741752191?i=1741753272&uo=4";
"The Mar Keys";"Damifiknow / Memphis experience";"Black";"1969";"STAX";1729348926;1729349081;;;
"Liam Bailey";"Zero grace";"Light up the darkness";"2024";"BIG CROWN RECORDS";1729349079;1729349317;"https://open.spotify.com/track/1VNaYZ5djRUnDCenV5B4FK";;"https://www.deezer.com/track/2525489031"
"Fredda";"Le chant des murmures";"Jardins déserts";"2014";"TRAFFIX MUSIC";1729349315;1729349482;"https://open.spotify.com/track/1G3YVQQ95IgM8px7pYsogf";"https://music.apple.com/fr/album/jardins-d%C3%A9serts/898179422?i=898179454&uo=4";"https://www.deezer.com/track/81189886"
"Neil Young";"Comes a time";"Comes a time";"1978";"REPRISE";1729349475;1729349659;;"https://music.apple.com/fr/album/comes-a-time/1015778690?i=1015778743&uo=4";
"Bill Frisell";"Disfarmer";"That's alright, Mama";"2009";"NONESUCH";1729349655;1729349840;"https://open.spotify.com/track/4WYqXBRf5cZuOWRAAv4zd7";"https://music.apple.com/fr/album/thats-alright-mama/322838579?i=322838602&uo=4";
"James Hunter";"People gonna talk";"You can't win";"2006";"ROUNDER";1729349836;1729349984;"https://open.spotify.com/track/0sAGW5920RzluENWb51zio";;
"The Marion Gaines Singers";"Soul gospel";"Grandma's hands";"1972";"SOUL JAZZ";1729349984;1729350101;;;
"Oddisee";"Odd renditions (EP)";"Paralyzed";"2012";"MELLOW MUSIC GROUP";1729350098;1729350253;;;
"Maupin Bennie";"The jewel in the lotus";"Winds of change";"1974";"ECM";1729350251;1729350338;;;
"Timber Timbre";"Creep on creepin'on";"Creep on, creepin' on";"2011";"FULL TIME HOBBY";1729350336;1729350571;;;
"Emily Loizeau";"La souterraine";"La souterraine";"2024";"LES EDITIONS DE LA DERNIERE PLUIE";1729350570;1729350834;"https://open.spotify.com/track/0Uaq9pJOib7ZfMD0x6Oo0o";;"https://www.deezer.com/track/2822688342"
"Cat Power";"Cat Power sings Dylan";"She belongs to me";"2023";"DOMINO RECORDING";1729350832;1729351121;;"https://music.apple.com/fr/album/she-belongs-to-me-live-at-the-royal-albert-hall/1701986401?i=1701986404&uo=4";
"Todd Rubenstein";"String quartet tribute To Bob Dylan";"Knockin' on heaven's door";"2003";"VITAMIN";1729351103;1729351278;;;
"Miriam Makeba & Harry Belafonte";"An evening with Harry Belafonte and Miriam Makeba / The magic of Miriam Makeba";"Train song (Mbombela)";"1965";"COLLECTABLES";1729351277;1729351466;;;
"Paul Simon";"Stranger to stranger";"Wristband";"2016";"CONCORD";1729351466;1729351662;"https://open.spotify.com/track/4qM4ULQer9maS6JiqaX4Xu";;"https://www.deezer.com/track/2531335051"
"Tommy Richman";"Coyote";"Temptations";"2024";"PULSE RECORDS";1729351659;1729351858;"https://open.spotify.com/track/6mO0APDNwS1d2OYRfkZegK";"https://music.apple.com/fr/album/temptations/1765621525?i=1765621529&uo=4";
"Muddy Monk";"Bingo paradis";"Chaki queen";"2024";"HALF AWAKE RECORDS";1729351858;1729352062;"https://open.spotify.com/track/7o0iyFrZ0YxZXs2leWNRel";;"https://www.deezer.com/track/2801059052"
"Michel Magne";"Parties Fines : A voluptuous travel through 70's french erotic cinema - part one";"Fantasme d'Emanuelle";"";"VADIM";1729352059;1729352187;;;
"The Congos";"Arkology / Succès de 1976 à 1997";"Feast of the passover";"1977";"ISLAND";1729352186;1729352401;;;
"The Orb";"The orserver in the star house";"Golden clouds";"2012";"COOKING VINYL";1729352399;1729352743;;;
"Pierre Henry";"Messe pour le temps present / Le voyage";"Messe pour le temps present : Jericho jerk";"1968";"PHILIPS";1729352742;1729352888;;;
"The Doors";"Legacy - the absolute best";"People are strange";"1966";"ELEKTRA";1729352887;1729353016;;;
"Red Hot Chili Peppers";"One hot minute";"Tearjerker";"1995";"WB";1729353015;1729353275;"https://open.spotify.com/track/30vh2LXU2A9ccd0rgFYHpd";;
"Jalen Ngonda";"Anyone in Love";"Anyone in love";"2024";"DAPTONE RECORDING CO";1729353276;1729353460;"https://open.spotify.com/track/5fjaHwIsvJKxkhODCYY0EB";"https://music.apple.com/fr/album/anyone-in-love/1766308691?i=1766308692&uo=4";"https://www.deezer.com/track/2977738301"
"Handy Craig";"Introducing Three for all + One";"Bright eyes";"1993";"ARABESQUE RECORDINGS";1729353458;1729353763;;;
"Norah Jones";"Come away with me";"Cold, cold heart";"2002";"BLUENOTE";1729353761;1729353978;;"https://music.apple.com/fr/album/cold-cold-heart/724443541?i=724443706&uo=4";
"Sampha";"Process";"Timmy’s prayer";"2016";"YOUNG TURKS";1729353975;1729354237;"https://open.spotify.com/track/6TcF4oFORJmTdel32TLW4R";"https://music.apple.com/fr/album/timmys-prayer/1138217713?i=1138217740&uo=4";"https://www.deezer.com/track/140875601"
"Mieke Miami";"Birdland";"Very high";"2024";"SONAR KOLLEKTIV";1729354237;1729354475;"https://open.spotify.com/track/6tv7XTKB9MlbcGEJNiUrUo";;
"J Dilla";"Rebirth of detroit instrumentals";"Detroit madness";"2013";"RUFF DRAFT RECORDS";1729354474;1729354686;"https://open.spotify.com/track/0h76E7hQMrGbTrg6y9JUQ0";;"https://www.deezer.com/track/139816219"
"Curtis Mayfield";"Superfly";"Pusherman";"1977";"PLASTIC REC";1729354678;1729354980;;;
"Jackson C Frank";"The complete recordings";"Milk and honey";"2014";"BA DA BING RECORDS";1729354977;1729355192;;;
"Mac Demarco";"Five easy hot dogs";"Chicago";"2023";"MAC RECORDS LABEL";1729355192;1729355335;"https://open.spotify.com/track/6aJxCxEnxB3bG0EblcML0x";"https://music.apple.com/fr/album/chicago/1661489563?i=1661489785&uo=4";"https://www.deezer.com/track/2106872727"
"Leonie Pernet";"Réparer le monde";"Réparer le monde";"2024";"CRYBABY / INFINE";1729355328;1729355505;"https://open.spotify.com/track/3DXhci2tPTbrCU2v9EQH5P";"https://music.apple.com/fr/album/r%C3%A9parer-le-monde/1770007095?i=1770007669&uo=4";
"Antony And The Johnsons";"Another world [ep]";"Another world";"2008";"ROUGH TRADE";1729355505;1729355742;"https://open.spotify.com/track/5LHwcxW2tF0kdebkREreAs";"https://music.apple.com/fr/album/another-world/1314881122?i=1314883078&uo=4";
"Ezechiel Pailhes";"Ventas rumba";"Pianovado";"2024";"CIRCUS COMPANY";1729355734;1729355859;"https://open.spotify.com/track/1Q1vXARlQmD2lSOk4Z48kl";"https://music.apple.com/fr/album/pianovado/1729876179?i=1729877015&uo=4";"https://www.deezer.com/track/2654766692"
"Gil Scott Heron";"I'm new here :";"New york is killing me";"2010";"XLRECORDING";1729355856;1729356126;;;
"Pedro Mizutani";"Aperana";"Amadurecer";"2023";"NICE GUYS";1729356127;1729356334;"https://open.spotify.com/track/3eF6O7QMduhx8at9iqxQTC";;"https://www.deezer.com/track/2147478577"
"Claude Fontaine";"La mer";"Marmalade haze";"2024";"INNOVATIVE LEISURE";1729356331;1729356504;"https://open.spotify.com/track/07H25HUJDLrmaIFkzsdPP5";"https://music.apple.com/fr/album/marmalade-haze/1746125261?i=1746126092&uo=4";
"Chris Joss";"Music from""""the man with a suitcase""""";"The fly";"1999";"PULP FLAVOUR";1729356498;1729356734;;;
"U2";"Achtung baby : 20eme anniversaire / Vol.1";"Zoo station";"2011";"MERCURY";1729356677;1729356951;;;"https://www.deezer.com/track/14343464"
"Unknown Mortal Orchestra";"V";"Meshuggah";"2023";"JAGJAGUWAR";1729356947;1729357225;"https://open.spotify.com/track/7FpD6W73sZuEEp4dNRCwy9";"https://music.apple.com/fr/album/meshuggah/1658649715?i=1658649916&uo=4";
"Leon Thomas";"The creator 1969-1973 : The best of the Flying Dutchman masters";"Bags' groove";"1970";"BGP RECORDS";1729357381;1729357577;;;
"Milt Jackson";"Memphis Jackson";"A sound for sore ears";"1970";"IMPULSE";1729357577;1729357757;"https://open.spotify.com/track/0jv4m55D8XyILTzzQuyQWu";;"https://www.deezer.com/track/1005370962"
"Milt Jackson";"Soul Believer";"Heartstrings";"1979";"PABLO RECORDS";1729357754;1729358002;"https://open.spotify.com/track/57k4o13o3W8L0s4KwzvPNa";;
"Oscar Peterson Quartet";"Night child";"Charlie";"1979";"FANTASY RECORDS";1729358000;1729358185;"https://open.spotify.com/track/5g8SUBj1l5ZHApMsTnrp9v";"https://music.apple.com/fr/album/charlie/1442965016?i=1442965420&uo=4";
"Acoustic Lounge";"Alone together";"Happy";"2022";"MINGUS RECORDS";1729358182;1729358433;"https://open.spotify.com/track/4o0LMy8xFLxyqBkhDjo79q";;
"Sammy Davis Jr.";"Lounge Legends: Sammy Davis Jr.";"Get happy";"1974";"POLYDOR";1729358432;1729358585;;;
"Stevie Wonder";"With a song in my heart";"Get happy";"1963";"TAMLA MOTOWN";1729358622;1729358758;"https://open.spotify.com/track/78jXKg3MjrJC1ilXnaaWru";"https://music.apple.com/fr/album/get-happy/1693859155?i=1693862711&uo=4";
"Dal Sasso Big Band";"Chick Corea's """"Three Quartets"""" Revisited";"Tones For Joan\'s Bones";"2024";"JAZZ & PEOPLE";1729358753;1729359128;;;
"Sonny Stitt";"Stitt Goes Latin";"Chic";"1963";"SLOWMOTION & EMOTION RECORDS";1729359126;1729359441;;;
"Chick Corea";"Piano improvisations vol.2";"Song for Thad";"1972";"ECM";1729359451;1729359570;"https://open.spotify.com/track/06yU8tjKqn44mmzo1kaLUt";"https://music.apple.com/fr/album/song-for-thad/1442453387?i=1442453695&uo=4";
"Helen Merrill & Ron Carter";"Duets";"A child is born";"1989";"DIGITAL RECORDING";1729359570;1729359901;;;
"Kenny Burrell";"Ellington Is Forever";"Do nothin' till you hear from me";"1975";"FANTASY";1729359898;1729360073;"https://open.spotify.com/track/4K8y3Hln9BPJlHZwMWuyDU";"https://music.apple.com/fr/album/do-nothin-till-you-hear-from-me/1442925568?i=1442925692&uo=4";
"Peter Bernstein";"Better Angels";"No problem";"2024";"SMOKE SESSIONS RECORDS";1729360068;1729360416;"https://open.spotify.com/track/6NHo6I4d6XpBtFViVKFzZV";"https://music.apple.com/fr/album/no-problem/1756159575?i=1756160164&uo=4";"https://www.deezer.com/track/2881720872"
"Luciana Souza & Trio Corrente";"Cometa";"Requebre que eu dou um do...";"2023";"SUNNYSIDE";1729360413;1729360629;;;
"Mario Laginha Trio";"Espaço";"Vazio urbano";"2007";"CLEAN";1729360628;1729360779;"https://open.spotify.com/track/04McsC65m2HQKoP2CAMMJV";"https://music.apple.com/fr/album/vazio-urbano/259332501?i=259333616&uo=4";
"Yamandu Costa & Antonio Zambujo";"Prenda minha";"Gente humilde";"2024";"UNIVERSAL MUSIC PORTUGAL";1729360744;1729360894;;;
"Murge";"Gold and bliss";"Everytime you go (feat. Sierra Lundy)";"2024";"LOCI RECORDS";1729360892;1729361158;;;
"Golden Bug";"Piscolabis II";"Hi no tori (feat. The Liminanas & Vega Voga)";"2024";"LA BELLE";1729361155;1729361423;;;
"Leftfield";"Leftism";"Inspection (check one)";"1995";"HARD HANDS";1729361413;1729361802;;;
"Maze";"Capitol rare";"Twilight";"1985";"BLUE NOTE";1729361800;1729362217;;;"https://www.deezer.com/track/3340246"
"Marvin Gaye";"The very best";"Sexual healing";"1982";"TAMLAMOTOWN";1729362214;1729362451;"https://open.spotify.com/track/3VZmChrnVW8JK6ano4gSED";"https://music.apple.com/fr/album/sexual-healing/205881652?i=205881936&uo=4";"https://www.deezer.com/track/536979"
"THE WHO";"";"Eminence front";"2014";"";1729362450;1729362789;"https://open.spotify.com/track/7K9JwSpvVryRnTS25CzKJd";;"https://www.deezer.com/track/5250674"
"Glenn Fallows & Mark Treffel";"The globeflower masters / Vol. 1";"Faith in time";"2021";"MR BONGO";1729362787;1729363033;;"https://music.apple.com/fr/album/faith-in-time/1568714278?i=1568715040&uo=4";
"Jesse Harris";"Petite folie";"L' île prend l'eau";"2024";"SECRET SUN RECORDING";1729363030;1729363209;;;
"Molly Lewis";"Mirage";"Dolphinese";"2022";"SECRETLY CANADIAN";1729363206;1729363412;"https://open.spotify.com/track/3qV4AjFiwM7qrN0y2an741";"https://music.apple.com/fr/album/dolphinese/1631406495?i=1631406502&uo=4";
"Dr Buzzard S Original Savannah Band";"Going places / The august darnell years 1976 -1983";"Sunshower";"1976";"STRUT";1729363409;1729363651;;;
"Mia";"Arular";"Sunshowers";"2005";"XL RECORDINGS";1729363649;1729363843;;;
"Mantra";"Schemes and dreams";"Schemes and dreams";"2024";"SYSTEM MUSIC";1729363842;1729364126;;;
"Blondie";"Parallel lines";"Heart of glass";"1978";"CAPITOL";1729364125;1729364471;"https://open.spotify.com/track/4v2rkl1mC3zVAz0nXMx9r4";"https://music.apple.com/fr/album/heart-of-glass-special-mix/724177327?i=724177423&uo=4";
"Aaron Frazer";"Into The Blue";"Time will tell";"2024";"DEAD OCEANS";1729364469;1729364711;"https://open.spotify.com/track/4OqIvsnwhSlpNOMNePpZsc";"https://music.apple.com/fr/album/time-will-tell/1735994394?i=1735994416&uo=4";"https://www.deezer.com/track/2704047122"
"Ferdi";"Romance";"Beach wear";"2023";"DABEULL RECORDS";1729364710;1729364871;"https://open.spotify.com/track/0RFkTMEhiqcekL5JNFPdad";;"https://www.deezer.com/track/2384238675"
"Paul Gonsalves";"Gettin together";"I surrender dear";"1961";"CARRERE";1729364865;1729365128;;;
"Kashif Baby";"FTG presents : The Vaults / Vol. 3";"Don't break your babys heart (single version)";"1984";"FUNKYTOWNGROOVES";1729365055;1729365290;;;
"Sathima Bea Benjamin";"A morning in Paris";"Your love has faded";"1963";"ENJA";1729365126;1729365283;;;"https://www.deezer.com/track/11378912"
"Songs : Ohia";"Protection spells";"Whenever I have done a thing in flames";"2000";"SECRETLY CANADIAN";1729365282;1729365704;;;
"Art Blakey And The Jazz Messengers";"Bof / Les liaisons dangereuses";"No hay problema (2nd version)";"1959";"";1729378926;1729379158;;;
