"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Soul Coughing";"Ruby vroom";"Moon sammy";"1994";"SLASH/WARNER BROS.";1753696774;1753697022;"https://music.apple.com/fr/album/moon-sammy/1349802244?i=1349802346&uo=4";"https://www.deezer.com/track/1855443827";"https://open.spotify.com/track/6JvAeOHQJQnTd4YD7rRMRc"
"Beck";"Odelay";"Sissyneck";"1996";"GEFFEN";1753697020;1753697250;"https://music.apple.com/fr/album/sissyneck/1510827144?i=1510827402&uo=4";"https://www.deezer.com/track/1158917";"https://open.spotify.com/track/5GYLHNa2acW4Ajn6E7Tope"
"Laurent Bardainne & Prince Waly";"Session Unik : Laurent Bardainne & Prince Waly";"Le maire de la ville";"2023";"SESSION UNIK";1753697250;1753697449;;;
"Daniel Villarreal";"Lados B";"Salute";"2023";"INTERNATIONAL ANTHEM";1753697447;1753697649;;"https://www.deezer.com/track/2357336275";"https://open.spotify.com/track/5x4Vi6NE9L68QGYYor2hCV"
"Thabang Tabane";"Matjale";"Nyanda Yeni";"2018";"MUSHROOM HOUR HALF HOUR";1753697648;1753697846;"https://music.apple.com/fr/album/nyanda-yeni/1708599299?i=1708599306&uo=4";"https://www.deezer.com/track/2451867735";"https://open.spotify.com/track/66WmpBTz56YYAIVVDGaBYz"
"Foals";"Antidotes";"Red socks pugie";"2008";"TRANSGRESSIVE";1753697845;1753698154;"https://music.apple.com/fr/album/red-socks-pugie/281625295?i=281625383&uo=4";"https://www.deezer.com/track/797954";"https://open.spotify.com/track/3ilYdRwg3iu6EXRaC7QMLB"
"King Gizzard & The Lizard Wizard";"Phantom Island";"Lonely cosmos";"2025";"KGLW";1753698154;1753698489;;"https://www.deezer.com/track/3233286921";
"Eddie Chacon";"Laylow";"Let you go";"2025";"STONES THROW RECORDS";1753698489;1753698673;"https://music.apple.com/fr/album/let-you-go/1769275254?i=1769275256&uo=4";"https://www.deezer.com/track/3001457621";"https://open.spotify.com/track/1rM9T7IzevXyve0pWcQOCn"
"Dylan Dylan";"Love theory";"Polaire";"2024";"SHALL NOT FADE";1753698672;1753698809;;"https://www.deezer.com/track/2702107322";"https://open.spotify.com/track/23YcqWrjFDIDElafneE7Zr"
"Bolis Pupul";"Letter to yu";"Ma tau wai road (with Salah Pupul)";"2024";"DEEWEE";1753698808;1753699044;"https://music.apple.com/fr/album/ma-tau-wai-road-with-salah-pupul/1711850387?i=1711851278&uo=4";"https://www.deezer.com/track/2497950781";"https://open.spotify.com/track/6SahlIYFk1IHwMFKSIpXhc"
"Blonde Redhead";"Melody of certain damaged lemons";"In particular";"2000";"TOUCH AND GO";1753699042;1753699405;;"https://www.deezer.com/track/125953483";"https://open.spotify.com/track/4rz3AwWL2wbJoye11pbULz"
"Emilie Simon";"Vegetal";"Opium";"2006";"BARCLAY";1753699400;1753699568;"https://music.apple.com/fr/album/opium/1442570205?i=1442570222&uo=4";"https://www.deezer.com/track/2541500";"https://open.spotify.com/track/4MfOGtqBx1ceJIhUESfEQR"
"DJ Harrison";"Shades of yesterday";"You were too good to be true";"2024";"STONES THROW RECORDS";1753699567;1753699691;;"https://www.deezer.com/track/2411231855";"https://open.spotify.com/track/1WpcFTVhNAC1qZbztp8v7U"
"Malcolm Jiyane";"True story";"I play what i like";"2024";"NEW SOIL";1753699690;1753699990;;;
"Sababa 5 & Yurika";"Kokoro";"Kokoro";"2024";"BATOV RECORDS";1753699987;1753700240;;;
"Clairo";"Charm";"Terrapin";"2024";"VIRGIN";1753700239;1753700419;;"https://www.deezer.com/track/2759124511";"https://open.spotify.com/track/32fwe7MW5koort1Ua3YFx6"
"Laura Cahen";"De l'autre cote";"Fusées";"2025";"PIAS";1753700415;1753700626;"https://music.apple.com/fr/album/fus%C3%A9es/1772893232?i=1772893234&uo=4";"https://www.deezer.com/track/2957096241";"https://open.spotify.com/track/5qcNkcxqXpIFfE0k5Teyn2"
"Eric Legnini";"Six Strings Under";"Space oddity";"2019";"Anteprima";1753700625;1753700970;"https://music.apple.com/fr/album/space-oddity/1471345570?i=1471345717&uo=4";"https://www.deezer.com/track/706610302";"https://open.spotify.com/track/1AW8J0GTYgfF5bR4cC2cDL"
"Meskerem Mees";"Julius";"Astronaut";"2021";"MAYWAY RECORDS";1753700969;1753701135;;"https://www.deezer.com/track/2596112492";"https://open.spotify.com/track/6teNMe4qWwenOKOY0G8yoe"
"Solaris Great Confusion";"Original folks Vol. 1";"Come what may";"2025";"MEDIAPOP RECORDS";1753701134;1753701370;;"https://www.deezer.com/track/3189649841";"https://open.spotify.com/track/1hfbGOKsYroFYgUXtGkB8Z"
"Mildlife";"Chorus";"Sunrise";"2024";"HEAVENLY RECORDINGS";1753701369;1753701615;"https://music.apple.com/fr/album/sunrise/1713532980?i=1713533979&uo=4";"https://www.deezer.com/track/2514003441";"https://open.spotify.com/track/31aEFY4og4dnPJFCXIwxCu"
"Deniece Williams";"This is Niecy";"Slip away";"1976";"SONY / BIG BREAK RECORDS";1753701612;1753701838;;;
"Edson Frederico";"1975";"Ligia";"1975";"SUNSET ENTRETENIMENTO";1753701836;1753702028;;"https://www.deezer.com/track/1650758292";
"Antonio Carlos Jobim";"Urubu";"Ligia";"1975";"";1753702029;1753702281;;"https://www.deezer.com/track/6345492";
"Stevie Wonder";"With a song in my heart";"Dream";"1963";"TAMLA MOTOWN";1753702278;1753702444;"https://music.apple.com/fr/album/dream/1626538248?i=1626538440&uo=4";"https://www.deezer.com/track/608694362";"https://open.spotify.com/track/7bx6C4en4wdtX33YKWAbSi"
"Les Amis De Philippe";"Johann Gottlieb et Carl Heinrich Graun : Trios pour violon ou alto et clavier";"Trio en si min GraunWV C:XV:92 : Alla breve - version pour violon et pianoforte";"2013";"CPO";1753702439;1753702638;;;
