"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"The Offline";"Les amis";"Les amis";"2024";"DEEPMATTER RECORDS";1726221484;1726221668;"https://music.apple.com/fr/album/les-amis/1755159187?i=1755159520&uo=4";"https://open.spotify.com/track/45RCxpqeO3UZ7OqF0ssWYJ";
"Lenny Kravitz";"Mama said";"It ain't over 'til it's over";"1991";"VIRGIN";1726221666;1726221905;"https://music.apple.com/fr/album/it-aint-over-til-its-over/721255861?i=721256152&uo=4";"https://open.spotify.com/track/6VnpKLtfNH4Dk09YSGPSyR";"https://www.deezer.com/track/3151232"
"Rosalia De Souza";"Garota moderna";"As gotas";"2003";"BONSAI";1726221901;1726222117;;;
"Coleman Hawkins";"Desafinado";"Desafinado";"1962";"IMPULSE";1726222110;1726222455;;;"https://www.deezer.com/track/60722694"
"Talya Ferro";"Look at me";"Look at me";"1968";"MASTER CLASSICS RECORDS";1726222451;1726222619;;;"https://www.deezer.com/track/64366315"
"Barkanan";"La Traversée";"Avant l'orage";"2024";"DELCO MUSIC";1726222616;1726222797;;"https://open.spotify.com/track/3rQ3AulY4MtGNlzWX4EVcb";"https://www.deezer.com/track/2929411941"
"Pat Woods";"Musiques de films / Bolling films";"I'm a poor lonesome cowboy (Lucky Luke)";"1971";"DRG RECORDS";1726222795;1726222889;;;
"David Ferguson & Matt Sweeney";"BOF / The music of Red dead redemption 2: The housebuilding EP (jeu video)";"The course of true love";"2021";"LAKESHORE RECORDS";1726222888;1726223072;"https://music.apple.com/fr/album/the-course-of-true-love/1551026690?i=1551026694&uo=4";;
"Roy Ayers Ubiquity";"Everybody loves the sunshine";"Lonesome Cowboy";"1976";"POLYDOR";1726223069;1726223312;"https://music.apple.com/fr/album/lonesome-cowboy/1469585186?i=1469585205&uo=4";"https://open.spotify.com/track/3OPUesxzVu9sew6pJDadql";
"Say She She";"Silver";"Entry level";"2023";"KARMA CHIEF RECORDS";1726223307;1726223501;"https://music.apple.com/fr/album/entry-level/1695756465?i=1695756871&uo=4";"https://open.spotify.com/track/1slu4E1ceT8dnhTDsqK372";"https://www.deezer.com/track/2353834375"
"Action Bronson";"Johann Sebastian Bachlava the doctor";"Kompressor (feat. Larry June)";"2024";"BAKLAVA INDUSTRIES";1726223500;1726223673;;;
"Baroto";"Blossom";"Blossom";"2024";"RIVAMARE RECORDS";1726223671;1726223841;;;"https://www.deezer.com/track/2556300682"
"Sarah Vaughan";"In the land of hi-fi";"Over the rainbow";"1956";"EMARCY";1726223838;1726224045;;;
"Vashti Bunyan";"Just another diamond day";"Rainbow river";"1970";"DI CRISTINA";1726224043;1726224245;"https://music.apple.com/fr/album/rainbow-river/159014334?i=159014557&uo=4";"https://open.spotify.com/track/0Z39RPyN7Cr8278ckCy0hq";"https://www.deezer.com/track/14416512"
"Feng Suave";"So much for gardening";"Unweaving the rainbow forever";"2021";"LUSTRE";1726224243;1726224437;"https://music.apple.com/fr/album/unweaving-the-rainbow-forever/1567222538?i=1567222547&uo=4";"https://open.spotify.com/track/4Yu599Am0GHlAMsnq158GD";"https://www.deezer.com/track/1369566722"
"Project Gemini";"Colours & light";"Seven seconds to sunrise";"2024";"MR BONGO";1726224436;1726224637;"https://music.apple.com/fr/album/seven-seconds-to-sunrise/1721546677?i=1721547409&uo=4";"https://open.spotify.com/track/11XuXfnVlZz3tpsmyZeu2J";
"Janett Silvera";"When I need you";"Waiting in vain";"1977";"DUB STORE RECORDS";1726224546;1726224872;;;"https://www.deezer.com/track/2808875662"
"Raggasonic";"Raggasonic";"J'entends parler";"1995";"SOURCE";1726224870;1726225108;;"https://open.spotify.com/track/57DiMutH2rAL9jCsVioxCC";"https://www.deezer.com/track/3133454"
"The Skints";"Swimming lessons";"This is an interlude";"2019";"MR BONGO";1726225107;1726225203;"https://music.apple.com/fr/album/this-is-an-interlude/1453936560?i=1453936570&uo=4";"https://open.spotify.com/track/69C44oYQBEteub1apzAOAW";"https://www.deezer.com/track/637504012"
"Cousin Kula";"Vitamin D";"Staying with you";"2024";"RHYTHM SECTION ITNL.";1726225199;1726225483;"https://music.apple.com/fr/album/staying-with-you/1718066214?i=1718066219&uo=4";"https://open.spotify.com/track/2R5QT1yWHRakvSl82Rgp2z";
"Sreya & Cilon";"Atenção com coração";"Amanhecer";"2024";"HIP DOZER";1726225481;1726225770;"https://music.apple.com/fr/album/amanhecer/1721383467?i=1721383480&uo=4";;
