"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Heinz Kiessling";"BOF / Whatever works";"Butterfly by";"2009";"RAZOR & TIE";1758535139;1758535288;"https://www.deezer.com/track/1763335077";"https://open.spotify.com/track/3E8dL8nqHMWhoCmSswJvRn";
"Abbey Lincoln";"Through the years";"This can't be love";"1956";"VERVE";1758535286;1758535427;"https://www.deezer.com/track/620278372";;
"Mongo Santamaria";"Soul Conguero";"Viva la felicidad";"2018";"WNTS";1758535427;1758535577;"https://www.deezer.com/track/136285178";"https://open.spotify.com/track/3T0TcDci9cvtfP7J99plne";
"Adrian Quesada";"Mentiras con cariño";"Mentiras Con Cariño (feat. iLe)";"2022";"ATO RECORDS";1758535577;1758535803;;;
"Beat Assailant";"Hard twelve";"Hard Twelve - The Ante";"2005";"WAGRAM";1758535802;1758536045;;;
"Gabor Szabo";"Dreams";"The lady in the moon";"1968";"";1758536041;1758536359;"https://www.deezer.com/track/141361151";"https://open.spotify.com/track/5BUnFMna6ExoaJIw7f072c";
"Georges Brassens";"Brassens / Vol.8";"Le 22 septembre";"1964";"UNIVERSAL";1758536358;1758536566;"https://www.deezer.com/track/97288718";;
"Lee Hazlewood";"Very special world of";"My Autumn's done come";"1966";"WATER RECORDS";1758536565;1758536810;"https://www.deezer.com/track/396434672";"https://open.spotify.com/track/4jJGLOYVMAyb5RyVKjQzUr";
"Mourad";"Prémices";"Marseille";"2019";"DECCA";1758536809;1758537100;"https://www.deezer.com/track/763284342";"https://open.spotify.com/track/1U7zID02Vf5i7HWOBGsxCi";"https://music.apple.com/fr/album/marseille/1481373045?i=1481373222&uo=4"
"Oracle Sisters";"Divinations";"Marseille";"2025";"WIZARD ARTISTS";1758537098;1758537332;"https://www.deezer.com/track/3102547121";"https://open.spotify.com/track/43qx8PEmvj1r7xO9BKjS3a";
"El Michels Affair";"24 Hr sports";"Mágica (feat. Rogê)";"2025";"BIG CROWN RECORDS";1758537333;1758537488;;;
"Izem & Kog";"Change";"Change (instrumental)";"2018";"PURA VIDA SOUNDS";1758537487;1758537712;;;
"Hermanos Gutierrez";"Elegantly wasted (feat. Leon Bridges)";"Elegantly wasted (feat. Leon Bridges)";"2025";"FARGO MAFIA";1758537712;1758537923;;;"https://music.apple.com/fr/album/elegantly-wasted-feat-leon-bridges/1822903874?i=1822903875&uo=4"
"The Blue Effect";"Czech up ! / Vol.2 : We'd be happy";"Snakes";"1969";"VAMPISOUL";1758537922;1758538066;"https://www.deezer.com/track/501056712";;
"Chet Baker";"Blood, Chet and tears";"Spinning wheel";"1970";"Verve";1758538066;1758538157;"https://www.deezer.com/track/407232852";"https://open.spotify.com/track/5ngot8IkHMfLlgDT98kqkW";
"Engelbert Humperdinck";"A man without love";"Quando quando quando";"1968";"DECCA";1758538156;1758538352;"https://www.deezer.com/track/932743";"https://open.spotify.com/track/03MOcbkkoNLjP0G91iODSB";
"Till Bronner";"Italia";"Quando quando (feat. Giovanni Zarella)";"2025";"EAR MUSIC";1758538352;1758538622;;;
"Poom";"2016";"Qui es-tu ?";"2016";"GRAND MUSIQUE";1758538616;1758538856;"https://www.deezer.com/track/501681002";"https://open.spotify.com/track/5l2iRtaKPazsXIhxgrrFMD";
"Cymande";"Renegades of funk";"Fub";"1973";"NEWHOUSE REC";1758538854;1758539118;;;
"Heavy D And The Boyz";"Peaceful journey";"Cuz he'z alwayz around";"1991";"MCA OU MCA RECORDS";1758539115;1758539396;;;
