"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Rabbits And Carrots";"Soul latino";"Funky chicken";"1969";"VAMPI SOUL";1752659926;1752660118;;;
"Bernard Tapy";"Passeport pour le soleil";"Sauve qui peut";"1966";"RCA";1752660117;1752660253;;;
"Theo Croker";"Afro Physicist";"Moody's mood for love (feat. Dee Dee Bridgewater)";"2014";"SONY";1752660252;1752660453;"https://music.apple.com/fr/album/moodys-mood-for-love-feat-dee-dee-bridgewater/849597970?i=849598144&uo=4";;
"Snaap";"Subway Art";"King robbo";"2023";"AUTOPRODUCTION";1752660451;1752660568;"https://music.apple.com/fr/album/king-robbo/1662710275?i=1662710284&uo=4";"https://www.deezer.com/track/2094774477";"https://open.spotify.com/track/2sPt8AOAWiqGE9DNO93SIl"
"Lana Del Rey & Father John Misty";"Buddy's rendez-vous";"Buddy's rendez-vous";"2022";"BELLA UNION";1752660568;1752660865;;;
"Pearl Charles";"Desert queen";"Middle of the night";"2025";"";1752660862;1752661100;;"https://www.deezer.com/track/3231009221";"https://open.spotify.com/track/2QXVJeIvMrB0lGSnNNbNoY"
"The Pretenders";"The singles";"Back on the chain gang";"1982";"WEA";1752661099;1752661328;;;
"Captain Planet";"Sounds like home";"For sumo (feat. Henry D'Arthenay)";"2023";"BASTARD JAZZ RECORDINGS";1752661324;1752661469;"https://music.apple.com/fr/album/for-sumo-feat-henry-darthenay/1677641333?i=1677641334&uo=4";;
"Lord Foodoos";"Jamaica is the place to go : An invitation to Jamaican mento";"Hold 'em Joe";"1972";"FANTASTIC VOYAGE";1752661467;1752661671;;;
"Areski";"Long courrier";"Tout ce que je sais de toi";"2025";"KURONEKO RECORDS";1752661670;1752661919;;;
"La Bibliotheque De La Bergerie";"La Bibliothèque de la Bergerie";"Le manuscrit Hopkins";"2023";"FREAKSVILLE RECORDS";1752661915;1752662151;;"https://www.deezer.com/track/2286689477";"https://open.spotify.com/track/5w5LlIX1MDk2ulooNBDzZJ"
"Jordan Lee";"Fighter for love";"Love ride (album version)";"2025";"GYPSY MAMA RECORDS";1752662140;1752662324;"https://music.apple.com/fr/album/love-ride-album-version/1798450894?i=1798451104&uo=4";;
"Michael Jackson";"Off the wall";"Rock with you";"1979";"EPIC";1752662322;1752662543;"https://music.apple.com/fr/album/rock-with-you/186166282?i=186166358&uo=4";;
"Pomplamoose";"Best of 2018";"Can't stop feeling billie jean's face";"2018";"";1752662539;1752662698;"https://music.apple.com/fr/album/cant-stop-feeling-billie-jeans-face/1438786461?i=1438786465&uo=4";"https://www.deezer.com/track/641671742";"https://open.spotify.com/track/06hoAAt59DqAJQMFA4vdGK"
"Dopamoon";"Dopalova";"On da choc";"2024";"ALTER K";1752662698;1752662853;;"https://www.deezer.com/track/2763469811";"https://open.spotify.com/track/35COry2OkR9DL0UGqAhDAX"
"The Animals";"The singles plus";"It's my life";"1965";"EMI";1752662851;1752663035;;"https://www.deezer.com/track/3155150";
"Bazbaz";"La chose";"Ma vie";"2010";"SAKIFO";1752663033;1752663249;"https://music.apple.com/fr/album/ma-vie/1407386565?i=1407388229&uo=4";"https://www.deezer.com/track/523749942";"https://open.spotify.com/track/0CSz9CjSuPCLm0La1ZMOiN"
"Julien Brunetaud";"Bluesiana";"Otis in the dark";"2023";"Brojar Music";1752663247;1752663440;"https://music.apple.com/fr/album/otis-in-the-dark/1709694413?i=1709695755&uo=4";"https://www.deezer.com/track/2478840201";"https://open.spotify.com/track/1saMKbcNMvul27NRbDRY0c"
"Shir Frum";"Something nice to say";"Something nice to say";"2023";"RAW TAPES";1752663440;1752663626;"https://music.apple.com/fr/album/something-nice-to-say/1667944259?i=1667944263&uo=4";"https://www.deezer.com/track/2124240047";"https://open.spotify.com/track/2D1EOd8Cwdy8tVWMUVHPJr"
"Iiro Rantala";"My finnish calendar";"July";"2019";"ACT MUSIC & VISION";1752663624;1752663873;"https://music.apple.com/fr/album/july/1474890398?i=1474890610&uo=4";"https://www.deezer.com/track/680813712";"https://open.spotify.com/track/66V0CiXbU3EaITcYbW1FKs"
"Danielle Darrieux";"Paris au mois de septembre";"Au ciel de juillet";"1961";"VOIX DE SON MAITRE";1752663872;1752664053;"https://music.apple.com/fr/album/au-ciel-de-juillet/902881758?i=902881870&uo=4";;"https://open.spotify.com/track/6TFsL4Iq5fEvTMZiQfxrgL"
"Nancy Sinatra";"Nancy in London";"Summer wine";"1969";"SUNDAZED";1752664050;1752664268;;"https://www.deezer.com/track/1701069977";
"Le Sacre Du Tympan";"Soundtrax";"Summer 74 : Teelnagers by the lake";"2010";"ADAMI";1752664267;1752664464;;;
"Leonard Cohen";"Death of a ladies' man";"I left a woman waiting";"1977";"CBS";1752664463;1752664667;;;"https://open.spotify.com/track/323ZuZ7hTGiZWXsEdep14C"
"Adrian Quesada";"Boleros Psicodélicos II";"Tu Poder (feat. Natalia Clavier)";"2025";"ATO RECORDS";1752664663;1752664891;;;
"Azymuth";"Águia não come mosca";"A presa";"1977";"MR BONGO";1752664889;1752665110;"https://music.apple.com/fr/album/a-presa/262196640?i=262196741&uo=4";"https://www.deezer.com/track/3904566";"https://open.spotify.com/track/1K98PBhiCzn0KD21fh8Ogt"
"Prince";"Sign """"O"""" the times (super deluxe edition) / CD 3";"Hot thing (7” single edit)";"1987";"WARNER RECORDS";1752665110;1752665331;;;
"Moodymann";"Moodymann";"Come 2 me";"2014";"KENNETH DIXON";1752665326;1752665525;;"https://www.deezer.com/track/75411204";"https://open.spotify.com/track/68nTQlSEIggzDorh1ARrxG"
