"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Nas";"BOF / Un Prophète";"Bridging the gap";2004;"NAIVE RECORD";1704798763;1704798999;;;"https://www.deezer.com/track/573288842"
"The Wiseguys";"Executive suite";"Nil by mouth";1996;"WALL OF SOUND";1704798998;1704799325;;"https://music.apple.com/fr/album/nil-by-mouth/260039843?i=260040226&uo=4";"https://www.deezer.com/track/3840519"
"La Feline";"Tarbes";"Va pas sur les quais de l'Adour";2022;"KWAIDAN";1704799319;1704799564;"https://open.spotify.com/track/1UDVbxEun52autsbjYBNum";;
"Vidderna";"Sao Paulo";"Utanför";2015;"NOSORDO";1704799564;1704799825;;;"https://www.deezer.com/track/593784262"
"Rachid Taha";"Rachid Taha";"Ya rayah";1993;"BARCLAY";1704799818;1704800190;;"https://music.apple.com/fr/album/ya-rayah/1443711364?i=1443711962&uo=4";
"Antoine Bourachot";"Chapelle XIV Music compilation 1";"Apparition";2022;"CHAPELLE XIV MUSIC";1704800187;1704800364;"https://open.spotify.com/track/1VjIXhRLIlzcQnrk16woyG";"https://music.apple.com/fr/album/apparition/1637608120?i=1637608121&uo=4";
"House Gospel Choir";"Angels (feat. Morgan)";"Angels (feat. Morgan) (crackazat remix)";2023;"TO THE ROCK";1704800357;1704800736;;;
"Allysha Joy";"Arcadie raw";"Swallow me";2018;"GONDWANA";1704800719;1704800944;"https://open.spotify.com/track/0yVSk9RaGExcl5Oir6D9QO";;
"Gildas Bocle";"Or else";"Hotel de la plage";2006;"NOCTURNE";1704800937;1704801210;;;
"Juliette Greco";"Déshabillez-moi 1965-1969";"Déshabillez-moi";1969;"PHILIPS";1704801208;1704801425;;;
"Joe Cocker";"BOF / 9 semaines et demi";"You can leave your hat on";1983;"( CAPITOL (ET PM )";1704801424;1704801676;;;"https://www.deezer.com/track/3104719"
"Vika & Linda";"Princess Tabu";"Princess tabu";1996;"BLOODLINES";1704801788;1704802015;"https://open.spotify.com/track/0mXp4NCEA7HrBDYUGY5Wq4";"https://music.apple.com/fr/album/princess-tabu/1641095278?i=1641095708&uo=4";
"Alain Goraguer";"Le cinéma de Serge Gainsbourg";"Strip-Tease - Some small chance";1963;"UNIVERSAL";1704801788;1704801905;;;
"Glen Glenn";"Hollywood Rock'n'Roll. 12 Rare Rockabilly Tracks";"One cup of coffee";1989;"ACE RECORDS";1704802013;1704802132;;;
"Yin Yin";"Mount Matsu";"The year of the rabbit";2024;"GLITTERBEAT";1704802131;1704802366;"https://open.spotify.com/track/5fs0RkEEaRSpWp845ld6JO";;"https://www.deezer.com/track/2531107631"
"Sweetback Sisters";"Looking for a fight";"Love me honey do";2011;"SIGNATURE SO";1704802362;1704802513;;;
"Flamingosis";"Pleasure Palette";"Love me in the evening";2016;"AUCUN";1704802512;1704802666;;;
"Nina Simone";"Feeling good - The very best of";"Love me or leave me";1966;"MERCURY";1704802664;1704802907;"https://open.spotify.com/track/2XzHou7MZzOBQBqjWw86Nt";;
"Delvon Lamarr Organ Trio";"I told you so";"I don't know";2021;"COLEMINE RECORDS";1704802906;1704803218;"https://open.spotify.com/track/5oDQ0h3ztRkVV7stJddjO0";;
"Eels";"Earth To Dora";"Are we alright again";2020;"PIAS";1704803216;1704803437;"https://open.spotify.com/track/2nyrHM2pECyxaMb3x5rRo3";"https://music.apple.com/fr/album/are-we-alright-again/1528132135?i=1528132422&uo=4";
"The Coasters";"I smell a rat - Early black rock'n roll 1949-1959";"Three cool cats";1959;"HAZELWOOD RE";1704803436;1704803582;;"https://music.apple.com/fr/album/three-cool-cats/926959813?i=926965037&uo=4";"https://www.deezer.com/track/68437345"
"Al Jarreau";"Accentuate the positive";"I'm beginning to see the light";2004;"VERVE";1704803580;1704803823;"https://open.spotify.com/track/1JQFx7FrfpLGXtDhiH0Zhc";"https://music.apple.com/fr/album/im-beginning-to-see-the-light/1443539631?i=1443540086&uo=4";
"Morricone Youth";"Battleship Potemkin";"Vakulinchuk's dream";2023;"LIGHT IN THE ATTIC";1704803821;1704803972;"https://open.spotify.com/track/42LnTbj95YMiVuP8U369CZ";;
"Alain Bashung";"Bleu petrole";"Résidents de la république";2008;"BARCLAY";1704803969;1704804167;;;"https://www.deezer.com/track/929894"
"Margo Guryan";"Take a picture";"Sun";1968;"SUNDAZED";1704804162;1704804317;"https://open.spotify.com/track/5HtMWQFq71FIyWlg1M12aP";;
"Salami Joe Rose Louis";"Nostagic montage";"Nostalgic Montage";2019;"BRAINFEEDER";1704804310;1704804442;;;
"Jackson Browne";"The pretender";"Linda paloma";1976;"ASYLUM";1704804437;1704804681;;;
"Sinj Clarke";"The height of love";"Ya eres mia";2023;"INERTIA MUSIC";1704804680;1704804886;"https://open.spotify.com/track/784q8wPxWlri8y59aDoO2r";;
"The Pharcyde";"Labcabincalifornia";"Drop";1995;"GO-BEAT";1704804885;1704805216;"https://open.spotify.com/track/7sT3O2PXs1o12XnCKlv204";;
"Arling & Cameron";"Pink panther's penthouse party";"Voulez-vous";2004;"EMI";1704805214;1704805475;;;
"Unknown Mortal Orchestra";"Sex & food";"Hunnybee";2018;"JAGJAGUWAR";1704805475;1704805741;"https://open.spotify.com/track/6AAYNz8jXvVlgG9IpYi42Z";"https://music.apple.com/fr/album/hunnybee/1334720786?i=1334720791&uo=4";
"Docta G & Dr Charty";"Strike out series #1";"Dub for the poor";2021;"BAT RECORDS";1704805739;1704806031;;;
"Erykah Badu";"Mama's gun";"Didn't cha know";2000;"MOTOWN";1704805966;1704806205;"https://open.spotify.com/track/7pv80uUHfocFqfTytu1MVi";"https://music.apple.com/fr/album/didnt-cha-know/1440755899?i=1440756135&uo=4";
"Ben Sidran";"Picture him happy";"Thank god for the F train";2017;"BONSAI MUSIC";1704806205;1704806381;"https://open.spotify.com/track/7984FGAaCCRaXHBoM8IPGi";"https://music.apple.com/fr/album/thank-god-for-the-f-train/1201763145?i=1201764116&uo=4";
"Joni Mitchell";"Blue";"Little green";1971;"REPRISE RECORDS";1704806381;1704806588;;"https://music.apple.com/fr/album/little-green/887497?i=887460&uo=4";
"Quentin Sirjacq";"Far islands and near places";"Aquarius";2016;"KARAOKE KALK";1704806584;1704806834;"https://open.spotify.com/track/0m87CnvhflQBUCGoTiDUOQ";"https://music.apple.com/fr/album/aquarius/1135968659?i=1135968759&uo=4";
"Orchestre Tout Puissant Marcel Duchamp";"Rotorotor";"Slide";2014;"MOI J'CONNAIS";1704806831;1704807159;;"https://music.apple.com/fr/album/slide/849076122?i=849076236&uo=4";
"Meernaa";"So far so good";"Love is good";2023;"KEELED SCALES";1704807158;1704807479;"https://open.spotify.com/track/5Yy9ThiDsXyngXM1oZdVfP";;
"The Beach Boys";"Sounds of summer";"Wind chimes (smile version)";2022;"CAPITOL";1704807473;1704807659;;;"https://www.deezer.com/track/1786548347"
"Freddie Redd Trio";"Piano east piano west";"The things we did last summer";2023;"ANCIEN PRODIGE";1704807658;1704808002;;;
"Duke Ellington";"The great summit: the master takes";"It don't mean a thing (if it ain't got that swing)";1961;"EMI";1704807906;1704808141;"https://open.spotify.com/track/1xR4CFm7KqE9cSlHQLEyUi";;
"Kitty Liv";"Sweet dreams";"Sweet dreams";2023;"SUNDAY BEST RECORDINGS";1704808141;1704808383;"https://open.spotify.com/track/7IOI6sxK0UrqKevJwBbmCy";"https://music.apple.com/fr/album/sweet-dreams/1711805359?i=1711805498&uo=4";
"Audrey";"Tu m'as manqué chéri";"Le soleil sans moi";1963;"PHILIPS";1704808379;1704808506;;;
"Iggy Pop";"Avenue B";"Avenue B";1999;"VIRGIN";1704808503;1704808821;"https://open.spotify.com/track/69KbGS9OVFmCxeR3hEZj1h";;
"Bennett Lou Quartet";"Amen";"So what";1960;"RCA";1704808787;1704809114;;;
"Bennett Lou Quartet";"Amen";"So what";1960;"RCA";1704808819;1704809146;;;
"Hiatus Kaiyote";"Red room";"Red room";2021;"NINJA TUNE";1704809145;1704809377;"https://open.spotify.com/track/55mvtucws4Mnro27744t9X";"https://music.apple.com/fr/album/red-room/1552222008?i=1552222017&uo=4";"https://www.deezer.com/track/2585270612"
"Fugees";"The score";"The mask";1996;"COLUMBIA";1704809377;1704809677;"https://open.spotify.com/track/6T1FGOC96wa0vaZ6qIz8VK";"https://music.apple.com/fr/album/the-mask/281701670?i=281701790&uo=4";"https://www.deezer.com/track/15528010"
"Cannibale";"No Mercy for Love";"Hidden wealth";2017;"BORN BAD RECORDS";1704809665;1704809899;"https://open.spotify.com/track/03XLlcFcC7Tbt0IcCqqvCQ";;
"Micky Milan";"Classics & unreleased";"Quand tu danses (full instrumental mix)";2023;"BETINO'S RECORDS";1704809891;1704810150;;;
"Mel Brooks";"Royal funk";"It's good to be the king";1982;"WAGRAM";1704810148;1704810392;;;"https://www.deezer.com/track/392786302"
"Dbn Gogo";"BOF / Black panther : Wakanda forever";"Black panther : Wakanda forever : Love & loyalty (believe)";2022;"ROC NATION - DEF JAM - HOLLYWOOD";1704810392;1704810770;;;
"Ronu Majumdar";"Hollow bamboo";"African Queen";2001;"WATER LILY ACOUSTICS";1704810770;1704810976;;;
"Mathieu Boogaerts";"Angela";"Angela";2019;"E47 RECORDS";1704810968;1704811094;"https://open.spotify.com/track/4CNEShpHuNIHLFlDIRqhsa";"https://music.apple.com/fr/album/angela/1480424727?i=1480425007&uo=4";
"Molly Lewis";"The forgotten edge";"Balcony for two";2021;"JAGJAGUWAR";1704811093;1704811268;"https://open.spotify.com/track/4uHzk0yedHAbFQhd32gvSJ";"https://music.apple.com/fr/album/balcony-for-two/1563991070?i=1563991074&uo=4";
"Sinqa";"Nice guys love you (vol. 4)";"She said";2023;"NICE GUYS";1704811266;1704811466;"https://open.spotify.com/track/3NL4PEJLYL4IVhgUtJBDpv";;
"Alice Smith";"For lovers dreamers and me";"Woodstock";2007;"EPIC";1704811465;1704811677;;;
"Orchestre Manuel De Falla";"Mozartmanía";"Le nozze di Figaro K 492 : Ouverture";1971;"PARLOPHONE SPAIN";1704811676;1704811877;;;
"Toby Twirl";"Compilation : British psychedelic trio / Vol 4";"Movin' in";1968;"SEE FOR MILES";1704811876;1704812055;;;
"The Sextones";"Cowboys to girls";"Cowboys to girls";2023;"RECORD KICKS";1704812047;1704812203;"https://open.spotify.com/track/4CLsb7ez7t34HvssXLUlTY";;"https://www.deezer.com/track/2122912027"
"Johnny Nash";"Johnny nash super hits";"Tears on my pillow";1976;"COLUMBIA";1704812200;1704812393;;;"https://www.deezer.com/track/549540"
"Vincent Peirani";"Living being II - Night walker";"Kashmir to heaven III : Stairway to heaven";2018;"ACT";1704812389;1704812588;;;
"Led Zeppelin";"Led Zeppelin lll (édition de luxe)";"Since l've been loving you";1970;"ATLANTIC";1704812588;1704813033;;;
"Bill Ryder-Jones";"Lechyd da";"I know that it’s like this (baby)";2024;"DOMINO";1704813022;1704813291;"https://open.spotify.com/track/2berFinu7WImpR2fHLO8YV";;
"Parcels";"Parcels";"Exotica";2018;"KITSUNE / BECAUSE";1704813290;1704813598;"https://open.spotify.com/track/2eC43PWHMbUnwqCRZcbGfo";"https://music.apple.com/fr/album/exotica/1420157166?i=1420158344&uo=4";
"Lynn";"3x5";"Est-ce que c'est par la qu'on pleure";2023;"LE SOFA / BELIEVE";1704813598;1704813741;;;
"Masego";"Masego";"You never visit me";2023;"EQT RECORDINGS - CAPITOL RECORDS";1704813731;1704813986;"https://open.spotify.com/track/1sHH9kE77X54j78gpBSe7E";;
"Ennio Morricone";"Morricone secret";"La faille : Tette e antenne, tetti e gonne";2020;"Decca";1704813980;1704814289;;;
"Pedro Mizutani";"Aperana";"Nublado";2023;"NICE GUYS";1704814288;1704814430;"https://open.spotify.com/track/4H6Nq1nMoqPpjoH2eKEJfo";;"https://www.deezer.com/track/2147478627"
"Jack Johnson";"On and on";"Taylor";2003;"MOONSHINE RE";1704814429;1704814666;"https://open.spotify.com/track/1J4YoubtTxLuoKBzRIzHvv";"https://music.apple.com/fr/album/taylor/1440853796?i=1440854052&uo=4";"https://www.deezer.com/track/1159151"
"Willie Nelson";"Country music";"Satan your kingdom must come down";2010;"ROUNDER";1704814663;1704814857;"https://open.spotify.com/track/0umvYdDcsMOrwIOhwLCGJW";;
"The Staves & Ymusic";"The way is read";"Year of the dog";2017;"NONESUCH / WARNER";1704814851;1704815019;;"https://music.apple.com/fr/album/year-of-the-dog/1304461483?i=1304461925&uo=4";
"Abel Selaocoe";"Abel Selaocoe : Where is home (Hae ke kae)";"Zawose";2022;"WARNER CLASSICS";1704815015;1704815315;;;
"Someone";"Owls";"All time low";2023;"TINY TIGER RECORDS";1704815314;1704815515;"https://open.spotify.com/track/1CFw8uDo0IDSb1DI73pgwC";;"https://www.deezer.com/track/2093565317"
"H-Burns";"Sunset park";"Familiar";2022;"YOTANKA";1704815513;1704815677;;;"https://www.deezer.com/track/2610379802"
"Smith Bill Quartet";"Folk Jazz";"John Henry";1959;"CONTEMPORARY (ET PM)";1704815670;1704815871;;;
"Katerine Francis Et Ses Peintres";"52 reprises dans l'espace";"Le loup la biche et le chevalier";2011;"277985-3 BARCLAY";1704815868;1704816060;;;
"Shirley Scott";"Latin shadows";"Noche azul";1965;"GRP (OU ARISTA GRP)";1704816059;1704816225;;"https://music.apple.com/fr/album/noche-azul/1452792734?i=1452794073&uo=4";
"Isaac Hayes";"Black moses";"Nothing takes the place of you";1973;"STAX";1704816221;1704816551;;;
"David Bowie";"Hunky dory";"Changes";1971;"EMI";1704816544;1704816756;;"https://music.apple.com/fr/album/changes/695657022?i=695658144&uo=4";
"Miguel Atwood-Ferguson";"Les jardins mystiques / Vol.1";"Sweet invitation";2023;"BRAINFEEDER";1704816754;1704816872;"https://open.spotify.com/track/3KSKeiYUBsNxWJNBpBpiZi";"https://music.apple.com/fr/album/sweet-invitation/1703266288?i=1703266476&uo=4";
"Charlotte Dos Santos";"Morfo";"Crooked house";2022;"BECAUSE MUSIC";1704816867;1704817061;"https://open.spotify.com/track/15F9E5Oi4c9Dt6UyBMEbLQ";;"https://www.deezer.com/track/1737841697"
"Ariel Tintar";"Seconde peau";"Seconde peau";2022;"D & A";1704817060;1704817259;"https://open.spotify.com/track/2O2P0LvRpx5dj6tKUESSTY";"https://music.apple.com/fr/album/seconde-peau/1655334641?i=1655334642&uo=4";
"Katy Kirby";"Blue raspberry";"Drop dead";2024;"ANTI RECORDS";1704817258;1704817454;"https://open.spotify.com/track/4WNetbhwSqOmlmEX6ym824";"https://music.apple.com/fr/album/drop-dead/1709513158?i=1709513172&uo=4";
"Gregoire Maret";"Americana";"San Luis Obispo";2020;"ACT MUSIC";1704817452;1704817692;"https://open.spotify.com/track/3lGG0QPLPR4PpvxM7gFg8l";;"https://www.deezer.com/track/867623782"
"Sonny Boy Williamson";"More real folk blues";"Bye bye bird";1966;"CHESS@";1704817688;1704817845;;;"https://www.deezer.com/track/687003982"
"George Harrison";"All things must Pass";"Apple scruffs";1970;"EMI";1704817837;1704818019;;"https://music.apple.com/fr/album/apple-scruffs-2014-remaster/1666672128?i=1666672145&uo=4";
"Gianni Ferrio (Chef d'orchestre)";"Bof / Les grands fusils";"Un giorno in piu' - l'ultima volta";1973;"RIGHT TEMPO";1704818013;1704818169;;;
"Madvillain";"Madvillainy";"Accordion";2004;"STONES THROW RECORDS";1704818169;1704818281;"https://open.spotify.com/track/67vrmPygrZ9giGqHUSReAT";;
"BadBadNotGood";"Tried";"Tried";2018;"NINJA TUNE";1704818280;1704818491;;;"https://www.deezer.com/track/558046892"
"Laufey";"Bewitched";"Dreamer";2023;"LAUFEY / AWAL RECORDINGS AMERICA";1704818488;1704818696;"https://open.spotify.com/track/1YxQxV5sKZN1TgVpXl5MLA";"https://music.apple.com/fr/album/dreamer/1690607869?i=1690607895&uo=4";"https://www.deezer.com/track/2309254495"
"Tsegué-Maryam Guèbrou. (Compositeur)";"Ethiopie/Ethiopiques vol 21/Ethiopia song/Guebrou Tsegue-Maryam";"Homesickness";2006;"BUDA MUSIQUE";1704818694;1704818922;;;
"Julien Baer";"Julien baer";"Dérive";1997;"POLYDOR";1704818922;1704819179;;;
"Peter Tosh";"Equal rights";"Get up, stand up";1977;"SONY";1704819178;1704819390;"https://open.spotify.com/track/4Mxv1tOYFoqkL73qKZ5gyP";"https://music.apple.com/fr/album/get-up-stand-up/191410798?i=191410850&uo=4";
"Kamaal Williams";"Stings";"The guvna (feat Sharay Reed & Brian Hargrove)";2023;"BLACK FOCUS RECORDS";1704819378;1704819618;;;
"Beth Orton";"Forever young";"Forever young";2022;"PARTISAN RECORDS";1704819616;1704819955;"https://open.spotify.com/track/7FhIr2Kl6Spc2Vrdg0Rsfm";"https://music.apple.com/fr/album/forever-young/1624041691?i=1624042303&uo=4";"https://www.deezer.com/track/1750736047"
"Billie Holiday";"Blue moon";"Yesterdays";1939;"DREYFUS";1704819950;1704820160;;;"https://www.deezer.com/track/593692902"
"Shani Diluka";"Pulse";"Melody : Sun on you - pour piano";2023;"WARNER CLASSICS";1704820154;1704820345;;;
"Omara Portuondo";"Omara Portuondo";"Tal vez";2008;"DISCMEDI";1704820336;1704820546;"https://open.spotify.com/track/0kJHuStE7Yyj2GdFFmCrmn";;
"Any Other";"Stillness, stop : You have a right to remember";"Stillness, Stop";2024;"42 RECORDS";1704820546;1704820730;"https://open.spotify.com/track/6gKuJe0gqwKG7jBIACMa4d";"https://music.apple.com/fr/album/stillness-stop/1726225030?i=1726225033&uo=4";
"Joe Hisaishi";"Dream songs";"Ponyo sur la falaise : Ponyo on the cliff by the sea";2009;"DECCA";1704820723;1704820946;;;
"Anna Karina";"Chansons de films";"La vie est magnifique (le voleur de tibidabo)";1964;"MERCURY";1704820887;1704821119;;;
"Sparklehorse";"It's a wonderful life";"It's a wonderful life";2001;"CAPITOL";1704820987;1704821166;"https://open.spotify.com/track/0IQs78HO3ym69mCNFJ0UZp";"https://music.apple.com/fr/album/its-a-wonderful-life/1461512623?i=1461512627&uo=4";"https://www.deezer.com/track/675358602"
"Paolo Conte";"Dancing";"Via con me";1981;"CDM";1704821161;1704821325;"https://open.spotify.com/track/2P2rhs7AtvqUzerhAZDbNu";"https://music.apple.com/fr/album/via-con-me/1614483445?i=1614483450&uo=4";"https://www.deezer.com/track/1687086767"
"Hank Jones & Oliver Nelson";"Happenings / Soulful brass";"Spy with a cold nose";1966;"UNIVERSAL";1704821325;1704821515;;;
"Enchantee Julia";"House of groove";"Sois pas pressé";2023;"ROCHE MUSIQUE";1704821514;1704821678;"https://open.spotify.com/track/2FzxtQBFZT6cykbKF3uu9v";;"https://www.deezer.com/track/2485339171"
"Sting";"The bridge : Fip session live in Paris at the Pantheon";"Message in a bottle (Fip Session Live in Paris at the Pantheon)";2022;"POLYDOR/ UNIVERSAL";1704821678;1704821965;;;
"The Merritonians";"The Merritonians";"Cb meditation's";2023;"DOGHOUSE AND BONE RECORDS";1704821963;1704822208;;;
"Outkast";"Speakerboxxx - the love below";"Bowtie";2004;"BMG";1704822206;1704822442;;;
"Shuggie Otis";"Johhny otis & friends - watts funky";"Miss Pretty";2001;"ACE RECORDS";1704822437;1704822572;;;
"Haziz";"Supertiger";"Kislev";2022;"DAY END RECORDS";1704822569;1704822691;"https://open.spotify.com/track/4Ysr6FPoiffWaVinuEe1KX";;"https://www.deezer.com/track/1757625127"
"Fairouz";"Maarifti feek";"Al thaniah";1987;"RELAX IN";1704822688;1704822831;;;
"Noga Erez";"Kids (against the machine)";"Views (feat. Rousso) (against the machine)";2021;"CITY SLANG";1704822830;1704823004;;;
"Marc Rebillet";"Loop daddy II";"One more time";2019;"AUTOPRODUCTION";1704823002;1704823209;"https://open.spotify.com/track/2zCbDBorJzvpSXqvN3L6q7";"https://music.apple.com/fr/album/one-more-time/1715383616?i=1715383617&uo=4";"https://www.deezer.com/track/2531650101"
"Sly5thAve";"No. No, No, Pt. 2";"No. No, No, Pt. 2 (feat. Jonathan Mones)";2023;"TRU THOUGHTS";1704823273;1704823554;;;
"Della Reese";"Dancefloor Jazz / Vol 11 : Right now";"I got the blues";1968;;1704823551;1704823763;;;
"The Sugarman 3";"What The World Needs Now";"Jealous moon";2012;"DAPTONE RECORDS";1704823757;1704823992;"https://open.spotify.com/track/4DvYVzIC8WX6yci4PyEXvE";;
"Eddie Chacon";"Sundown";"Sundown";2023;"STONES THROW RECORDS";1704823986;1704824273;"https://open.spotify.com/track/3CGv4it1VeiRX7OaCjBmhW";;
"Aaron Goldberg";"At the edge of the world";"Poinciana";2018;"SUNNYSIDE";1704824275;1704824618;"https://open.spotify.com/track/41yKDBimCZAZiJN6u5YK2L";"https://music.apple.com/fr/album/poinciana/1437570153?i=1437570155&uo=4";
"Doris Day";"BD Music presents the girls";"You Won't Be Satisfied";1946;"BDMUSIC";1704824617;1704824802;;;"https://www.deezer.com/track/87137953"
"Amy Winehouse";"Frank";"Help yourself";2007;"ISLAND";1704824802;1704825099;;;
"La La Lars";"La La Lars IV";"Lugn i stormen";2023;"<1000";1704825091;1704825273;"https://open.spotify.com/track/0eZBiX6xeNcOnP7T2DXnIp";"https://music.apple.com/fr/album/lugn-i-stormen/1718722425?i=1718722426&uo=4";
"John Klemmer";"Free soul /Essential Argo/Cadet grooves vol 3";"Free soul";1969;"CHARLY RECORDS";1704825268;1704825585;"https://open.spotify.com/track/3sYgpIzjS1VJSxrPZ4yTJ4";"https://music.apple.com/fr/album/free-soul/1443610147?i=1443610404&uo=4";
"Jacques Pellen";"Celtic procession";"Frère Jacques";1993;"SILEX";1704825573;1704825914;;;
"Athol Mac Gregor";"My heart belongs to Scotland";"Fetterresso jigg";2018;"BAHOOKY RECORDS";1704825907;1704826006;;;
"Mark Murphy";"Mark murphy sings";"On the red clay";1975;"MUSE";1704826006;1704826346;;;
"Peter Somuah";"Letter to the universe";"Soft touch";2023;"ACT MUSIC & VISION";1704826281;1704826631;"https://open.spotify.com/track/2qh321a22kjU1UceJ4baCw";"https://music.apple.com/fr/album/soft-touch/1675342258?i=1675342271&uo=4";
"Thierry Maillard Trio";"Maman";"Au-delà de tout (feat. Philippe Gaillot)";2024;"Ilona Records";1704826629;1704826766;;;
"Grateful Dead";"Shakedown street";"Shakedown street";1978;"ARISTA";1704826775;1704827069;"https://open.spotify.com/track/2nfOOSbwuJaLN3Kkx3tQg2";"https://music.apple.com/fr/album/shakedown-street/945504099?i=945504130&uo=4";
"Tony Joe White";"The train I'm on";"300 pounds of hongry";1972;"WARNER BROS";1704827058;1704827223;"https://open.spotify.com/track/6sZ9IHK0GzsafD3AZnFbnq";"https://music.apple.com/fr/album/300-pounds-of-hongry/107662252?i=107661994&uo=4";
"Desmond Dekker";"The story of Trojan records : 25 big ones - UK hits / CD1";"You can get it if you really want";1970;"TROJAN RECORDS";1704827217;1704827458;"https://open.spotify.com/track/0TjOyjjHJb9WmyUQlq1F12";"https://music.apple.com/fr/album/you-can-get-it-if-you-really-want/1434056758?i=1434056762&uo=4";
"Michelle David & The True-Tones";"Truth and soul";"Better days";2022;"MICHELLE DAVID & THE TRUE-TONES / RUSH HOUR MUSIC";1704827369;1704827594;"https://open.spotify.com/track/3Zm0ngVLVEObS0k9pFoDJl";"https://music.apple.com/fr/album/better-days/1614882738?i=1614882746&uo=4";
"Psyche";"Cumbia mahàre";"Cumbia mahàre";2023;"FOUR FLIES RECORDS";1704827591;1704827812;"https://open.spotify.com/track/6TPlBBLFOCQ8hPwIntQvKG";"https://music.apple.com/fr/album/cumbia-mah%C3%A0re/1680780496?i=1680780498&uo=4";"https://www.deezer.com/track/2233141637"
"Gyedu Blay Ambolley";"11th Street, Sekondi";"Little small girl";2019;"AGOGO RECORDS";1704827810;1704828148;;;
"Pierre Vassiliu";"En voyage";"Noix de cola";1983;"BORN BAD RECORD";1704828147;1704828351;;;"https://www.deezer.com/track/824631372"
"Mock Media";"Mock media II";"Touch the ground";2023;"MEAT MACHINE";1704828341;1704828565;"https://open.spotify.com/track/19awBvpusDFviQZoTlVKE4";"https://music.apple.com/fr/album/touch-the-ground/1702188433?i=1702189015&uo=4";
"Delgres";"Mo jodi";"Anko";2018;"PIAS";1704828560;1704828755;"https://open.spotify.com/track/5PDKB24Vu1EHWC4WttkeJg";"https://music.apple.com/fr/album/anko/1381216621?i=1381216908&uo=4";
"The Shadows";"20 golden greats";"Dance on";1962;"EMI";1704828754;1704828895;;;
"Buck Owens";"Country & western hit parade : Hillbilly music 1965";"I've got a tiger by the tail";1965;"BEAR FAMILY RECORDS";1704828895;1704829025;;;"https://www.deezer.com/track/712595192"
