"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Natalia Lafourcade";"Un canto por México, Vol. 1";"Cucurrucucu paloma";"2020";"SONY MUSIC MEXICO";1761040626;1761040935;"https://music.apple.com/fr/album/cucurrucuc%C3%BA-paloma/1508356443?i=1508357234&uo=4";"https://www.deezer.com/track/932662472";"https://open.spotify.com/track/1bZRWrwsAlj4g19L8hWmJ5"
"Zane Cronje";"Fusion global sounds (1970-1983) selected by Charles Maurice";"Tropical Island";"1983";"FAVORITE RECORDINGS";1761040932;1761041151;;;
"Art Longo";"Echowah island";"Echowah island";"2025";"CRACKI RECORDS";1761041148;1761041373;;"https://www.deezer.com/track/3273907391";"https://open.spotify.com/track/5zy6toTHOnGN6bLokKYMFg"
"Ryuichi Sakamoto";"B-2  unit";"Thatness and thereness";"1980";"ISLAND";1761041372;1761041579;;;
"Air";"FIP Trip-hop";"Modular mix";"1995";"WAGRAM MUSIC (DISTRIBUTEUR)";1761041580;1761041935;"https://music.apple.com/fr/album/modular-mix/966652812?i=966652813&uo=4";"https://www.deezer.com/track/95141006";
"John Martyn";"The church with one bell";"Glory box";"1998";"CRAFT RECORDINGFS";1761041932;1761042278;;"https://www.deezer.com/track/109786328";"https://open.spotify.com/track/08V2nQqzQGvAV5e0W0zRfr"
"Billie Holiday";"Last recording";"It's not for me to say";"1959";"VERVE";1761042272;1761042417;;"https://www.deezer.com/track/3783911902";"https://open.spotify.com/track/4vJdaiRxvXSOaEw6SYhSQG"
"Spunicunifait";"Mozart : 6 quintettes à cordes";"Quintette à cordes n°1 en Si bémol Maj K 174 : 4. Allegro";"2025";"ALPHA CLASSICS";1761042416;1761042794;;;
"Ibrahim Ferrer";"Buena vista social club presents Ibrahim Ferrer";"Como fue";"1999";"WORLD CIRCUIT , WOCI";1761042793;1761043004;;"https://www.deezer.com/track/704053102";"https://open.spotify.com/track/67612TnYAkr3DigxOItlfz"
"Neil Young & The Chrome Hearts";"Talkin to the Trees";"Bottle of love";"2025";"REPRISE RECORDS";1761042998;1761043241;;;
"Sault";"10";"S.I.T.L.";"2025";"FOREVER LIVING ORIGINALS";1761043239;1761043475;;"https://www.deezer.com/track/3324301361";"https://open.spotify.com/track/1dSNkTpk8Ow57UVBdYHymH"
"John Kander (Compositeur)";"BOF / New York New York";"New York New York : Theme from new york, new york";"1977";"EMI";1761043470;1761043668;;;
"Harry Nilsson";"The RCA albums collection : Harry / CD 3";"I guess the lord must be in New York city";"1969";"RCA";1761043667;1761043827;"https://music.apple.com/fr/album/i-guess-the-lord-must-be-in-new-york-city/1296521150?i=1296521161&uo=4";"https://www.deezer.com/track/717104232";"https://open.spotify.com/track/4gFB9xxwrJB0uIEPSquCTU"
"Soyol-Erdene";"Mongolian music from 70's / Vol. 1";"The blue comb";"2023";"EBALUNGA";1761043826;1761044080;;;
"Rhiannon Giddens & Justin Robinson";"What did the blackbird say to the crow";"Love somebody";"2025";"NONESUCH";1761043961;1761044079;;;
"Jean Louis Murat";"Mockba";"L'amour et les états-unis";"2005";"EMI";1761044067;1761044230;;;
"Ben Lamar Gay";"Downtown castles can never block the sun";"Swim Swim";"2018";"IARC";1761044229;1761044432;"https://music.apple.com/fr/album/swim-swim/1464506746?i=1464507208&uo=4";"https://www.deezer.com/track/682666612";"https://open.spotify.com/track/4tuTVZ1E471pMNCkG3VNxG"
"Adrian Quesada";"Jaguar sound";"Noble metals";"2022";"ATO RECORDS";1761044431;1761044643;"https://music.apple.com/fr/album/noble-metals/1645443130?i=1645443466&uo=4";"https://www.deezer.com/track/1915263517";"https://open.spotify.com/track/3vVJyxDwVf8FB9ACNra9Ec"
"Serge Gainsbourg";"Initials B.B.";"Requiem pour un con";"1968";"PHILIPS";1761044638;1761044808;;"https://www.deezer.com/track/488516282";
"Foxwarren";"2";"Yvonne";"2025";"ANTI";1761044807;1761044939;"https://music.apple.com/fr/album/yvonne/1799146209?i=1799146524&uo=4";"https://www.deezer.com/track/3250970341";"https://open.spotify.com/track/5FymbsqTTkziBCf9kn2Fd2"
"Lady Wray";"Cover girl";"Best for us";"2025";"BIG CROWN RECORDS";1761044934;1761045152;;"https://www.deezer.com/track/3392115531";"https://open.spotify.com/track/0QEb6GsOltzSeCj4iMuBFr"
"Augustus Pablo";"Lets get started / Eastman dub";"Cornerstone (chapter 3)";"1988";"VP MUSIC";1761045151;1761045373;;"https://www.deezer.com/track/511340602";"https://open.spotify.com/track/3qLahirAg4oik86aCjA2b0"
"Balthvs";"Macrocosm";"Hooked (Hazy nights)";"2020";"AUTOPRODUCTION";1761045371;1761045609;"https://music.apple.com/fr/album/hooked-hazy-nights/1523510280?i=1523510556&uo=4";;"https://open.spotify.com/track/46oX7FEXqNwmlOvowcYnYd"
"Phoebe Rings";"Aseurai";"Static";"2025";"CARPARK";1761045609;1761045787;;"https://www.deezer.com/track/3234287941";"https://open.spotify.com/track/2sDz8BEsRROBOkkQNIhj9O"
"Stealers Wheel";"Stealers Wheel";"Gets so lonely";"1972";"LEMON";1761045785;1761045959;;"https://www.deezer.com/track/1577627";"https://open.spotify.com/track/4iVVkUf1GWMyHAWEwhJxLs"
"Orchestre National Basque";"La Folle Journée 2019 : Carnets de voyage";"Noches en los Jardines de España : 2. Danza Lejana";"2019";"MIRARE";1761045956;1761046222;;;
"Eric Bibb";"Family";"Family";"2022";"DIXIEFROG";1761046221;1761046506;"https://music.apple.com/fr/album/family/1654584775?i=1654584787&uo=4";"https://www.deezer.com/track/2015771927";"https://open.spotify.com/track/6R7Lxgc6rZoN5dslqxSZGj"
"Joy Crookes";"Juniper";"Mathematics (feat. Kano)";"2025";"INSANITY RECORDS";1761046504;1761046700;;"https://www.deezer.com/track/3198285091";"https://open.spotify.com/track/4tldGgVS1sF0HA0VzUcKK8"
"Kit Sebastian";"New Internationale";"Odyssey";"2024";"BRAINFEEDER";1761046700;1761046920;"https://music.apple.com/fr/album/odyssey/1755430174?i=1755430184&uo=4";"https://www.deezer.com/track/2925122461";"https://open.spotify.com/track/1TcMd5i8DFEj4BCztv8gTx"
"Forever Pavot & Xp";"Forever XP";"Magnifying glass (instrumental)";"2024";"BMM RECORDS";1761046918;1761047097;;;
"Brenda";"Bath time";"Hardly";"2025";"COLLEGE OF KNOWLEDGE RECORDS";1761047094;1761047324;"https://music.apple.com/fr/album/hardly/1817133315?i=1817133324&uo=4";"https://www.deezer.com/track/3394063901";"https://open.spotify.com/track/7th08DL3mAXeh9lWZx8vkS"
"Norah Jones";"I dream of Christmas";"Winter wonderland";"2021";"BLUE NOTE";1761047322;1761047534;"https://music.apple.com/fr/album/winter-wonderland/1647472641?i=1647472653&uo=4";"https://www.deezer.com/track/1937760297";
"Tom Poisson";"Heureux comme les cerfs-volants";"Les petits oiseaux";"2016";"LE CHANT DU MONDE";1761047532;1761047662;"https://music.apple.com/fr/album/les-petits-oiseaux/1081933499?i=1081934053&uo=4";"https://www.deezer.com/track/118687432";"https://open.spotify.com/track/4GcsYwL10UaLee0mV8qIDr"
"Andrew Bird";"Outside problems";"Improvisation on a familiar theme";"2023";"LOMA VISTA RECORDINGS";1761047660;1761047866;;"https://www.deezer.com/track/2358287785";"https://open.spotify.com/track/6d3E2fDO6PhUhnB043FOTI"
"Fai Baba";"Veränderet";"Herz";"2022";"A TREE IN A FIELD RECORDS";1761047863;1761048066;;"https://www.deezer.com/track/1599534322";"https://open.spotify.com/track/0aafQrzAnrPNj2Pf0njD5e"
"Stevie Wonder";"Hotter than july";"Master blaster (Jammin')";"1980";"MOTOWN";1761048061;1761048370;;"https://www.deezer.com/track/596034792";"https://open.spotify.com/track/6NjYhDWaI8jKgcSU0ZsJuz"
"Rau ze";"Virer nos vies";"Cinq minutes pile";"2024";"117 RECORDS";1761048368;1761048527;;;
"Stella";"Adagio";"Corfu";"2025";"SUB POP RECORDS";1761048524;1761048701;;;"https://open.spotify.com/track/1QP27WsRf6pitOGC69sBv9"
"Cedric Burnside";"I be trying";"Love you forever";"2021";"SINGLE LOCK RECORDS";1761048699;1761048917;"https://music.apple.com/fr/album/love-you-forever/1559282671?i=1559282954&uo=4";"https://www.deezer.com/track/1342644372";"https://open.spotify.com/track/4JaEf5kXsiU0SkWGrUW7ql"
"Durand Jones & The Indications";"Flowers";"Really wanna be with you";"2025";"SECRETLY GROUP";1761048913;1761049182;;"https://www.deezer.com/track/3243621071";"https://open.spotify.com/track/2YxrLqrR7crzcQCuX08P5q"
"Barry White";"BOF / Baby driver";"Never, never gonna give ya up";"1973";"30TH CENTURY RECORDS";1761049180;1761049466;;"https://www.deezer.com/track/537988732";"https://open.spotify.com/track/4At54ImSBL41yWMaudry08"
"Naim Amor";"Stories";"Amorsonic";"2024";"FORT LOWELL RECORDS";1761049463;1761049753;"https://music.apple.com/fr/album/amorsonic/1734519608?i=1734519616&uo=4";"https://www.deezer.com/track/2690407092";"https://open.spotify.com/track/61eD1esW4ixr5HzSDTtsvQ"
"Cesar Precio";"La suite logique des choses";"Solitude mon amour";"2024";"OBJET DISQUE - LABEL SERVICE";1761049750;1761050040;;"https://www.deezer.com/track/2541418061";"https://open.spotify.com/track/3qi4DH7FPlXMjp6cFdFcLc"
"Tame Impala";"Dracula";"Dracula";"2025";"COLUMBIA";1761050038;1761050242;;"https://www.deezer.com/track/3567385391";"https://open.spotify.com/track/709ZIqPHyFOpx2QdjmeWAM"
"Wayne Snow";"Hit it all";"Hit it all";"2025";"CURATORS";1761050242;1761050382;;"https://www.deezer.com/track/3264118551";"https://open.spotify.com/track/3etB0MVsOibL8Tea3AcTmS"
"Vin's Da Cuero";"No More Words Vol. 3";"MVP";"2024";"TWENTYONEARTS";1761050382;1761050586;;"https://www.deezer.com/track/3371610211";
"Toots And The Maytals";"BOF : Club Dread Soundtrack";"Funky kingston";"1973";"TROJAN RECORDS";1761050584;1761050876;;;
