"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Rio Kosta";"Ancients";"Ancients";"2025";"PROPELLER";1763287019;1763287203;"https://www.deezer.com/track/3250840631";"https://open.spotify.com/track/2J88GgPpK1qwUUz2gPLXSy";
"Michel Legrand";"BOF/ Breezy";"Breezy : Breakfast time";"1973";"MCA RECORDS";1763287202;1763287375;;;
"Cole Porter";"Cole sings Porter";"Sunday morning breakfast Time";"1935";"KORI";1763287366;1763287485;"https://www.deezer.com/track/66030108";;
"Bob Dylan & The Band";"Bob Dylan & the band basement tapes";"Orange juice blues (blues for breakfast)";"1975";"SONY";1763287485;1763287701;;;
"Stella";"L' Intégrale sixties / Succés de 1963 a 1968";"La flemme";"1965";"EMI";1763287699;1763287858;"https://www.deezer.com/track/3550043741";;
"Bacao Rhythm & Steel Band";"Expansions";"Les fleurs";"2021";"BIG CROWN RECORDS";1763287857;1763288059;"https://www.deezer.com/track/1705163357";;
"Soyuz";"Krok";"Krok";"2025";"MR BONGO";1763288061;1763288244;;;
"Nathalie Stutzmann";"Bach une cantate imaginaire";"Vergiss mein nicht BWV 505 - air sacré pour contralto et basse continue";"2012";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1763288238;1763288407;;;
"Mei Semones";"Waters of March";"Waters of march";"2023";"PUBLIC CONFESSION ART HOUSE";1763288400;1763288630;;"https://open.spotify.com/track/14YAS5RajiY0lthkWiOzjG";
"Yasmin Williams";"Urban driftwood";"Dragonfly";"2021";"SPINSTER";1763288629;1763288909;"https://www.deezer.com/track/1768467197";"https://open.spotify.com/track/1msjrJTpUykxsB0aql3zm6";
"Bill Withers";"Just as I am";"Moanin' and groanin'";"1971";"COLUMBIA";1763288894;1763289069;"https://www.deezer.com/track/2312054";"https://open.spotify.com/track/6E8yD1tuOYbnuc04NyPhcS";
"Ben Harper";"Fight for your mind";"Excuse me mr.";"1995";"VIRGIN";1763289068;1763289389;"https://www.deezer.com/track/3133370";"https://open.spotify.com/track/1ZzWnWWLubofH7JxqXBzZ9";
"Dub Shepherds";"Trodding On Showcase";"Problems Dub";"2025";"BAT RECORDS";1763289379;1763289623;;"https://open.spotify.com/track/2jpbt1wtbEQmyK6ZHeBegk";
"The Flaming Lips";"Yoshimi battles the Pink robots";"Are You a Hypnotist??";"2002";"WB";1763289617;1763289900;"https://www.deezer.com/track/2016112297";"https://open.spotify.com/track/0UQnWjRKEphlQtzeZ83lC2";"https://music.apple.com/fr/album/are-you-a-hypnotist/1189403816?i=1189403826&uo=4"
"Fleetwood Mac";"Mystery to me";"Hypnotized";"1973";"WARNER RECORDS";1763289896;1763290183;"https://www.deezer.com/track/145423766";"https://open.spotify.com/track/1cHCG42MxckrXNFqyF8Uhr";
"Hypnotic Brass Band";"Bad boys of jazz";"Indigo";"2020";"PHEELCO RECORDS";1763290174;1763290456;;;
"Oriane Lacaille";"Iviv";"Kaf do lo";"2023";"IGNATUB / MDC";1763290455;1763290652;"https://www.deezer.com/track/2317265525";"https://open.spotify.com/track/6sFkgLCZ8FMwQnjhrT3eeB";
