"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Jimetta Rose & The Voices Of Creation";"Things are getting better";"To each a zone";"2024";"DAY DREAMER";1733046898;1733047229;;;
"Rubba";"In motion";"So softly";"1978";"MUSIC DE WOLFE";1733047227;1733047390;"https://open.spotify.com/track/5tDR1ihwAypctr3DcRDity";;
"Barbara & Ernie";"Prelude to";"My love and I";"1971";"COTILLION";1733047386;1733047569;"https://open.spotify.com/track/103qfcHjCiUdxUKKUcZDEw";"https://music.apple.com/fr/album/my-love-and-i/367455050?i=367455105&uo=4";"https://www.deezer.com/track/5932340"
"Mikey Ras Starr";"Fire & rain";"Got to say Love";"1977";"MAKASOUND";1733047564;1733047758;;;
"Scrimshire";"Love is loving (feat. Omar, XANA & Faye Houston)";"Love is loving (feat. Omar, XANA, Faye Houston) (Radio Edit)";"2020";"ALBERT'S FAVOURITES";1733047756;1733047999;;;
"Donna Blue";"Into the realm of love";"Mains de l'amour";"2024";"SNOWSTAR RECORDS";1733047997;1733048293;"https://open.spotify.com/track/0yISkg1jkmNCxzZEXwdTGN";"https://music.apple.com/fr/album/mains-de-lamour/1727743453?i=1727743763&uo=4";"https://www.deezer.com/track/2633554282"
"Benjamin Hulett";"Departures";"9 songs of travel : Let beauty awake";"2010";"SAPHRANE";1733048292;1733048419;;;
"Atse Tewodros Project";"Maqeda";"Baranche";"2024";"GALILEO MC";1733048415;1733048659;"https://open.spotify.com/track/54L6h3ZeULyfIgoH2cgCpt";;"https://www.deezer.com/track/2802325942"
"A Tribe Called Quest";"The anthology";"Oh my god";"1993";"JIVE";1733048659;1733048862;;;
"Kruder & Dorfmeister";"The rebirth of cool 5";"Deep shit parts 1 & 2";"1995";"FOURTH & BROADWAY";1733048860;1733049186;;;
"Alzo & Udine";"C 'mon and join us";"Want you love";"1968";"MERCURY";1733049182;1733049443;;;
"Nino Ferrer";"Les années 60";"Si tu m'aimes encore";"1965";"BARCLAY";1733049441;1733049640;;;
"Meshell Ndegeocello";"No More Water : The Gospel of James Baldwin";"Love";"2024";"Blue Note";1733049637;1733049859;"https://open.spotify.com/track/2BFIPXGjO8v1ng8mRtzoV0";"https://music.apple.com/fr/album/love/1747673197?i=1747673436&uo=4";
"The Sweet Enoughs";"Marshmallow";"In mind";"2020";"WONDERCORE ISLAND";1733049856;1733050040;"https://open.spotify.com/track/5OcF0Dr0LIwCAV5NusH0NH";;"https://www.deezer.com/track/2154376657"
"The Innocence Mission";"Midwinter swimmers";"Your saturday picture";"2024";"BELLA UNION";1733050038;1733050216;"https://open.spotify.com/track/0hOsbkGehInTr4LhvDUGCM";"https://music.apple.com/fr/album/your-saturday-picture/1761823600?i=1761824395&uo=4";
"Lo Borges";"A via-láctea";"Tudo que voce podia ser";"1979";"ODEON";1733050214;1733050442;"https://open.spotify.com/track/1oVD2ZhWsiRcFYV6ibWRjP";"https://music.apple.com/fr/album/tudo-que-voc%C3%AA-podia-ser/713785707?i=713785817&uo=4";
"Kellee Patterson";"Kellee";"Time to space";"1979";"FUNKY TOWN GROOVES";1733050435;1733050643;;;
