"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Johnny Longlegs";"Flowers";"Flowers";"2022";"AUTOPRODUCTION";1763978206;1763978403;"https://www.deezer.com/track/1712494437";"https://open.spotify.com/track/6aORK5fgKi68exvPvLkoSJ";
"Jon Brion";"Magnolia";"Magnolia";"1999";"REPRISE RECORDS";1763978400;1763978528;"https://www.deezer.com/track/4210690";"https://open.spotify.com/track/4ZgNKPPv4HfQJivyum2Z5F";
"Rosalia";"Lux";"Magnolias";"2025";"COLUMBIA";1763978528;1763978721;"https://www.deezer.com/track/3640141032";"https://open.spotify.com/track/7GF92haKwJg9WUdnkTxRtr";
"JJ Cale";"Anyway the wind blows : The anthology";"Magnolia";"1972";"VIRGIN/ EMI";1763978720;1763978922;;;
"The Barr Brothers";"Let it hiss";"Owning up to everyone";"2025";"SECRET CITY RECORDS";1763978920;1763979180;"https://www.deezer.com/track/3360699221";"https://open.spotify.com/track/7dvIN8NCWhGxxVYrmMQ1e6";
"Bill Frisell";"Disfarmer";"That's alright, Mama";"2009";"NONESUCH";1763979176;1763979361;"https://www.deezer.com/track/3788264";"https://open.spotify.com/track/4WYqXBRf5cZuOWRAAv4zd7";"https://music.apple.com/fr/album/thats-alright-mama/322838579?i=322838602&uo=4"
"Alain Bashung";"Immortels";"Immortels";"2018";"BARCLAY";1763979354;1763979616;"https://www.deezer.com/track/588266392";"https://open.spotify.com/track/64XJOksESduPbepHxmW2rT";
"Leon Ware";"Rockin' you eternally / Leon Ware";"Rockin' you eternally";"1981";"EXPANSION RECORDS";1763979609;1763979867;"https://www.deezer.com/track/6819497";"https://open.spotify.com/track/4o2td8t1oO5MdI0ahSi32h";
"Chip Wickham";"The eternal now";"The eternal now";"2025";"GONDWANA RECORDS";1763979864;1763980124;"https://www.deezer.com/track/3418992201";"https://open.spotify.com/track/3B8ai9dcR861PTWEwWiKV2";
"Joni Mitchell";"Shine";"If i had a heart";"2007";"UNIVERSAL";1763980121;1763980364;"https://www.deezer.com/track/401526832";"https://open.spotify.com/track/6T2aFIrJZm33z6Ft3gwWrh";
"Isabel Bayrakdarian";"La Zingarella";"Carmen : L'amour est un oiseau rebelle (Acte I Sc 4) Carmen - arrangement pour soprano violon et piano";"2022";"AVIE";1763980363;1763980557;;;
"Buena Vista Social Club";"Lost and found";"Habanera (feat. Manuel Mirabal)";"2015";"WORLD CIRCUIT LTD.";1763980556;1763980692;"https://www.deezer.com/track/704079472";"https://open.spotify.com/track/2PZPTtYnB5WDzFhJeUmKhb";
"Jimmy Cliff";"Jimmy Cliff";"Hello sunshine";"1969";"ISLAND";1763980691;1763980863;"https://www.deezer.com/track/62479911";;
"Irma Thomas";"In between tears";"In between tears";"1973";"ALIVE NATURAL SOUND RECORDS";1763980850;1763981004;"https://www.deezer.com/track/16260776";"https://open.spotify.com/track/2EngMFKX9V31W1eUwbhnRh";
