"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Christophe Panzani";"Les mauvais tempéraments";"Ahijado (feat. Eric Legnini)";2019;"Jazz&People";1712314785;1712315105;;;
"Claude Tissendier";"A tale of two cities";"Candy (feat. Clark Terry)";1996;"HARMONIA";1712315103;1712315389;;;
"Sara Gazarek";"Blossom & Bee";"Down with love";2012;"PALMETTO RECORDS";1712315386;1712315667;"https://music.apple.com/fr/album/down-with-love/947683988?i=947691997&uo=4";"https://open.spotify.com/track/5YMUKdMrF1NPUvc6dqEVzo";
"Ted Wallace & His Campus Boys";"Songs of the depression";"Get happy";1930;;1712315663;1712315873;;;"https://www.deezer.com/track/66864370"
"Stephane Huchard";"African tribute to Art Blakey";"Blakey's mood";2008;"HARMONIA";1712315871;1712316188;;;
"Bobo Stenson";"Witchi-Tai-To";"Hasta siempre";1974;"ECM";1712316184;1712316671;;;
"Nils Landgren";"Creole love call";"Same old story";2005;"ACT";1712316672;1712316949;;"https://open.spotify.com/track/0G5BgYtq3CMyRDDiuN7QKe";
"Rex Stewart";"Africa in America / Rock, jazz & calypso / 1920-1962";"Menelik the lion of Juda";1941;"FREMEAUX ET ASSOCIES";1712316947;1712317144;;;
"Clement Piezanowski (Compositeur, Guitare)";"Contours";"Diggin' the five";2019;"AUTO PRODUCTION";1712317143;1712317687;;;
"Jimmy Gourley";"Our Delight";"That old devil called love";1995;"ELABETHE";1712317682;1712317975;"https://music.apple.com/fr/album/that-old-devil-called-love/268306044?i=268306119&uo=4";"https://open.spotify.com/track/5tFBsiKwF77gTbgEAS2CCt";"https://www.deezer.com/track/309633"
"Lars Danielsson";"Liberetto III";"Da salo";2017;"ACT MUSIC & VISION";1712317973;1712318330;;"https://open.spotify.com/track/2ZLULhtW4XxkRs2Ll2IA0n";
"Lucy Ann Polk";"Lucy Ann polk with the Les Brown orchestra";"Crazy he calls me";1952;"BUMA/STEMRA";1712318327;1712318462;;;"https://www.deezer.com/track/110481698"
"Alain Jean-Marie";"Pensativa";"Calypso";2019;"L2MG";1712318462;1712318678;"https://music.apple.com/fr/album/calypso/1481235158?i=1481235388&uo=4";"https://open.spotify.com/track/7gF4q68m4aokWk2Nd47kfV";
"Chick Corea";"Crystal Silence";"I'm Your Pal";1973;"ECM";1712318677;1712318915;;"https://open.spotify.com/track/7FDhbzHunmwye3bx0VHDY5";
"Tom Waits";"Orphans : Brawlers / Bawlers / Bastards";"It's over";2006;"ANTI";1712318912;1712319191;"https://music.apple.com/fr/album/its-over/1485076540?i=1485076722&uo=4";"https://open.spotify.com/track/04Z7Sd15n1POKZVyxiDHA2";
"Chico Hamilton Quintet";"Ellington suite";"Everything but you";1959;"PACIFIC JAZZ";1712319189;1712319458;;;
"Bireli Lagrene";"Gipsy trio";"Something";2009;"DREYFUS";1712319457;1712319749;;"https://open.spotify.com/track/5B1WxxV1bvvLlpb6s9UGci";
"Randy Newman";"Bad love";"Better off dead";1999;"DREAMWORKS";1712319746;1712319978;"https://music.apple.com/fr/album/better-off-dead/1442208531?i=1442209187&uo=4";"https://open.spotify.com/track/5V1iqX0cvzrCfgc2cuk94E";
"Maisha";"There is a place";"Azure";2018;"BROWNSWOOD RECORDINGS";1712319978;1712320560;"https://music.apple.com/fr/album/azure/1561236117?i=1561236283&uo=4";"https://open.spotify.com/track/7buRGAkInzrg2iijHdH3An";"https://www.deezer.com/track/1302511202"
"Duke Ellington";"The far east suite";"Amad";1966;"RCA";1712320556;1712320822;;;"https://www.deezer.com/track/566548942"
"Julien Daian Quintet";"French paradox";"Dani";2010;"DJAZRECORDS";1712320820;1712321087;;;
"Andre Persiani";"The definitive black & blue sessions";"Gwendolyn";1972;"BLACK & BLUE";1712321085;1712321613;;;
"Antonio Vivaldi (Compositeur)";"Into the blue";"Été";2002;"EMI";1712321610;1712321716;;;
"P.E. Hewitt Jazz Ensemble";"Winter Winds - the Complete Works : 1968 / 1970";"Donna";1969;"Now Again";1712321713;1712321997;;;
"Jakob Dinesen";"Keys & strings";"Homely";2019;"STUNT RECORDS";1712321997;1712322379;"https://music.apple.com/fr/album/homely/1462897311?i=1462897315&uo=4";"https://open.spotify.com/track/7o98h2flzP17QruPqmwf56";"https://www.deezer.com/track/677509132"
"Esbjorn Svensson Trio";"From Gagarin's Point of View";"Dating";1999;"ACT MUSIC & VISION";1712322372;1712322704;"https://music.apple.com/fr/album/dating/1405002907?i=1405003097&uo=4";"https://open.spotify.com/track/3ejgWcQpD2OZs09lwma6Hg";"https://www.deezer.com/track/520456382"
"Kurt Elling";"1619 Broadway / The Brill building project";"Shoppin' for clothes";2012;"CONCORD JAZZ";1712322702;1712322906;"https://music.apple.com/fr/album/shoppin-for-clothes/1440944133?i=1440944387&uo=4";"https://open.spotify.com/track/6TPb78L58cJnzncVFOA6j6";"https://www.deezer.com/track/136034320"
"Wynton Kelly";"Wynton Kelly vol.1";"Char's blues";1959;"VEE JAY RECORDS CHARLY RECORDS";1712322902;1712323236;;;
"Gary Burton";"For hamp red bags and cal";"Move";2001;"CONCORD";1712323235;1712323552;"https://music.apple.com/fr/album/move/1444128123?i=1444128305&uo=4";"https://open.spotify.com/track/3HUouDBlUu497OkZ3bS3XK";"https://www.deezer.com/track/93520996"
"Quincy Jones";"BOF / Soul kitchen";"Hicky burr";1971;"JADE";1712323547;1712323785;;;
"Brad Mehldau";"Day is Done";"No moon at all";2005;"Nonesuch";1712323785;1712324127;"https://music.apple.com/fr/album/no-moon-at-all/80428456?i=80428448&uo=4";"https://open.spotify.com/track/2TKAo91EgvVeeqSxLaE0d1";"https://www.deezer.com/track/674125"
"Hampton Hawes";"Trio";"Easy living";1955;"CONTEMPO/WEA";1712324122;1712324409;"https://music.apple.com/fr/album/easy-living/273015748?i=273015815&uo=4";;"https://www.deezer.com/track/80270728"
"Jon Regen";"Stop time";"I will wait";2015;"MOTEMA";1712324407;1712324637;"https://music.apple.com/fr/album/i-will-wait/1288715833?i=1288715934&uo=4";"https://open.spotify.com/track/6rUsOQo0aiii1s15Oj6R4h";
"Niels Henning Orsted Pedersen";"Those who were";"The puzzle";1996;"VERVE";1712324635;1712325030;;;
"Kalle Kalima";"High noon";"Ghost Riders in the Sky";2011;"ACT MUSIC & VISION";1712325027;1712325330;;;
"Lambert, Hendricks & Ross";"The hottest new group in jazz";"This here (Dis Hyunh)";1962;"COLUMBIA";1712325328;1712325573;;;
"Sylvain Rifflet";"Troubadours";"Eble (de Ventadour)";2019;"MAGRIFF";1712325573;1712325787;"https://music.apple.com/fr/album/eble-de-ventadour/1473461504?i=1473461994&uo=4";"https://open.spotify.com/track/01nrwlGwQ5WcNY1mOoLGJc";
"Marc Moulin";"Sam suffy";"Le saule";1975;"BLUE NOTE";1712325785;1712326143;;;
"Sleep Walker";"Into the sun";"Into the sun";2008;"JAZZMIN REC";1712326141;1712326676;;;"https://www.deezer.com/track/488579282"
"Les McCann";"Much Les";"Benjamin (LP Version)";1969;"RHINO RECORDS-RHINO ATLANTIC";1712326672;1712327015;;;
"Joachim Kühn";"Free Ibiza";"Figueretas";2010;"Out Note";1712327013;1712327323;;;"https://www.deezer.com/track/1401501932"
"Dave's True Story";"Sex without bodies";"Sex without bodies";1998;"CHESKY RECORDS";1712327323;1712327543;;"https://open.spotify.com/track/3c6l9Z5ZBmXoyT2mxMxpD0";"https://www.deezer.com/track/135962200"
"L Orage";"L'orage";"Dirt in the ground";2017;"ROCK THIS TOWN RECORDS";1712327538;1712327818;;;
"Coleman Hawkins";"The genius of Coleman Hawkins";"Ill wind";1959;"VERVE";1712327814;1712328145;;;"https://www.deezer.com/track/794415932"
"Demi Evans";"Why do you run";"Platinum age";2006;"IRIS MUSIC";1712328143;1712328385;"https://music.apple.com/fr/album/platinum-age/140633801?i=140634635&uo=4";"https://open.spotify.com/track/1okCzE8XAYS94pQDARuJIK";
"John Surman";"Upon reflection";"Prelude and rustic dance";1979;"ECM";1712328382;1712328694;"https://music.apple.com/fr/album/prelude-and-rustic-dance/1443511561?i=1443512222&uo=4";"https://open.spotify.com/track/4XFM04w0IRcnSQh9u1RAAg";
"Daniel Yvinec";"Lost and found / Lost crooners";"Moon river";2007;"BEE JAZZ";1712328692;1712328908;;;
"Charles Mingus";"Mingus Mingus Mingus Mingus Mingus";"Freedom";1963;"IMPULSE";1712328906;1712329214;"https://music.apple.com/fr/album/freedom/1444104538?i=1444105227&uo=4";"https://open.spotify.com/track/4Tn5epAPRcslFBwv8INS7f";
"Espen Berg Trio";"Free to play";"Gossipel";2019;"ODIN";1712329214;1712329561;"https://music.apple.com/fr/album/gossipel/1476922410?i=1476922441&uo=4";"https://open.spotify.com/track/7CD0tC1uyx89hYe3FBOtUs";
"Luigi Trussardi";"Vendredi 14";"Petite biche";1994;"ILD";1712329557;1712329849;"https://music.apple.com/fr/album/petite-biche/168626586?i=168627201&uo=4";"https://open.spotify.com/track/6qGPjJwjWhtgGcQPCNEL6A";"https://www.deezer.com/track/260106"
"Lisa Simone";"All is well";"Revolution";2014;"LABORIE JAZZ";1712329845;1712330101;"https://music.apple.com/fr/album/revolution/930967373?i=930967392&uo=4";"https://open.spotify.com/track/0WI3YjCdihx003s8zhcXrT";"https://www.deezer.com/track/88426345"
"Yusef Lateef";"Yusef Lateef/ Yusef's mood/Complete 1957 sessions with Hugh Lawson";"Twenty five minute blues";1957;"FRESH SOUND RECORDS";1712330100;1712330425;;;"https://www.deezer.com/track/2206601627"
"Scott Hamilton Quartet";"Danish ballads & more";"Dansevise";2019;"STUNT RECORDS";1712330424;1712330860;;;
"Hareton Salvanini";"S.P / 73";"Primitivo";1973;"CONTINENTAL / MR BONGO";1712330861;1712331207;"https://music.apple.com/fr/album/primitivo/1137172343?i=1137173518&uo=4";"https://open.spotify.com/track/2FD2kgftwpNfi6hPTrFCqx";
"Phil Woods";"Encontro on Jobim";"O Grande Amor";2000;"PHILOLOGY";1712331205;1712331512;;"https://open.spotify.com/track/1L1pY3jRbRWuahc2JLrvJw";"https://www.deezer.com/track/5325103"
"Duke Ellington";"Piano in the background";"The wailer";1961;"COLUMBIA";1712331509;1712331765;;"https://open.spotify.com/track/1GuB8WlnoKv34Voa3CHxmL";"https://www.deezer.com/track/581642"
"Jeb Loy Nichols";"Strange faith and practice";"Sometime somewhere somebody";2010;"IMPOSSIBLE A";1712331765;1712331941;;;
"Ray Barretto & New World Spirit";"Contact !";"Dance of Denial";1997;"Blue Note";1712331939;1712332288;"https://music.apple.com/fr/album/dance-of-denial/696524133?i=696524137&uo=4";;
"Big Noise";"New Orleans function";"Egyptian Fantasy";2013;"IGLOO PRODUCTIONS";1712332286;1712332569;;"https://open.spotify.com/track/2VISsNLDWpWICRA73O3RGE";"https://www.deezer.com/track/72488630"
"Frances Faye";"Sings & Russell Garcia conducts";"John Henry";1957;"LONEHILLJAZZ";1712332566;1712332795;"https://music.apple.com/fr/album/john-henry-remastered/1452256516?i=1452256660&uo=4";;"https://www.deezer.com/track/103534868"
"Remi Panossian Trio (rp3)";"In odd we trust";"Dr. Vincent";2020;"ADD FICTION / L'AUTRE DISTRIBUTION";1712332796;1712333104;;;
"Elek Bacsik";"Blue rondo a la turk";"Willow weep for me";1962;"FONTANA";1712333101;1712333361;;;"https://www.deezer.com/track/869272872"
"Andrea Motis";"Emotional dance";"Baby girl";2017;"IMPULSE";1712333358;1712333617;"https://music.apple.com/fr/album/baby-girl/1440886744?i=1440886970&uo=4";;"https://www.deezer.com/track/140343521"
"Didier Lockwood";"New York rendez-vous";"Waltzy";1995;"JMS/SONY";1712333617;1712334059;"https://music.apple.com/fr/album/waltzy/1487667048?i=1487667062&uo=4";"https://open.spotify.com/track/2wzkfd5BLktocCuw5jWmhA";
"Mathias Eick";"Ravensburg";"Parents";2018;;1712334057;1712334366;"https://music.apple.com/fr/album/parents/1440901154?i=1440901178&uo=4";"https://open.spotify.com/track/4Sy1v8ReYaB4LQ6v0UZM9N";
"King Pleasure";"The beat generation";"Parker's mood";1954;"PRESTIGE";1712334365;1712334542;"https://music.apple.com/fr/album/parkers-mood-remastered/1488669939?i=1488669950&uo=4";;"https://www.deezer.com/track/514207252"
"Emmanuel Bex";"Conversing with the melody";"Enfance";2004;"Naïve";1712334542;1712334894;"https://music.apple.com/fr/album/enfance/307199315?i=307199478&uo=4";"https://open.spotify.com/track/2ZvzrWVKrNBWRoPCc4F9Iw";"https://www.deezer.com/track/507998382"
"Bheki Mseleku";"Beauty of sunrise";"Violet flame";1997;"VERVE";1712334890;1712335313;"https://music.apple.com/fr/album/violet-flame/1443108610?i=1443108827&uo=4";;
"St Germain";"Tourist";"Rose rouge";2000;"BLUE NOTE";1712335312;1712335729;"https://music.apple.com/fr/album/rose-rouge/717406560?i=717406613&uo=4";"https://open.spotify.com/track/1divptdjcWXvF1aflfTQnw";
"Herb Ellis";"Ellis in Wonderland";"Pogo";1956;"Verve";1712335727;1712336009;"https://music.apple.com/fr/album/pogo/1443634909?i=1443635177&uo=4";"https://open.spotify.com/track/1pj5aeoZlIQQJYNgRMkMRs";
"Caribbean Jazz Project";"The gathering";"The gathering";2002;"CONCORD";1712336008;1712336360;;"https://open.spotify.com/track/1W2XEdKDREq5fv7BBhkbSx";
"Irene Kral";"Better Than Anything";"Rock me to sleep";1963;"CONCORD";1712336357;1712336494;"https://music.apple.com/fr/album/rock-me-to-sleep/1435141432?i=1435141627&uo=4";;
"Andy Hay";"Many rivers";"Lost Lonnie";2019;"AUTOPRODUCTION";1712336494;1712336789;;;
"Sonny Rollins";"Sonny Rollins On Impulse !";"Hold 'Em Joe";1987;"Impulse !";1712336785;1712337111;;;
"John Pizzarelli";"Double exposure";"Diamond girl";2011;"TELARC";1712337110;1712337343;;;"https://www.deezer.com/track/17752021"
"Carla Bley";"Go together";"Ad infinitum";1993;"WATT RECORDS";1712337340;1712337692;;"https://open.spotify.com/track/5ckj3KRSPZwGmaSXH5CNwM";
"Guillermo Klein";"Los Guachos III";"Canon";2002;"Sunnyside";1712337688;1712338090;"https://music.apple.com/fr/album/canon/33991713?i=33991018&uo=4";;
"Maxine Sullivan";"Flow gently sweet rhythm";"A Brown Bird Singing";1958;"GUILDE DU JAZZ";1712338088;1712338248;;;"https://www.deezer.com/track/4432815"
"Bojan Z";"Xenophonia";"Zeven";2006;"LABEL BLEU";1712338249;1712338598;;"https://open.spotify.com/track/38oji9ErDcfO39sxV4YLFh";
"Jan Garbarek";"Star";"Star";1991;"ECM";1712338595;1712338963;;"https://open.spotify.com/track/1c4EhGTC8egQwhSDVUhRPa";"https://www.deezer.com/track/1176344"
"Malene Mortensen";"Malene";"Temptation";2007;"STUNT";1712338960;1712339189;;"https://open.spotify.com/track/6Whmxb8Jh7oZXuDhXPYY5t";
"Lionel Hampton";"Mai 1956";"Lullaby of birdland";1956;"EMARCY";1712339187;1712339594;;;
"Christian McBride";"Vertical vision";"The ballad of the little girl dancer";2003;"WB";1712339593;1712339930;;;
"Harvey Mason";"Marching in the street";"Fair three well";1975;"SONY";1712339925;1712340095;;;
"Ludivine Issambourg";"Outlaws";"Guatemala connection";2020;"HEAVENLY SWEETNESS";1712340095;1712340365;"https://music.apple.com/fr/album/guatemala-connection-g-bonson-remix/1526682942?i=1526682947&uo=4";"https://open.spotify.com/track/3QxBi8xLuUzFBBh5yQlB6J";"https://www.deezer.com/track/860222392"
"Gerry Mulligan";"Jeru";"Lonely town";1963;"COLUMBIA";1712340364;1712340698;;;"https://www.deezer.com/track/556619"
"Doug Hammond";"A real deal";"A Tear";2007;"HEAVENLY";1712340694;1712340931;;"https://open.spotify.com/track/6nuEcrVhdxxolG7PGDRJ8C";"https://www.deezer.com/track/89214501"
"Thad Jones";"Consummation";"Tiptoe";1970;"BLUE NOTE";1712340926;1712341325;"https://music.apple.com/fr/album/tiptoe/724838639?i=724838747&uo=4";;
"Nico Gori";"Da Vinci";"Mandevilla";2012;"BEE JAZZ";1712341324;1712341686;;;
"Jeri Southern";"The very thought of you";"The very thought of you";1954;"GRP";1712341686;1712342025;;;"https://www.deezer.com/track/2172087087"
"Jim Black";"Dogs of great indifference";"Dogs of great indifference";2006;"EDEL";1712342025;1712342430;;;"https://www.deezer.com/track/1576186072"
"Mark Isham";"Miles remembered: The silent way project";"Great expectations";1999;"COLUMBIA";1712342427;1712342772;"https://music.apple.com/fr/album/great-expectations/203780002?i=203784811&uo=4";"https://open.spotify.com/track/1h0xpWI34eKB1vgJGMXL84";
"Aaron Neville";"Nature boy";"The Shadow Of Your Smile";2003;"VERVE";1712342766;1712342981;"https://music.apple.com/fr/album/the-shadow-of-your-smile/1444075080?i=1444075531&uo=4";"https://open.spotify.com/track/7y8zUBGitpJxHBpVSFQoWq";
"Dexter Gordon";"Young Dex, Volume 1 - 1941-1944";"I've found a new baby";1943;"Masters of Jazz";1712342980;1712343257;;;"https://www.deezer.com/track/780595552"
"Jean Marc Jafet";"Mes anges";"Barbara";2004;"Cristal Records";1712343256;1712343596;;;
"Edward Perraud";"Hors temps";"Neguentropie (feat. Erik Truffaz)";2021;"LABEL BLEU";1712343596;1712344126;;;
"Horace Silver";"Blowin' the blues away";"Sister Sadie";1959;"BLUE/NOT";1712344123;1712344499;;;"https://www.deezer.com/track/3490081"
"Gregory Porter";"Liquid spirit";"Hey Laura";2013;"BLUE NOTE";1712344496;1712344693;"https://music.apple.com/fr/album/hey-laura/1440861183?i=1440861324&uo=4";"https://open.spotify.com/track/3VFr9JYb6ppsl4yxwerUXq";
"Jacques Thollot";"Tenga ninã";"Tenga ninã";1996;"NATO";1712344689;1712344840;;"https://open.spotify.com/track/7EmeF5lGzMdEGrkwyslqBN";
"Pierrick Pedron";"Fifty-Fifty / Vol. 1 : New York Sessions";"Be ready";2021;"Gazebo";1712344839;1712345130;"https://music.apple.com/fr/album/be-ready/1550270446?i=1550270459&uo=4";"https://open.spotify.com/track/4OvH1Br07plpg5gdCwpd0m";"https://www.deezer.com/track/1216731932"
"Frances Faye";"Caught in the act";"The man I love";1959;"GENE NORMAN";1712345126;1712345379;"https://music.apple.com/fr/album/the-man-i-love/6039574?i=6039054&uo=4";;"https://www.deezer.com/track/7697223"
"Eric Legnini";"Trippin'";"Trippin'";2009;"DISCOGRAPH";1712345380;1712345653;;;
"Aldo Romano";"Il piacere";"Ciao ciao";1979;"OWL";1712345651;1712345973;;;"https://www.deezer.com/track/2112970"
"Benny Benack III";"Gravy waltz";"Gravy waltz (feat. Christian McBride)";2019;"RING ROAD RECORDINGS";1712345970;1712346256;"https://music.apple.com/fr/album/gravy-waltz-feat-christian-mcbride/1460864722?i=1460865245&uo=4";;
"Art Pepper Quartet";"The complete Art Pepper Alladin recordings/ Vol.3";"Holiday flight";1957;"FRESHSOUND";1712346253;1712346561;;;"https://www.deezer.com/track/122358492"
"Charlie Hunter";"Right now move";"Le Bateau ivre";2003;"RYKO";1712346559;1712346905;;;"https://www.deezer.com/track/2059189017"
"Nancy Harrow";"Wild woman don't have the blues / You never know";"On the sunny side of the street";1960;"FRESH SOUND";1712346900;1712347190;;;"https://www.deezer.com/track/1584394022"
"Toine Thys (Compositeur, Saxophone soprano)";"Tamam morning";"Memory of the trees";2021;"Igloo";1712347191;1712347499;;;
"Yusef Lateef";"Eastern sounds";"The plum blossom";1961;"PRESTIGE";1712347496;1712347793;"https://music.apple.com/fr/album/the-plum-blossom/1506112579?i=1506112755&uo=4";;
"Monica's Dream Quartet";"Arraigo";"Incertitude";2021;"AUTOPRODUCTION";1712347790;1712348044;;;
"Weather Report";"Weather report : Mr. Gone";"River people";1980;"SONY";1712348042;1712348327;;;
"The Sultan's Swing";"Matter of urgency";"Crooked urge (pt.2)";2021;"LAZY ROBOT";1712348322;1712348579;"https://music.apple.com/fr/album/crooked-urge-pt-2/1548486154?i=1548486458&uo=4";"https://open.spotify.com/track/5D7ldQKiAn7XH8mOSmTqJ4";"https://www.deezer.com/track/1216807212"
"Randy Newman";"Sail away";"Lonely at the top";1972;"REPRISE";1712348577;1712348726;"https://music.apple.com/fr/album/lonely-at-the-top/51963348?i=51963352&uo=4";;"https://www.deezer.com/track/110010696"
"De Beren Gieren";"Less is Endless";"A Funny Discovery";2020;"Sdban";1712348723;1712349120;"https://music.apple.com/fr/album/a-funny-discovery/1537751978?i=1537751979&uo=4";;"https://www.deezer.com/track/1122794982"
"Nellie Lutcher";"The Best of Nellie Lutcher";"Come and get it, honey";1950;"Capitol Jazz";1712349120;1712349289;;"https://open.spotify.com/track/74UftXLUVQzY1xPWLVYrZf";
"Evan Christopher";"Django à la créole";"Manoir de mes rêves";2009;"FREMEAUX";1712349288;1712349607;;;
"Chuck Flores";"Flores azules";"Padali";1976;"DOBRE RECORDS";1712349601;1712349935;"https://music.apple.com/fr/album/padali/395728698?i=395728744&uo=4";;
"Allan Harris";"The genius of Eddie Jefferson";"Jeannine";2018;"RESILIENCE MUSIC";1712349935;1712350189;"https://music.apple.com/fr/album/jeannine/1341191031?i=1341191747&uo=4";"https://open.spotify.com/track/71H93UlRLN0xERsXEigBYM";"https://www.deezer.com/track/454831492"
"Bobby Timmons";"This here is Bobby Timmons";"This here";1960;"RIVERSIDE";1712350186;1712350396;;"https://open.spotify.com/track/0f8SuVenkSwghjIu5E0aDb";
"Michael Wollny Trio";"Nachtfahrten";"Ellen";2015;"ACT MUSIC";1712350394;1712350610;;;
"Novi Singers";"Compil./Jazz/Go right/Pologne 1963-1975";"Five four three";1974;"JAZZANOVA COMPOST RECORDS";1712350606;1712350839;;;
"Omar Sosa";"An East African Journey";"Elrababa (feat. Dafaalla Elhag Ali)";2021;"Ota Records / MDC / PIAS";1712350839;1712351088;"https://music.apple.com/fr/album/elrababa-feat-dafaalla-elhag-ali/1551661236?i=1551661439&uo=4";;
"Freddie Redd Quartet";"The music from """"The connection""""";"O.D.";1960;"BLUE NOTE";1712351084;1712351365;"https://music.apple.com/fr/album/o-d/1618715878?i=1618715885&uo=4";;"https://www.deezer.com/track/12961006"
"Karin Krog";"The many faces of Karin Krog / CD 1 : The art of duo";"Where flamingos fly";2002;"Odin";1712351363;1712351642;;"https://open.spotify.com/track/1Sxm7j3mLLW36Ges3uuVrz";"https://www.deezer.com/track/588201452"
"Red Rodney";"Yard's pad";"Red Rod";1976;"SONET";1712351641;1712351979;;;
"Matt Carmichael";"Where Will the River Flow";"Firth";2021;"Porthole Music";1712351977;1712352362;"https://music.apple.com/fr/album/firth/1549218225?i=1549218233&uo=4";"https://open.spotify.com/track/2cLN41iBHl3zy8VroJ5zRv";"https://www.deezer.com/track/1201053462"
"Phil Harris Coconut Grove Orchestra";"Songs of the depression";"What have we got to lose ?";1933;;1712352359;1712352572;;;
"Simon Chivallon";"Light Blue";"Something";2021;"JAZZ & PEOPLE";1712352573;1712352799;;"https://open.spotify.com/track/5y76dFFJDhN1GWLDHStsib";"https://www.deezer.com/track/1252205472"
"Woody Shaw Quintet";"Lotus flower";"Game";1990;"ENJA";1712352794;1712353191;;;
"Laura Littardi";"Pop In Jazz";"Old man";2016;"Wagram Music";1712353187;1712353470;;"https://open.spotify.com/track/6llZJGNek6JYptzTZDt0i5";
"Paul Desmond (Saxophone alto)";"Easy Living";"Bewitched";1966;"RCA";1712353467;1712353850;;;
"Pierre Marcus";"Following the Right Way";"Mister Chassagnite (feat. Renaud Gensane)";2020;"Jazz Family";1712353848;1712354152;;;
"Marvin Gaye";"A Tribute To The Great Nat King Cole";"Calypso blues";1965;"TAMLA MOTOWN";1712354149;1712354395;"https://music.apple.com/fr/album/calypso-blues/1443144201?i=1443144894&uo=4";"https://open.spotify.com/track/532NRPlURL6GUcr7LgZ90L";"https://www.deezer.com/track/2276822"
"Matt Wilde";"Who cares";"Who cares";2023;"BAND ON THE WALL RECORDINGS";1712354400;1712354611;"https://music.apple.com/fr/album/who-cares/1678249694?i=1678249695&uo=4";"https://open.spotify.com/track/0V4VjI45vNfv5sL6AV8LOn";"https://www.deezer.com/track/2322984505"
"Ashley Henry";"My voice";"Day Dream";2023;"NAIVE RECORDS";1712354608;1712354899;"https://music.apple.com/fr/album/day-dream/1677444473?i=1677444638&uo=4";"https://open.spotify.com/track/0pmfzrYIaHzPQ0DYnRWLwi";
"Bobby Hutcherson";"Components";"Tranquillity";1965;"BLUE NOTE";1712354893;1712355193;"https://music.apple.com/fr/album/tranquillity/1442924838?i=1442926290&uo=4";;"https://www.deezer.com/track/89078309"
"Jeanne Lee";"Natural affinities";"I thougt about you";1992;"OWL";1712355191;1712355493;;;
"Laurent de Wilde Trio";"Life is a Movie";"La vague";2023;"Gazebo";1712355489;1712355865;;;
"Chano Dominguez & Antonio Lizana";"Estándares";"Skylark";2022;"ALTAFONTE";1712355857;1712356144;;;
"Marc Miralta";"New York Flamenco Reunion";"Epistrophy";2000;"NUEVOS MEDIOS";1712356145;1712356477;;"https://open.spotify.com/track/4p59S3lv3CFmO0bXbirin9";"https://www.deezer.com/track/78249812"
"Lee Konitz";"Lee Konitz meets Jimmy Giuffre";"Round midnight";1958;"VERVE";1712356476;1712356791;"https://music.apple.com/fr/album/round-midnight/1369017865?i=1369018012&uo=4";"https://open.spotify.com/track/7LzDBgmMFhfcqPaYBTJoj4";
"Ben Wendel";"All one";"I loves you Porgy (feat. Cecile Mac Lorin Salvant)";2023;"Edition";1712356791;1712357126;;;
"Chris Potter";"Gratitude";"The source";2001;"VERVE";1712357125;1712357519;;"https://open.spotify.com/track/7MrXwqdwwU57JqIOGtTbRe";
"Laurent Cugny Tentet";"Zeitgeist";"Salamero";2023;"Frémeaux & Associés";1712357515;1712357988;;;
