"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Marc Miralta";"New York Flamenco Reunion";"Evidence";2000;"NUEVOS MEDIOS";1708509395;1708509768;"https://music.apple.com/fr/album/evidence/875236599?i=875236715&uo=4";"https://open.spotify.com/track/20fwdEdNnnNgHlI2AYYzO1";
"Thelonious Monk";"The complete Prestige recordings 1944-54";"Smoke gets in your eyes";1954;"VOGUE";1708509768;1708509970;"https://music.apple.com/fr/album/smoke-gets-in-your-eyes/323010819?i=323011523&uo=4";"https://open.spotify.com/track/62PG5q6b8NAKeXtHljoM5V";
"Madeleine & Salomon";"Eastern Spring";"Matar naem";2022;"TZIG ART";1708509969;1708510231;"https://music.apple.com/fr/album/matar-naem/1628114799?i=1628114812&uo=4";"https://open.spotify.com/track/68ShRJiCbUSI51urhYSIU1";"https://www.deezer.com/track/1780526827"
"Lea Castro & Antoine Delprat";"Fall";"Chanson d'automne";2021;"Jazz Family";1708510228;1708510367;"https://music.apple.com/fr/album/chanson-dautomne/1584806541?i=1584806792&uo=4";;
"Anita O Day";"Chanteuses";"Early autumn";1958;"VERVE";1708510365;1708510554;;;
"Gerry Mulligan";"Getz meets Mulligan";"This can't be love";1957;"VERVE";1708510552;1708511076;;"https://open.spotify.com/track/6LzDaxhjwalsefMum6W0bx";
"Didier Haboyan";"One page";"En attendant Irène";2022;"JUSTE UNE TRACE";1708511075;1708511287;;;
"Veronica Swift";"This Bitter Earth";"Trust in me (feat. Aaron Johnson)";2021;"Mack Avenue";1708511285;1708511600;;;
"Bill Frisell";"Four";"Lookout for hope";2022;"BLUE NOTE";1708511599;1708511893;"https://music.apple.com/fr/album/lookout-for-hope/1647065596?i=1647066138&uo=4";"https://open.spotify.com/track/0MN9n3I4Hicx8rbb1CqvaH";"https://www.deezer.com/track/1933424967"
"Ernest Ranglin";"Below the bassline";"Nana's Chalk pipe";1996;"ISLAND";1708511892;1708512111;"https://music.apple.com/fr/album/nanas-chalk-pipe/1444023621?i=1444023751&uo=4";"https://open.spotify.com/track/66kfeummhAmdajrT8zHpka";"https://www.deezer.com/track/1123826"
"Remi Panossian Trio (rp3)";"Sun Monkey Voltage";"Wisteria forever";2022;"Add Fiction / Regarts";1708512109;1708512360;;;
"Gregory Porter";"Take me to the alley (Deluxe Edition)";"In Fashion";2016;"BLUE NOTE";1708512359;1708512631;"https://music.apple.com/fr/album/in-fashion/1440838672?i=1440839077&uo=4";"https://open.spotify.com/track/76fNRdRUZwhRmYT44TZuUV";"https://www.deezer.com/track/124183302"
"Al Jarreau";"Accentuate the positive";"Midnight Sun";2004;"VERVE";1708512629;1708512989;"https://music.apple.com/fr/album/midnight-sun/1443539631?i=1443540281&uo=4";"https://open.spotify.com/track/1hnzyU7DM5TOWCMDnf6u6k";
"Fumio Karashima";"Rencontre";"Girl talk";1999;"EMARCY";1708512983;1708513200;;;
"Mark Guiliana";"Mischief";"Radio carbon dating app";2023;"EDITION RECORDS";1708513200;1708513572;"https://music.apple.com/fr/album/radio-carbon-dating-app/1670422817?i=1670423093&uo=4";"https://open.spotify.com/track/4GN7GUSfb6yqhKsg2YQb49";
"Kareen Guiock-Thuram,";"Nina";"Mississipi goddam";2023;"BLUE LINE RECORDS";1708513570;1708513813;;;
"Jay Jay Johnson";"Goodies";"Feeling good";1966;"LEGACY / RCA";1708513812;1708513958;;;
"Denis Leloup & Zool Fleischer";"Zooloup";"Alice in wonderbra";2003;"CRISTALRECOR";1708513957;1708514247;;;
"Chet Baker";"The best thing for you (album version)";"How deep is the ocean?";1977;"A&M RECORDS";1708514242;1708514576;"https://music.apple.com/fr/album/how-deep-is-the-ocean/1445753615?i=1445753878&uo=4";;
"Matt Wilde";"Who cares";"Who cares";2023;"BAND ON THE WALL RECORDINGS";1708514576;1708514787;"https://music.apple.com/fr/album/who-cares/1678249694?i=1678249695&uo=4";"https://open.spotify.com/track/0V4VjI45vNfv5sL6AV8LOn";"https://www.deezer.com/track/2322984505"
"Courtney Pine";"Underground";"Underground";1997;"VERVE REISSUES";1708514782;1708515195;"https://music.apple.com/fr/album/underground/1442820381?i=1442820934&uo=4";"https://open.spotify.com/track/4kPY7lLJH1ra680AOGLIs4";"https://www.deezer.com/track/2548557"
"Camille Bertault";"Le tigre";"Tous ego";2020;"OKEH";1708515192;1708515414;"https://music.apple.com/fr/album/tous-ego/1501736218?i=1501736381&uo=4";"https://open.spotify.com/track/0GLCFbAQsc22ud1NIIebS7";
"Charlie Shavers";"Complete recordings volume 3";"Carioca";1961;"BELLAPHON";1708515411;1708515558;"https://music.apple.com/fr/album/carioca/1333442493?i=1333442999&uo=4";"https://open.spotify.com/track/03RDqb48U5NvpXW87E9kGe";"https://www.deezer.com/track/447693512"
"Kenny Barron";"Kenny Barron & the brazilian knights";"Chorihno carioca";2013;"GROOVIN HIGH";1708515557;1708515806;;;
"Oscar Brown, Jr.";"Finding A New Friend";"Manha de carnaval";1965;"VERVE REISSUES";1708515806;1708516034;;;
