"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"ALT";"La fée";"La fée";2019;"Oïkos";1709978379;1709978602;"https://music.apple.com/fr/album/la-f%C3%A9e/1502007459?i=1502007467&uo=4";"https://www.deezer.com/track/899264352";"https://open.spotify.com/track/7fXmXOONszgkVMMAZlSrj5"
"Pietro Tonolo";"Portrait of Duke";"Angelica";1999;"LABEL BLEU";1709978593;1709978958;;;
"Papanosh & Roy Nathanson";"Home Songs";"Loosy";2018;"LABEL VIBRANT / ENJA";1709978953;1709979255;;;
"Ben Webster";"1953 An exceptional encounter";"Confirmation";1953;"DISCOFORME";1709979254;1709979578;;;
"E.S.T.";"Tuesday wonderland";"Eighthundred streets by feet";2006;"ACT";1709979576;1709979979;"https://music.apple.com/fr/album/eighthundred-streets-by-feet/299886637?i=299886695&uo=4";;
"Karin Krog";"Some other spring";"Blue monk";1970;"STORYVIL";1709979974;1709980210;;"https://www.deezer.com/track/593734712";"https://open.spotify.com/track/2qisL7Z2SysLJZPH7Gq1RJ"
"Mark Turner";"Ballad session";"All or nothing at all";2000;"WARNERJAZZ";1709980210;1709980526;"https://music.apple.com/fr/album/all-or-nothing-at-all/358207812?i=358208301&uo=4";;"https://open.spotify.com/track/2CHBawQVqCs37o6GKc5F5a"
"Freddie Hubbard";"Backlash";"The Return of the Prodigal Son";;"Atlantic";1709980521;1709980860;"https://music.apple.com/fr/album/the-return-of-the-prodigal-son/76147210?i=76147139&uo=4";;"https://open.spotify.com/track/2dO0HZAPtc6crcAlsa8gvH"
"Leron Thomas";"Brownswood Bubblers Eight";"Mr New York";2012;"BROWNSWOOD RECORDINGS";1709980858;1709981129;;;
"Leon Parker";"Awakening";"Cruz";1998;"COLUMBIA";1709981128;1709981491;"https://music.apple.com/fr/album/cruz/203777554?i=203780009&uo=4";;"https://open.spotify.com/track/1h9NOozBjB1z4xuU7B2PfD"
"Jacob Christoffersen Trio";"We want you";"Only yesterday";2016;"STUNTS RECORDS";1709981488;1709981883;"https://music.apple.com/fr/album/only-yesterday/1161013661?i=1161014070&uo=4";"https://www.deezer.com/track/133238274";"https://open.spotify.com/track/2sUyBjEsQyaevmPew21MTS"
"Donna Hightower";"Gee baby ain't I good to you";"Can't help it";1959;"CAPITOL";1709981876;1709982000;"https://music.apple.com/fr/album/cant-help-it/357344028?i=357344185&uo=4";;
"Neue Grafik Ensemble";"Foulden Road Pt. II";"For Adama";2022;"Total Refreshment Centre";1709982000;1709982262;;;"https://open.spotify.com/track/5AzKUohluYoIzW8zmHMCsy"
"Dizzy Gillespie";"The Verve/Philips small group sessions discs I & II";"Just by myself";1959;"VERVE";1709982259;1709982543;;;
"Chloe Deyme";"Noturna";"Flor musical";2016;"AUTOPRODUCTION";1709982543;1709982794;"https://music.apple.com/fr/album/flor-musical/1115800125?i=1115800540&uo=4";"https://www.deezer.com/track/125065138";"https://open.spotify.com/track/0H4upHvq9QxBRv72tSjjoR"
"Michel Petrucciani";"Both worlds";"Guadeloupe";1997;"DISQUES DREYFUS";1709982789;1709983158;;"https://www.deezer.com/track/141160845";"https://open.spotify.com/track/1Tlojm1wktqaaTVm0WQLdj"
"Yonathan Avishai";"The lost boys";"Chaque chose";2010;"HARMONIA MUNDI";1709983152;1709983495;;"https://www.deezer.com/track/7183477";"https://open.spotify.com/track/5fbYbbwF9ABfqLWhJN8vRG"
"Jeanne Lee";"The newest sound around";"Season in the sun";1961;"BMG";1709983491;1709983638;;"https://www.deezer.com/track/75547699";
"Nomade Orquestra";"Nômade orquestra";"Samurai";2016;"FAR OUT RECORDINGS";1709983638;1709983996;;;"https://open.spotify.com/track/2N8b6fVhlEfI5jObBLQF8k"
"Archie Shepp";"Live at the Palais des Glaces";"Hi-fly";1979;"BLUE MARGE";1709983991;1709984434;;;
"LNDFK";"Ku";"Ku";2022;"FEELIN MUSIC / BASTARD JAZZ";1709984430;1709984688;"https://music.apple.com/fr/album/ku/1600850635?i=1600850643&uo=4";;"https://open.spotify.com/track/41Gm2HtiJVUUKnWqWCdnsj"
"Serge Chaloff";"Blue Serge";"How about you";1956;"CAPITOL";1709984681;1709985005;;"https://www.deezer.com/track/1846594497";
"Tangerine";"Leitmotiv";"Leitmotiv";2016;"1NAME4ACREW";1709985003;1709985455;;;
"Maxine Weldon";"Feeling good  : funk, soul and deep jazz gems";"Right on";1971;"WE WANT SOUNDS";1709985447;1709985685;"https://music.apple.com/fr/album/right-on/1168133470?i=1168133865&uo=4";;"https://open.spotify.com/track/5J4Oe3aAhqywh7k5wF6wNQ"
"Sly5thave & Roberto Verastegui";"Agua de Jamaica";"La tormenta";2022;"TRU THOUGHTS";1709985685;1709986001;;;
"Marty Paich And His Orchestra";"Quintessence / Los Angeles / 1950-1960";"Anthropology";1959;;1709985997;1709986194;;;
"Camille Bertault";"En vie";"Satiesque";2016;"SUNYSIDE";1709986192;1709986526;"https://music.apple.com/fr/album/satiesque/1084204687?i=1084205032&uo=4";;"https://open.spotify.com/track/6GuUBynxwFbD3dEDglj7ZW"
"Hubert Laws";"Hubert Laws : In the beginning";"Gymnopedie #1";1974;"CTI RECORDS";1709986526;1709986756;;;"https://open.spotify.com/track/0KC2nohOCPVXkQZ7vqRq3g"
"David Liebman";"Different but the same";"Gnid";2005;"HATOLOGY";1709986752;1709987192;;"https://www.deezer.com/track/101368934";
"Julie London";"Julie London";"Daddy";1960;"CAPITOL";1709987191;1709987455;;"https://www.deezer.com/track/15050785";
"Roy Hargrove";"Emergence";"Ms. garvey, ms. garvey";2009;"EmArcy";1709987455;1709987785;;"https://www.deezer.com/track/4187519";
"Randy Weston";"Berkshire blues";"Purple gazelle";1995;"BLACK LION R";1709987783;1709988128;;;
"Norah Jones";"Day breaks";"It's a wonderful time for love";2016;"BLUE NOTE RECORDS";1709988125;1709988352;;;"https://open.spotify.com/track/5oPWYCHejJF8Jwj3hiaTeh"
"Charles Mingus";"Blues & roots";"Moanin'";1959;"ATLANTIC";1709988349;1709988828;;;
"Dhafer Youssef";"Diwan of beauty and odd";"Cheerful Meshuggah """"To Meshuggah""""";2016;"SONY/OKEH";1709988826;1709989111;;;
"Cathy Hayes";"It's all right with me";"You don't know what love is";1959;"FRESH SOUND RECORDS";1709989108;1709989361;"https://music.apple.com/fr/album/you-dont-know-what-love-is/357801416?i=357801498&uo=4";;"https://open.spotify.com/track/1lE6gcgNXVUjKI1N1sDPKO"
"Joel Lyssarides";"Stay Now";"Cloudberry hill";2022;"ACT";1709989361;1709989631;"https://music.apple.com/fr/album/cloudberry-hill/1596750847?i=1596751002&uo=4";"https://www.deezer.com/track/1562599752";"https://open.spotify.com/track/3Ht7kYspbRZtJR2MEwBlt2"
"Earl Hines";"Classic trio sessions";"Dream of you";1966;"RCA";1709989624;1709989874;;"https://www.deezer.com/track/1734070017";
"Ian Shaw";"The theory of joy";"You've Got To Pick A Pocket Or Two";2016;"JAZZ VILLAGE";1709989873;1709990076;"https://music.apple.com/fr/album/youve-got-to-pick-a-pocket-or-two/1073981664?i=1073982365&uo=4";;"https://open.spotify.com/track/6679tZMdoRDArtv59wP6m1"
"Sonny Landreth";"(Almost) Everybody Slides";"Zydeco shuffle";1990;"SKY RANCH";1709990075;1709990258;;;
"Francesco Bearzatti Tinissima 4et";"This machine kills fascists";"Long train running";2015;"KEPACH MUSIC";1709990257;1709990648;;;
"Shirley Horn";"Travelin' light";"Don't be on the outside";1965;"IMPULSE";1709990646;1709990814;"https://music.apple.com/fr/album/dont-be-on-the-outside/1442547977?i=1442548158&uo=4";;"https://open.spotify.com/track/1rNT7sNemR861LSy4S0UeB"
"Takuya Kuroda";"Zigzagger";"Thirteen";2016;"CONCORD RECORDS";1709990811;1709991237;"https://music.apple.com/fr/album/thirteen/1440937460?i=1440937746&uo=4";"https://www.deezer.com/track/133585758";"https://open.spotify.com/track/2KX365I5UGOECrlXUrxYL1"
"Thad Jones (Chef d'orchestre)";"Potpourri";"Don't you worry 'bout a thing";1974;"CBS";1709991237;1709991476;;"https://www.deezer.com/track/1268529882";"https://open.spotify.com/track/19pMfGR9f5d7JPGThjhsAe"
"Jamie Cullum";"Pointless nostalgic";"Well you needn't";2002;"CANDID";1709991474;1709991672;;;
"Herbie Hancock";"The best of herbie hancock";"Driftin";1962;"BLUENOTE";1709991671;1709992086;;;
"Indra Rios Moore";"Freedom road";"Walk on the wild side";2022;"BENDRA RECORDS";1709992080;1709992315;;;
"Neil Cowley Trio";"Radio silence";"Stereoface";2009;"HIDEINSIDE RECORDS";1709992311;1709992671;;"https://www.deezer.com/track/1698903697";
