"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Hugh Masekela";"Home Is Where The Music Is";"Part of a whole";1972;"Verve";1710588970;1710589542;"https://music.apple.com/fr/album/part-of-a-whole/1442922965?i=1442922968&uo=4";"https://open.spotify.com/track/0SmobfDhedgZR7ivsC8662";
"Roberto Fonseca";"Akokan";"Siete potencias (bu kantu)";2009;"enja";1710589540;1710589848;;;
"Charlie Parker";"Bird The Savoy recordings master tapes";"Perhaps";1948;"SAVOY";1710589848;1710590001;;;"https://www.deezer.com/track/537440952"
"Joe Lovano";"Bird Songs";"Barbados";2011;"Blue Note";1710590000;1710590375;;;
"John Pizzarelli";"Dear mr. Cole";"Too marvelous for words";1994;"BMG";1710590374;1710590497;;;
"Maya Dunietz";"Free the dolphin";"Shtyner";2021;"RAW TAPES RECORDS";1710590497;1710590712;"https://music.apple.com/fr/album/shtyner/1559320196?i=1559320198&uo=4";"https://open.spotify.com/track/5OfrVjrDac782MutJZKMJo";
"Archie Shepp";"The way ahead";"Damn if I know";1968;"IMPULSE";1710590709;1710591082;;;
"Karrin Allyson";"In blue";"Hum drum blues";2002;"CONCORD";1710591078;1710591410;"https://music.apple.com/fr/album/hum-drum-blues/1443271504?i=1443271643&uo=4";"https://open.spotify.com/track/1JdjtQpwlSe3Co12sJLwEf";
"Didier Lockwood";"Caron, Ecay, Lockwood";"Angelito";1989;"DISQUES JMS";1710591411;1710591669;;;
"Thomas Enhco";"Someday my Prince Will come";"Kinderszenen op.15 (scenes from childhood) : n°1 - about foreign lands and people";2009;"LABEL AMES";1710591667;1710591910;;;
"Oscar Brown Jr";"Tells it like it is ! / In a new mood";"All blues";1963;"COLLECTABLES";1710591907;1710592151;;;
"E.S.T.";"Tuesday wonderland";"Goldwrap";2006;"ACT";1710592152;1710592384;"https://music.apple.com/fr/album/goldwrap/299886637?i=299886696&uo=4";;
"Gary Burton";"Reunion";"Reunion";1990;"GRP";1710592382;1710592692;;"https://open.spotify.com/track/5fKdPniOfocwCPorRsFiI1";
"Robert De Niro";"BOF / Malavita";"Malavita : 20 million dollars (interlude dialogue)";2013;"EUROPACORP";1710592688;1710592705;;;
"Dayme Arocena";"One Takes";"African sunshine";2016;"Brownswood";1710592703;1710593291;"https://music.apple.com/fr/album/african-sunshine/1561173315?i=1561173330&uo=4";"https://open.spotify.com/track/0Fnn29xZeXPmFdCPMNP7V3";
"Al Cohn";"Natural rhythm";"Doggin' around";1955;"BMG";1710593291;1710593472;;;
"Daniel Zimmermann";"Montagnes russes";"Au temps ôtant";2016;"Label Bleu";1710593471;1710593862;"https://music.apple.com/fr/album/au-temps-%C3%B4tant/1210896616?i=1210897127&uo=4";"https://open.spotify.com/track/4xzqbxAtFNqiFI0gEdn3pV";
"Carla Bley";"Dinner music";"Dining alone";1977;"WATT RECORDS";1710593860;1710594132;"https://music.apple.com/fr/album/dining-alone/1443488450?i=1443488467&uo=4";"https://open.spotify.com/track/73kaLPWfhQ74Oaz24ouk3U";
"Airelle Besson";"Try !";"The sound of your voice part II";2021;"Papillon Jaune";1710594132;1710594280;;;
"Ray Bryant Trio";"Ray Bryant Trio";"Golden Earrings";1957;"PRESTIGE";1710594279;1710594568;"https://music.apple.com/fr/album/golden-earrings/568566549?i=568566563&uo=4";"https://open.spotify.com/track/7GjMSAdmOGTsyOsiN9pjO0";"https://www.deezer.com/track/61290158"
"Medeski Martin And Wood";"Let's go everywhere";"The Train Song";2008;"LITTLE MONTE";1710594567;1710594797;;;
"Airto Moreira";"Free";"So tender";1972;"CTI RECORDS";1710594797;1710595089;;;
"Bojan Z";"Tetraband / Humus";"August song";2009;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1710595087;1710595440;;"https://open.spotify.com/track/31F1xCrtZvYe7kALucFfpx";
"Dinah Washington";"Dinah jams";"I've got you under my skin";1954;"EMARCY";1710595441;1710595759;"https://music.apple.com/fr/album/ive-got-you-under-my-skin/650462628?i=650464074&uo=4";;
"GoGo Penguin";"GoGo Penguin";"Kora";2020;"Blue Note";1710595758;1710596089;"https://music.apple.com/fr/album/kora/1499870154?i=1499870350&uo=4";"https://open.spotify.com/track/37bTG3cP2dvDp7a0TCJnnh";
"Takeo Moriyama";"Spiritual jazz vol.8 / Japan : part I & II modal, esoteric & ethereal jazz from Japan 1961 - 1983";"Watarase";1981;"JAZZMAN RECORDS";1710596088;1710596485;;;"https://www.deezer.com/track/2541349411"
"Theorem Of Joy";"L'hiver";"Atoll";2021;"Déluge";1710596486;1710596844;"https://music.apple.com/fr/album/atoll/1570118195?i=1570118681&uo=4";"https://open.spotify.com/track/6KPn9BsFpsBGjuYNe4qVJE";
"Ramsey Lewis";"A complete introduction to Chess Checker Cadet";"Wade in the water";1966;"CHESS";1710596842;1710597066;"https://music.apple.com/fr/album/wade-in-the-water/1423313461?i=1423313630&uo=4";"https://open.spotify.com/track/6vH7rcUoSok4FYH6RTRIAE";
"Brandee Younger & Dezron Douglas";"Force majeure";"Never can say goodbye";2020;"INTERNATIONAL ANTHEM";1710597064;1710597208;;;
"Al Jarreau";"1965";"The masquerade is over";1965;"BAINBRID";1710597204;1710597598;;;"https://www.deezer.com/track/446109612"
"Henry Purcell (Compositeur)";"Au milieu des choses";"Let me cry come unto thee";2019;"PARALLEL RECORDS / ABSILONE";1710597598;1710597912;;;
"Barney Wilen";"La note bleue";"Whisper Not";1987;"IDA";1710597904;1710598130;;;"https://www.deezer.com/track/93392222"
"Andrea Motis";"Do outro lado do azul";"Sombra de lá";2019;"VERVE";1710598121;1710598359;"https://music.apple.com/fr/album/sombra-de-l%C3%A1/1449955375?i=1449955537&uo=4";"https://open.spotify.com/track/3MD3vfcWavbO0pfU3LClao";
"Dave Brubeck";"Brubeck a la mode";"Invention";1960;"FANTASY";1710598355;1710598648;"https://music.apple.com/fr/album/invention/1444031063?i=1444031076&uo=4";"https://open.spotify.com/track/0yT6UmiuQnuEijzCyd8wbi";
"James Carter";"Chasin' the gypsy";"Nuages";2000;"ATLANTIC";1710598646;1710598978;;;
"Collage";"Parimad lood : complete recordings / enregistrements de 1970 a 1976";"Une sulased";1975;"HYPER.RECORDS";1710598975;1710599213;"https://music.apple.com/fr/album/une-sulased/338533376?i=338533399&uo=4";;
"Marc Berthoumieux";"Jazz no jazz vol 1";"Nomades";2004;"M10";1710599211;1710599559;"https://music.apple.com/fr/album/nomades/381805440?i=381805671&uo=4";;"https://www.deezer.com/track/2724820"
"Count Basie";"Basie land";"Count me in";1963;"VERVE";1710599558;1710599828;;;
"David Linx & Fay Claassen";"One heart, three voices";"Do something";2005;"EMOTIVE";1710599827;1710600023;;;
"Palle Mikkelborg";"Anything but grey";"The naked facts";;"Columbia";1710600019;1710600350;"https://music.apple.com/fr/album/the-naked-facts/268446660?i=268446697&uo=4";"https://open.spotify.com/track/3MNnw3qgDCk9vl55bQ91pr";
"Giovanni Ceccarelli";"Météores";"Chameleon";2011;"BONSAI";1710600348;1710600644;;"https://open.spotify.com/track/2rsUEiTRaW8qATDPM5IOnA";"https://www.deezer.com/track/10323755"
"Ella Mae Morse";"Barrelhouse boogie and the blues";"40 cups of coffee";1955;"CAPITOL";1710600639;1710600812;;;
"Jane Bunnett";"Spirituals & dedications";"A laugh for Rory";2001;"JUSTIN TIME RECORDS";1710600809;1710601145;;;"https://www.deezer.com/track/1853996827"
"Ivan 'Boogaloo Joe' Jones";"Bag of goodies";"Sweetback";1992;"LUV N HAIGHT RECORDS";1710601141;1710601602;;;
"Teotima";"Suddenly";"But I can't";2019;"FIRST WORD";1710601601;1710601915;"https://music.apple.com/fr/album/but-i-cant-soundspecies-remix/1474096555?i=1474096827&uo=4";"https://open.spotify.com/track/3HJ9c7mpn3RTZD9w0Bndlt";
"The Eddie Lockjaw Davis Big Band";"Stolen moments";"Walk away";1961;"PRESTIGE";1710601914;1710602235;;;
"Warren Wolf";"Convergence";"Soul sister";2016;"Mack Avenue";1710602229;1710602522;"https://music.apple.com/fr/album/soul-sister/1101504866?i=1101504875&uo=4";"https://open.spotify.com/track/0roW4LfwzPAFmyYlJGRB7f";"https://www.deezer.com/track/122492804"
"Goldie Hawn";"In my life";"A hard day's night";1998;"UNIVERSAL";1710602519;1710602723;;;
"Laurent De Wilde";"Over the Clouds";"Some Kinda Blues";2012;"Gazebo";1710602714;1710603096;"https://music.apple.com/fr/album/some-kinda-blues/518048113?i=518048305&uo=4";"https://open.spotify.com/track/251eeqnleppDoqjZ9LdOn4";"https://www.deezer.com/track/18205326"
"Bobby Timmons";"This here is Bobby Timmons";"Moanin'";1960;"RIVERSIDE";1710603093;1710603397;"https://music.apple.com/fr/album/moanin/526982755?i=526982768&uo=4";"https://open.spotify.com/track/5I9wre7izglAuWMmTOgU1L";
"Denzal Sinclaire";"My one and only love";"Here comes the honeyman";2006;"EMARCY RECORDS";1710603396;1710603706;;;
"Mike Longo";"The awakening";"Pass it";1972;"MAINSTREAM";1710603701;1710604159;"https://music.apple.com/fr/album/pass-it/422542509?i=422542510&uo=4";"https://open.spotify.com/track/0vMZEXIBMrmPpzItZ8Yqcq";
"Stephane Belmondo";"Wonderland";"You will know";2004;"B-Flat";1710604156;1710604543;;;
"Sheila Jordan";"Portrait of Sheila";"Am i blue";1962;"BLUE NOTE";1710604539;1710604788;;;
"Thomas Enhco";"Someday my Prince Will come";"Nanou's spice cupboard";2010;"LABEL AMES";1710604787;1710605143;;;"https://www.deezer.com/track/2540963731"
"Ray Brown Trio";"Soular energy";"Teach me tonight";1984;"Concord Jazz";1710605142;1710605428;"https://music.apple.com/fr/album/teach-me-tonight/1444137487?i=1444137859&uo=4";;
"Hendrik Lasure Warm Bad";"Garden head";"Garden Head";2019;"WERF";1710605425;1710605708;;;
"Clark Terry";"The power of positive swinging";"The king";1965;"MAINSTREAM";1710605705;1710606045;;;
"Dominique Fillon";"Detours";"El paseo";2007;"Label Ames";1710606043;1710606369;"https://music.apple.com/fr/album/el-paseo/260520892?i=260520922&uo=4";"https://open.spotify.com/track/1cifSGzBDOBxi1zgi3Qcp2";
"Gerry Mulligan";"Paraiso";"Amor em paz";1993;"TELARC";1710606367;1710606720;;"https://open.spotify.com/track/2AHVqAYLqSLuvv9XUzvVDm";
"Eric Seva";"Folklores imaginaires";"Pipa";2005;"LE CHANT DU";1710606716;1710606994;"https://music.apple.com/fr/album/pipa/306614434?i=306614443&uo=4";;"https://www.deezer.com/track/63123759"
"Art Pepper";"The complete Art Pepper Alladin recordings/ Vol.3";"I can't believe that you're in love with me";1957;"FRESHSOUND";1710606991;1710607328;"https://music.apple.com/fr/album/i-cant-believe-that-youre-in-love-with-me-alternate-take/1578028644?i=1578028650&uo=4";"https://open.spotify.com/track/0mCA7nyZYWEdEQIEAJJomm";"https://www.deezer.com/track/1566918052"
"Ian Shaw";"The theory of joy";"All This And Betty Too";2016;"JAZZ VILLAGE";1710607327;1710607488;"https://music.apple.com/fr/album/all-this-and-betty-too/1073981664?i=1073982367&uo=4";"https://open.spotify.com/track/44BJZH0ou8wKDcPhD9H0kI";
"Bobby Hutcherson";"San Francisco";"Jazz";1971;"BLUE NOTE";1710607487;1710607808;;"https://open.spotify.com/track/14RIOUO6Eb8NmwX8BeVMpm";"https://www.deezer.com/track/3403504"
"Kyle Eastwood";"Songs from the chateau";"Andalucia";2011;"HM";1710607805;1710608182;;"https://open.spotify.com/track/53S2w1XVB4Pg91fCSd9NKx";
"Jo Stafford";"West coast vocalists 1953-1961";"I've got the world on a string";1960;"FREMEAUX ET ASSOCIES";1710608182;1710608398;;;
"Plume";"Escaping the Dark Side";"Helen's Song";2018;"Jazz&People";1710608398;1710608762;;;
"Bobbi Humphrey";"Satin doll";"Ladies day";1974;"BLUENOTE";1710608756;1710609131;"https://music.apple.com/fr/album/ladies-day/724712463?i=724712674&uo=4";;
"Terry Callier";"Speak your peace";"Brother to brother";2002;"PIAS";1710609128;1710609381;;"https://open.spotify.com/track/5EatvnI0lIe0exbCcl4hbW";
"Bud Powell";"The Blue Note years";"Cleopatra's dream";1958;"BLUE NOTE";1710609378;1710609643;"https://music.apple.com/fr/album/cleopatras-dream/715785209?i=715785563&uo=4";;"https://www.deezer.com/track/513985542"
"Gogo Penguin";"Man made object";"Unspeakable world";2016;"BLUE NOTE RECORDS";1710609640;1710609922;"https://music.apple.com/fr/album/unspeakable-world/1440846362?i=1440846497&uo=4";"https://open.spotify.com/track/1AaGKskjX3LFWRs7tOU2LD";
"Sidsel Endresen";"Nightsong";"The lady is a tramp";1999;"ACT MUSIC";1710609921;1710610244;;;"https://www.deezer.com/track/579749562"
"Kenny Wheeler";"It takes two";"It takes two";2006;"CAMJAZZ";1710610242;1710610545;;;
"Freddie Hubbard";"Here to stay";"Assunta";1962;"BLUE NOTE";1710610541;1710610966;"https://music.apple.com/fr/album/assunta/517682414?i=517682464&uo=4";;
"Musica Nuda";"Complici";"Sentieri Strade Saluti";2011;"BONSAI MUSIC";1710610964;1710611135;;;
"George Benson";"Breezin";"Affirmation";1976;"WARNER BROS";1710611130;1710611543;"https://music.apple.com/fr/album/affirmation/1018562855?i=1018562860&uo=4";"https://open.spotify.com/track/0lNaytiCORnMNZTEBQxlPv";"https://www.deezer.com/track/710700"
"Michel Portal";"Minneapolis";"On Nicolette avenue";2001;"UNIVERSAL";1710611538;1710611821;;;
"Gene Krupa";"Drummer Man";"Drummin' man";1956;"VERVE";1710611819;1710612011;;;
"Charles Lloyd Quartet";"Mirror";"Go down moses";2010;"ECM";1710612009;1710612365;"https://music.apple.com/fr/album/go-down-moses/1443154748?i=1443154967&uo=4";"https://open.spotify.com/track/40ZvTRrjQZ1JQiJnl3MkKR";"https://www.deezer.com/track/6970199"
"Prysm";"Second rhythm";"Hope";1998;"BLUE NOTE";1710612362;1710612587;;"https://open.spotify.com/track/1Guh6AyFHRtrBbxtJMSYzX";
"Paolo Fresu";"Altissima luce - Laudario di Cortona";"Sïa laudato San Francesco";2019;"TUK MUSIC";1710612584;1710612891;;"https://open.spotify.com/track/1PlKudbBZss9EwXnxLoNjq";
"The Swingle Sisters";"Place Vendôme";"Alexander's fugue";1966;"UNIVERSAL MU";1710612890;1710613179;;;
"Limousine";"Limousine";"Limousine";2005;"CHIEFINSPECT";1710613178;1710613446;;"https://open.spotify.com/track/3NwQGrdEgy8jZ68cHifCkv";"https://www.deezer.com/track/663755332"
"Barry Harris";"Barry Harris plays Barry Harris";"Chances go around";1978;"EPM RECORDS";1710613441;1710613721;;;
"Gretchen Parlato";"In a dream";"E.S.P";2009;"OBLIQSOUND";1710613717;1710613959;;;
"Pat Martino";"El hombre";"Once i loved";1967;"PRESTIGE";1710613953;1710614294;"https://music.apple.com/fr/album/once-i-loved/1443113000?i=1443113015&uo=4";;
"Jack Dejohnette";"Sound travels";"Sonny light";2012;"RSK";1710614293;1710614631;"https://music.apple.com/fr/album/sonny-light/491109690?i=491109699&uo=4";"https://open.spotify.com/track/4DEMQWYyOoHhS759on2RmZ";"https://www.deezer.com/track/477030862"
"Mal Waldron";"Soul eyes";"Fire waltz";1997;"BMG";1710614628;1710614928;;;"https://www.deezer.com/track/70930927"
"Omar Sosa";"Eggun";"El alba";2013;"WORLD VILLAGE";1710614924;1710615450;"https://music.apple.com/fr/album/el-alba/596668026?i=596668189&uo=4";"https://open.spotify.com/track/2desrwD4KYYinPP8GI9ncj";
"Chet Baker";"The best of Chet Baker sings";"I get along without you very well";1954;"PACIFICJAZZ";1710615447;1710615627;;;"https://www.deezer.com/track/97374862"
"Guillaume Roy";"... Et autres chants d'oiseaux";"Tirikoti";2019;"LABEL LA FORGE";1710615622;1710615887;;;
"Idris Muhammad";"House of the rising sun";"Pipe stem";1975;"CTI RECORDS";1710615884;1710616210;;;"https://www.deezer.com/track/619095"
"Mario Biondi";"Handful of soul";"No trouble on the mountain";2007;"BONSAI";1710616208;1710616468;;;
"The Thelonious Monk Quartet";"Straight no chaser : The complete Columbia albums collection / cd 5";"Locomotive";1967;"COLUMBIA";1710616466;1710616863;;;
"Ibrahim Maalouf";"Wind";"Issues";2012;"MI'STER PRODUCTIONS";1710616859;1710617220;"https://music.apple.com/fr/album/issues/717274890?i=717275099&uo=4";"https://open.spotify.com/track/005cJSqi6Wlee9emI0SyJS";"https://www.deezer.com/track/71166586"
"Ranee Lee";"You must believe in swing";"Stolen moments";1996;"JUSTINTI";1710617217;1710617566;;"https://open.spotify.com/track/1k8R1MkclgX04X61ZcIZpS";
"Tomasz Stanko";"Suspended Night";"Suspended variation VIII";2004;"ECM";1710617563;1710617819;;;
"Oscar Peterson Trio";"The London House sessions";"Close your eyes";1961;"Verve";1710617815;1710618178;;;"https://www.deezer.com/track/2451593055"
"Haley Reinhart";"Scott Bradlee'S Postmodern Jukebox / The essentials";"Saven nation army";2017;"CONCORD MUSIC GROUP";1710618177;1710618423;;;
"Rene Urtreger";"Recidive # 05";"Porte 757";1977;"CARLYNE";1710618421;1710618703;;;
"Hugo Lippi";"Who cares";"Sunday in New York";2008;"ELABETH";1710618698;1710619020;;;
"Lucy Ann Polk";"Lucy Ann polk with the Les Brown orchestra";"Rock me to sleep";1952;"BUMA/STEMRA";1710619018;1710619198;;;
"Samy Thiebault";"Awé !";"The sooner the better";2021;"Gaya";1710619199;1710619533;;;
"Johnny Griffin";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"Soft and furry";1961;"WAGRAM MUSIC";1710619531;1710619750;"https://music.apple.com/fr/album/soft-and-furry/931954633?i=931963963&uo=4";"https://open.spotify.com/track/58tYsVMG7jgBf7m5AXoXCY";
"Allen Toussaint";"Songbook";"Lipstick traces";2013;"ROUNDER";1710619748;1710619866;"https://music.apple.com/fr/album/lipstick-traces/1442937904?i=1442938091&uo=4";"https://open.spotify.com/track/2x3rFVjv1LAv9n9GILXwnC";"https://www.deezer.com/track/70561779"
"Marcus Roberts";"As serenity approaches";"Slippin' and slidin'";1992;"BMG";1710619863;1710620029;;;
"Brady Winterstein (Guitare)";"Happy together";"Suicide is painless";2011;"PLUS LOIN MU";1710620027;1710620255;;;
"Sathima Bea Benjamin";"A morning in Paris";"Your love has faded";1963;"ENJA";1710620251;1710620408;;;"https://www.deezer.com/track/11378912"
"Julian & Roman Wasserfuhr";"Running";"Behind blue eyes";2013;"ACT MUSIC";1710620405;1710620811;"https://music.apple.com/fr/album/behind-blue-eyes/673410580?i=673410877&uo=4";"https://open.spotify.com/track/2elPJufvCvQV5y3pILRZvL";"https://www.deezer.com/track/69093978"
"Ramsey Lewis";"Golden hits";"Slipping into darkness";1972;"Columbia";1710620809;1710621177;;;"https://www.deezer.com/track/457782672"
"Dee Dee Bridgewater";"Red earth / A malian journey";"Compared to what";2007;"UNIVERSAL";1710621177;1710621496;;;
"Willie Bobo";"Do that thing/Guajira";"Grab your hat";1963;"VAMPISOUL";1710621494;1710621647;"https://music.apple.com/fr/album/grab-your-hat/1183535395?i=1183535699&uo=4";"https://open.spotify.com/track/68ruOETj1OcHQrUscYabVR";"https://www.deezer.com/track/138454207"
"Snarky Puppy";"GroundUP";"Quarter master";2012;"MIG-MUSIC";1710621645;1710622160;"https://music.apple.com/fr/album/quarter-master/1105115559?i=1105116043&uo=4";"https://open.spotify.com/track/2zAGtTlxNoCKdhvdYfgCrU";
"Bobby Mcferrin";"The voice";"A-train";1984;"ELEKTRA";1710622154;1710622375;"https://music.apple.com/fr/album/a-train/41228101?i=41228123&uo=4";;
"Julian Lage";"Arclight";"Persian rug";2016;"MACK AVENUE";1710622375;1710622513;"https://music.apple.com/fr/album/persian-rug/1073985673?i=1073985679&uo=4";"https://open.spotify.com/track/3ZTLzhcQxcqbY53ZJXYjlB";
"Lee Konitz & Michel Petrucciani";"Toot sweet";"Lovelee";1982;"DECCA RECORDS";1710622511;1710622642;"https://music.apple.com/fr/album/lovelee/1442801408?i=1442801650&uo=4";;
"Pearl Bailey";"50 sublimes chanteuses de jazz 1940-1953";"Baby, it's cold outside";1949;"Body Soul (Body & Soul)";1710622637;1710622815;;;
"Iiro Rantala String Trio";"Anyone With a Heart";"A gift";2014;"ACT MUSIC & VISION";1710622815;1710623251;;;
"Bud Powell";"I'll keep on loving you";"Sonny side";1949;"PROPER RECORDS";1710623247;1710623388;;;
"Van Morrison";"Keep me singing";"Look beyond the hill";2016;"EXILE";1710623386;1710623531;"https://music.apple.com/fr/album/look-beyond-the-hill/1440865474?i=1440865679&uo=4";"https://open.spotify.com/track/4UkIoYZjQkbZqk9t8bpM46";
"Don Cherry";"Old and new dreams";"Chairman Mao";1977;"BLACK SAINT";1710623530;1710623984;;"https://open.spotify.com/track/64rWxwQXZSYdZ45hv3j5Zw";
"Kenny Barron";"Canta Brasil";"Thoughts and dreams";2002;"UNIVERSAL";1710623980;1710624242;;;
"Duke Ellington & His Orchestra";"A Drum is a Woman";"Ballet of the flying saucers";1957;"Columbia";1710624239;1710624517;;;
"Sons Of Kemet";"Black to the future";"Think of home";2021;"IMPULSE";1710624517;1710624725;"https://music.apple.com/fr/album/think-of-home/1558301183?i=1558301378&uo=4";"https://open.spotify.com/track/3pnNgeNlquxQLB5OdC3FJh";"https://www.deezer.com/track/1365963272"
"Les De Merle";"Transfusion";"Moondial";1978;"DOBRE RECORDS";1710624721;1710624921;;;
"Melody Gardot";"The absence";"If i tell you i love you";2012;"DECCA";1710624920;1710625132;"https://music.apple.com/fr/album/if-i-tell-you-i-love-you/1440742764?i=1440743145&uo=4";"https://open.spotify.com/track/2PTIRzHNHlU9SfLiaE9Dft";
"Stan Getz";"Jazz samba";"O pato";1962;"VERVE";1710625129;1710625278;;"https://open.spotify.com/track/5PXIzyJURVKyO1cwVDuGEK";"https://www.deezer.com/track/602453992"
"Myriam Alter";"Where is there";"Was it there";2007;"ENJA";1710625276;1710625549;"https://music.apple.com/fr/album/was-it-there/266802468?i=266802502&uo=4";"https://open.spotify.com/track/12S4tNsnCP2j1cnpZx3cCL";"https://www.deezer.com/track/60878999"
"Tadd Dameron";"The complete Blue Note and Capitol recordings of Fats Navarro and Tadd Dameron";"Casbah";1949;"BLUE NOTE";1710625546;1710625724;;;
"Michel Camilo";"On fire";"Hands & feet";1989;"EPIC";1710625723;1710625987;"https://music.apple.com/fr/album/hands-feet/158649036?i=158651588&uo=4";"https://open.spotify.com/track/5P8GcZ4HBl7JAflJUlYEHS";
"Thierry Maillard Trio";"Ballades";"Plus jamais pareil";2021;"NOMADMUSIC";1710625985;1710626213;;;
"Sarah Vaughan";"Sassy Swings the Tivoli / Live / cd 1";"Won't you come home bill bailey";1963;"EmArcy";1710626210;1710626395;;;
"Guillaume Perret";"Free";"En good";2016;"KAKOUM";1710626395;1710626660;"https://music.apple.com/fr/album/en-good/1100789311?i=1100789557&uo=4";"https://open.spotify.com/track/6dNrFVgeDWLHK9n6iUgSFB";"https://www.deezer.com/track/126526615"
"Dexter Gordon";"Les incontournables / Dexter Gordon";"Sticky wicket";1969;"Warner Music France";1710626659;1710627083;"https://music.apple.com/fr/album/sticky-wicket/1732549214?i=1732549392&uo=4";;
"Jose James";"For all we know";"Just squeeze me";2010;"UNIVERSAL MUSIC COMPAGNY";1710627082;1710627335;;"https://open.spotify.com/track/3bNvPfZgzeqcG3PC1HH7Ji";
"Dhafer Youssef";"Abu Nawas Rhapsody";"Hayastan dance";2010;"Jazzland";1710627332;1710627629;;"https://open.spotify.com/track/2Yifl4KPyLwyOcXllbVJ9f";
"Philippe Laudet";"Beautiful Love";"Agami l'oiseau trompette";1994;"DJAZ";1710627627;1710627943;;;
"Betty Carter";"The complete 1948-1961";"I don't want to set the world on fire";;"LE CHANT DU MONDE";1710627943;1710628085;"https://music.apple.com/fr/album/i-dont-want-to-set-the-world-on-fire/895512374?i=895512419&uo=4";"https://open.spotify.com/track/6VIOncFp4TIzlyT8Dla8iC";"https://www.deezer.com/track/94632830"
"Hichem Khalfa";"Histoires sans mots";"La valse des 2 oiseaux";2015;"LE LAB";1710628085;1710628466;"https://music.apple.com/fr/album/la-valse-des-2-oiseaux/965314653?i=965315024&uo=4";"https://open.spotify.com/track/23AMxUMWjvzEzy4BEXaxwx";
