"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Nat King Cole";"For sentimental reasons";"I'm in the mood for love";1946;"DREYFUS";1708077427;1708077616;;;
"Roberto Fonseca (Piano)";"Yesun";"No soy de esos";2019;"3EME BUREAU/ WAGRAM";1708077617;1708077887;"https://music.apple.com/fr/album/no-soy-de-esos/1478002634?i=1478003570&uo=4";"https://www.deezer.com/track/740969062";"https://open.spotify.com/track/1dneaKWwY5pvoHoGQJ6VDD"
"Leon Parker";"Above and below";"Bemsha Swing";1994;"EPICURE";1708077884;1708078140;;"https://www.deezer.com/track/1954445427";"https://open.spotify.com/track/5KmuxYvntLsDYn7ucnAuqT"
"Antonio Zambujo";"Quinto";"Nao vale mais um dia";2012;"WORLD VILLAGE";1708078139;1708078443;"https://music.apple.com/fr/album/n%C3%A3o-vale-mais-um-dia/563454994?i=563455002&uo=4";;"https://open.spotify.com/track/0x3EpCtgxUvhKhOjhc9OUn"
"Erroll Garner (Piano)";"Encores in hi fi";"Humoresque";1959;"Columbia";1708078440;1708078750;;;
"Mulatu Astatke & The Heliocentrics";"Inspiration information";"Chik chikka";2009;"STRUT";1708078747;1708079048;"https://music.apple.com/fr/album/chik-chikka/307556145?i=307556229&uo=4";;
"Barney Wilen";"Moshi";"Zombizar";1972;"SARAVAH";1708079046;1708079481;;;
"Christian Scott";"Anthem";"Cease fire";2007;"JAZZ";1708079481;1708079824;"https://music.apple.com/fr/album/cease-fire/939982133?i=939982214&uo=4";"https://www.deezer.com/track/90220067";
"Lee Morgan";"Candy";"Since I fell for you";1958;"Blue Note";1708079818;1708080154;;"https://www.deezer.com/track/3361528";"https://open.spotify.com/track/0lGPY37S5WNvn1PvsLMklm"
"Jarekus Singleton";"Refuse to lose";"Blame game";2014;"ALLIGATOR RECORDS";1708080150;1708080415;"https://music.apple.com/fr/album/blame-game/855359389?i=855359867&uo=4";;"https://open.spotify.com/track/0nTaH3GAqlXGSSSyJFl2h9"
"Teodross Avery";"My generation";"It's about that time";1995;"IMPULSE";1708080412;1708080724;;;
"Giovanni Ceccarelli Trio";"Météores";"Méteores";2011;"BONSAI";1708080720;1708081009;;;
"Duke Ellington";"Duke Ellington /Masters of Jazz CD 1";"Saddest tale";1934;"Masters Of Jazz";1708081005;1708081200;;"https://www.deezer.com/track/1077089212";
"Kenny Barron";"The source";"I'm confessin'";2023;"ARTWORK RECORDS";1708081200;1708081573;;"https://www.deezer.com/track/2209309737";
"Harry Connick Jr.";"25";"On the street where you live";1992;"COLUMBIA";1708081572;1708081820;;;
"Billy Taylor";"Taylor made jazz";"Cu-blu";1959;"FRESH SOUND";1708081819;1708082079;"https://music.apple.com/fr/album/cu-blu/909449929?i=909449977&uo=4";"https://www.deezer.com/track/102417716";
"Miles Davis";"Milestones";"Milestones";1958;"CBS";1708082077;1708082418;"https://music.apple.com/fr/album/milestones-alternate-take/153017599?i=153018162&uo=4";;
"Sebastian Kamae & Monoduke";"All blues";"All blues";2022;"DASHGO";1708082417;1708082588;"https://music.apple.com/fr/album/all-blues/1649454605?i=1649454606&uo=4";;
"Braxton Cook";"Black Mona Lisa";"Let Go";2022;"NETTWERK MUSIC GROUP";1708082586;1708082797;"https://music.apple.com/fr/album/let-go/1642550895?i=1642551289&uo=4";;"https://open.spotify.com/track/4izLjko8DiIs1v0fEKOKe0"
"Allison Wheeler";"Winterspring";"Something good";2022;"UBUNTU MUSIC";1708082792;1708083143;;"https://www.deezer.com/track/1763868687";"https://open.spotify.com/track/6evHxHllBaLytVrwTPduKb"
"Wayne Shorter";"Atlantis";"The three marias";1985;"CBS";1708083143;1708083491;;;"https://open.spotify.com/track/4QJC99VVdyzQgzBIlmQy93"
"Joe Henderson";"Double rainbow";"Felicidade";1995;"VERVE";1708083484;1708083763;;;"https://open.spotify.com/track/0E0EAgEgdVDqzPtouCOqQk"
"Miucha & Tom Jobim";"Miucha & Tom Jobim";"Aula de matematica";1979;"74321 965092";1708083759;1708083917;;;
"Melody Gardot";"Sunset in the blue";"C'est magnifique";2020;"DECCA RECORDS";1708083916;1708084207;;;"https://open.spotify.com/track/1pd6iv2ZyzhdCdwvkLbjMM"
"Ella Fitzgerald";"Ella sings Broadway";"Dites-moi";1962;"VERVE";1708084206;1708084355;;"https://www.deezer.com/track/1951049697";
"Art Farmer";"Complete Argo/Mercury Art Farmer";"Rain Check";1963;"VERVE";1708084353;1708084573;;;
"Jazz Orchestra Of The Concertgebouw";"Threnody";"Old school";2022;"CHALLENGE RECORDS";1708084571;1708085146;"https://music.apple.com/fr/album/old-school/1638192856?i=1638192883&uo=4";;"https://open.spotify.com/track/0wiXlqPBtQI0X8hZ6YoiFj"
"Alex Baird";"Lemon tree";"Save your love for me";2022;"NEXT RECORDS";1708085146;1708085463;"https://music.apple.com/fr/album/save-your-love-for-me/1623713811?i=1623714362&uo=4";;"https://open.spotify.com/track/3bMJdbKeTTfhDZYeXx7V0m"
"Pino Palladino & Blake Mills";"Notes with attachments";"Ekuté";2021;"IMPULSE";1708085456;1708085783;"https://music.apple.com/fr/album/ekut%C3%A9/1548394424?i=1548394429&uo=4";;
"Marcus Miller";"Silver Rain";"Silver rain";2005;"Dreyfus Jazz";1708085781;1708086140;;;"https://open.spotify.com/track/5hKooyrzsoydH2RYlp6mKw"
"Emile Londonien";"Legacy";"Legacy (feat. Antoine Berjeaut & Léon Phal)";2023;"NAIVE";1708086138;1708086403;;;
"Candido";"Candido";"Mambo inn";1956;"VERVE";1708086402;1708086696;"https://music.apple.com/fr/album/mambo-inn/1121370084?i=1121370727&uo=4";;"https://open.spotify.com/track/3sC4h3YTuYnJWEhI8tISBd"
"Bobby Troup";"West coast vocalists 1953-1961";"Is you is or is you ain't my baby";1958;"FREMEAUX ET ASSOCIES";1708086694;1708086902;;"https://www.deezer.com/track/348924841";
"Sara Gazarek";"Vanity";"We have not long to love";2022;"MRI";1708086903;1708087227;"https://music.apple.com/fr/album/we-have-not-long-to-love-amber-navran-remix/1655395360?i=1655395493&uo=4";;"https://open.spotify.com/track/6PGDbwXw9JngoxZ04BOgqW"
"Tobias Wiklund Quartet & Brass Band";"Silver needle";"That lucky old sun";2022;"STUNT";1708087225;1708087492;;;
"Roger Guerin Quartet";"Le formidable Roger Guérin/ Paris meetings";"Sweet feeling";1956;"FRESH SOUND RECORDS";1708087491;1708087626;;;
"Bria Skonberg";"With a twist";"Alright, okay, you win / Soul bossa nova";2017;"SONY";1708087624;1708087817;;;
"Quincy Jones";"Big band bossa nova";"Boogie bossa nova (boogie stop shuffle)";1962;"MERCURY";1708087816;1708087973;;;
"Ezra Collective";"Where I'm meant to be";"Ego killah";2022;"PARTISAN RECORDS";1708087970;1708088324;"https://music.apple.com/fr/album/ego-killah/1636465195?i=1636465664&uo=4";;"https://open.spotify.com/track/7BAJpEXmYXQJ0wB1fLkS5k"
