"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Harvey Mason";"Marching in the street";"Fair three well";1975;"SONY";1710237527;1710237698;;;
"Ludivine Issambourg";"Outlaws";"Guatemala connection";2020;"HEAVENLY SWEETNESS";1710237698;1710237968;"https://music.apple.com/fr/album/guatemala-connection-g-bonson-remix/1526682942?i=1526682947&uo=4";"https://www.deezer.com/track/860222392";"https://open.spotify.com/track/3QxBi8xLuUzFBBh5yQlB6J"
"Gerry Mulligan";"Jeru";"Lonely town";1963;"COLUMBIA";1710237966;1710238300;;"https://www.deezer.com/track/556619";
"Doug Hammond";"A real deal";"A Tear";2007;"HEAVENLY";1710238296;1710238533;;"https://www.deezer.com/track/89214501";"https://open.spotify.com/track/6nuEcrVhdxxolG7PGDRJ8C"
"Thad Jones";"Consummation";"Tiptoe";1970;"BLUE NOTE";1710238529;1710238927;"https://music.apple.com/fr/album/tiptoe/724838639?i=724838747&uo=4";;
"Nico Gori";"Da Vinci";"Mandevilla";2012;"BEE JAZZ";1710238927;1710239289;;;
"Jeri Southern";"The very thought of you";"The very thought of you";1954;"GRP";1710239288;1710239627;;"https://www.deezer.com/track/2172087087";
"Jim Black";"Dogs of great indifference";"Dogs of great indifference";2006;"EDEL";1710239627;1710240033;;"https://www.deezer.com/track/1576186072";
"Mark Isham";"Miles remembered: The silent way project";"Great expectations";1999;"COLUMBIA";1710240029;1710240374;"https://music.apple.com/fr/album/great-expectations/203780002?i=203784811&uo=4";;"https://open.spotify.com/track/1h0xpWI34eKB1vgJGMXL84"
"Aaron Neville";"Nature boy";"The Shadow Of Your Smile";2003;"VERVE";1710240369;1710240584;"https://music.apple.com/fr/album/the-shadow-of-your-smile/1444075080?i=1444075531&uo=4";;"https://open.spotify.com/track/7y8zUBGitpJxHBpVSFQoWq"
"Dexter Gordon";"Young Dex, Volume 1 - 1941-1944";"I've found a new baby";1943;"Masters of Jazz";1710240583;1710240860;;"https://www.deezer.com/track/780595552";
"Jean Marc Jafet";"Mes anges";"Barbara";2004;"Cristal Records";1710240859;1710241199;;;
"Mel Torme";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"Dat dere";1962;"WAGRAM MUSIC";1710241199;1710241373;"https://music.apple.com/fr/album/dat-dere/59401055?i=59401007&uo=4";"https://www.deezer.com/track/735480";
"Louis Hayes";"Serenade for Horace";"Song for my father (feat. Gregory Porter)";2017;"BLUE NOTE";1710241372;1710241721;"https://music.apple.com/fr/album/song-for-my-father-feat-gregory-porter/1442907864?i=1442907873&uo=4";;
"Rachael & Vilray";"Rachael & Vilray";"At your mother's house";2019;"NONESUCH";1710241719;1710241917;"https://music.apple.com/fr/album/at-your-mothers-house/1473409152?i=1473409355&uo=4";;"https://open.spotify.com/track/4zzE3Z6SwSHXmauyiS1DKx"
"Kenny Ball";"Greensleeves";"My mother's eyes";1984;"TUTU RECORDS";1710241916;1710242101;;"https://www.deezer.com/track/131312386";
"Swingle Singers";"Swinging Mozart";"Variations en Ut Maj sur ah vous dirai-je maman k 265";1965;"PHILIPS";1710242100;1710242446;;;
"Thierry Maillard (Compositeur, Piano, Piano électrique, Synthétiseur)";"Maman";"Liv et Ilona (feat. Olivia Gay)";2024;"Ilona Records";1710242444;1710242649;;;"https://open.spotify.com/track/5wRrs88ONxHQj3kr94OxqJ"
"Aaron Parks";"Invisible cinema";"Nemesis";2008;"BLUENOTE";1710242638;1710243011;"https://music.apple.com/fr/album/nemesis/715933248?i=715933452&uo=4";"https://www.deezer.com/track/3367241";"https://open.spotify.com/track/3pHi49H2DjfnpqX6iOaLC8"
"St Germain";"Tourist";"Rose rouge";2000;"BLUE NOTE";1710243004;1710243419;"https://music.apple.com/fr/album/rose-rouge/717406560?i=717406613&uo=4";;"https://open.spotify.com/track/1divptdjcWXvF1aflfTQnw"
"Marlena Shaw";"Chess soul/A decade of Chicago's finest";"Mercy, mercy, mercy";1969;"UNIVERSAL";1710243415;1710243593;;"https://www.deezer.com/track/49624751";
"Cannonball Adderley";"Phenix";"Country preacher";1975;"FANTASY";1710243590;1710243858;"https://music.apple.com/fr/album/country-preacher/1443258990?i=1443259225&uo=4";;"https://open.spotify.com/track/0D5SoGLapNKAiOmAMI9i1b"
"Andre Mehmari";"CHOROS E PIANOS";"O voo da libélula";2023;"ESTUDIO MONTEVERDI";1710243858;1710244100;;;"https://open.spotify.com/track/5B1bPfIPUScIQnqlC6X3oZ"
"Miucha";"500 years of Brazil";"Querelas do brasil";1999;"RCA";1710244097;1710244318;;;
"Bob Brookmeyer";"Trombone Jazz Samba";"Qual e o po";1962;"VERVE REISSUES";1710244312;1710244522;"https://music.apple.com/fr/album/qual-e-o-po/1442383446?i=1442383791&uo=4";"https://www.deezer.com/track/700710482";"https://open.spotify.com/track/6QLojR29Frs4kiIDpIbGXW"
"Steve Davis";"Bluesthetic";"A star for Chick";2022;"SMOKE SESSIONS RECORDS";1710244520;1710244883;"https://music.apple.com/fr/album/a-star-for-chick/1612747465?i=1612747956&uo=4";;"https://open.spotify.com/track/6pLsRMH1eMdiSNcfmsEawe"
"Chick Corea";"Duet";"Children's song 6";1979;"ECM";1710244883;1710245011;;;
"Antoine Delaunay Quintet";"A French Songbook";"Caravan";2024;"Art au Centre";1710245006;1710245300;"https://music.apple.com/fr/album/caravan/1722672432?i=1722672725&uo=4";"https://www.deezer.com/track/2596508732";"https://open.spotify.com/track/4BgDUcBcTNhLAOpRoOO7Sw"
