"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Joe Armon-Jones";"Turn to clear view";"Gnawa sweet";2019;"BROWNSWOOD RECORDINGS";1711619981;1711620349;"https://music.apple.com/fr/album/gnawa-sweet/1561248401?i=1561248633&uo=4";"https://www.deezer.com/track/1302405212";"https://open.spotify.com/track/7dxojaDa0qbKdPu1N0Buti"
"Buddy De Franco";"Mr. Clarinet";"Bass on balls";1953;"Verve";1711620345;1711620814;;;
"Norma Winstone";"Distances";"The mermaid";2008;"ECM";1711620812;1711621083;;"https://www.deezer.com/track/980070";"https://open.spotify.com/track/79psWg1z8DpGyldwybHSFr"
"Emiliano Salvador";"Cuba/Nueva vision";"Nueva vision";1978;"SONAR KOLLEK";1711621081;1711621356;;;
"James Spaulding";"Down with it";"Down with it";2006;;1711621353;1711621732;;;
"Lambert Hendricks & Ross";"Sing a song of Basie";"Blues backstage";1958;"VERVE";1711621728;1711621905;;;
"Iiro Rantala & Ulf Wakenius";"Good stuff";"Rome";2017;"ACT MUSIC";1711621905;1711622131;"https://music.apple.com/fr/album/rome/1270638924?i=1270639431&uo=4";;
"Joey Baron";"Down Home";"Mighty Fine";1997;"INTUITION";1711622129;1711622440;;;
"Robert Wyatt";"Cuckooland";"Trickle down";2003;;1711622437;1711622840;"https://music.apple.com/fr/album/trickle-down/293647596?i=293647615&uo=4";;"https://open.spotify.com/track/1a8alvpxATfEpGjbLozyVG"
"Sidney Bechet";"BD Music Presents Sidney Bechet";"Margie";1949;"BDMusic";1711622834;1711622978;;;
"Franco Ambrosetti";"The wind";"Otello";2008;"ENJA/HM.";1711622976;1711623372;;;
"Edith Wilson";"Wild about that thing : Ladies sing the blues";"He may be your man";1975;"DELMARK RECO";1711623369;1711623598;;"https://www.deezer.com/track/690133362";
"Kaplaa";"Kaplaa";"What's freedom";2021;"AUTOPRODUCTION";1711623599;1711623872;;"https://www.deezer.com/track/1925562607";
"Donald Byrd";"Slow Drag";"The loner";1967;"BLUE NOTE";1711623871;1711624243;"https://music.apple.com/fr/album/the-loner/723533139?i=723533319&uo=4";;
"S.Mos";"S-Mos : Hip hop and jazz mixed up";"Who's making love";2010;"MUSICAST";1711624237;1711624474;;;
"Gato Barbieri";"Under fire";"El sertao";1971;"RCA/BMG";1711624467;1711624960;"https://music.apple.com/fr/album/el-sertao/1621356751?i=1621357041&uo=4";;"https://open.spotify.com/track/1t5TkiAV439h7MejOhr5PJ"
"Avichai Ornoy";"Sneakin' in";"Abuyoyo";2016;"JAZZ LABEL FAMILY";1711624957;1711625255;"https://music.apple.com/fr/album/abuyoyo/1139773347?i=1139773436&uo=4";;"https://open.spotify.com/track/25bqonOcKJ78iAjWWyeyRR"
"Dardanelle";"Jazz ladies";"After you get what you want you don't want it";1946;"CRISTAL RECORDS";1711625247;1711625434;;;
"Pino Palladino & Blake Mills";"Notes with attachments";"Just wrong";2021;"IMPULSE";1711625434;1711625716;;;
"Khalil Chahine";"Bakhtus";"El melopongo";1998;"NIGHT & DAY";1711625713;1711626103;;"https://www.deezer.com/track/5595487";
"Youn Sun Nah";"Lento";"Momento Magico";2013;"ACT";1711626101;1711626428;;;"https://open.spotify.com/track/12VnVmBD5uMezscppLrQ25"
"Cal Tjader";"Black orchid";"Out of nowhere";1957;"WEA";1711626425;1711626629;;"https://www.deezer.com/track/1156879212";
