"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Tony Allen & Hugh Masekela";"Rejoice";"We've landed";2020;"WORLD CIRCUIT";1705658385;1705658661;"https://music.apple.com/fr/album/weve-landed-matthew-herberts-absence-dub-remix/1524268020?i=1524268021&uo=4";;
"Rahsaan Roland Kirk";"""""Rahsaan"""" the complete Mercury recordings of Roland Kirk cd 1 à 4";"Song Of The Countrymen";1963;"MERCURY";1705658658;1705659071;;"https://open.spotify.com/track/3Upgn9o8sYU2tJ5PUfc9EF";
"Kenny Wheeler";"Mirrors";"Humpty Dumpty";2013;"Edition Records";1705659070;1705659386;;"https://open.spotify.com/track/04px6OgiXQCneVozKCUlDw";
"Jimmy Mcgriff";"So Blue, So Funky - Heroes of the Hammond The Blue Series : 1961-1969 / Vol. 2";"Where it's at (edit)";1994;"Blue Note";1705659382;1705659666;;;
"TROPICAL JAZZ TRIO";"Tropical jazz trio";"African flower";2019;"FRENCH PARADOX";1705659665;1705659985;"https://music.apple.com/fr/album/african-flower/1464232001?i=1464232505&uo=4";"https://open.spotify.com/track/4f7t19xtQcC7tpvoJ5VNuI";
"Babs Gonzales";"Voilà";"Them jive new yorkers";1959;"FRESH SOUND RECORDS";1705659981;1705660159;;;"https://www.deezer.com/track/14018714"
"L'Orage";"L'orage";"Poly 163";2019;;1705660160;1705660481;;;
"Jon Hassell";"Earthquake island";"Balia";1989;"TOMATO@";1705660477;1705660751;;;"https://www.deezer.com/track/437135122"
"Bobby Hughes Combination";"Electro jazz divas";"Kerma Elastica (feat. Karins Krogh)";2002;"WAGRAM";1705660748;1705661059;;;
"Sonny Clark";"Leapin' and Lopin'";"Somethin' special";1961;"Blue Note";1705661057;1705661437;;;
"Ezra Collective";"You can't steal my joy";"People saved";2019;"ENTER THE JUNGLE";1705661433;1705661821;"https://music.apple.com/fr/album/people-saved/1450944210?i=1450944521&uo=4";"https://open.spotify.com/track/6bU7KxX3VNn7C8C4E6jbUN";
"Ben Sidran";"Feel your groove";"About love";1971;"CAPITOL";1705661820;1705661998;"https://music.apple.com/fr/album/about-love/1399734905?i=1399735346&uo=4";"https://open.spotify.com/track/4fsX2viAE4S5Htaw1u1Pt0";
"Thomas Mayeras Trio";"Don't mention it";"Don't mention it";2019;"CRISTAL RECORDS";1705661997;1705662380;;;
"Chute Libre";"Chute libre";"Penelope au balcon";1976;"PATHE MARCON";1705662378;1705662724;;;
"Sergio Cammariere";"Dalla pace del mare lontano";"Sorella mia";2002;"EMI";1705662722;1705662986;;"https://open.spotify.com/track/48JcXxMN9RJ1CGz9FTPzNx";
"Curtis Fuller";"Soul Trombone";"The Clan";2013;"Impulse !";1705662984;1705663360;;;
"Yves Rousseau";"Wanderer Septet";"Wanderer I :  Part III (oeuvre sans paroles)";2015;"Abalone Productions";1705663359;1705663734;;;
"Norma Winstone";"Manhattan In The Rain";"People will say we're in love";1998;"SUNNYSIDE COMMUNICATIONS";1705663734;1705664102;"https://music.apple.com/fr/album/people-will-say-were-in-love/1285873459?i=1285874358&uo=4";;
"Kari Ikonen & Karikko";"Jazz from Finland 2011";"Kolme meduusaa";2008;"FIMIC";1705664098;1705664399;"https://music.apple.com/fr/album/kolme-meduusaa/1124928507?i=1124928833&uo=4";"https://open.spotify.com/track/2042zhNwpL4UscrTQtXZ0k";
"Charles Lloyd (Saxophone)";"Forest flower";"Forest flower: sunrise";1994;"Atlantic";1705664397;1705664834;;;
"Michele Hendricks";"Another side";"Cannonball blues (Cannon blues)";2019;"CRISTAL";1705664833;1705665093;"https://music.apple.com/fr/album/cannonball-blues-cannon-blues/1478600351?i=1478600353&uo=4";;"https://www.deezer.com/track/744246582"
"Mal Waldron";"Blues for lady day";"Blues for lady day";1973;"BLACK LION RECORD";1705665091;1705665314;;;
"Till Bronner";"As time goes by";"Diamonds are a girl's best friend";2004;"EMI";1705665306;1705665560;;;
"Marilyn Monroe";"Women in love/ Vol.1";"Do it again";1953;"WAGRAM";1705665559;1705665749;;;
"Daniel Zimmermann";"Dichotomie’s";"Toad Buffalo courtship dance";2019;"Label Bleu";1705665749;1705666159;"https://music.apple.com/fr/album/toad-buffalo-courtship-dance/1482427760?i=1482427912&uo=4";"https://open.spotify.com/track/4XuzQZ6SQapQQG9fYizRyn";"https://www.deezer.com/track/769345962"
"Michel Camilo";"Thru my eyes";"Watermelon man";1997;"DAM";1705666159;1705666422;"https://music.apple.com/fr/album/watermelon-man/1442274876?i=1442275221&uo=4";"https://open.spotify.com/track/6Oldi1IhidW38nd8NvySRs";
"Irina R";"Sailing home";"Sailor";2014;"SEBASTIEN DANI CALANDRA";1705666422;1705666616;;;
"Yusef Lateef";"Eastern sounds";"Love theme from Spartacus";1961;"PRESTIGE";1705666615;1705666861;"https://music.apple.com/fr/album/love-theme-from-spartacus/885942371?i=885942378&uo=4";;
"Walter Schumann (Compositeur)";"BOF / La nuit du chasseur";"Lullaby";2009;"POINT D EXCL";1705666858;1705667213;;;
"Gil Scott Heron";"Pieces of a man";"Home is where the hatred is";1971;"BMG/RCA";1705667209;1705667407;;;"https://www.deezer.com/track/2229400717"
"Edmar Castaneda";"Cuarto de Colores";"Madrugada azul";2005;;1705667407;1705667712;;;
"Sonny Rollins";"The Bridge";"Where are you";1962;"RCA";1705667708;1705668014;"https://music.apple.com/fr/album/where-are-you-remastered-2003/164154166?i=164155278&uo=4";;
"Lea Castro Quintet";"Roads";"Here comes the sun";2016;"NEUKLANG";1705668012;1705668304;;;
"Peter Erskine Trio";"Juni";"Windfall";1999;"ECM";1705668299;1705668669;;;
"Samuel Strouk";"Silent walk";"Lands";2017;"CRESCENDO BY FO FEO";1705668665;1705668966;"https://music.apple.com/fr/album/lands/1696141916?i=1696141925&uo=4";"https://open.spotify.com/track/240J7dx3hlJyIA6gAdvtDU";"https://www.deezer.com/track/412539802"
"Julie London";"Julie London";"Black coffee";1960;"CAPITOL";1705668964;1705669144;;"https://open.spotify.com/track/287zpLsudFQMlehnH2JnWI";
"Nitai Hershkovits";"Lemon the moon";"Far Picture of Bresi";2019;"YELLOWBIRD";1705669144;1705669463;;"https://open.spotify.com/track/6dwDSEOzw4bWu1A7Rnc8F2";
"Les McCann";"Layers";"Sometimes I cry";1973;"RHINO ATLANTIC";1705669453;1705669769;;"https://open.spotify.com/track/6gA0ps6IzjBj7azFvWjWME";
"Joni Mitchell";"Travelogue";"Be cool";2002;"NONESUCH";1705669765;1705670074;;;
"Ed Thigpen";"Out Of The Storm";"Heritage";1966;"VERVE";1705670070;1705670389;;"https://open.spotify.com/track/5SkzJpXb7A5mjNgxCzfagM";
"Andy Milne";"Dreams & false alarms";"Don't let it bring you down";2007;"SONGLINES RECORDINGS";1705670385;1705670644;"https://music.apple.com/fr/album/dont-let-it-bring-you-down/1164744714?i=1164744817&uo=4";"https://open.spotify.com/track/3fW3FP5qeyb99euLvgoyuR";"https://www.deezer.com/track/133983980"
"The Style Council";"Confessions of a pop group";"The story of someones shoe";1988;"POLYDOR";1705670637;1705670854;;;
"Christian Mcbride Trio";"Out Here";"East of the sun (and west of the moon)";2013;"Mack Avenue";1705670854;1705671311;"https://music.apple.com/fr/album/east-of-the-sun-and-west-of-the-moon/667572188?i=667574944&uo=4";"https://open.spotify.com/track/7dNORA3zEIgPBelCsFFMTH";
"Ted Heath (Chef d'orchestre)";"Big band blues";"St James Infirmary";1959;"VOCALION";1705671306;1705671498;;;
"Abraham Inc.";"Together we stand";"The song I never got to sing";2019;"LABEL BLEU";1705671497;1705671689;;"https://open.spotify.com/track/2x4yLUA5yJ9YHGZskxBUpZ";
"Pekka Pohjola";"Harakka Bialoipokku";"Ensimmäinen aamu - The first morning";1974;"Love";1705671688;1705672019;;;
"Verneri Pohjola";"Pekka";"The dragon of Kätkävaara";2017;"EDITION RECORDS";1705672018;1705672500;"https://music.apple.com/fr/album/the-dragon-of-k%C3%A4tk%C3%A4vaara/1218454245?i=1218454248&uo=4";"https://open.spotify.com/track/6CGBf2k3fJl795M9MPLhpF";
"Harry Belafonte (Voix)";"Jazz vocal - les chanteurs / Harry Belafonte : Belafonte sings the blues / CD5";"God Bless the Child";2013;"Sony";1705672497;1705672799;;;"https://www.deezer.com/track/68690936"
"Joshua Redman";"Blues on sunday";"On the sunny side of the street";1992;"WB";1705672798;1705673129;;;
"Jesper Thilo Quartet";"80 : live at Jazz Cup";"Stardust";2022;"STUNT";1705673125;1705673516;;;
"Hoagy Carmichael";"Hoagy sings Carmichael with the Pacific jazzmen";"Lazy river";1956;"PACIFIC JAZZ";1705673509;1705673674;;"https://open.spotify.com/track/3JRc9ySUX2oxCOUZ3Yr5hB";
"Jason Yeager (Compositeur, Piano)";"Unstuck in Time : The Kurt Vonnegut Suite";"Now it's the women's turn";2022;"Sunnyside Communications";1705673672;1705674109;;"https://open.spotify.com/track/7dJZzP74gg3jjOCV8l91r2";
"Andre Manoukian";"Anouch";"Schubert In Duende";2022;"PIAS";1705674107;1705674310;"https://music.apple.com/fr/album/schubert-in-duende/1646435676?i=1646436406&uo=4";"https://open.spotify.com/track/5pCncTh91kb4ffuWV45XhI";
"Joel Ross (Compositeur, Vibraphone)";"Kingmaker";"Freda's disposition (Feat. Gretchen Parlato)";2019;"Blue Note";1705674306;1705674722;"https://music.apple.com/fr/album/fredas-disposition-feat-gretchen-parlato/1456437395?i=1456437406&uo=4";;
"Marquis Hill";"Modern Flows / Vol. 2";"Stellar";2018;"BLACK UNLIMITED MUSIC GROUP";1705674722;1705675000;"https://music.apple.com/fr/album/stellar/1439819696?i=1439819709&uo=4";"https://open.spotify.com/track/1yZ7wf8C3ungusc2KtYkBC";"https://www.deezer.com/track/572963332"
"David Gilmore & Marque Gilmore";"Black Lives : From Generation to Generation";"We are here (feat. Sharrif Simmons)";2022;"JAMMIN COLORS";1705674992;1705675293;"https://music.apple.com/fr/album/we-are-here-feat-sharrif-simmons/1605827374?i=1605827541&uo=4";;
"Langston Hugues";"The beat generation";"Blues montage";1958;"PRESTIGE";1705675293;1705675484;;;
"Charles Turner & Uptown Swing";"Harlem Harlem Harlem";"Harlem Harlem Harlem";2019;"UPTOWN SWING PRODUCTION";1705675484;1705675816;"https://music.apple.com/fr/album/harlem-harlem-harlem/1484074174?i=1484074189&uo=4";"https://open.spotify.com/track/2DXYGHSuwzhJGjthCkWa3U";
"Earl Bostic";"Honky Tonk Jump Party";"Harlem nocturne";1956;"CHARLY";1705675815;1705675953;;;"https://www.deezer.com/track/732461432"
"Paul Desmond";"Bossa antigua";"Curaçao doloroso";1965;"BMG";1705675950;1705676213;;;
"Chet Baker";"Let's get lost (film)";"Zingaro";1987;"NOVUS";1705676211;1705676663;;;"https://www.deezer.com/track/1665294472"
"Yoann Loustalot";"Yeti";"Echoes";2022;"Pure Capture";1705676660;1705676938;;"https://open.spotify.com/track/0m3q67zQZrZwdGKKQoNo06";
"Daniel Zimmermann";"L'homme à tête de chou in Uruguay";"Bonnie and Clyde (feat. Erik Truffaz)";2022;"Label Bleu";1705676934;1705677367;"https://music.apple.com/fr/album/bonnie-and-clyde-feat-erik-truffaz/1647748088?i=1647748491&uo=4";;
"Patrice Caratini";"Gainsbourg in jazz";"L'herbe tendre (feat. Hildegarde Wanslawe & Remi Sciuto)";2016;"Wagram";1705677366;1705677490;;"https://open.spotify.com/track/4yskjLw9jOW7VTTefbx8V2";"https://www.deezer.com/track/118514548"
"Adrien Moignard";"All the way";"La valse d'Augustine";2010;"DREYFUS JAZZ";1705677488;1705677710;"https://music.apple.com/fr/album/la-valse-daugustine/1434630119?i=1434630123&uo=4";"https://open.spotify.com/track/794La6Ty42hwqIahQsYKR7";"https://www.deezer.com/track/141162755"
"Henri Crolla";"Quand refleuriront les lilas blancs?";"Je cherche après titine";1955;"GITANES JAZZ PRODUCTIONS";1705677708;1705677812;;;"https://www.deezer.com/track/69215432"
"Evan Christopher'S";"Finesse";"Tropical moon";2010;"FREMEAUX & ASSOCIES";1705677812;1705678132;;;
"Arnaud Dolmen Quartet";"Tonbé lévé";"Tonbé lévé";2017;"AUTOPRODUCTION";1705678132;1705678422;;;
"Kokoroko";"Could we be more";"Dide O";2022;"BROWNSWOOD RECORDINGS";1705678419;1705678670;"https://music.apple.com/fr/album/dide-o/1614649802?i=1614650348&uo=4";"https://open.spotify.com/track/5vZtchByWIjvrrpcpfd6gX";
"Miles Davis";"You're under arrest";"Time after time";1985;"COLUMBIA";1705678667;1705678876;"https://music.apple.com/fr/album/time-after-time/160760626?i=160761013&uo=4";;
"Benjamin Herman";"True love's flame";"True love's flame";2022;"DOX RECORDS";1705678873;1705679065;;"https://open.spotify.com/track/0aB7dGcp0uGS8K3dE711WN";"https://www.deezer.com/track/1951232077"
"Howard Rumsey And His Lightouse All Stars";"Lighthouse all-stars /  Vol 6";"Prelude to a kiss";1957;"ORIGINAL JAZZ CLASSICS";1705679062;1705679322;;;
"Owen Broder";"Hodges : Front and center / Vol. 1";"Take the A train";2022;"OUTSIDE IN MUSIC";1705679320;1705679601;;;
"Cyrille Aimee";"It's a good day";"Caravan";2014;"MACK AVENUE";1705679600;1705679794;;"https://open.spotify.com/track/7py5fwqa9mnQqbft4Cdfet";
"Marc Miralta";"New York Flamenco Reunion";"Evidence";2000;"NUEVOS MEDIOS";1705679793;1705680166;"https://music.apple.com/fr/album/evidence/875236599?i=875236715&uo=4";"https://open.spotify.com/track/20fwdEdNnnNgHlI2AYYzO1";
"Thelonious Monk";"The complete Prestige recordings 1944-54";"Smoke gets in your eyes";1954;"VOGUE";1705680166;1705680368;"https://music.apple.com/fr/album/smoke-gets-in-your-eyes/323010819?i=323011523&uo=4";"https://open.spotify.com/track/62PG5q6b8NAKeXtHljoM5V";
"Madeleine & Salomon";"Eastern Spring";"Matar naem";2022;"TZIG ART";1705680367;1705680629;"https://music.apple.com/fr/album/matar-naem/1628114799?i=1628114812&uo=4";"https://open.spotify.com/track/68ShRJiCbUSI51urhYSIU1";"https://www.deezer.com/track/1780526827"
"Lea Castro & Antoine Delprat";"Fall";"Chanson d'automne";2021;"Jazz Family";1705680626;1705680765;"https://music.apple.com/fr/album/chanson-dautomne/1584806541?i=1584806792&uo=4";;
"Anita O Day";"Chanteuses";"Early autumn";1958;"VERVE";1705680764;1705680952;;;
"Gerry Mulligan";"Getz meets Mulligan";"This can't be love";1957;"VERVE";1705680950;1705681475;;"https://open.spotify.com/track/6LzDaxhjwalsefMum6W0bx";
"Didier Haboyan";"One page";"En attendant Irène";2022;"JUSTE UNE TRACE";1705681473;1705681685;;;
"Veronica Swift";"This Bitter Earth";"Trust in me (feat. Aaron Johnson)";2021;"Mack Avenue";1705681683;1705681998;;;
"Bill Frisell";"Four";"Lookout for hope";2022;"BLUE NOTE";1705681998;1705682291;"https://music.apple.com/fr/album/lookout-for-hope/1647065596?i=1647066138&uo=4";"https://open.spotify.com/track/0MN9n3I4Hicx8rbb1CqvaH";"https://www.deezer.com/track/1933424967"
