"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Leon Russell";"Stop all that jazz";"Mona lisa please";1974;"SHELTER";1705831136;1705831344;"https://music.apple.com/fr/album/mona-lisa-please/1443545167?i=1443546043&uo=4";"https://www.deezer.com/track/123337480";"https://open.spotify.com/track/28RTbrg5XegTQITlxLVADX"
"SCOPES";"Age of reason";"Age of reason";2021;"WHIRLWIND RECORDINGS";1705831344;1705831632;;;"https://open.spotify.com/track/5G9u1cxXvaJNm5IHgkg78W"
"Larry Young";"Unity";"Monk's dream";1965;"BLUE NOTE";1705831627;1705831971;"https://music.apple.com/fr/album/monks-dream-remastered/1457590359?i=1457590362&uo=4";;
"Umlaut Big Band";"Mary's ideas";"Rosa Mae";2021;"UMLAUT RECORDS";1705831970;1705832212;;"https://www.deezer.com/track/1432456402";"https://open.spotify.com/track/08alAsWE3TecOwCmLdPqbI"
"Jeanne Lee";"After Hours";"I let a song go out of my heart";1994;"OWL/EMI";1705832210;1705832472;;;
"Dylan Ryan";"Sand / Sky bleached";"White nights";2013;"CUNEIFORM RECORDS";1705832465;1705832722;;;
"Anachronic Jazz Band";"Anachronic jazz band";"Yardbird suite";1976;"JBM";1705832718;1705832904;;;
"Patti Page";"Ready, set, go";"The first time I kissed you";1947;"SEPIA RECORDS";1705832903;1705833058;;;
"Avishai Cohen";"Gently disturbed";"Chutzpan";;"RAZDAZ RECORDS";1705833059;1705833365;"https://music.apple.com/fr/album/chutzpan/1526802814?i=1526803086&uo=4";"https://www.deezer.com/track/1045139302";"https://open.spotify.com/track/0wFwQDzG7n8zjNjotCFPxG"
"Cyrus Chesnut";"The dark before the dawn";"Call me later";1995;"ATLANTIC";1705833364;1705833610;;;
"Gregory Porter";"Take me to the alley (Deluxe Edition)";"Insanity";2016;"BLUE NOTE";1705833605;1705833940;"https://music.apple.com/fr/album/insanity/1440838672?i=1440839241&uo=4";"https://www.deezer.com/track/124183308";"https://open.spotify.com/track/2LQiq6tk9JuMuPcUUP1DVZ"
"Chet Baker";"Young Chet";"There will never be another you";1954;"PACIFIC JAZZ";1705833936;1705834115;"https://music.apple.com/fr/album/there-will-never-be-another-you/726137633?i=726138207&uo=4";"https://www.deezer.com/track/118042046";
"Doumka Clarinet Ensemble";"Afar";"Gankino";2011;"enja";1705834112;1705834435;"https://music.apple.com/fr/album/gankino/426493986?i=426494003&uo=4";"https://www.deezer.com/track/17375014";"https://open.spotify.com/track/5XS5nCrQqGYJ2DtVqEjAwc"
"Lionel Hampton";"Complete edition volume 2 1936 - 1937";"Jivin' The Vibes";1937;"CLASSICS";1705834431;1705834571;;;
"Tom Waits";"Foreign affairs";"Barber shop";1977;"ELEKTRA";1705834570;1705834799;"https://music.apple.com/fr/album/barber-shop/1485074965?i=1485074974&uo=4";;"https://open.spotify.com/track/3Mc5Af3MmokfY2r78nsbI7"
"Jeremy Pelt";"The art of intimacy / Vol. 2: His muse";"Two for the road (feat. Chico Pinheiro)";2023;"HIGHNOTE RECORDS";1705834799;1705835065;;;
"Robin Mansanti";"Nuit américaine";"L'étang";2023;"LP345";1705835063;1705835226;"https://music.apple.com/fr/album/l%C3%A9tang/1668145502?i=1668145510&uo=4";"https://www.deezer.com/track/2125364787";"https://open.spotify.com/track/1pIrbUqRhM4fDfkaqiR8P5"
"Django Reinhardt";"Pêche à la mouche/The great Blue Star sessions 1947- 1953";"Insensiblement";1953;"VERVE";1705835223;1705835408;;;
"Henri Renaud Et Son Orchestre";"Jazz in Paris - En remontant les Champs-Elysées";"Venez donc chez moi";1952;"UNIVERSAL";1705835407;1705835678;;;
"Ethan Philion";"Meditations on Mingus";"Prayer for passive resistance";2022;"SUNNYSIDE";1705835671;1705836060;"https://music.apple.com/fr/album/prayer-for-passive-resistance/1633532033?i=1633532040&uo=4";;"https://open.spotify.com/track/2VdrDH4eqMfFI0ILB1jPj3"
"Karrin Allyson Sextet";"Shoulder to shoulder (centennial tribute to women’s suffrage)";"I’ll be no submissive wife";2019;"EONE MUSIC";1705836060;1705836269;;;
"John Coltrane";"This is John Coltrane";"Impressions";1964;"DECCA";1705836267;1705836540;;"https://www.deezer.com/track/1238863202";
"Kurt Elling";"Dedicated to you/Kurt Elling sings the music of Coltrane and Hartman";"All or nothing at all";2009;"CONCERD";1705836537;1705836930;"https://music.apple.com/fr/album/all-or-nothing-at-all-live/1443166928?i=1443167097&uo=4";;
"Yo Yo Ma";"Obrigado Brazil";"Chega De Saudade";2009;"SONY CLASSICAL";1705836930;1705837181;;;
"Leonardo Montana";"A flor da pele";"Forrobodo";2022;"PARADIS IMPROVISE";1705837175;1705837525;"https://music.apple.com/fr/album/forr%C3%B3bod%C3%B3/1647445038?i=1647445062&uo=4";;"https://open.spotify.com/track/4dgxkDpFzSBahPSIbrOI4w"
"Sullivan Fortner (Piano)";"Moments preserved";"New port";2018;"IMPULSE";1705837520;1705837745;"https://music.apple.com/fr/album/new-port/1370838437?i=1370839793&uo=4";;"https://open.spotify.com/track/5YWm6QKrt8uItxhFnNe3YW"
"Roy Haynes";"A life in time";"Snap crackle";1962;"DREYFUS";1705837744;1705837987;"https://music.apple.com/fr/album/snap-crackle/552759940?i=552760078&uo=4";;
"Olivier Temime";"Inner Songs";"Raahsan (feat. Raahsan Roland Kirk)";2023;"Day After Music";1705837987;1705838252;;;
"Leon Thomas";"Blues and the soulful truth";"Shape your mind to die";1972;"RCAVICTOR";1705838250;1705838569;"https://music.apple.com/fr/album/shape-your-mind-to-die/1621363863?i=1621364555&uo=4";;"https://open.spotify.com/track/5BT9JFNCawXGYbPEY0dCzp"
"Theo Croker";"Blk2tLife / A future past";"Pathways";2021;"MASTERWORKS / SONY";1705838565;1705838865;"https://music.apple.com/fr/album/pathways/1577153325?i=1577153343&uo=4";;"https://open.spotify.com/track/7vR5fD6K8I4tMazCBpqzJQ"
"Sarah Elizabeth Charles";"Inner Dialogue";"White and blue";2015;"SARAH ELIZABETH CHARLES";1705838858;1705839165;"https://music.apple.com/fr/album/white-and-blue/971970623?i=971970948&uo=4";;"https://open.spotify.com/track/034qz9FeakH0KmCHJKmWsD"
"Airelle Besson";"Aïrés";"Pavane Pour Une Infante Defunte";2017;"ALPHA";1705839161;1705839479;;;"https://open.spotify.com/track/2PgOaNVGZ42124j5O3v2nz"
"Donna Brooks";"I'll take romance";"The lamp is low";1956;"FRESH SOUND RECORDS";1705839476;1705839615;;;
"The Four Brothers";"Together Again";"Ten years later";1957;"RCA RECORDS";1705839612;1705839796;;"https://www.deezer.com/track/1925119827";
"Esaie Cid Quartet";"La Suite Audonienne";"Cressé mambo";2022;"FRESH SOUND";1705839795;1705840059;;;
"The Chanters";"Jukebox mambo / Vol.2";"She wants to mambo";1954;"JAZZ MAN";1705840058;1705840229;;;
