"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Billie Holiday";"Lady in satin";"I'll be around";1958;"COLUMBIA";1704621405;1704621606;"https://music.apple.com/fr/album/ill-be-around-takes-1-2/979144620?i=979146200&uo=4";"https://www.deezer.com/track/97544048";"https://open.spotify.com/track/26jR40IsdTesLrckDVGm18"
"Green Moon Tribe";"Green Moon Tribe";"City Wok";2020;"AUTOPRODUCTION";1704621606;1704621877;;;"https://open.spotify.com/track/33S39pPPCRhGQ5AXiHUyuq"
"Rahsaan Roland Kirk";"Rip, rig and panic";"It's a grand night for swinging";1967;"EMARCY RECORDS";1704621873;1704622062;;;
"Terence Blanchard";"A tale of god's will";"Ghost of Congo square";2007;"BLUE NOTE";1704622060;1704622240;"https://music.apple.com/fr/album/ghost-of-congo-square/715983898?i=715984420&uo=4";;"https://open.spotify.com/track/0F7kexSMXZANLdr6Fzim2z"
"Branford Marsalis";"Bof / Mo' Better Blues";"Say hey";1990;"CBS";1704622239;1704622435;;;
"Christian Scott Atunde Adjuah";"Stretch Music";"Sunrise in beijing (featuring Elena Pinderhughes)";2015;"STRETCH MUSIC";1704622431;1704622732;;;
"Kitty White";"A new voice in jazz";"Skylark";1955;"FRESH SOUND RECORDS";1704622729;1704623017;"https://music.apple.com/fr/album/skylark/464218385?i=464218407&uo=4";"https://www.deezer.com/track/14034068";
"The Cookers Quintet";"Vol. three";"Meridian (Feat. Johnny O'Neal)";2016;"DO RIGHT MUSIC";1704623015;1704623355;"https://music.apple.com/fr/album/meridian-feat-johnny-oneal/1152203893?i=1152203898&uo=4";;
"Joe Lovano";"From the soul";"Fort Worth";1992;"BLUE NOTE";1704623355;1704623745;"https://music.apple.com/fr/album/fort-worth/724648147?i=724648225&uo=4";"https://www.deezer.com/track/3508813";"https://open.spotify.com/track/7GHroB3jVGpAXltMUQVDzp"
"Kamasi Washington";"The Epic Vol. 3 : The Historic Repetition";"Re run";2015;"Brainfeeder";1704623739;1704624236;"https://music.apple.com/fr/album/re-run/975610456?i=975610474&uo=4";"https://www.deezer.com/track/96918068";"https://open.spotify.com/track/3s2ZEQikW0gd16Oi5gjmA1"
"Lou Rawls & Les McCann";"Stormy monday";"Willow weep for me";1962;"BLUE NOTE";1704624234;1704624587;;;
"Nerija";"Nérija";"Valleys";2019;"DOMINO";1704624584;1704624962;;;
"Tania Maria";"Brazil with my soul";"Passarella";1978;"BARCLAY";1704624960;1704625199;"https://music.apple.com/fr/album/passarella/1443266403?i=1443266531&uo=4";"https://www.deezer.com/track/2192720";"https://open.spotify.com/track/68R7Q7PQ1QhhEff3cNzqpg"
"Wolfgang Muthspiel";"Angular blues";"Hüttengriffe";2020;"ECM";1704625200;1704625507;;;"https://open.spotify.com/track/15pJPbo0r00e82puUIUS1i"
"Howard McGhee Quintet";"Music From The Connection";"Wigglin'";1961;"London";1704625505;1704625799;"https://music.apple.com/fr/album/wigglin/871353449?i=871353451&uo=4";"https://www.deezer.com/track/1048631892";
"Olivier Hutman & Alice Ricciardi";"Is it real";"Your call";2016;"CRISTAL RECORDS";1704625795;1704626043;;;
"Sonny Stitt";"Inside out/Essential Argo/ Cadet grooves  / Vol 4";"Blue monsoon";1974;"CHARLY RECORDS";1704626042;1704626343;;;
"Jennifer Wharton";"Bonegasm";"North rampart";2019;"SUNNYSIDE COMMUNICATIONS";1704626341;1704626725;;;"https://open.spotify.com/track/4cJ2OSeD6sOW7ZnzCaSULR"
"Guy Lombardo";"Radio radio - Theme time radio hour / Bob Dylan / Vol. 3";"Enjoy yourself (it's later than you think)";1950;"MISCHIEF MUSIC";1704626724;1704626921;;;
"Mulatu Astatke & The Heliocentrics";"Inspiration information";"Cha cha";2009;"STRUT";1704626920;1704627179;;;
"Paul Bley Trio";"My standard";"You'd be so nice to come home to";1986;"STEEPLE CHASE";1704627180;1704627473;;;
"Jay Leonhart";"Don't you wish";"Change My Occupation (feat. Tomoko Ohno)";2018;"AUTOPRODUCTION";1704627465;1704627714;;;
"Lionel Hampton";"Just one of those things";"Midnight Sun";1954;"VERVE";1704627712;1704628081;;;
"Ill Considered";"Ill Considered";"Upstart";2017;"AUTOPRODUCTION";1704628078;1704628442;"https://music.apple.com/fr/album/upstart/1660016795?i=1660016799&uo=4";;
"Clifford Jordan Quartet";"Spiritual Jazz vol. 6 / Vocals";"John coltrane";1973;"Jazzman Records";1704628439;1704628844;;;
"Luvanga";"Luv";"Botomboki";2020;"ARCHI MUSIC";1704628841;1704629029;"https://music.apple.com/fr/album/botomboki/1516528392?i=1516528398&uo=4";;"https://open.spotify.com/track/1uVPCuzvhLVvwlLLlQx1fc"
"Elvis Jones & Jimmy Garrison Sextet";"Illumination!";"Oriental flower";1964;"IMPULSE";1704629029;1704629254;;;
"Gregory Porter";"All rise";"Everything you touch is gold";2020;"BLUE NOTE";1704629253;1704629612;"https://music.apple.com/fr/album/everything-you-touch-is-gold/1493816720?i=1493816960&uo=4";;"https://open.spotify.com/track/38eB2BbrR7PLK7zyQYgBDx"
"Larry Goldings";"Big stuff";"Purple gazelle";1996;"WARNER BROS";1704629609;1704630007;"https://music.apple.com/fr/album/purple-gazelle/135140578?i=135140034&uo=4";"https://www.deezer.com/track/3663479";"https://open.spotify.com/track/1xcmqo7c1OJKadJpYjSLQ6"
"Michael Leonhart Orchestra";"Suite extracts Vol 1";"Built for comfort";2019;"SUNNYSIDE";1704630004;1704630337;;;
"Betty St.Claire";"Complete Jubilee & Seeco recordings";"What is there to stay?";1955;"FRESH SOUND RECORDS";1704630335;1704630550;;;
"Hichem Khalfa";"Réminiscences";"Réminiscences";2017;"RECORDS DK";1704630548;1704630921;"https://music.apple.com/fr/album/r%C3%A9miniscences/1215338703?i=1215339104&uo=4";;"https://open.spotify.com/track/7E6dr3Z7xJdj9UjRuxC7yP"
"Pnu Riff";"Space jazz";"Comfy club";1997;"QUANGO";1704630921;1704631257;;;
"Mop Mop";"Ritual of the savage";"Destination";2010;"INFRACOM RECORDS";1704631251;1704631552;"https://music.apple.com/fr/album/destination/896091046?i=896091083&uo=4";;"https://open.spotify.com/track/4noWVsOu5r2RJST4vLnEFl"
"Bobby Hutcherson";"Components";"Components";1965;"BLUE NOTE";1704631547;1704631929;"https://music.apple.com/fr/album/components/1445878623?i=1445878930&uo=4";;
"Alabaster DePlume";"To Cy & Lee : Instrumentals Vol. 1";"Why, buzzardman, why";2020;"INTERNATIONAL ANTHEM";1704631927;1704632160;"https://music.apple.com/fr/album/why-buzzardman-why/1492309295?i=1492309777&uo=4";;"https://open.spotify.com/track/6MTmbjaRdx7a0XEzk6XdYf"
"Lonnie Smith";"Drives";"25 miles";1970;"BLUE NOTE";1704632154;1704632490;;;
"Ferruccio Spinetti & Giovanni Ceccarelli";"More Morricone";"Le Clan Des Siciliens";2020;"BONSAI MUSIC / L'AUTRE DISTRIBUTION";1704632490;1704632774;"https://music.apple.com/fr/album/le-clan-des-siciliens/1524620855?i=1524621192&uo=4";;
"Hank Crawford";"Essential jazz masters : Hank Crawford";"Lorelei's lament";1962;"STARDUST RECORDS";1704632771;1704633106;"https://music.apple.com/fr/album/loreleis-lament/76148998?i=76148980&uo=4";;
"Rohey";"A million things";"Responsibilities";2017;"JAZZLAND NORWAY";1704633104;1704633374;"https://music.apple.com/fr/album/responsibilities/1449781662?i=1449781915&uo=4";;"https://open.spotify.com/track/4IuoiUtR8nqFB1loXdIUcM"
"Ron McCroby";"The other whistler";"Cherokee";1984;"Concord Jazz";1704633371;1704633701;;;
"Sly & Robbie & Nils Petter Molvær";"Nordub";"If I gave you my love";2018;"OKEH / SONY";1704633698;1704634027;;;
"Nat King Cole & Nellie Lutcher";"BD Music & Cabu Present Nat King Cole";"Can I Come in for a Second ?";1950;"BDMusic";1704634024;1704634196;;;
