"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Kansas Smitty's";"Things happened here";"Sunnyland";2020;"EVER";1707386384;1707386653;"https://music.apple.com/fr/album/sunnyland/1498249875?i=1498250222&uo=4";"https://open.spotify.com/track/1S6ECkB4IVgWRsQ3BYWuy8";
"Ernest Ranglin";"Guitar in Ernest";"Chow mein";1965;"DUBSTORE RECORDS";1707386651;1707386867;;;
"Madeleine Peyroux";"Anthem";"The ghosts of tomorrow";2018;"DECCA / UNIVERSAL";1707386864;1707387115;"https://music.apple.com/fr/album/the-ghosts-of-tomorrow/1439604334?i=1439604821&uo=4";"https://open.spotify.com/track/39Ru1THo5oACOeeFjc4bAQ";"https://www.deezer.com/track/571891362"
"Gary Burton";"Like Minds";"Like Minds";2011;"Concord";1707387112;1707387459;;;
"The Jazz Defenders";"Scheming";"She'll come round";2019;"HAGGIS RECORDS";1707387457;1707387767;"https://music.apple.com/fr/album/shell-come-round/1487784953?i=1487785146&uo=4";"https://open.spotify.com/track/26IJ4EWGPvHHMmDcXtVxsy";"https://www.deezer.com/track/803729172"
"Count Basie";"Count Basie at Newport";"Smack dab in the middle (feat. Joe Williams)";1957;"Verve";1707387766;1707387962;;;
"Nir Felder";"II";"Coronation";2020;"Ropeadope";1707387960;1707388428;"https://music.apple.com/fr/album/coronation/1649990339?i=1649990343&uo=4";"https://open.spotify.com/track/7AdYaYukQjnBRH4LUlFZIS";"https://www.deezer.com/track/1964981837"
"Hein Huysmans Kwintet";"Funky Chicken";"Marakesh";1975;"Sdban";1707388425;1707388873;;;
"Jan Lundgren Trio";"Plays the music of Jule Styne";"What makes the sunset";2002;;1707388871;1707389285;;;
"Thelonious Monk";"Monk's blues";"Monk's point";1968;"CBS";1707389282;1707389763;"https://music.apple.com/fr/album/monks-point/192797451?i=192797616&uo=4";"https://open.spotify.com/track/2LNSesO8kcR6mWM8caSwwU";
"Alain Jean-Marie";"Pensativa";"Quiet now";2019;"L2MG";1707389760;1707389852;;"https://open.spotify.com/track/4LW8ZLAloScwcMdbukXqaU";
"Lola Albright";"Lola wants you";"Do what you gotta do";1957;"FRESH SOUNDS";1707389848;1707389997;;;
"Remi Panossian Trio (rp3)";"In odd we trust";"Dr. Vincent";2020;"ADD FICTION / L'AUTRE DISTRIBUTION";1707389999;1707390306;;;
"Elek Bacsik";"Blue rondo a la turk";"Willow weep for me";1962;"FONTANA";1707390304;1707390564;;;"https://www.deezer.com/track/869272872"
"Andrea Motis";"Emotional dance";"Baby girl";2017;"IMPULSE";1707390561;1707390820;"https://music.apple.com/fr/album/baby-girl/1440886744?i=1440886970&uo=4";;"https://www.deezer.com/track/140343521"
"Didier Lockwood";"New York rendez-vous";"Waltzy";1995;"JMS/SONY";1707390819;1707391262;"https://music.apple.com/fr/album/waltzy/1487667048?i=1487667062&uo=4";"https://open.spotify.com/track/2wzkfd5BLktocCuw5jWmhA";
"Mathias Eick";"Ravensburg";"Parents";2018;;1707391260;1707391569;"https://music.apple.com/fr/album/parents/1440901154?i=1440901178&uo=4";"https://open.spotify.com/track/4Sy1v8ReYaB4LQ6v0UZM9N";
"King Pleasure";"The beat generation";"Parker's mood";1954;"PRESTIGE";1707391568;1707391745;"https://music.apple.com/fr/album/parkers-mood-remastered/1488669939?i=1488669950&uo=4";;"https://www.deezer.com/track/514207252"
"Emmanuel Bex";"Conversing with the melody";"Enfance";2004;"Naïve";1707391745;1707392097;"https://music.apple.com/fr/album/enfance/307199315?i=307199478&uo=4";"https://open.spotify.com/track/2ZvzrWVKrNBWRoPCc4F9Iw";"https://www.deezer.com/track/507998382"
"Bheki Mseleku";"Beauty of sunrise";"Violet flame";1997;"VERVE";1707392093;1707392516;"https://music.apple.com/fr/album/violet-flame/1443108610?i=1443108827&uo=4";;
"St Germain";"Tourist";"Rose rouge";2000;"BLUE NOTE";1707392515;1707392931;"https://music.apple.com/fr/album/rose-rouge/717406560?i=717406613&uo=4";"https://open.spotify.com/track/1divptdjcWXvF1aflfTQnw";
