"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Laurent Bardainne & Tigre D’eau Douce";"Oiseau (feat. Bertrand Belin) (radio edit)";"Oiseau (feat. Bertrand Belin) (radio edit)";2022;"HEAVENLY SWEETNESS";1710842278;1710842482;;;
"Taylor Eigsti";"Daylight at midnight";"Little bird (feat. Becca Stevens)";2010;"CONCORD MUSIC GROUP";1710842482;1710842735;;;
"Stefano Bollani";"Arrivano gli alieni";"Aquarela do Brasil";2015;"Universal Music";1710842732;1710842918;"https://music.apple.com/fr/album/aquarela-do-brasil/1443363689?i=1443364082&uo=4";"https://www.deezer.com/track/106322216";"https://open.spotify.com/track/4WWdBNDlU2KJd7DUZsAGgl"
"Astrud Gilberto";"A certain smile, a certain sadness";"It's a lovely day today";1966;"VERVE";1710842917;1710843078;;"https://www.deezer.com/track/1940869557";
"Matthieu Bore";"Frizzante";"It's a good day";2009;"BONSAI";1710843075;1710843268;"https://music.apple.com/fr/album/its-a-good-day/786770067?i=786770676&uo=4";"https://www.deezer.com/track/4280646";"https://open.spotify.com/track/2lqSGWzgZMwTNZ5OCpB94e"
"Emmet Cohen";"Future stride";"Future stride";2021;"MACK AVENUE";1710843265;1710843614;"https://music.apple.com/fr/album/future-stride/1527505749?i=1527505872&uo=4";;"https://open.spotify.com/track/3SQ2MIxoNb1J4gxiw73zbf"
"Fats Waller";"Alligator crawl";"Honeysuckle rose (1941)";1941;;1710843607;1710843818;;;
"Jason Moran";"All rise: A joyful elegy for Fats Waller";"Honeysuckle rose";2014;"BLUE NOTE RECORDS";1710843814;1710844040;"https://music.apple.com/fr/album/honeysuckle-rose/1442957825?i=1442958000&uo=4";;"https://open.spotify.com/track/2HirOAECYE8dBrd50eBy0L"
"Ezra Collective";"May the funk be with you";"May the funk be with you";2022;"ENTER THE JUNGLE";1710844030;1710844295;"https://music.apple.com/fr/album/may-the-funk-be-with-you/1609710347?i=1609710489&uo=4";"https://www.deezer.com/track/1653649182";"https://open.spotify.com/track/6GkeuiAXhBvPp4WsBgDvmV"
"James Brown";"Gettin' down to it";"Cold sweat";1969;"VERVE";1710844295;1710844600;"https://music.apple.com/fr/album/cold-sweat/834564909?i=834564943&uo=4";;"https://open.spotify.com/track/7AqQintYQY3GukK4KBI8Xt"
"Kenny Burrell";"Blues: The common ground";"Soulful brothers";1968;"VERVE";1710844595;1710844921;"https://music.apple.com/fr/album/soulful-brothers/1443158074?i=1443158405&uo=4";"https://www.deezer.com/track/2186106";"https://open.spotify.com/track/47pICj8jM5ecqYBwrjhVis"
"Chrystel Wautier";"Before a song";"Hard time killin' floor blues";2015;"BONSAI MUSIC";1710844917;1710845227;;;
"Carlos Henriquez";"The South Bronx story";"Moses on the cross";2021;"TIGER TURN";1710845223;1710845600;;"https://www.deezer.com/track/2554506762";"https://open.spotify.com/track/49cJtVH05iMR7WcYNghqDr"
"Nubya Garcia";"Source";"The message continues";2020;"CONCORD JAZZ";1710845597;1710846000;"https://music.apple.com/fr/album/the-message-continues/1523554803?i=1523554805&uo=4";"https://www.deezer.com/track/1052647962";"https://open.spotify.com/track/4cr8FyfxkPatU8ca7cCzmN"
"Catherine Russell";"Strictly romancin";"Everybody loves my baby";2012;"WORLD VILLAG";1710845999;1710846198;;;"https://open.spotify.com/track/5BgNDooWPUPofl6uWxE9U0"
"Bill Charlap Trio";"Uptown downtown";"Uptown downtown";2017;"IMPULSE";1710846197;1710846555;;;
"Miles Davis";"The essential";"Bye Bye Blackbird";1956;"COLUMBIA";1710846550;1710847022;;"https://www.deezer.com/track/818515372";
