"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Stefano Bollani";"Les fleurs bleues";"Dans mon Ile";2001;"Label Bleu";1705226358;1705226679;"https://music.apple.com/fr/album/dans-mon-%C3%AEle/674330387?i=674330432&uo=4";"https://www.deezer.com/track/69153652";"https://open.spotify.com/track/0sHcHyKdi9bUJWcIWsNmhu"
"Paul Gonsalves";"Cleopatra";"Caesar and Cleopatra theme";1963;"IMPULSE";1705226675;1705226924;"https://music.apple.com/fr/album/caesar-and-cleopatra-theme/621784883?i=621785232&uo=4";"https://www.deezer.com/track/65510438";
"Hilde Louise Orchestra";"Don't stay for breakfast";"The fall";2016;"GRAPPA";1705226921;1705227191;;;
"John Surman";"Upon reflection";"Edges of illusion";1979;"ECM";1705227186;1705227681;"https://music.apple.com/fr/album/edges-of-illusion/1443511561?i=1443511997&uo=4";"https://www.deezer.com/track/2538614";"https://open.spotify.com/track/3PZ0RoABbjIZhqvfFizOqa"
"Magnus Lindgren";"Batucada Jazz";"Djungeldance";2009;"enja";1705227673;1705227887;;;
"Billie Holiday";"Happy Billie";"April in my heart";1938;"SAGA";1705227886;1705228072;;"https://www.deezer.com/track/3631932";
"Jaga Jazzist";"One-Armed Bandit";"One-armed bandit";2010;"NINJA TUNE";1705228072;1705228500;;"https://www.deezer.com/track/10235963";"https://open.spotify.com/track/26qJlNcjjYG1jE4sFnmUHQ"
"Don Ellis";"Soaring";"Nicole";1973;"MPS";1705228496;1705228828;"https://music.apple.com/fr/album/nicole/1239876181?i=1239876189&uo=4";"https://www.deezer.com/track/359820821";"https://open.spotify.com/track/17r1mOKoMkyNKdfjGUbaTP"
"Hazmat Modine";"Extra-Deluxe-Supreme";"Up & Rise";2016;"JARO";1705228826;1705229153;;"https://www.deezer.com/track/110027744";"https://open.spotify.com/track/2n5gxYreszOXs5oFS5j12K"
"Art Pepper";"Les incontournables / Art Pepper";"Tickle toe";1956;"WEA";1705229152;1705229442;"https://music.apple.com/fr/album/tickle-toe/926332093?i=926332173&uo=4";;"https://open.spotify.com/track/1H76bWFFfS3Vnvun0ABnp6"
"The Rhythmagic Orchestra";"The rhythmagic orchestra (cd promo)";"Afrodisia";2010;"IMPOSSIBLE A";1705229440;1705229657;;;
"Major Holley";"Mule";"Recado bossa nova";1987;"Black & Blue";1705229654;1705229998;;"https://www.deezer.com/track/305574";
"Sophie Alour";"Joy";"Joy";2020;"MUSIC FROM SOURCE";1705229998;1705230255;;;"https://open.spotify.com/track/7wr53dJRK4xzv8WfvDaIET"
"Lou Donaldson";"Alligator Bogaloo";"One Cylinder";1967;"CAPITOL";1705230254;1705230658;;;"https://open.spotify.com/track/1kVFYne9ebnXlmyf2wBdVt"
"Tribe From The Ashes";"Tribe from the ashes";"Come closer";2021;"LABEL BLEU";1705230640;1705230873;;;
"John Coltrane";"Transition";"Dear lord";1965;"IMPULSE";1705230872;1705231205;"https://music.apple.com/fr/album/dear-lord/1445098823?i=1445098839&uo=4";;"https://open.spotify.com/track/4GibdmpjKroUfLrbBVdWNp"
"Popa Chubby";"The catfish";"Wes is Mo";2016;"VERYCORDS";1705231202;1705231622;;;
"Sammy Turner";"Lavender blue moods";"Symphony";1959;"SOUL JAM RECORDS";1705231621;1705231774;;;
"Adrien Chicot";"Babyland";"Cala Carbo";2021;"Gaya";1705231775;1705232122;"https://music.apple.com/fr/album/cala-carbo/1581444969?i=1581444977&uo=4";"https://www.deezer.com/track/1466170322";"https://open.spotify.com/track/3qMs7SFUZDQYLRxOydzOfE"
"Earl Hines";"Earl Hines / Budd Johnson";"Just in time";1974;"BLACK/BL";1705232117;1705232506;;;
"Rebecca Martin";"Twain";"On a rooftop";2013;"SUNNYSIDE COMMUNICATIONS";1705232505;1705232694;"https://music.apple.com/fr/album/on-a-rooftop/597066225?i=597066238&uo=4";;"https://open.spotify.com/track/4rEgATRDPHa5MNBo6Chv9p"
"Thelonious Monk Quintet";"Les Liaisons Dangereuses 1960";"Rhythm-a-ning";1960;"SAM RECORDS";1705232690;1705233035;;;
"Portico Quartet";"Isla";"Line";2010;"REAL WORLD";1705233032;1705233475;;"https://www.deezer.com/track/99268466";
"Chet Baker";"Chet Baker sings";"My buddy";1956;"PACIFIC JAZZ";1705233473;1705233670;"https://music.apple.com/fr/album/my-buddy/726137633?i=726138952&uo=4";;
"Kevin Braci Quintet";"Au croisement des mondes";"Danse macabre";2021;"DELUGE";1705233670;1705233971;"https://music.apple.com/fr/album/danse-macabre/1584213387?i=1584213809&uo=4";;"https://open.spotify.com/track/4mkam2rzsRb9UulwMvkBsA"
"Herb Ellis";"Ellis in Wonderland";"Sweetheart blues";1955;"Verve";1705233967;1705234248;;;
"Kokoroko";"Carry me home";"Carry me home";2020;"BROWNSWOOD RECORDINGS";1705234247;1705234567;"https://music.apple.com/fr/album/carry-me-home/1561232467?i=1561232469&uo=4";"https://www.deezer.com/track/1302664622";"https://open.spotify.com/track/2mgIoFgItGxpYAQw5j1ShQ"
"Jack Bruce";"Things we like";"Born to be blue";1970;"POLYDOR";1705234562;1705234823;"https://music.apple.com/fr/album/born-to-be-blue/1444077669?i=1444078432&uo=4";"https://www.deezer.com/track/2524579";"https://open.spotify.com/track/3VMYd3QXaDGzLTMMRK7XiN"
"Monty Alexander";"Harlem-Kingston express";"Running Away";2011;"V.O";1705234820;1705235217;"https://music.apple.com/fr/album/running-away/1288710054?i=1288710902&uo=4";;
"Doris Day";"BD Music presents the girls";"You Won't Be Satisfied";1946;"BDMUSIC";1705235216;1705235399;;"https://www.deezer.com/track/87137953";
"Hadouk Trio";"Air Hadouk";"Tricotin";2010;"NAIVE";1705235400;1705235918;"https://music.apple.com/fr/album/tricotin/355846728?i=355847047&uo=4";"https://www.deezer.com/track/505067002";"https://open.spotify.com/track/0edKwmzfnTRU7y7lGGNIX9"
"Enrico Pieranunzi";"Don't forget the poet";"Don't forget the poet";1999;"CHALLENGE RECORDS";1705235914;1705236204;;"https://www.deezer.com/track/1586933322";
"CAB";"Caraibes - Afrique - Brésil";"To Bâle";2014;"CHANT DU MONDE";1705236199;1705236420;;;
"Sonny Clark";"Cool Struttin'";"Blue minor";1958;"Blue Note";1705236417;1705237035;"https://music.apple.com/fr/album/blue-minor/892096849?i=892096852&uo=4";;
"Julia Kent";"Character";"Tourbillon";2013;"LEAF";1705237032;1705237222;"https://music.apple.com/fr/album/tourbillon/1385087345?i=1385087439&uo=4";;"https://open.spotify.com/track/3WgxzASBjmnBAfiU0RpCMu"
"Meredith D Ambrosio";"I Got Lost in his Arms";"Alone together";1978;"Sunnyside Communications";1705237222;1705237402;;;
"Samuel Strouk";"Nouveaux mondes";"Lazimpat rag";2021;"Well Done Simone";1705237401;1705237648;"https://music.apple.com/fr/album/lazimpat-rag/1718560739?i=1718561357&uo=4";;"https://open.spotify.com/track/0YDWQORbzi4KgMggv3O5QC"
"Serge Prokofiev (Compositeur)";"Pierre et le loup op 67";"Pierre et le loup op 67 : Finale - Parade et Pierre joue quelques blues - arrangement pour orchestre de jazz";1966;"Verve";1705237642;1705237929;;;
"Lisa Ekdahl";"Grand songs";"Wish you were gay";2021;"MASTERWORKS / SONY";1705237925;1705238111;"https://music.apple.com/fr/album/wish-you-were-gay/1580339829?i=1580339832&uo=4";"https://www.deezer.com/track/1469586992";"https://open.spotify.com/track/6tD34RjtffptSTGpIOp9EB"
"Henri Texier Azur Quartet";"Mosaïc man";"Russ and Jim";1998;"LABEL BLEU";1705238109;1705238475;;;
"Simon Mary (Compositeur, Contrebasse)";"Missidah";"Missidah dance";2021;"CEPAZZ";1705238474;1705238733;;;
"Jackie & Roy";"Bits & pieces and free & easy";"Stopping the Clock";2008;"FRESH SOUND";1705238732;1705238977;;;
"Jean Philippe Fanfant";"Since 1966";"Left to right";2021;"KLARTHE";1705238977;1705239286;;;
"Frank Morgan";"Mood Indigo";"Mood indigo";1989;"Island";1705239283;1705239642;"https://music.apple.com/fr/album/mood-indigo/1443066974?i=1443067571&uo=4";"https://www.deezer.com/track/1761109737";"https://open.spotify.com/track/5SspiTRC07JfkWaAiLP6B3"
"Kurt Elling";"Superblue";"Where to find it";2021;"EDITION RECORDS";1705239637;1705239923;;;"https://open.spotify.com/track/2Ys6vNl71bUluM5JhwgrDh"
"Herbie Hancock";"Takin off";"Empty pockets";1962;"BLUE NOTE";1705239919;1705240288;"https://music.apple.com/fr/album/empty-pockets/716076361?i=716076687&uo=4";"https://www.deezer.com/track/1367555952";
"Flukten";"Velkommen håp";"Budeie Boogie";2021;"Odin";1705240287;1705240591;"https://music.apple.com/fr/album/budeie-boogie/1574907685?i=1574907758&uo=4";;"https://open.spotify.com/track/65dYt3kmAs25HHI4UmGdx0"
"Della Reese";"Dancefloor Jazz / Vol 11 : Right now";"I got the blues";1968;;1705240590;1705240796;;;
"Kevin Reveyrand";"Todos juntos";"Downtown";2021;"ASSAI RECORDS";1705240797;1705241062;"https://music.apple.com/fr/album/downtown/1584923557?i=1584923574&uo=4";;"https://open.spotify.com/track/4brPu8U3X4iWbHMjX5ZgVb"
"Booker Ervin";"That's It";"Speak low";1961;"CANDID";1705241058;1705241487;"https://music.apple.com/fr/album/speak-low-remastered/1635193515?i=1635193868&uo=4";;
"Airelle Besson (Compositeur, Trompette)";"Try !";"Uranus et Pluton";2021;"Papillon Jaune";1705241484;1705241819;"https://music.apple.com/fr/album/uranus-et-pluton/1547402469?i=1547402753&uo=4";;"https://open.spotify.com/track/4p1FjwF0wLQmr3xpjeRKG4"
"Michel Petrucciani";"Music";"My bebop tune";1989;"BLUENOTE";1705241816;1705242032;;;"https://open.spotify.com/track/519ia57cVPLIkrJQS5LOKM"
"Nduduzo Makhathini";"Ikhambi";"Innocent child";2017;"UNIVERSAL SOUTH AFRICA";1705242030;1705242413;"https://music.apple.com/fr/album/innocent-child/1594924814?i=1594924817&uo=4";"https://www.deezer.com/track/1559226302";"https://open.spotify.com/track/2FC5kDgALIPPpdQPn3Bup4"
"James Moody";"Four Classic Albums";"Disappointed";2017;"Avid Jazz";1705242411;1705242791;;;
"Eym Trio";"Sadhana";"Paradiso perduto";2018;"Melmax Music";1705242791;1705243172;"https://music.apple.com/fr/album/paradiso-perduto/1435927182?i=1435927205&uo=4";;"https://open.spotify.com/track/7ty0bG1VBO9govYS5FbInI"
"Marc Hemmeler & Ray Brown";"For Betty";"Girl talk";1982;"Elabeth";1705243171;1705243502;;;
"Greta Matassa Quintet";"Portrait";"The beat of my heart";2019;"ORIGIN";1705243499;1705243720;;;
"Phineas Newborn Jr";"Fabulous Phineas";"No moon at all";1958;"RCA";1705243718;1705243982;;"https://www.deezer.com/track/603521852";
"Brian Blade & The Fellowship Band";"Body and shadow";"Traveling mercies";2017;"BLUE NOTE";1705243980;1705244249;"https://music.apple.com/fr/album/traveling-mercies/1445882915?i=1445883625&uo=4";;"https://open.spotify.com/track/4mwPWVkEIoks5iTS1roUC3"
"Sheila Jordan";"Portrait of Sheila";"Baltimore oriole";1963;"BLUE NOTE";1705244246;1705244394;"https://music.apple.com/fr/album/baltimore-oriole/561587056?i=561587060&uo=4";;
"Omer Klein";"Personal belongings";"Shake it";2021;"WARNER";1705244394;1705244798;"https://music.apple.com/fr/album/shake-it/1570305031?i=1570305226&uo=4";"https://www.deezer.com/track/1473932282";"https://open.spotify.com/track/3dh4fREtvfdmKhNWuCwxBU"
"Lester Young";"Pres and Teddy";"All of me";1956;"Verve";1705244796;1705245103;;;
"Camille Bertault";"En vie";"Quoi de plus anodin (Empty Pocket)";2016;"SUNYSIDE";1705245102;1705245271;;;
"Sun Ra (Chef d'orchestre)";"Lanquidity";"Where pathways meet";1978;"EVIDENCE";1705245268;1705245655;;;
"Eve Beuvens";"Inner Geography";"Super Nina's";2021;"Igloo";1705245651;1705245868;"https://music.apple.com/fr/album/super-ninas/1583802029?i=1583802492&uo=4";"https://www.deezer.com/track/1479874972";"https://open.spotify.com/track/7I9UvYoI1MN3GOjrOtzqKy"
"Jimmy Lunceford";"Les trésors du Jazz 1941 / 1943 - Vol. 1";"Blues in the night";1941;"CDM";1705245865;1705246183;;"https://www.deezer.com/track/413802842";
"Warren Wolf";"Warren Wolf";"427 Mass Ave";2011;"MACK AVENUE RECORDS";1705246184;1705246555;"https://music.apple.com/fr/album/427-mass-ave/452534819?i=452534820&uo=4";"https://www.deezer.com/track/13093989";"https://open.spotify.com/track/0EpnGwKh2PnyIPOmYgUd5p"
"Buddy Tate";"The Texas twister";"Topsy";1975;"NEW WORLD REC";1705246552;1705246925;;"https://www.deezer.com/track/64059090";
"Carmen Souza";"The silver messengers";"Senor blues";2020;"GALILEO MUSIC COMMUNICATION";1705246920;1705247208;;;
"Duke Ellington";"The Capitol sessions 1953-1955";"Flying home";1953;"DEFINITIVE RECORDS";1705247204;1705247572;;"https://www.deezer.com/track/757404712";
"Eddie Henderson";"Be Cool";"Smoke Screen";2018;"Smoke Sessions";1705247570;1705247847;"https://music.apple.com/fr/album/smoke-screen/1353179689?i=1353179690&uo=4";"https://www.deezer.com/track/466863442";"https://open.spotify.com/track/4MYrZ5jOfgLo8w4D8eK4Bv"
"Big Miller";"Did you ever hear the blues / Revelation and the blues (Extrait)";"Good old guy";1959;"FRESH SOUND RECORDS";1705247845;1705248099;;"https://www.deezer.com/track/559134982";
"Enrico Pieranunzi (Compositeur, Piano)";"The real you";"Hindsight";2021;"STUNT RECORDS";1705248099;1705248416;;;"https://open.spotify.com/track/0c0w4UQYOt6TLba2S1V1hu"
"Woody Herman";"Four brothers";"Four brothers";1947;"DREYFUS";1705248415;1705248609;"https://music.apple.com/fr/album/four-brothers/443891950?i=443891956&uo=4";"https://www.deezer.com/track/895021";
"Pablo Campos (Chant, Piano)";"People will say";"Spring really hang you up the most";2018;"JAZZTIME RECORDS";1705248609;1705248995;;;
"Maynard Ferguson";"Maynard Ferguson";"Aquarius";1971;"CBS";1705248992;1705249225;"https://music.apple.com/fr/album/aquarius/1438387497?i=1438387502&uo=4";;"https://open.spotify.com/track/4BI1pABQfYxTL9diHUQD6N"
"Dezron Douglas & Brandee Younger";"Force majeure";"You make me feel brand new";2020;"INTERNATIONAL ANTHEM";1705249215;1705249608;"https://music.apple.com/fr/album/you-make-me-feel-brand-new/1536056185?i=1536056410&uo=4";;
"Sarah Vaughan";"Lullaby of Birdland";"He's my guy";1955;"Verve";1705249606;1705249856;;"https://www.deezer.com/track/549285192";
"Baptiste Bailly";"Suds";"Les yeux de Sara";2021;"NEUKLANG";1705249856;1705249962;"https://music.apple.com/fr/album/les-yeux-de-sara/1568717965?i=1568718185&uo=4";"https://www.deezer.com/track/1379453232";"https://open.spotify.com/track/64qxFnI4SsCZo6dBPtX1sd"
"Lisa Cat-Berro";"Good days bad days";"Good days bad days";2021;"GAYA MUSIC PRODUCTION";1705249959;1705250232;"https://music.apple.com/fr/album/good-days-bad-days/1562312311?i=1562312739&uo=4";;"https://open.spotify.com/track/5fzXmIp3F61WXptomRL93M"
"George Duke";"My soul";"The inner source";1973;"MPS";1705250227;1705250596;"https://music.apple.com/fr/album/the-inner-source/991123283?i=991123697&uo=4";;"https://open.spotify.com/track/5CqjWkE3wKKLZBhnEiUUOX"
"The Rongetz Foundation";"Alphabet City Music Club";"Murky park";2018;"Brooklyn Butterfly Sound";1705250589;1705250860;;;"https://open.spotify.com/track/2oiA26JxcmtUaldzPU7Qvg"
"Wayne Shorter (Compositeur)";"Nefertiti (1967)";"Pinocchio";2009;"COLUMBIA";1705250857;1705251162;;;
"Leon Phal Quintet";"Dust to stars";"Eternal youth";2021;"KYUDO RECORDS";1705251160;1705251436;;;
"Clark Terry & Chico O'Farrill";"Spanish Rice";"Spanish Rice";1966;"Impulse !";1705251434;1705251597;"https://music.apple.com/fr/album/spanish-rice/1443542476?i=1443542760&uo=4";;
"Karl Berger";"Heart is a Melody";"Ganesh";2022;"Stunt";1705251597;1705252091;;;"https://open.spotify.com/track/0fzWIwccx9sTChLTMXt2mG"
"Terri Lyne Carrington";"New Standards / Vol. 1";"Circling";2022;"Candid";1705252088;1705252446;;;"https://open.spotify.com/track/3JfEAQCzK3IjvhdwECQEs8"
"Oscar Peterson";"Motions and emotions";"Sally's Tomato";1969;"MPS";1705252442;1705252633;;;
"Julie London";"All through the night/Julie London sings the choicest of Cole Porter";"At long last love";1956;"JASMINE J";1705252628;1705252832;;;
"Kyle Eastwood";"In transit";"Boogie stop shuffle";2017;"JAZZ VILLAGE";1705252832;1705253280;"https://music.apple.com/fr/album/boogie-stop-shuffle/1271126616?i=1271126850&uo=4";;"https://open.spotify.com/track/6kovZ6bGgtVoZkVDVdSelt"
"Jazzrausch Bigband";"Alle jahre wieder!";"Alle jahre wieder";2022;"Act Music";1705253278;1705253699;;;"https://open.spotify.com/track/6uVxao9s4gtib7xPHkdcAc"
"Sammy Davis Jr.";"Sammy Davis Junior : Sammy and friends";"Sam's song";1962;"RHINO";1705253698;1705253863;;"https://www.deezer.com/track/75722098";
"Pierre Guicquero Quartet";"Just in time";"Stranger in paradise";2023;"CAMILLE PRODUCTIONS";1705253854;1705254153;;;
"Carla Cook";"Dem bones";"Dem bones";2001;"NEXT MUSIC";1705254153;1705254563;;;"https://open.spotify.com/track/0urNaTjnFBBLzU6tH63WDx"
"Eric Seva";"Body and blues";"If you go";2017;"AUTO PRODUCTION";1705254557;1705254759;;;"https://open.spotify.com/track/5u3iYMbHMkWaVUshQPnpwj"
"Serge Merlaud Trio";"Nur";"Little dance";2022;"BLACK & BLUE";1705254757;1705255149;;;
"Lou Donaldson";"Light-Foot";"Hog maw";1959;"Blue Note";1705255149;1705255528;"https://music.apple.com/fr/album/hog-maw/1442912741?i=1442912756&uo=4";;"https://open.spotify.com/track/01thTnhmHoaLk7AgQ7BO26"
"Gregory Porter";"Be good";"God Bless The Child";2012;"MOTEMA MUSIC";1705255526;1705255738;"https://music.apple.com/fr/album/god-bless-the-child/1296601129?i=1296601474&uo=4";"https://www.deezer.com/track/418141692";"https://open.spotify.com/track/1oDINQv2kWxK4X7QDyOKpq"
"Omar Sosa & Tigana Santana";"Iroko";"Y Loves";2023;"SELO SESC [DIST. TRATORE]";1705255732;1705255969;;;
"Aaron Goldberg";"At the edge of the world";"Poinciana";2018;"SUNNYSIDE";1705255955;1705256297;"https://music.apple.com/fr/album/poinciana/1437570153?i=1437570155&uo=4";;"https://open.spotify.com/track/41yKDBimCZAZiJN6u5YK2L"
"Ahmad Jamal";"Tranquility";"I say a little prayer";1968;"ABC";1705256297;1705256441;;;"https://open.spotify.com/track/25OrOQfcpR05LNjGLVjMg1"
"Aretha Franklin";"Aretha with the Ray Bryant Combo";"Won't be long";1961;"SOUL JAM RECORDS";1705256441;1705256627;"https://music.apple.com/fr/album/wont-be-long-as-heard-in-the-netflix-series-the/425848796?i=425848871&uo=4";"https://www.deezer.com/track/1437676902";
"Charlie Hunter Quintet";"Right now move";"Whoop-ass";2003;"RYKO";1705256626;1705256889;;;
"Reuben James";"Tunnel vision";"BBQ energy";2022;"RUFIO RECORDS";1705256885;1705257069;;;"https://open.spotify.com/track/4DtcpnCRFpCTlTEX8KF0j2"
"Doomcannon";"Renaissance";"Entrance to the unknown";2022;"BROWNSWOOD RECORDINGS";1705257065;1705257455;"https://music.apple.com/fr/album/entrance-to-the-unknown/1623164087?i=1623164092&uo=4";"https://www.deezer.com/track/1800334777";"https://open.spotify.com/track/06te6v1zSbbXjHLEwtKCVC"
"Jean Claude Fohrenbach Quartet";"Francofeel";"Mon légionnaire";2001;"DJAZ RECORDS";1705257452;1705257711;;;
"Fred Astaire";"The Astaire story";"Top hat white tie and tails";1952;"DRG RECORDS";1705257711;1705257952;;"https://www.deezer.com/track/275375";
"Emilie-Claire Barlow";"The very thought of you";"What a little moonlight can do";2007;"EMPRESS MUSIC GROUP";1705257949;1705258267;;;"https://open.spotify.com/track/6zKXKoEQlZjTir3jyFWXQ5"
"Carlos Henriquez";"The South Bronx story";"Moses on the cross";2021;"TIGER TURN";1705258262;1705258637;;"https://www.deezer.com/track/2554506762";"https://open.spotify.com/track/49cJtVH05iMR7WcYNghqDr"
"The Headhunters";"Speakers in the house";"HH 75";2022;"ROPEADOPE";1705258634;1705258983;;"https://www.deezer.com/track/1983893507";"https://open.spotify.com/track/7tdWh5uY7mhaNdnZMNy9xP"
"Deodato";"Prélude";"Carly & Carole";1972;"EPIC";1705258983;1705259201;"https://music.apple.com/fr/album/carly-carole/171090015?i=171090494&uo=4";"https://www.deezer.com/track/7583599";"https://open.spotify.com/track/6ns2mLmHNqJoMPr0qOXeWn"
"Alan Bergman";"Lyrically";"What are you doing the rest of your life ?";2007;"VERVE";1705259196;1705259471;;;
