"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Novi Singers";"Compil./Jazz/Go right/Pologne 1963-1975";"Five four three";1974;"JAZZANOVA COMPOST RECORDS";1706781408;1706781642;;;
"Omar Sosa";"An East African Journey";"Elrababa (feat. Dafaalla Elhag Ali)";2021;"Ota Records / MDC / PIAS";1706781642;1706781891;"https://music.apple.com/fr/album/elrababa-feat-dafaalla-elhag-ali/1551661236?i=1551661439&uo=4";;
"Freddie Redd Quartet";"The music from """"The connection""""";"O.D.";1960;"BLUE NOTE";1706781887;1706782167;"https://music.apple.com/fr/album/o-d/1618715878?i=1618715885&uo=4";"https://www.deezer.com/track/12961006";
"Karin Krog";"The many faces of Karin Krog / CD 1 : The art of duo";"Where flamingos fly";2002;"Odin";1706782166;1706782445;;"https://www.deezer.com/track/588201452";"https://open.spotify.com/track/1Sxm7j3mLLW36Ges3uuVrz"
"Red Rodney";"Yard's pad";"Red Rod";1976;"SONET";1706782444;1706782782;;;
"Matt Carmichael";"Where Will the River Flow";"Firth";2021;"Porthole Music";1706782780;1706783165;"https://music.apple.com/fr/album/firth/1549218225?i=1549218233&uo=4";"https://www.deezer.com/track/1201053462";"https://open.spotify.com/track/2cLN41iBHl3zy8VroJ5zRv"
"Phil Harris Coconut Grove Orchestra";"Songs of the depression";"What have we got to lose ?";1933;;1706783162;1706783375;;;
"Simon Chivallon";"Light Blue";"Something";2021;"JAZZ & PEOPLE";1706783376;1706783602;;"https://www.deezer.com/track/1252205472";"https://open.spotify.com/track/5y76dFFJDhN1GWLDHStsib"
"Woody Shaw Quintet";"Lotus flower";"Game";1990;"ENJA";1706783597;1706783994;;;
"Laura Littardi";"Pop In Jazz";"Old man";2016;"Wagram Music";1706783990;1706784273;;;"https://open.spotify.com/track/6llZJGNek6JYptzTZDt0i5"
"Paul Desmond (Saxophone alto)";"Easy Living";"Bewitched";1966;"RCA";1706784270;1706784652;;;
"Pierre Marcus";"Following the Right Way";"Mister Chassagnite (feat. Renaud Gensane)";2020;"Jazz Family";1706784651;1706784955;;;
"Marvin Gaye";"A Tribute To The Great Nat King Cole";"Calypso blues";1965;"TAMLA MOTOWN";1706784952;1706785198;"https://music.apple.com/fr/album/calypso-blues/1443144201?i=1443144894&uo=4";"https://www.deezer.com/track/2276822";"https://open.spotify.com/track/532NRPlURL6GUcr7LgZ90L"
"Michael Leonhart Orchestra";"The Normyn Suites";"Kenny Dorham (feat. Donny McCaslin)";2022;"Sunnyside";1706785199;1706785555;"https://music.apple.com/fr/album/kenny-dorham-feat-donny-mccaslin/1608254685?i=1608254701&uo=4";;
"Clark Terry";"Duke with a difference";"In A Mellow Tone";1957;"RIVERSIDE";1706785553;1706785859;"https://music.apple.com/fr/album/in-a-mellow-tone/282129891?i=282129928&uo=4";"https://www.deezer.com/track/2367697255";"https://open.spotify.com/track/10e30Ann7kSnBldJkK1gDm"
"Mario Biondi";"Handful of soul";"A handful of soul";2006;"BONSAI";1706785858;1706786117;"https://music.apple.com/fr/album/a-handful-of-soul/199255789?i=199259679&uo=4";;"https://open.spotify.com/track/7HtXlHIerIgivsnO7lF6c0"
"Pharoah Sanders";"Thembi";"Astral traveling";1971;"IMPULSE";1706786114;1706786460;"https://music.apple.com/fr/album/astral-traveling/1443825067?i=1443825348&uo=4";;"https://open.spotify.com/track/55X66sKArUevBeGD7buroR"
"Rhoda Scott & Lady Quartet";"We Free Queens";"We free queens";2017;"Sunset";1706786457;1706786798;;;
"Eartha Kitt";"BD Music presents Eartha Kitt";"I want to be evil";1953;"BDMUSIC";1706786797;1706787005;"https://music.apple.com/fr/album/i-want-to-be-evil/281332028?i=281332078&uo=4";;
