"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Michel Legrand";"Archi-cordes";"Monkey business";1964;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1708169892;1708170052;"https://open.spotify.com/track/64ItGuD3ryKWp74bQv1bit";"https://music.apple.com/fr/album/monkey-business/1555289488?i=1555290796&uo=4";
"Stephane Kerecki Quartet & Jeanne Added";"Nouvelle vague (CD promo FIP)";"La chanson de Maxence (Les demoiselles de Rochefort)";2014;"OUTNOTE RECORDS";1708170042;1708170273;;;
"Alexander Claffy";"Music from Big Orange";"Once upon a summertime";2022;"CELLAR LIVE";1708170269;1708170747;"https://open.spotify.com/track/1mlgK3Etg85wFgzzKYqqig";"https://music.apple.com/fr/album/once-upon-a-summertime/1624565973?i=1624566461&uo=4";
"Miles Davis";"Miles Davis & John Coltrane/The complete Columbia recordings 1955-1961";"Fran-dance";1958;"COLUMBIA";1708170739;1708171086;;"https://music.apple.com/fr/album/fran-dance-alternate-take/300865074?i=300865274&uo=4";
"Eric Le Lann";"Play Jobim";"If you never comes to me";2005;"NOCTURNE";1708171084;1708171368;;;
"Milton Nascimento";"Pietá";"Cantaloupe Island";2002;"WEA";1708171361;1708171645;;;
"Les McCann";"Talkin' Verve";"Watermelon man";1966;"Verve";1708171642;1708171860;;;
"Takuya Kuroda";"Midnight crisp";"It's okay";2022;"FIRST WORD RECORDS";1708171857;1708172219;"https://open.spotify.com/track/1ao6KfsCQsl2zn55hTMtpd";"https://music.apple.com/fr/album/its-okay/1636423039?i=1636423042&uo=4";
"Horace Silver";"The United States of mind";"The show has begun (feat. Andy Bey)";1970;"BLUE NOTE";1708172214;1708172461;;;
"The Yussef Dayes Experience";"Live at Joshua Tree";"Mystics (feat. Venna) (live at Joshua Tree)";2022;"BROWNSWOOD RECORDS";1708172457;1708172683;;;
"Blossom Dearie";"Blossom Dearie Sings";"I like you, you're nice";1974;"DAFFODIL RECORDS";1708172678;1708172835;;"https://music.apple.com/fr/album/i-like-you-youre-nice/1248969644?i=1248970214&uo=4";
"Alain Jean-Marie";"Interplay - The Music of Bill Evans";"Waltz for Debby";2020;"TREBIM MUSIC";1708172824;1708173082;"https://open.spotify.com/track/5TjNwyqVHfasyrjKI5GtiC";;
"Monica Zetterlund";"The complete Bill Evans on Verve / Disc 07";"It could happen to you";1964;;1708173083;1708173261;"https://open.spotify.com/track/04edq8nmRKQOo2yQLBwgk7";;"https://www.deezer.com/track/949336272"
"Wdr Big Band";"Birth of a bird";"Chi-Chi";2020;"JAZZLINE";1708173258;1708173710;"https://open.spotify.com/track/67Dh6a2OXCUz935bZPUpPb";;"https://www.deezer.com/track/1903930307"
"Charlie Parker";"Bird: the complete Charlie Parker on Verve (disc 6)";"Tico tico";1951;"VERVE";1708173710;1708173873;;;"https://www.deezer.com/track/104047802"
"Tony Bennett";"Columbia jazz : The beat of my heart / CD 6";"The beat of my heart";1957;"COLUMBIA";1708173872;1708174015;"https://open.spotify.com/track/4Q0YpRJhGAYTzwXYrUuiJF";"https://music.apple.com/fr/album/the-beat-of-my-heart/158519788?i=158519908&uo=4";"https://www.deezer.com/track/2464669"
"Leon Parker";"The LEO";"Radio play (feat. Jacques Schwarz-Bart & Cécile Mac Lorin Salvant)";2021;"EMBODIJAZZMAKER";1708174013;1708174270;;;
"Aaron Goldberg";"Bienestan";"Manhã de carnaval (orfeo negro)";2011;"SUNNYSIDE COMMUNICATIONS";1708174267;1708174587;"https://open.spotify.com/track/4rLqZ0hUdI7YawxID6WmdY";;
"Luiz Bonfa";"La vague brésilienne";"Bossa nova cha cha";1967;"VERVE";1708174587;1708174787;;;"https://www.deezer.com/track/2193451"
"Antonio Carlos Jobim";"Passarim";"Bebel";1987;"VERVE";1708174786;1708174976;"https://open.spotify.com/track/4qOErQ8aFM9CrYpFFgXMSR";"https://music.apple.com/fr/album/bebel/1443121142?i=1443121352&uo=4";
"Singers Unlimited";"The complete a capella sessions";"I wish you love";1979;"MPS";1708174975;1708175175;;;
"Tchavolo Schmitt";"Loutcha";"Ménilmontant";2005;"HARMONIA";1708175174;1708175402;"https://open.spotify.com/track/4vBXSpGSlkD7ylj5S8zKwq";;
"Matt Carmichael";"Marram";"Road to the sea";2022;"EDITION";1708175395;1708175482;"https://open.spotify.com/track/6O3PRAAVoqCW9SOZYRgyNe";"https://music.apple.com/fr/album/road-to-the-sea/1631210501?i=1631210804&uo=4";"https://www.deezer.com/track/1800491347"
"Camilla Georges";"Ibio ibio";"Creation - Abasi and Atai (feat. Sanity, Daru Jones)";2022;"Ever";1708175476;1708175785;;;
"Meshell Ndegeocello";"Stolen moments:Red hot + cool";"Nocturnal sunshine";1994;"GRP (V. ARISTA GRP)";1708175776;1708176129;;;
"Stanley Clarke";"School days";"Quiet afternoon";1976;"EPIC";1708176121;1708176421;"https://open.spotify.com/track/2uATA5DggPypav0bkP1Iaf";;
"Emmanuel Bex";"Conversing with the melody";"Enfance";2004;"Naïve";1708176421;1708176773;"https://open.spotify.com/track/2ZvzrWVKrNBWRoPCc4F9Iw";"https://music.apple.com/fr/album/enfance/307199315?i=307199478&uo=4";"https://www.deezer.com/track/507998382"
"Milt Buckner";"Masterpieces";"Jitterbug walz";1968;"MPS";1708176769;1708177101;;;
"Jazzmeia Horn";"A social call";"Tight";2017;"PRESTIGE";1708177100;1708177281;"https://open.spotify.com/track/19hv27rYivmZ7QGO5VZD5C";;"https://www.deezer.com/track/1761494897"
"Jazz Orchestra Of The Concertgebouw";"Threnody";"Martijn's thing";2022;"CHALLENGE RECORDS";1708177280;1708177747;"https://open.spotify.com/track/4fqAXhozbLgBx2WEQn2Zlj";"https://music.apple.com/fr/album/martijns-thing/1638192856?i=1638192869&uo=4";
"Ella Fitzgerald";"Ella Fitzgerald sings the Duke Ellington song book";"Day Dream";1956;"VERVE";1708177747;1708177983;;;"https://www.deezer.com/track/1863631447"
"Norah Jones";"Here it is : A tribute to Leonard Cohen";"Steer your way";2022;"BLUE NOTE RECORDS";1708177974;1708178257;"https://open.spotify.com/track/2sW6MrfBr5nVgkFr3PN4x7";;
"Lois Le Van";"Vind 2.0";"Barn på mattan";2022;"CRISTAL RECORDS";1708178252;1708178397;"https://open.spotify.com/track/4QspFoKgMIjKk6Eea1sRy8";"https://music.apple.com/fr/album/barn-p%C3%A5-mattan/1646992043?i=1646992409&uo=4";"https://www.deezer.com/track/1932428317"
"Kaplaa";"Kaplaa";"What's freedom";2021;"AUTOPRODUCTION";1708178398;1708178671;;;"https://www.deezer.com/track/1925562607"
"Donald Byrd";"Slow Drag";"The loner";1967;"BLUE NOTE";1708178670;1708179042;;"https://music.apple.com/fr/album/the-loner/723533139?i=723533319&uo=4";
"S.Mos";"S-Mos : Hip hop and jazz mixed up";"Who's making love";2010;"MUSICAST";1708179036;1708179273;;;
"Gato Barbieri";"Under fire";"El sertao";1971;"RCA/BMG";1708179266;1708179758;"https://open.spotify.com/track/1t5TkiAV439h7MejOhr5PJ";"https://music.apple.com/fr/album/el-sertao/1621356751?i=1621357041&uo=4";
"Avichai Ornoy";"Sneakin' in";"Abuyoyo";2016;"JAZZ LABEL FAMILY";1708179755;1708180054;"https://open.spotify.com/track/25bqonOcKJ78iAjWWyeyRR";"https://music.apple.com/fr/album/abuyoyo/1139773347?i=1139773436&uo=4";
"Dardanelle";"Jazz ladies";"After you get what you want you don't want it";1946;"CRISTAL RECORDS";1708180046;1708180232;;;
"Pino Palladino & Blake Mills";"Notes with attachments";"Just wrong";2021;"IMPULSE";1708180233;1708180514;;;
"Khalil Chahine";"Bakhtus";"El melopongo";1998;"NIGHT & DAY";1708180512;1708180901;;;"https://www.deezer.com/track/5595487"
"Youn Sun Nah";"Lento";"Momento Magico";2013;"ACT";1708180899;1708181227;"https://open.spotify.com/track/12VnVmBD5uMezscppLrQ25";;
"Cal Tjader";"Black orchid";"Out of nowhere";1957;"WEA";1708181224;1708181428;;;"https://www.deezer.com/track/1156879212"
"Ahmad Jamal";"Blue Moon";"Autumn Rain";2012;"Jazz Village";1708181425;1708181878;"https://open.spotify.com/track/53FczMFYYuhFt4VOvRUpP7";;
"Ray Charles";"Pure genius : The complete Atlantic recordings / CD 1";"Mary Ann";1957;"WARNER MUSIC";1708181874;1708182039;"https://open.spotify.com/track/6ZVNl5vD86IL6c4ikYgU78";"https://music.apple.com/fr/album/mary-ann/46592114?i=46592146&uo=4";"https://www.deezer.com/track/2580733592"
"Tristan Melia";"Mistake Romance";"The essential";2021;"Jazz Family";1708182039;1708182346;"https://open.spotify.com/track/1fwAwPqOxWP6qJUhLCc0tO";"https://music.apple.com/fr/album/the-essential/1558740592?i=1558740605&uo=4";
"Thelonious Monk";"Genius of modern music volume 1";"Well You Needn't";1989;"BLUE NOTE";1708182341;1708182516;"https://open.spotify.com/track/759mfcNd1NRzPnJpm3zVOs";"https://music.apple.com/fr/album/well-you-neednt/1563384928?i=1563385176&uo=4";"https://www.deezer.com/track/10017465"
"Cecile Mc Lorin Salvant";"For one to love";"Look at me";2015;"MACK AVENUE";1708182514;1708182673;;;
"Woody Shaw";"In my own sweet way";"The dragon";1989;"IN + OUT RECORDS";1708182669;1708183163;;;
"Lars Danielsson. (Compositeur)";"Liberetto";"Party on the Planet";2012;"ACT";1708183159;1708183424;;;
"Nat King Cole";"20 golden greats";"Mona Lisa";1957;"CAPITOL";1708183420;1708183623;;;
"Leon Phal Quintet";"Dust to stars";"All I've got";2021;"KYUDO RECORDS";1708183623;1708184024;;;
"Grant Green";"Live at the Lighthouse";"Walk in the night";1972;"BLUE NOTE";1708184020;1708184414;;"https://music.apple.com/fr/album/walk-in-the-night-live/724631914?i=724632472&uo=4";
"Matthew Halsall And The Gondwana Orchestra";"Into forever";"Only a woman (feat. Josephine Oniyam)";2015;"GONDWANA RECORDS";1708184410;1708184635;;;
"Jimmy Smith";"The cat";"Chicago serenade";1964;"VERVE";1708184632;1708184865;;"https://music.apple.com/fr/album/chicago-serenade/1442447502?i=1442447931&uo=4";
"Irvin Mayfield";"A Love Letter to New Orleans";"James Booker (feat. Carlos Henriquez)";2011;"Basin Street";1708184860;1708185391;;;
"Eddie Jefferson";"Still on the planet";"Chameleon";1976;"MUSE RECORDS";1708185390;1708185661;;;
"Julien Brunetaud Trio";"Feels like home";"Nola";2021;"SWING ALLEY";1708185661;1708185945;;;
"Artie Shaw";"The complete Gramercy Five sessions";"Summit ridge drive";1940;"BLUE BIRD";1708185945;1708186143;;"https://music.apple.com/fr/album/summit-ridge-drive/290135420?i=290135479&uo=4";
"Madeleine Peyroux";"Secular hymns";"Shout sister shout";2016;"IMPULSE / UNIVERSAL";1708186141;1708186299;"https://open.spotify.com/track/2BDTjXAcM9v6zabmLWWGHU";"https://music.apple.com/fr/album/shout-sister-shout/1440870200?i=1440870608&uo=4";
"Louie Bellson";"Ecué- Ritmos cubanos";"Sentido en seis (six feelings)";1978;"ORIGINAL JAZ";1708186295;1708186745;;;
"Eric Le Lann";"Eric Le Lann";"Today i fell in love";2009;"PLUSLOIN MU";1708186743;1708187057;;;
"Billie Holiday";"BD Music presents Lester Young & Billie Holiday";"Born to love";1937;"BDMUSIC";1708187054;1708187210;"https://open.spotify.com/track/7nS82WsuTGcBLFgSMv4KBU";;
"David Linx";"One heart, three voices";"One heart, three voices";2005;"EMOTIVE";1708187210;1708187395;;;
"Kenny Barron Trio";"Book of Intuition";"Light blue";2016;"Impulse !";1708187396;1708187642;"https://open.spotify.com/track/0LDDlDMeMniW1GVQEQ3PtL";"https://music.apple.com/fr/album/light-blue/1443806691?i=1443806700&uo=4";
"Henri Texier";"Henri Texier : Le coffret JMS";"Le piroguier";1976;"JMS";1708187641;1708187901;;;"https://www.deezer.com/track/803792132"
"Denez";"Stur an avel";"Pennoù kelc'hiet";2021;"COOP BREIZH MUSIK";1708187899;1708188065;;;
"Alice Coltrane";"Ptah, the el daoud";"Blue Nile";1970;"IMPULSE";1708188062;1708188480;;;
"Gianni Brezzo";"The awakening";"Flower rain";2021;"JAKARTA RECORDS";1708188476;1708188691;"https://open.spotify.com/track/5OciBJOLIo8V9k7VIr8G6I";"https://music.apple.com/fr/album/flower-rain/1672765085?i=1672765095&uo=4";
"Randy Weston";"African Rhythms";"Afro-black";1969;"COMET RECORDS";1708188689;1708188867;;;
"Coleman Hawkins";"Body and soul";"Body And Soul";1939;"RCA";1708188863;1708189043;;;
"Taj Mahal";"If you’re going to the city: A tribute to Mose Allison";"Your Mind Is On Vacation";2019;"FAT POSSUM RECORDS";1708189042;1708189198;"https://open.spotify.com/track/6dMlhgHj9f1HzPMthQ4TJn";"https://music.apple.com/fr/album/your-mind-is-on-vacation/1478575172?i=1478575173&uo=4";
"Henri Texier";"Chance";"Pina B. (pour Pina Bausch)";2020;"Label Bleu";1708189198;1708189613;;;
"Benny Carter";"3, 4, 5 The Verve small group sessions";"Rosetta";1957;"VERVE";1708189608;1708189944;;;
"Cecile Mc Lorin Salvant";"Dreams and Daggers";"You're my thrill";2017;"Mack Avenue";1708189942;1708190213;;;
"The Three Sounds";"Best of three sounds";"On green dolphin street";1965;"BLUE NOTE";1708190211;1708190538;;;
"Vincent Peirani & Emile Parisien";"Belle époque";"Hysm";2014;"ACT MUSIC & VISION";1708190531;1708190923;;;
"Lena Horne";"Lena goes latin & sings your requests";"Cuckoo in the clock";1963;"CDM";1708190923;1708191137;;"https://music.apple.com/fr/album/cuckoo-in-the-clock/536651886?i=536653036&uo=4";"https://www.deezer.com/track/2415980"
"Ferenc Snetberger";"Nomad";"Air";2005;"enja";1708191135;1708191473;;;
"Rodney Kendrick";"We don't die we multiply";"Jahjuka";1997;"VERVE";1708191469;1708191773;"https://open.spotify.com/track/18MY1kU17wGwIqhuSU4vcL";"https://music.apple.com/fr/album/jahjuka/1443224515?i=1443224521&uo=4";"https://www.deezer.com/track/4708108"
"Liz Green";"O devotion";"French singer";2011;"PIAS";1708191768;1708192034;;"https://music.apple.com/fr/album/french-singer/496210436?i=496210442&uo=4";
"Kenny Burrell";"Bluesy Burrell";"I Thought About You";1962;"Concord";1708192030;1708192308;;"https://music.apple.com/fr/album/i-thought-about-you/763226934?i=763226975&uo=4";
"Chihiro Yamanaka";"Forever begins (cd promo)";"W.W.W.";2011;"Verve";1708192306;1708192652;;;"https://www.deezer.com/track/10271514"
"Mose Allison";"My backyard";"You call it Joggin'";1989;"BLUE NOTE";1708192646;1708192818;;;"https://www.deezer.com/track/41062491"
"Xavier Desandre Navarre";"In-pulse 2";"Mandingo";2020;"CRISTAL";1708192818;1708193112;"https://open.spotify.com/track/5SGWaXBtjaAYj1ZTMSNXqM";"https://music.apple.com/fr/album/mandingo/1494965596?i=1494965602&uo=4";"https://www.deezer.com/track/852643182"
"Gene Shaw (Trompette)";"Break through";"Tonight";2008;"DUSTY GROOVE AMERICA";1708193108;1708193520;;;
"Ji Dru";"Western";"Streets of gold";2019;"LABEL BLEU / MAISON DE LA CULTURE D’AMIENS";1708193519;1708193751;"https://open.spotify.com/track/3wBkpnMuTeEqmIUyrrikhj";"https://music.apple.com/fr/album/streets-of-gold/1478407643?i=1478407857&uo=4";"https://www.deezer.com/track/742857532"
"Booker Little";"Booker Little";"Bee tee's minor plea";1960;"TIME";1708193748;1708194084;"https://open.spotify.com/track/3KBws2F6394XqFRBaG3Avw";"https://music.apple.com/fr/album/bee-tees-minor-plea/419044571?i=419044606&uo=4";"https://www.deezer.com/track/3735257"
"Edouard Bineau";"L'obsessioniste";"Ideal circus";2007;"Le Chant du Monde";1708194083;1708194389;;;"https://www.deezer.com/track/260614"
"Joe Williams & Ella Fitzgerald";"For the love of Ella Fitzgerald";"Party blues";1956;"Verve";1708194386;1708194621;;;
"Ezra Collective";"We out here";"Pure shade";2017;"BROWNSWOOD RECORDINGS";1708194621;1708195009;;;
"Marc Johnson";"The sound of summer running";"Union pacific";1998;"VERVE";1708195005;1708195329;"https://open.spotify.com/track/68ZhDusbcWpHzbLzfWIIFp";;
"Youn Sun Nah";"Same girl";"Pancake";2010;"ACT MUSIC";1708195324;1708195534;"https://open.spotify.com/track/3juwfinoqehnrwnif0vXMN";;
"Sonny Rollins";"Les trésors du Jazz 1954 - Vol. 5";"Solid";1956;"DREYFUSJAZZ";1708195534;1708195918;;;"https://www.deezer.com/track/1106136"
"Stefon Harris";"African tarantella";"Thanks for the beautiful land on the delta";2006;"BLUENOTE";1708195916;1708196275;;;
"Oscar Brown Jr";"Dancefloor Jazz / Vol 11 : Right now";"Barra limpa";1966;;1708196270;1708196452;;;
"Aly Keita";"Kalan teban";"Ce n'est pas si...?";2019;"INTAKT RECORDS";1708196452;1708196692;;;
"Lennie Tristano";"Lennie Tristano";"East thirty-second";1956;"Atlantic";1708196690;1708196960;;;
"Tok Tok Tok";"She and he";"Longing for brad";2008;"UNIVERSAL";1708196959;1708197163;;;
"Pharoah Sanders";"Thembi";"Thembi";1971;"IMPULSE";1708197161;1708197582;"https://open.spotify.com/track/5TNqSTLoOqIMBquCtFNV1E";"https://music.apple.com/fr/album/thembi/1444189399?i=1444189724&uo=4";"https://www.deezer.com/track/62347615"
"Snorre Kirk Quartet";"Tangerine rhapsody";"Tangerine rhapsody (feat. Jan Harbeck)";2019;"STUNT";1708197577;1708197977;;;
"Chet Baker";"Sings and plays";"Just Friends";1955;"PACIFIC";1708197972;1708198132;;;"https://www.deezer.com/track/3147917"
"Gerardo Frisina";"Join the dance";"Titoro";2010;"SCHEMA RECOR";1708198132;1708198421;"https://open.spotify.com/track/6VX2OKMr9tZSG1BuEIwRa3";"https://music.apple.com/fr/album/titoro/373996422?i=373996458&uo=4";"https://www.deezer.com/track/67918407"
"Jacky Terrasson";"What it is";"Baby plum";1999;"BLUE NOTE";1708198420;1708198761;"https://open.spotify.com/track/3ytA4Y3AxAhJbc8ygWJVm6";"https://music.apple.com/fr/album/baby-plum/723405047?i=723405558&uo=4";
"Gregory Porter";"Liquid spirit";"Lonesome lover";2013;"BLUE NOTE";1708198758;1708198943;"https://open.spotify.com/track/16ozuGb2UB8ERRwmKrQLGn";;
"Art Pepper";"Art Pepper meets the rhythm section";"Imagination";2010;"CONTEMPO/WEA";1708198941;1708199292;;"https://music.apple.com/fr/album/imagination-live/395854871?i=395855350&uo=4";"https://www.deezer.com/track/5646698"
"Chris Potter";"The sirens";"Stranger at the gate";2013;"ECM";1708199291;1708199775;"https://open.spotify.com/track/56whL6S0RPKozeFMzEHPTH";"https://music.apple.com/fr/album/stranger-at-the-gate/1444196278?i=1444197225&uo=4";"https://www.deezer.com/track/63457286"
"Steve Tyrell";"A new standard";"I can't get started with you";1999;"Atlantic";1708199771;1708199998;"https://open.spotify.com/track/5e82qn7zchSnA0aLEWOz8T";"https://music.apple.com/fr/album/i-cant-get-started-with-you/357826760?i=357826893&uo=4";"https://www.deezer.com/track/5615725"
"Yakir Arbib";"Three Colors";"Juan Villaroel";2021;"JMS";1708199998;1708200421;;;
"Horace Silver";"Blowin' the blues away";"Blowin' the blues away";1959;"BLUE/NOT";1708200415;1708200696;;;"https://www.deezer.com/track/20741461"
"Ben Sidran";"Don't cry for no hipster";"Back Nine";2012;"BONSAI MUSIC";1708200693;1708200962;"https://open.spotify.com/track/4MFEEJCj4L5BbTSTqlH3pm";"https://music.apple.com/fr/album/back-nine/574449888?i=574450015&uo=4";
"Yusef Lateef";"The doctor is in and out";"Hellbound";1976;"ATLANTIC";1708200960;1708201354;;"https://music.apple.com/fr/album/hellbound/64748638?i=64748284&uo=4";
"Stefano Di Battista";"Woman's land";"Josephine Baker";2011;"DISCOGRAPH";1708201348;1708201677;;;
"Nat King Cole";"The complete after midnight sessions";"Just you, just me";1956;"CAPITOL";1708201672;1708201851;;;"https://www.deezer.com/track/791684522"
"Branford Marsalis";"Romare bearden revealed";"B's Paris blues";2004;"ROUNDER";1708201851;1708202116;;;"https://www.deezer.com/track/2461666"
"Idris Muhammad";"Power of soul";"Piece of mind";1974;"CTI RECORDS";1708202112;1708202669;"https://open.spotify.com/track/5TP9byf9FFaFxdd92tFyFp";"https://music.apple.com/fr/album/piece-of-mind/298170730?i=298170971&uo=4";
"Lady Blackbird";"Black Acid Soul";"Nobody's sweetheart";2021;"BMG Rights Management (UK) LTD.";1708202664;1708202880;"https://open.spotify.com/track/58h6oLJRYWp70wRXzIDyqv";;"https://www.deezer.com/track/1455427612"
"Conte Candoli";"Coast to coast";"Full count";1955;"FRESH SOUND RECORDS";1708202877;1708203260;;;"https://www.deezer.com/track/99984790"
"Florian Pellissier Quintet";"Cap de Bonne Espérance";"Canto pa elegua";2016;"HEAVENLY SWEETNESS";1708203258;1708203528;"https://open.spotify.com/track/1LK4ldd92z2yPUQLmJkvn8";"https://music.apple.com/fr/album/canto-pa-elegua/1084335473?i=1084335487&uo=4";"https://www.deezer.com/track/119238810"
"Michael Franks";"Sleeping gypsy";"Don't be blue";1977;"WARNER BROS";1708203525;1708203728;"https://open.spotify.com/track/1HXEOFExxwk0aVofZbXJbm";"https://music.apple.com/fr/album/dont-be-blue/484766300?i=484766306&uo=4";"https://www.deezer.com/track/14954645"
"The Source";"... but swinging doesn't bend them down";"Big shuffle";2021;"ODIN";1708203728;1708203919;"https://open.spotify.com/track/6aOsGkkBkND5x6b2p0oArv";"https://music.apple.com/fr/album/big-shuffle/1589100922?i=1589101771&uo=4";"https://www.deezer.com/track/1514460072"
"Dorothy Ashby";"Afro-harping";"Life has its trials";1968;"CADET";1708203917;1708204184;"https://open.spotify.com/track/6n79nbHuBnnA3PrUCkhUWG";"https://music.apple.com/fr/album/life-has-its-trials/1443481982?i=1443482182&uo=4";"https://www.deezer.com/track/2153813"
"Allan Harris";"Black bar jukebox";"Miami";2015;"MEMBRAN INTERNATIONAL";1708204180;1708204486;"https://open.spotify.com/track/70zx5NwUOvUDyYYWVtKV5N";"https://music.apple.com/fr/album/miami/952127540?i=952127558&uo=4";
"Mulgrew Miller";"With our own eyes";"Dreamin";1994;"RCA/BMG";1708204481;1708204864;;;
"Yaron Herman";"Follow the white rabbit";"The mountain in G minor";2010;"ACT";1708204859;1708205236;"https://open.spotify.com/track/613N2PbhDa9caQoLE2oCnh";;
"Betty Carter";"Ladies in love / Classees X";"I could write a book";1955;"NOCTURNE";1708205235;1708205391;;"https://music.apple.com/fr/album/i-could-write-a-book/618992313?i=618994005&uo=4";
"Ibrahim Maalouf";"Red & black light";"Essentielles";2015;"UNIVERSAL MUSIC FRANCE";1708205391;1708205607;"https://open.spotify.com/track/2UzEubzVXydWGd3Uc2Jslv";"https://music.apple.com/fr/album/essentielles/1023394468?i=1023394510&uo=4";"https://www.deezer.com/track/104791422"
"Volker Kriegel";"Zoom";"Riff for rent";1970;"MOTOR MUSIC";1708205603;1708205838;;;
"Gregory Porter";"Water";"1960 what?";;"Motéma";1708205835;1708206574;"https://open.spotify.com/track/2jVCiPaxFCS4gl6vNaDp9S";"https://music.apple.com/fr/album/1960-what-edit/1586824927?i=1586824950&uo=4";"https://www.deezer.com/track/1670482682"
"Count Basie";"Straight Ahead";"Hay Burner";1968;"GRP";1708206573;1708206827;;;"https://www.deezer.com/track/2605707502"
"Eric Legnini";"Miss soul";"Sugar ray";2006;"LABEL BLEU";1708206826;1708207051;;;
"Nina Simone (Voix, Piano)";"After Hours";"Lilac Wine";1995;"Verve";1708207049;1708207299;"https://open.spotify.com/track/6Y5LA4sn0Z2lxvrYqNgF60";;"https://www.deezer.com/track/2144435507"
"Edouard Ferlet";"Sun dog";"Sun dog";2021;"MELISSE";1708207300;1708207514;"https://open.spotify.com/track/4n4EALhlcYv1tsc45asW3M";"https://music.apple.com/fr/album/sun-dog/1598482618?i=1598482870&uo=4";"https://www.deezer.com/track/2526937761"
