"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Cannonball Adderley";"African waltz";"Something different";1961;"RIVERSIDE";1710673482;1710673662;"https://open.spotify.com/track/1fDCa7CSQPitgwIy3DxZTE";"https://music.apple.com/fr/album/something-different/827917597?i=827917612&uo=4";
"Jamie Cullum";"Pointless nostalgic";"Devil may care";2002;"CANDID";1710673661;1710673861;;"https://music.apple.com/fr/album/devil-may-care/392941986?i=392942226&uo=4";"https://www.deezer.com/track/66856788"
"Weather Report";"Weather report : Black market";"Cannon ball";1976;"CBS";1710673857;1710674117;"https://open.spotify.com/track/6uL1U3tg3OhHYnuwqnQRn4";"https://music.apple.com/fr/album/cannon-ball/208170262?i=208170515&uo=4";"https://www.deezer.com/track/30685331"
"Stanley Clarke";"D-Stringz";"Mercy, mercy, mercy";2015;"DECCA RECORDS";1710674106;1710674495;;;
"Django Reinhardt";"Swing guitars";"Shine";1936;"CAPITOL";1710674494;1710674663;;;
"Atlantis Jazz Ensemble";"Oceanic suite";"Ebb and flow";2016;"MARLOW RECORDS";1710674662;1710675024;"https://open.spotify.com/track/2DtUufQQxHXk33XPulpjZc";"https://music.apple.com/fr/album/ebb-and-flow/1090523855?i=1090524345&uo=4";
"John Surman";"Road to Saint Ives";"Piperspool";1990;"ECM";1710675024;1710675323;"https://open.spotify.com/track/2KA0olyopLGzEJA4zlgUes";"https://music.apple.com/fr/album/piperspool/1443126116?i=1443126434&uo=4";
"Natalie Greffel";"Para todos";"Blame";2020;"AGOGO RECORDS";1710675319;1710675579;"https://open.spotify.com/track/6yjTLaHI3aMaxNKLNn6F1k";"https://music.apple.com/fr/album/blame/1497190386?i=1497190391&uo=4";"https://www.deezer.com/track/864665682"
"Larry Young";"Unity";"The moontrane";1965;"BLUE NOTE";1710675578;1710676015;;"https://music.apple.com/fr/album/the-moontrane-remastered/1457590359?i=1457590364&uo=4";
"Jan Schumacher Quartet";"Windstille";"Gartenblick";2008;"CRISTAL";1710676013;1710676339;;;
"Count Basie";"Complete Clef / Verve fifties studio recordings / volume 7 & 8";"Stop ! don't !";1955;"VERVE";1710676335;1710676487;;;
"Benjamin Thiebault";"Emergence";"Fairy Tale";2020;"Parallel";1710676487;1710676797;;;
"Vince Guaraldi";"Vince Guaraldi trio";"It's de-lovely";1956;"Fantasy";1710676797;1710676999;;"https://music.apple.com/fr/album/its-de-lovely/603237480?i=603237864&uo=4";"https://www.deezer.com/track/1095155392"
"Kellylee Evans";"I Remember When";"Jungle";2013;"Universal";1710676998;1710677241;;"https://music.apple.com/fr/album/jungle/1444048771?i=1444048915&uo=4";"https://www.deezer.com/track/64300913"
"Milt Jackson";"Olinga";"Olinga";1974;"EPIC";1710677239;1710677466;"https://open.spotify.com/track/4q5wg6MFFg96ud5SDxaqvQ";;"https://www.deezer.com/track/133101494"
"The SoulJazz Orchestra";"Rising sun";"Lotus flower";2010;"STRUT";1710677463;1710677781;"https://open.spotify.com/track/5J05euPQwPk1jJl03eiPdJ";"https://music.apple.com/fr/album/lotus-flower/1695215914?i=1695215987&uo=4";
"Dizzy Gillespie, Sonny Rollins & Sonny Stitt";"Sonny side up";"On the sunny side of the street";1957;"VERVE";1710677778;1710678118;;;
"Ibrahim Maalouf";"Illusions";"If you wanna be a woman";2013;"MISTER PRODUCTIONS";1710678117;1710678511;"https://open.spotify.com/track/1hl72fdcKYitUaaqfv5LW9";"https://music.apple.com/fr/album/if-you-wanna-be-a-woman/730971049?i=730971424&uo=4";"https://www.deezer.com/track/71927343"
"Ray Bryant";"No problem";"Come on home";1994;"EMARCY";1710678512;1710678942;;;
"Trio Elf";"Elfland";"Anima";2010;"ENJA";1710678939;1710679269;;;
"Miles Davis";"Sketches of Spain";"The pan piper";1960;"CBS";1710679268;1710679501;"https://open.spotify.com/track/2bQqOVOml9LQYfyjO3BbOW";"https://music.apple.com/fr/album/the-pan-piper/160760626?i=160760754&uo=4";"https://www.deezer.com/track/75684950"
"The Cinematic Orchestra";"Every day";"Man with the movie camera";2002;"NINJA TUNE";1710679498;1710680045;"https://open.spotify.com/track/33w6ijljyz6AChh6EQhMQW";"https://music.apple.com/fr/album/man-with-the-movie-camera/416338893?i=416339004&uo=4";
"Mongo Santamaria";"Montreux heat !";"Para Ti";1980;"CONCORD";1710680040;1710680545;;;"https://www.deezer.com/track/72848855"
"Raphael Pannier Quartet";"Capricho de Raphael";"Capricho de Raphael";2020;"FRENCH PARADOX";1710680545;1710680854;"https://open.spotify.com/track/6WUqEahfuOEDNhmPjNEMri";"https://music.apple.com/fr/album/capricho-de-raphael/1521870362?i=1521870712&uo=4";
"Lee Morgan";"The gigolo";"The Gigolo";1989;"BLUE NOTE";1710680850;1710681509;;;
"Malia";"The garden of Eve";"Me & my girlfriend";2020;"MPS";1710681504;1710681691;"https://open.spotify.com/track/4Klzw4kg7rqSyMAcwPhNLw";"https://music.apple.com/fr/album/me-my-girlfriend/1489381664?i=1489381669&uo=4";
"Ry Cooder";"Jazz";"Davenport blues";1978;"WB";1710681690;1710681812;"https://open.spotify.com/track/0L9e7n9fZv1LINACve79jT";"https://music.apple.com/fr/album/davenport-blues/475213423?i=475213614&uo=4";
"Raynald Colom";"Rise";"In a mist";2012;"JAZZ VILLAGE";1710681810;1710682086;"https://open.spotify.com/track/2KzryJ517MonzGqT4HmLU4";;
"Frank Sinatra";"Songs for swingin' lovers !";"Anything goes";1956;"Capitol";1710682083;1710682242;;"https://music.apple.com/fr/album/anything-goes/1440841946?i=1440842797&uo=4";
"Chris Potter";"There Is A Tide";"Mother of waters";2020;"EDITION RECORDS";1710682242;1710682582;"https://open.spotify.com/track/6fUqXBdsIFN2yyRLi5M6N9";"https://music.apple.com/fr/album/mother-of-waters/1532423918?i=1532423941&uo=4";"https://www.deezer.com/track/1084768792"
"Yusef Lateef";"The doctor is in and out";"The improvisers";1976;"ATLANTIC";1710682580;1710683054;;"https://music.apple.com/fr/album/the-improvisers/64748638?i=64748087&uo=4";"https://www.deezer.com/track/538957952"
"Joe Barbieri";"Dear Billie";"I get along without you very well";2019;"MICROCOSMO DISCHI / MEMBRAN";1710683049;1710683291;"https://open.spotify.com/track/7zL9sg0qjxFM0i9IGAV31H";"https://music.apple.com/fr/album/i-get-along-without-you-very-well/1458837666?i=1458837871&uo=4";"https://www.deezer.com/track/661390542"
"The Buddy Rich Big Band";"Big swing face";"Willowcrest";1967;"FONTANA";1710683290;1710683544;;;
"Flash Pig";"Flash pig";"No head";2016;"NOME";1710683538;1710683836;"https://open.spotify.com/track/5VktzZlGe53ptLXOEX9Ilp";;
"Dinah Washington";"The best of Dinah Washington - Mad about the boy";"Mad about the boy";1963;"MERCURY";1710683834;1710683999;;;
"Mathias Eick";"When we leave";"Caring";2021;"ECM";1710684000;1710684362;"https://open.spotify.com/track/4lDMyuiajof67Ab9GxG5qw";"https://music.apple.com/fr/album/caring/1581086524?i=1581086680&uo=4";"https://www.deezer.com/track/1496635912"
"Hank Mobley";"Soul Station";"Split feelin's";1960;"Blue Note";1710684359;1710684650;;;"https://www.deezer.com/track/1081291902"
"Lucy Dixon";"Lulu's back in town";"Fascinating rhythm";2016;"SIDE STREET MUSIC";1710684647;1710684821;"https://open.spotify.com/track/0hGOHCJ0grtESBEAthOMXg";;
"Toots Thielemans";"Chez Toots";"For my lady";1991;"PRIVATE MUSIC";1710684819;1710685044;"https://open.spotify.com/track/1HWHZEcCgsB1FrYavkUqhr";;"https://www.deezer.com/track/529030461"
"Mammal Hands";"Animalia";"Kandaiki";2014;"GONDWANA";1710685040;1710685335;"https://open.spotify.com/track/1jsnIb8rHk5GgsN3oUNB6O";"https://music.apple.com/fr/album/kandaiki/1578456785?i=1578456953&uo=4";
"Fernando Caiati";"Parole e musica";"Spoken lyrics in italian";1960;"BMG";1710685331;1710685395;;;
"Helen Merrill";"Parole e musica";"Night And Day";1960;"BMG";1710685393;1710685576;;"https://music.apple.com/fr/album/night-and-day/393987014?i=393987725&uo=4";
"Skydive Trio";"Sun Moee";"Signs";2015;"HUBRO";1710685572;1710685797;"https://open.spotify.com/track/0eLbpA5M5zRvMjoBlrgI8W";"https://music.apple.com/fr/album/signs/978801225?i=978801435&uo=4";"https://www.deezer.com/track/590297952"
"Joachim Kuhn";"Touch the Light";"Fever";2021;"ACT";1710685798;1710685987;"https://open.spotify.com/track/5BvPxCQybn2yHeZgwesR9e";"https://music.apple.com/fr/album/fever/1545958234?i=1545958346&uo=4";
"4uatre";"Revolucionario";"Libertango";1999;"DAPHENEO";1710685984;1710686204;;"https://music.apple.com/fr/album/libertango/884518049?i=884518052&uo=4";
"Susi Hyldgaard";"Dansk";"Regarde Je Tends La Main Vers Toi";2011;"YELLOW BIRD";1710686202;1710686362;;"https://music.apple.com/fr/album/regarde-je-tends-la-main-vers-toi/467398340?i=467398441&uo=4";
"Art Blakey";"Moanin'";"Along came betty";1958;"BLUE NOTE";1710686361;1710686730;;"https://music.apple.com/fr/album/along-came-betty/724516271?i=724516923&uo=4";"https://www.deezer.com/track/3105362"
"Daniel Yvinec";"Lost and found / Lost crooners";"Smile";2007;"BEE JAZZ";1710686729;1710686993;;;
"Astrud Gilberto";"The Astrud Gilberto album";"Once I loved";1965;"VERVE";1710686991;1710687121;"https://open.spotify.com/track/2Tu7MhojlZ0Sb5ucgkjFqi";"https://music.apple.com/fr/album/once-i-loved/296557716?i=296558019&uo=4";
"James Booker";"Classified";"Professor longhair medley";1982;;1710687120;1710687337;;;
"Louis Armstrong";"Louis Armstrong meets Oscar Peterson";"Let's fall in love";1957;"VERVE";1710687334;1710687526;"https://open.spotify.com/track/5uBU1KYDfb2qQMJJ0TZkc8";;"https://www.deezer.com/track/540220372"
"Jacky Terrasson";"Take this";"November";2015;"IMPULSE";1710687526;1710687906;"https://open.spotify.com/track/4BJVv58bsgcbW2myULMq4F";"https://music.apple.com/fr/album/november/1442691692?i=1442692731&uo=4";
"Freddie Redd Quartet";"The music from """"The connection""""";"Time to smile";1960;"BLUE NOTE";1710687902;1710688285;;"https://music.apple.com/fr/album/time-to-smile/1618715878?i=1618715882&uo=4";
"Mina Agossi";"Red eyes";"Sleep babe blues";2011;"NAIVE";1710688281;1710688549;;;"https://www.deezer.com/track/517568722"
"Stanley Turrentine";"Sugar";"Sunshine Alley";1970;"CTI";1710688547;1710689191;;;
"Man";"Arthur";"La petite valse";1999;"AUTONOMIE";1710689189;1710689408;;;
"Rose Murphy";"Busy line";"A little bird told me";1948;"BMG";1710689408;1710689552;;;"https://www.deezer.com/track/10133690"
"Mark Lockheart";"Dreamers";"Jagdish";2022;"EDITION RECORDS";1710689551;1710689699;"https://open.spotify.com/track/3qED0USyw41W13UyUutdGd";"https://music.apple.com/fr/album/jagdish/1592104457?i=1592104472&uo=4";
"George Shearing";"The way we are";"The world is a ghetto";1975;"EDEL GERMANY";1710689696;1710689970;;;
"Build An Ark";"Love Part. 1";"This prayer for the whole world";2009;"KINDRED SPIR";1710689967;1710690215;;;
"John Coltrane";"Giant steps";"Syeeda's song flute";1959;"ATLANTIC";1710690210;1710690630;;"https://music.apple.com/fr/album/syeedas-song-flute/50234589?i=50234619&uo=4";
"Kamasi Washington";"The Epic Vol. 3 : The Historic Repetition";"Final thought";2015;"Brainfeeder";1710690629;1710691014;"https://open.spotify.com/track/21q13WGjUTmzvroPyUJQdC";"https://music.apple.com/fr/album/final-thought/975610456?i=975610464&uo=4";"https://www.deezer.com/track/96918058"
"Oscar Brown Jr";"Sin & Soul ...And Then Some";"Dat dere";1960;"Columbia";1710691010;1710691178;;;"https://www.deezer.com/track/126418369"
"Gonzalo Rubalcaba";"Skyline";"Quite place";2021;"5 Passion";1710691178;1710691450;"https://open.spotify.com/track/3Sc6hQ07Mbo74eAc4ZMXIl";;
"Paul Desmond";"The vibe/Ultimate rare grooves series / Vol1";"Take ten";1963;"RCA/VICTOR";1710691446;1710691632;;;"https://www.deezer.com/track/13206348"
"Eliane Elias";"Dreamer";"Dreamer (Vivo sonhando)";2004;"BMG";1710691629;1710691839;"https://open.spotify.com/track/6PXGJ8JTCvjcOXCb4QqJvw";"https://music.apple.com/fr/album/dreamer-vivo-sonhando/274133684?i=274133701&uo=4";"https://www.deezer.com/track/571623"
"Willie Smith";"The Lion and the Tiger";"Keep your temper";1974;"Jazz Odyssey";1710691837;1710692021;;;"https://www.deezer.com/track/525075082"
"Omer Avital";"Abutbul music";"Three Four";2016;"JAZZ VILLAGE";1710692019;1710692526;"https://open.spotify.com/track/2LOVoisxqEcW5rIeqRSJVQ";"https://music.apple.com/fr/album/three-four/1085097966?i=1085098220&uo=4";
"Golden Gate Quartet";"La grande anthologie 1927-1963";"Joshua fit the battle of Jericho";1946;"BODY AND SOU";1710692522;1710692682;;;"https://www.deezer.com/track/34194311"
"Ray Lema Et Laurent De Wilde";"Riddles";"Congo rag";2016;"GAEZBO / ONE DROP";1710692678;1710692898;;;
"Van Morrison";"The songs of Mose Allison/Tell me something";"You can count on me (to do my part)";1996;"VERVE";1710692897;1710693095;"https://open.spotify.com/track/08PGaLIJFBgcVtau05sF1p";"https://music.apple.com/fr/album/you-can-count-on-me-to-do-my-part/1030930301?i=1030930581&uo=4";
"AL-JICC";"Chants";"Daf song";2021;"AUTOPRODUCTION";1710693095;1710693363;"https://open.spotify.com/track/5Msi3oqPnH8svw7QFai4sy";"https://music.apple.com/fr/album/daf-song/1584314289?i=1584314290&uo=4";"https://www.deezer.com/track/1486731192"
"Mark Whitfield";"7th ave. Stroll";"Businessman's bounce";1995;"VERVE";1710693358;1710693761;"https://open.spotify.com/track/6HJOblBTXd5z2WhWmUF3ok";"https://music.apple.com/fr/album/businessmans-bounce/1444199845?i=1444200236&uo=4";
"Cassandra Wilson";"New moon daughter";"A little Warm Death";1995;"BLUENOTE";1710693756;1710694099;"https://open.spotify.com/track/70vr5EtpWYXXa6maCiDwl1";"https://music.apple.com/fr/album/a-little-warm-death/724061643?i=724061725&uo=4";"https://www.deezer.com/track/3411821"
"Elek Bacsik";"Guitar Conceptions";"La saison des pluies";1963;"UNIVERSAL";1710694096;1710694330;;;"https://www.deezer.com/track/6052498"
"Stephane Kerecki Quartet";"Nouvelle vague (CD promo FIP)";"La mariée était en noir (film) : Julie et l'écharpe";2014;"OUTNOTE RECORDS";1710694328;1710694605;;;
"Chris Connor";"A jazz date with Chris Connor / Chris Craft";"Moon ray";1958;"Atlantic";1710694603;1710694797;;"https://music.apple.com/fr/album/moon-ray/456331403?i=456331404&uo=4";
"Joshua Redman";"Where are we";"Manhattan (feat. Peter Bernstein)";2023;"BLUE NOTE";1710694799;1710695030;;;
"Johnny Hodges";"3 shades of blue";"Welcome to New York";1970;"BMG";1710695026;1710695273;"https://open.spotify.com/track/2YW9mmRDeL8TGEVJ1tSuc9";;"https://www.deezer.com/track/1733823737"
"Peggy Lee";"Four Classic Albums";"New York City blues";2018;"Avid Jazz";1710695272;1710695470;;;
"Doug Richards Orchestra";"Through a sonic prism";"A felicidade";2022;"SPACEBOMB";1710695469;1710695820;;;
"Amaro Freitas Trio";"Sankofa";"Baquaqua";2021;"FAR OUT RECORDINGS";1710695819;1710696060;;;
"Ran Blake";"That certain feeling";"Oh where's my bess I";2010;"HATOLOGY";1710696051;1710696296;;;
"Natalie Dessay & Zoot Octet";"Pannonica";"La solitude de Bird";2023;"ZOOT RECORDS";1710696290;1710696432;;;
"Charlie Parker Quintet";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"I get a kick out of you";1954;"WAGRAM MUSIC";1710696428;1710696641;;;
"Camille Bertault";"The passion of Charlie Parker";"Après vous (the apotheosis of Charlie Parker) (vocal version of """"Au privave"""")";2017;"IMPULSE";1710696643;1710696808;;;
"Herbie Hancock";"Mr. Hands";"4 am";1980;"COLB";1710696807;1710697127;;;
"High Pulp";"Days in the desert";"Dirtmouth";2023;"ANTI EPITAPH";1710697119;1710697400;"https://open.spotify.com/track/6jLr5wTijHJaX3nhk5M6HB";;"https://www.deezer.com/track/2226223517"
"Kneebody";"Chapters";"What's my name (feat. Michael Mayo)";2019;"EDITION";1710697397;1710697747;;"https://music.apple.com/fr/album/whats-my-name-feat-michael-mayo/1475527702?i=1475527704&uo=4";
"The Lewis Express";"Clap your hands";"Clap Your Hands";2019;"ATA RECORDS";1710697746;1710698006;"https://open.spotify.com/track/4JaMRvPSITkLwHJSgCmW3R";"https://music.apple.com/fr/album/clap-your-hands-45-version/1468455953?i=1468455954&uo=4";"https://www.deezer.com/track/703137602"
"Doris Day";"Cuttin caper / Bright and shiny";"Clap yo hands";2001;"COLLECTABLES RECORDS";1710698003;1710698181;;;
"Walter Smith III";"Twio";"On the trail";2016;"WHIRLWIND";1710698180;1710698548;;;
"Al Cohn & Zoot Sims";"Al and Zoot";"Brandy and beer";1957;"CHESSMATES";1710698539;1710698765;;;
"Jamie Cullum";"Pointless nostalgic";"Devil may care";2002;"CANDID";1710698763;1710698962;;"https://music.apple.com/fr/album/devil-may-care/392941986?i=392942226&uo=4";"https://www.deezer.com/track/66856788"
"Jacky Terrasson";"Rendez-vous";"Old Devil Moon";1997;"BLUENOTE";1710698958;1710699301;"https://open.spotify.com/track/58y9oCLSRjZtpnGI88lrWL";;
"Chris Anderson";"From the heart";"Just Friends";2011;"NAIM RECORDS";1710699295;1710699525;;;
"Moses Yoofee (Compositeur, Piano)";"At ease";"At ease";2023;"BMG RIGHTS MANAGEMENT GMBH";1710699522;1710699730;"https://open.spotify.com/track/6pDZ0qBAvvOJWQQ2siN7Oh";;"https://www.deezer.com/track/2442666995"
"Yussef Dayes";"Black classical music";"The light (feat. Bahia Dayes)";2023;"BROWNSWOOD / CASHMERE THOUGHTS / NONESUCH";1710699724;1710700061;"https://open.spotify.com/track/1mkzHA0suincRybCyk5fis";"https://music.apple.com/fr/album/the-light-feat-bahia-dayes/1683587217?i=1683587510&uo=4";
"Dorothy Ashby";"The jazz harpist / Vol. 1 et Vol. 2";"My ship";1961;"FRESH SOUND RECORDS";1710700055;1710700275;;"https://music.apple.com/fr/album/my-ship/537046405?i=537046605&uo=4";"https://www.deezer.com/track/546851092"
"Ella Fitzgerald";"The Irving Berlin songbook, volume II";"No strings";1958;"VERVE";1710700275;1710700457;;"https://music.apple.com/fr/album/no-strings/506082138?i=506082412&uo=4";
"Dee Dee Bridgewater";"Dear Ella";"A Tisket, a tasket";1997;"VERVE";1710700453;1710700604;;;
"Vintage Orchestra";"Thad";"Little pixie";2004;"NOCTURNE";1710700601;1710701062;;;
"Carlos Henriquez (Chef d'orchestre)";"A nuyorican tale";"Bodegas groove";2023;"AUTOPRODUCTION";1710701059;1710701460;"https://open.spotify.com/track/3KL0WnaiYugElyzKfOrWf2";"https://music.apple.com/fr/album/bodegas-groove/1704055562?i=1704055564&uo=4";
"Erroll Garner";"Mambo moves";"Old black magic";1954;"MERCURY";1710701457;1710701781;;;
"Mark Priore Trio";"Initio";"Roxana";2023;"JAZZ ELEVEN / BACO DISTRIB";1710701777;1710701951;"https://open.spotify.com/track/3L2UPO2CksSCWfotoDksH3";"https://music.apple.com/fr/album/roxana/1710016021?i=1710016309&uo=4";
"Taylor Eigsti";"Daylight at midnight";"The Water";2010;"CONCORD MUSIC GROUP";1710701951;1710702280;"https://open.spotify.com/track/5UAI6yUnD1LYAhzYbhtakQ";;"https://www.deezer.com/track/7064255"
"Carla Bley";"Dinner music";"Ida lupino";1977;"WATT RECORDS";1710702272;1710702749;"https://open.spotify.com/track/4KCBnlsmOMM9m2UBSiKGOz";"https://music.apple.com/fr/album/ida-lupino/1443488450?i=1443488470&uo=4";"https://www.deezer.com/track/1097673"
"Daniel Zimmermann";"L'homme à tête de chou in Uruguay";"Chez les yé-yé";2022;"Label Bleu";1710702747;1710703089;"https://open.spotify.com/track/00xTEC9VErYd6AU9q3plHD";;
"Jay Jay Johnson";"The great Kai & J.J.";"This Could Be the Start of Something Big";1960;"IMPULSE";1710703087;1710703277;;;
"Rocky Cole";"Smooth & Rocky / The kid from Salt Lake City";"C'est la vie";1960;"BEST VOICES TIME FORGOT";1710703275;1710703521;;;
"Ian Shaw";"In a New York minute";"That's life";1999;"MILESTONE";1710703519;1710703686;;;
"Mind Watcher";"Pathways";"Beyond relief";2023;"WE SEE MUSIC";1710703686;1710703980;"https://open.spotify.com/track/2QwD22lHt3UagbTqAP90Gs";;
"Brad Mehldau";"The art of the trio / Vol.1";"Blackbird";1996;"WB";1710703975;1710704275;;;
"Tok Tok Tok";"Revolution 69";"Come together";2010;"BHM PRODUCTIONS";1710704264;1710704416;;;
"Takuya Kuroda";"Zigzagger";"Thirteen";2016;"CONCORD RECORDS";1710704416;1710704843;"https://open.spotify.com/track/2KX365I5UGOECrlXUrxYL1";"https://music.apple.com/fr/album/thirteen/1440937460?i=1440937746&uo=4";"https://www.deezer.com/track/133585758"
"Chuck Perkins";"A lovesong for Nola";"Whoa lil brother";2012;"TRIKONT";1710704841;1710705161;"https://open.spotify.com/track/6LnfRlVDR6yquWrJmPy3m3";"https://music.apple.com/fr/album/whoa-lil-brother/501990174?i=501990179&uo=4";
"The Pee Wee Russell Quartet";"Ask me now!";"Calypso walk";1965;"VERVE";1710705146;1710705300;;;
"Mark Murphy";"Bop for Kerouac";"Down St. Thomas way";1979;"MUSE RECORDS";1710705299;1710705599;;;
"Kari Ikonen";"Impressions, improvisations and compositions";"Maqtu'ah on maqam rast";2020;"OZELLA MUSIC";1710705598;1710705857;"https://open.spotify.com/track/2KYHlzftLCl8llufZo7IHc";"https://music.apple.com/fr/album/maqtuah-on-maqam-rast/1541867916?i=1541867930&uo=4";"https://www.deezer.com/track/1137693692"
"Joe Henderson";"Page One";"Recorda me";1963;"BLUE NOTE";1710705855;1710706215;"https://open.spotify.com/track/3KUSSxjujFcEGhnsm0qeDo";;
"Cassandra Wilson";"Another country";"Almost twelve";2012;"ENTERTAINMENT ONE MUSIC";1710706214;1710706473;"https://open.spotify.com/track/16I0fjCZZSO00bL8UtRDp4";;
"Christian McBride";"Number two express";"Little Sunflower";1996;"VERVE";1710706470;1710706703;"https://open.spotify.com/track/0r3n7pHAbQLikD9X0BHPfE";;
"Tonbruket";"Dig it to the end";"Draisine song";2011;"ACT MUSIC & VISION";1710706699;1710706900;"https://open.spotify.com/track/1vr0y17ivraLKjKyOQW96E";"https://music.apple.com/fr/album/draisine-song/437122156?i=437122219&uo=4";
"George Russell";"New York, N.Y.";"Manhattan";1959;"POLL WINNERS RECORDS";1710706897;1710707526;;"https://music.apple.com/fr/album/manhattan/818705042?i=818705047&uo=4";
"Eberhard Weber";"Stages of a long journey";"Silent feet";2005;"ECM";1710707526;1710707938;;"https://music.apple.com/fr/album/silent-feet/1443112392?i=1443112547&uo=4";"https://www.deezer.com/track/4619024"
"Gerry Mulligan";"Idol gossip";"Walk on water";1976;"CHIAROSCURO";1710707937;1710708149;;"https://music.apple.com/fr/album/walk-on-water/1213825445?i=1213825537&uo=4";
"Lou Tavano";"For You";"The letter";2016;"ACT";1710708147;1710708294;"https://open.spotify.com/track/0hxPOen3JGVZzoReYiQIQn";"https://music.apple.com/fr/album/the-letter/1084323693?i=1084323982&uo=4";
"Earl Hines";"Classic trio sessions";"Bye bye baby";1966;"RCA";1710708290;1710708513;;;
"Bojan Z And Nils Wogram";"House Warming";"Good wine";2016;"Nwog Records";1710708511;1710708808;;;
"Quincy Jones";"Sounds ... And Stuff Like That";"Tell Me A Bedtime Story";1978;"A&M Records";1710708805;1710709205;"https://open.spotify.com/track/1ORqUiQNAzIv1QQi8StbHE";"https://music.apple.com/fr/album/tell-me-a-bedtime-story/1442863691?i=1442864073&uo=4";"https://www.deezer.com/track/7914900"
"Airelle Besson";"Try !";"Après le neige";2021;"Papillon Jaune";1710709205;1710709678;;;
"Dave Brubeck";"Time out";"Everybody's jumpin'";1959;"COLUMBIA";1710709674;1710709936;;"https://music.apple.com/fr/album/everybodys-jumpin/683345987?i=683346685&uo=4";
"Magnus Lindgren";"Batucada Jazz";"Alligator";2009;"enja";1710709933;1710710341;;"https://music.apple.com/fr/album/alligator/317143303?i=317143415&uo=4";
"Charlie Haden";"Liberation music orchestra";"The ending to the first side";1970;"IMPULSE";1710710339;1710710468;;"https://music.apple.com/fr/album/the-ending-to-the-first-side/1443906774?i=1443907102&uo=4";"https://www.deezer.com/track/62347562"
"Carla Bley";"Looking for America";"Tijuana traffic";2003;"WATT RECORDS";1710710465;1710710947;;;
"Rosemary Clooney";"Nova 1961";"Sway";1960;"DISCOGRAPH";1710710945;1710711103;;"https://music.apple.com/fr/album/sway/428076947?i=428077130&uo=4";
"Magic Malik";"Short cuts";"Amerigo";2011;"BEE JAZZ";1710711103;1710711343;;;
"Jaco Pastorius";"Jaco Pastorius / Donna Lee";"Okonkolé Y trompa";1976;"SONY";1710711340;1710711601;"https://open.spotify.com/track/3xQ3FEG0or0daG3evoIOoy";"https://music.apple.com/fr/album/okonkole-y-trompa/393987014?i=393989180&uo=4";
"Jimmy Greene";"Beautiful Life";"Little voices (with Anika Noni Rose)";2014;"PONDEROSA";1710711597;1710711799;;;
"Lester Young";"The Jazz Giants";"Gigantic blues";1956;"Verve";1710711797;1710712208;"https://open.spotify.com/track/6I1NwsJL9iEk94TsvlpfXG";"https://music.apple.com/fr/album/gigantic-blues/1669617645?i=1669617957&uo=4";
"Karl Seglem";"Ossicles";"Marbla";2010;"OZELLA";1710712203;1710712678;;;
"Louis Jordan";"Father of rhythm 'n blues & rock 'n roll";"Early in the morning";1947;"SAGA";1710712673;1710712873;;;"https://www.deezer.com/track/13047794"
