"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Laurent Bardainne & Tigre D’eau Douce";"Oiseau (feat. Bertrand Belin) (radio edit)";"Oiseau (feat. Bertrand Belin) (radio edit)";2022;"HEAVENLY SWEETNESS";1711447081;1711447285;;;
"Taylor Eigsti";"Daylight at midnight";"Little bird (feat. Becca Stevens)";2010;"CONCORD MUSIC GROUP";1711447285;1711447538;;;
"Stefano Bollani";"Arrivano gli alieni";"Aquarela do Brasil";2015;"Universal Music";1711447536;1711447722;"https://music.apple.com/fr/album/aquarela-do-brasil/1443363689?i=1443364082&uo=4";"https://www.deezer.com/track/106322216";"https://open.spotify.com/track/4WWdBNDlU2KJd7DUZsAGgl"
"Astrud Gilberto";"A certain smile, a certain sadness";"It's a lovely day today";1966;"VERVE";1711447720;1711447882;;"https://www.deezer.com/track/1940869557";
"Matthieu Bore";"Frizzante";"It's a good day";2009;"BONSAI";1711447878;1711448071;"https://music.apple.com/fr/album/its-a-good-day/786770067?i=786770676&uo=4";"https://www.deezer.com/track/4280646";"https://open.spotify.com/track/2lqSGWzgZMwTNZ5OCpB94e"
"Emmet Cohen";"Future stride";"Future stride";2021;"MACK AVENUE";1711448068;1711448417;"https://music.apple.com/fr/album/future-stride/1527505749?i=1527505872&uo=4";;"https://open.spotify.com/track/3SQ2MIxoNb1J4gxiw73zbf"
"Fats Waller";"Alligator crawl";"Honeysuckle rose (1941)";1941;;1711448411;1711448622;;;
"Jason Moran";"All rise: A joyful elegy for Fats Waller";"Honeysuckle rose";2014;"BLUE NOTE RECORDS";1711448618;1711448844;"https://music.apple.com/fr/album/honeysuckle-rose/1442957825?i=1442958000&uo=4";;"https://open.spotify.com/track/2HirOAECYE8dBrd50eBy0L"
"Ezra Collective";"May the funk be with you";"May the funk be with you";2022;"ENTER THE JUNGLE";1711448833;1711449099;"https://music.apple.com/fr/album/may-the-funk-be-with-you/1609710347?i=1609710489&uo=4";"https://www.deezer.com/track/1653649182";"https://open.spotify.com/track/6GkeuiAXhBvPp4WsBgDvmV"
"James Brown";"Gettin' down to it";"Cold sweat";1969;"VERVE";1711449099;1711449404;"https://music.apple.com/fr/album/cold-sweat/834564909?i=834564943&uo=4";;"https://open.spotify.com/track/7AqQintYQY3GukK4KBI8Xt"
"Kenny Burrell";"Blues: The common ground";"Soulful brothers";1968;"VERVE";1711449399;1711449724;"https://music.apple.com/fr/album/soulful-brothers/1443158074?i=1443158405&uo=4";"https://www.deezer.com/track/2186106";"https://open.spotify.com/track/47pICj8jM5ecqYBwrjhVis"
"Chrystel Wautier";"Before a song";"Hard time killin' floor blues";2015;"BONSAI MUSIC";1711449720;1711450030;;;
"Carlos Henriquez";"The South Bronx story";"Moses on the cross";2021;"TIGER TURN";1711450027;1711450404;;"https://www.deezer.com/track/2554506762";"https://open.spotify.com/track/49cJtVH05iMR7WcYNghqDr"
"Nubya Garcia";"Source";"The message continues";2020;"CONCORD JAZZ";1711450400;1711450803;"https://music.apple.com/fr/album/the-message-continues/1523554803?i=1523554805&uo=4";"https://www.deezer.com/track/1052647962";"https://open.spotify.com/track/4cr8FyfxkPatU8ca7cCzmN"
"Isabelle Olivier";"Smile";"One for daddy oh";2022;"ENJA";1711450803;1711450994;"https://music.apple.com/fr/album/one-for-daddy-oh/1612626059?i=1612626724&uo=4";;"https://open.spotify.com/track/3xGGOWeyLqg0PHRZsbDV6X"
"Bud Powell";"The amazing Bud Powell / Volume 1";"Un poco loco";1951;"BLUE NOTE";1711450991;1711451274;"https://music.apple.com/fr/album/un-poco-loco/582755572?i=582755699&uo=4";;
"Hugh Laurie";"Let them talk";"John Henry (feat. Irma Thomas)";2011;"WEA";1711451273;1711451484;;;
"Les McCann";"Talk to the people";"Shamading";1972;"COLLECTABLES RECORDS";1711451480;1711451691;"https://music.apple.com/fr/album/shamading/204678973?i=204679081&uo=4";;"https://open.spotify.com/track/3Gk10WTM5cCVY0k8FGp6TX"
"Jan Lundgren";"European standards";"Un homme et une femme";2009;"ACT MUSIC & VISION";1711451683;1711451979;;;"https://open.spotify.com/track/0y2W4Qy8EF3B6cxyd7Tc7p"
"Bill Henderson";"With the Oscar Peterson trio";"At long last love";1963;"VERVE";1711451972;1711452119;;;"https://open.spotify.com/track/5m3JktKDMhFgd2S12eEHEe"
"Gerardo Frisina";"Join the dance";"The Tata Somba";2010;"SCHEMA RECOR";1711452117;1711452414;;;
"Chet Baker";"Chet Baker le poète du jazz / L'anthologie définitive";"I fall in love too easily";1953;"WARNER";1711452409;1711452606;"https://music.apple.com/fr/album/i-fall-in-love-too-easily/1450725635?i=1450725778&uo=4";;
"Remi Panossian Trio";"Rp3";"Happy culture";2015;"JAZZ FAMILY";1711452606;1711452862;"https://music.apple.com/fr/album/happy-culture/980280836?i=980280837&uo=4";;"https://open.spotify.com/track/46Cf7vm81PKBE1LnHe7Fuu"
"Pat Metheny";"A map of the world";"Homecoming";1999;"WARNER";1711452859;1711453056;"https://music.apple.com/fr/album/homecoming/358192051?i=358192205&uo=4";"https://www.deezer.com/track/5621659";"https://open.spotify.com/track/791evbQK7mcTyfkGK04aJt"
"Lucy Dixon";"Me is you now";"Feet";2007;"CRISTAL RECO";1711453053;1711453244;"https://music.apple.com/fr/album/feet/274425679?i=274425737&uo=4";;
"The Jazz Messengers";"The Jazz Messengers";"Late show";1956;"COLUMBIA";1711453243;1711453669;;;
"Sebastien Texier Quartet";"Dreamers";"Let's roll";2015;"CRISTAL RECORDS";1711453668;1711454039;;;
"Henri Texier";"L'intégrale / Les années JMS";"Amir";1976;"JMS";1711454035;1711454281;;"https://www.deezer.com/track/803792102";
"Annie Ross";"A gasser!";"Lucky day";1959;"CAPITOL";1711454278;1711454410;;;"https://open.spotify.com/track/7DSx38pRMF8STLyJzRFTOh"
"Fergus Mac Creadie";"Forest Floor";"Law hill";2022;"Edition";1711454410;1711454821;;;
"Art Farmer & Benny Golson";"Complete Argo Mercury Art Farmer Benny Golson jazztet sessions disc I & II: the jazztet";"It ain't necessarily so";1960;"VERVE";1711454812;1711455078;"https://music.apple.com/fr/album/it-aint-necessarily-so/851050025?i=851050028&uo=4";"https://www.deezer.com/track/97608138";
"Youn Sun Nah";"Same girl";"Uncertain Weather";2010;"ACT MUSIC";1711455074;1711455271;;"https://www.deezer.com/track/42385541";"https://open.spotify.com/track/1EjFY2eBjhbICcvirCVLQf"
"Billy Cobham";"Introducing Billy Cobham";"Arroyo";1978;"WARNER JAZZ";1711455267;1711455518;;;
"Anthony Wilson";"Frogtown";"The cares of a family man";2016;"GOAT HILL RECORDINGS";1711455516;1711455798;;"https://www.deezer.com/track/2208452617";"https://open.spotify.com/track/1FzkeK6IO8zliUXaYqxBzZ"
"Woody Herman";"Live in Antibes, 1965";"Caldonia";1965;"FRANCE'S CON";1711455794;1711456169;;;"https://open.spotify.com/track/5W0QNOmRNCZAp70rz0QCkP"
