"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Thierry Maillard Trio";"Ballades";"Lungo mare";2021;"NOMADMUSIC";1709568014;1709568244;;;
"Jackie Mac Lean";"Swing, swang, swingin'";"What's New";1997;"BLUENOTE";1709568239;1709568555;;;
"Melody Gardot";"My one and only thrill";"Who will comfort me";2009;"VERVE";1709568554;1709568848;"https://open.spotify.com/track/5cFtJ9sQQDf0fbj9e8bs7O";"https://music.apple.com/fr/album/who-will-comfort-me/1440799936?i=1440799952&uo=4";"https://www.deezer.com/track/4619056"
"Paul Orta";"Good night, bueno noche, bonne nuit";"Blues in D";1993;"NEW ROSE";1709568845;1709569122;;;
"Tobias Wiklund";"Where the spirits eat";"Where the spirits eat";2019;"STUNT";1709569108;1709569328;"https://open.spotify.com/track/5P88eg1CGhG774i5R7QTum";"https://music.apple.com/fr/album/where-the-spirits-eat/1475834511?i=1475834907&uo=4";"https://www.deezer.com/track/728113382"
"Abbey Lincoln";"Abbey is blue";"Long As You're Living";1959;"RIVERSIDE";1709569324;1709569476;;"https://music.apple.com/fr/album/long-as-youre-living/1603344912?i=1603344922&uo=4";"https://www.deezer.com/track/1062192632"
"John Surman";"Private City";"Roundelay";1988;"ECM";1709569475;1709569784;"https://open.spotify.com/track/6zfxKtCt4fpuRln1duUeVw";"https://music.apple.com/fr/album/roundelay/1443516268?i=1443516624&uo=4";
"Independent Trio";"Ignition";"My orange buddy";2010;"POPCORNLAB";1709569784;1709569988;"https://open.spotify.com/track/0lXSUJVySSffx15fuEdohD";"https://music.apple.com/fr/album/my-orange-buddy/360209986?i=360210063&uo=4";"https://www.deezer.com/track/5525379"
"Count Basie";"Les trésors du Jazz 1937 / 1938 - Vol. 1";"Topsy";1937;"CHANT DU MON";1709569984;1709570169;;;
"Steve Evans";"Quartet 2 sets";"Into shade";2007;"SCHEMA";1709570168;1709570331;;;
"Gene Harris";"Home cookin' (infectious grooves steamed by Blue Note)";"Listen Here";1972;"BLUE NOTE";1709570328;1709570648;;;
"Guillaume Perret";"Free";"Walk";2016;"KAKOUM";1709570644;1709570822;"https://open.spotify.com/track/5js0k3dz7KFlOm5lfwLcO4";"https://music.apple.com/fr/album/walk/1100789311?i=1100789447&uo=4";"https://www.deezer.com/track/126526609"
"Joe Jackson";"Le globo";"Knock me a kiss";1981;;1709570820;1709571011;;;
"Magnus Lindgren";"Batucada Jazz";"Never let go";2010;"enja";1709571009;1709571213;;;"https://www.deezer.com/track/479212472"
"Stefano Bollani";"Carioca";"A voz do morro";2008;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1709571211;1709571465;;"https://music.apple.com/fr/album/a-voz-do-morro/1539167593?i=1539167947&uo=4";
"Elaine Brown";"Seize the time";"Seize the time";2009;"RHINO RECORDS";1709571461;1709571598;;;
"Jasmine Myra";"Horizons";"New beginnings";2022;"Gondwana Records";1709571598;1709571976;"https://open.spotify.com/track/2U9py7MKJ1lyVcxRDMpwMF";"https://music.apple.com/fr/album/new-beginnings/1617631924?i=1617632568&uo=4";"https://www.deezer.com/track/1708002417"
"Denzal Sinclaire";"My one and only love";"Happier than the morning sun";2006;"EMARCY RECORDS";1709571974;1709572282;;;
"Aaron Goldberg";"Home";"Isn't she lovely";2010;"SUNNYSIDE COMMUNICATIONS";1709572279;1709572617;"https://open.spotify.com/track/45AttjYxcKS67kuOkDsL1V";"https://music.apple.com/fr/album/isnt-she-lovely/358239040?i=358239569&uo=4";
"Cyrus Chestnut";"My Father's Hands";"Cubano chant";2022;"HighNote";1709572616;1709572859;"https://open.spotify.com/track/3FG0ZvNCBn1vKw9NuZxkya";"https://music.apple.com/fr/album/cubano-chant/1626147227?i=1626147525&uo=4";
"Carmen McRae";"After glow";"Guess who i saw today";1957;"MCA";1709572856;1709573070;"https://open.spotify.com/track/6ivKZKTQsBap161lS4dqb0";"https://music.apple.com/fr/album/guess-who-i-saw-today/1446591713?i=1446591719&uo=4";
"Sachal Vasandani & Romain Collin";"Still life";"Blue In Green";2022;"EDITION";1709573070;1709573283;;"https://music.apple.com/fr/album/blue-in-green/1614870738?i=1614871164&uo=4";
"Miles Davis";"Seven steps / The complete Columbia recordings 1963 -1964";"Seven steps to heaven";1963;"COLUMBIA";1709573283;1709573665;"https://open.spotify.com/track/681qNWaeSksUBFBqXxAknQ";"https://music.apple.com/fr/album/seven-steps-to-heaven/193614955?i=193615021&uo=4";
"Marquis Hill";"The way we play";"The way we play / Minority";2016;"CONCORD JAZZ";1709573662;1709574034;;;
"Grant Green";"Blue bossa (cool cuts from the tropics)";"Corcovado";1965;"BLUE NOTE";1709574033;1709574387;;;"https://www.deezer.com/track/140857677"
"Duke Pearson (Piano électrique)";"I don't care who knows it";"Once I loved (o amor en paz)";1996;"BLUE NOTE";1709574386;1709574705;;;
"David Prez (Saxophone ténor)";"Two For the Road";"Two For the Road";2022;"PJU RECORDS";1709574703;1709574952;"https://open.spotify.com/track/0X84jUNiHd0l7Tb6KTR0VJ";;
"Sarah Vaughan";"Sarah Vaughan Sings the Mancini Songbook";"Dreamsville";1964;"Mercury";1709574951;1709575180;;;
"Ted Nash";"The Mancini project";"The party";2008;"PALMETTO RECORDS";1709575180;1709575560;"https://open.spotify.com/track/02MLuao9vcWdDIt0LdYmAV";"https://music.apple.com/fr/album/the-party/947701577?i=947701592&uo=4";
"Dave Bristow Quintet";"Unknown unknown";"Nietzsche's beard";2022;"DISQUES JMS";1709575560;1709576037;"https://open.spotify.com/track/4Gsi9rtupV5vfbdV4rG7ii";;
"Diana Krall";"From this moment on";"Willow weep for me";2006;"VERVE";1709576036;1709576359;"https://open.spotify.com/track/6GAXf0j9nmPlEtruhB39nm";"https://music.apple.com/fr/album/willow-weep-for-me/1708392859?i=1708392882&uo=4";
"Gregory Page";"Love made me drunk";"April in Paris";2012;"BED PAN RECORDINGS INC.";1709576359;1709576583;;;"https://www.deezer.com/track/1611987312"
"Django Reinhardt";"Retrospective 1934-53";"Swing 39";1958;"SAGA";1709576582;1709576779;;;"https://www.deezer.com/track/74766682"
"Gabi Hartmann";"Mille rivages";"Mille rivages";2022;"SONY MUSIC ENTERTAINMENT";1709576777;1709577011;"https://open.spotify.com/track/3RGbbFVz6LfyLdqTCuTffa";;
"Julius Rodriguez";"Let sound tell all";"Gift of the Moon";2022;"VERVE";1709577011;1709577189;"https://open.spotify.com/track/0MYkZsnmqH7XLcJsaS6AEk";"https://music.apple.com/fr/album/gift-of-the-moon/1613199298?i=1613199304&uo=4";
"The Bad Plus";"It's hard";"The Beautiful Ones";2016;"OKEH / SONY MUSIC";1709577185;1709577396;;;
"Matthieu Bore";"My favorite tunes (cd promo)";"Girls and boys";2013;"BONSAI";1709577394;1709577564;;;
"Andy & The Bey Sisters";"Andy & the Bey sisters";"Zombie jamboree (Back to back)";1961;"BLUE MOON";1709577563;1709577682;;;
"Monty Alexander";"Stir it up/The music of Bob Marley";"Could you be loved (extended remix featuring Sly Dunbar)";2001;"TELARC";1709577681;1709578003;;;
"Dr Lonnie Smith";"Too damn hot";"Your Mama's Got A Complex";2004;"PALMETTO RECORDS";1709577992;1709578293;;;
"Matthieu Marthouret Springbok";"Involutions";"Hymn";2022;"WE SEE MUSIC";1709578292;1709578515;"https://open.spotify.com/track/3LeTlhd95pFagMiNzhZxkc";"https://music.apple.com/fr/album/hymn/1617844981?i=1617845313&uo=4";
"Frederic Favarel";"By Oneself";"Ask me now";2022;"We See Music";1709578513;1709578722;"https://open.spotify.com/track/3GwEORVSQkuqhTK2BrHxCV";"https://music.apple.com/fr/album/ask-me-now/1621993662?i=1621993671&uo=4";
"Chris Connor";"A double date with Helen Forrest and Chris Connor";"Like someone in love";1989;"STASH RECORDS";1709578722;1709579026;;;
"Anthony Wilson";"The plan of Paris";"Already won";2022;"GOAT HILL RECORDINGS";1709579024;1709579361;"https://open.spotify.com/track/457on8uZhT4bMxv9gYLM27";;
"Hendrik Muller";"Unlikely scenario";"August";2022;"JAZZ SICK RECORDS";1709579356;1709579562;"https://open.spotify.com/track/7EPN2UHjaNW65Cg6T8qYo5";"https://music.apple.com/fr/album/august/1613702150?i=1613702500&uo=4";
"Cannonball Adderley";"Things are Getting Better";"Blues Oriental";2013;"Riverside";1709579561;1709579858;"https://open.spotify.com/track/73MH5Koar2sOHIG03D4SzX";;
"Rabih Abou Khalil";"Blue camel";"Ziriab";1992;"ENJA RECORDS";1709579857;1709580265;;;
"Bloom";"Dièse 1";"Lapidu na Bo";2019;"CQFD";1709580265;1709580513;"https://open.spotify.com/track/1ujmXHPx9m0ueDIq3iNJsZ";"https://music.apple.com/fr/album/lapidu-na-bo/1473658471?i=1473658485&uo=4";
"Charlie Rouse";"Elle jazz : Something cool";"Back down to the tropics";1992;"BLUE NOTE";1709580512;1709580745;;;
"Cory Weeds Quartet";"Just Coolin'";"Chicken n' dumplins";2022;"CELLAR MUISC GROUP";1709580744;1709581108;;;
"Ray Charles";"The definitive Ray Charles";"Hallelujah, I love her so";1956;"ATLANTIC";1709581108;1709581262;;;"https://www.deezer.com/track/670909"
"John Scofield";"That's what I say / John Scofield plays the music of Ray Charles";"Talkin' bout you / I got a woman";2005;"VERVE";1709581259;1709581606;;;
"Clark Terry";"Clark after dark";"Georgia on my mind";1978;"MPS";1709581603;1709581925;;;
"Roberta Gambarini";"So in love";"From this moment on";2009;"EMARCY";1709581924;1709582216;"https://open.spotify.com/track/4kM7wJjMUeSI5RuyeKOXnZ";"https://music.apple.com/fr/album/from-this-moment-on/1443920792?i=1443921046&uo=4";
"Ella Fitzgerald";"Sings Cole Porter";"Night And Day";1956;"Verve";1709582214;1709582397;"https://open.spotify.com/track/5hByDDVyr6pfRAutehCAYa";"https://music.apple.com/fr/album/night-and-day/1434898416?i=1434898832&uo=4";
"Patrick Zimmerli (Compositeur)";"Sun on Sand";"Dark white";2019;"Nonesuch";1709582398;1709582589;;;
"Steve Kuhn (Piano)";"Trance";"Something everywhere";1975;"ECM";1709582586;1709583052;;;
"Tok Tok Tok";"50 ways to leave your lover";"The jack";2005;"EINSTEIN";1709583049;1709583303;"https://open.spotify.com/track/6tf8m82VKRWjBwvtRA8WTD";"https://music.apple.com/fr/album/the-jack/101929300?i=101928822&uo=4";"https://www.deezer.com/track/61600925"
"Buddy De Franco (Clarinette)";"Mr. Clarinet";"Ferdinando";2002;"Verve";1709583300;1709583605;;;
"Dave Douglas & Frank Woeste";"Dada people";"Mains libres";2016;"GREEN LEAF MUSIC";1709583604;1709583976;;;
"Kurt Elling";"This time it's love";"Too young to go steady";1998;"Blue Note";1709583973;1709584270;"https://open.spotify.com/track/6t3pbF6xOdcO9wfyoa1l22";"https://music.apple.com/fr/album/too-young-to-go-steady/738333159?i=738334012&uo=4";
"John Zorn";"Dreamers Christmas";"Santa's workshop";2011;"TZADIK";1709584270;1709584586;"https://open.spotify.com/track/7Jm1Bnt38AoguyRgy92iGg";"https://music.apple.com/fr/album/santas-workshop/1194279403?i=1194279415&uo=4";"https://www.deezer.com/track/2472639001"
"Louis Smith";"Here comes";"Tribute to Brownie";1958;"BLUE NOTE";1709584582;1709584977;;;"https://www.deezer.com/track/69916989"
"Rickie Lee Jones";"It's like this";"On the street where you live";2000;"SONY";1709584976;1709585178;;"https://music.apple.com/fr/album/on-the-street-where-you-live/6577365?i=6577353&uo=4";
"Harold Mcnair";"Flute & Nut";"Indecision";1970;"VOCALION";1709585175;1709585516;;;
"Marquis Hill";"Meditation tape";"Coming out of the Universe";2017;"BLACK ON PURPOSE";1709585514;1709585807;"https://open.spotify.com/track/7oE1rDG32Bv51zTWsfJAn4";"https://music.apple.com/fr/album/coming-out-of-the-universe/1320094352?i=1320094974&uo=4";"https://www.deezer.com/track/436827972"
"Jimmy Rushing";"BD Music presents Christmas songs";"Good morning blues";1962;"NOCTURNE";1709585805;1709585995;;;"https://www.deezer.com/track/3506349"
"Frederic Borey Butterflies Trio";"Butterflies Trio";"The single petal of a rose";2019;"FRESH SOUND";1709585995;1709586291;;;
"James Carter";"Conversin' With the Elders";"Centerpiece";1996;"Atlantic";1709586290;1709586680;"https://open.spotify.com/track/7v76dhMNnTgDxjGT4RZDs2";"https://music.apple.com/fr/album/centerpiece/357869751?i=357870029&uo=4";"https://www.deezer.com/track/5614959"
"Jacques Schwarz Bart";"Jazz racine Haiti";"Bade Zile (feat. Rosna Zila)";2014;"MOTEMA";1709586676;1709586941;;;
"Count Basie";"Complete Clef - Verve fifties studio recordings / volume 3 & 4";"Down for the count";1954;"Verve";1709586938;1709587298;;;"https://www.deezer.com/track/100017810"
"Christian Prommer";"Drum lesson vol1";"Trans europa express";2007;"SONAR";1709587296;1709587607;;;
"Eugene McDaniels";"Headless heroes of the apocalypse";"Headless heroes";1971;"WATER";1709587604;1709587809;"https://open.spotify.com/track/5nGhBObWsNzTucrr6lPbSS";"https://music.apple.com/fr/album/headless-heroes/1340916168?i=1340922611&uo=4";
"Charlier / Sourisse";"Eleven blues";"La seconde danse";2004;"O+MUSIC";1709587809;1709588167;;;
"Lou Donaldson";"Midnight Soul";"Man with a hom";1961;"Chess";1709588163;1709588467;;;
"Ben Sidran";"Don't cry for no hipster";"Dying anyway";2012;"BONSAI MUSIC";1709588464;1709588711;"https://open.spotify.com/track/3L7MTZuqUjv5NSHh3xm4Hp";"https://music.apple.com/fr/album/dying-anyway/574449888?i=574450071&uo=4";
"Rodney Kendrick";"Dance world dance";"A little sweeter";1994;"VERVE";1709588706;1709589043;"https://open.spotify.com/track/5yPzVpPiRUGFKQVfZpyBSL";;"https://www.deezer.com/track/1123602"
"Tony Allen";"The Source";"Push and pull";2017;"Blue Note";1709589040;1709589385;"https://open.spotify.com/track/2mFrLFLCaonzA0FbRmYK8n";"https://music.apple.com/fr/album/push-and-pull/1442214381?i=1442214509&uo=4";
"Anita O Day";"Anita sings the most";"We'll be together again";1956;"VERVE";1709589382;1709589597;;;
