"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Julia Kent";"Character";"Tourbillon";2013;"LEAF";1706695034;1706695224;"https://music.apple.com/fr/album/tourbillon/1385087345?i=1385087439&uo=4";"https://open.spotify.com/track/3WgxzASBjmnBAfiU0RpCMu";
"Meredith D Ambrosio";"I Got Lost in his Arms";"Alone together";1978;"Sunnyside Communications";1706695224;1706695404;;;
"Samuel Strouk";"Nouveaux mondes";"Lazimpat rag";2021;"Well Done Simone";1706695402;1706695650;"https://music.apple.com/fr/album/lazimpat-rag/1718560739?i=1718561357&uo=4";"https://open.spotify.com/track/0YDWQORbzi4KgMggv3O5QC";
"Serge Prokofiev (Compositeur)";"Pierre et le loup op 67";"Pierre et le loup op 67 : Finale - Parade et Pierre joue quelques blues - arrangement pour orchestre de jazz";1966;"Verve";1706695643;1706695931;;;
"Lisa Ekdahl";"Grand songs";"Wish you were gay";2021;"MASTERWORKS / SONY";1706695927;1706696112;"https://music.apple.com/fr/album/wish-you-were-gay/1580339829?i=1580339832&uo=4";"https://open.spotify.com/track/6tD34RjtffptSTGpIOp9EB";"https://www.deezer.com/track/1469586992"
"Henri Texier Azur Quartet";"Mosaïc man";"Russ and Jim";1998;"LABEL BLEU";1706696111;1706696477;;;
"Simon Mary (Compositeur, Contrebasse)";"Missidah";"Missidah dance";2021;"CEPAZZ";1706696476;1706696735;;;
"Jackie & Roy";"Bits & pieces and free & easy";"Stopping the Clock";2008;"FRESH SOUND";1706696733;1706696979;;;
"Jean Philippe Fanfant";"Since 1966";"Left to right";2021;"KLARTHE";1706696979;1706697288;;;
"Frank Morgan";"Mood Indigo";"Mood indigo";1989;"Island";1706697285;1706697643;"https://music.apple.com/fr/album/mood-indigo/1443066974?i=1443067571&uo=4";"https://open.spotify.com/track/5SspiTRC07JfkWaAiLP6B3";"https://www.deezer.com/track/1761109737"
"Kurt Elling";"Superblue";"Where to find it";2021;"EDITION RECORDS";1706697639;1706697924;;"https://open.spotify.com/track/2Ys6vNl71bUluM5JhwgrDh";
"Herbie Hancock";"Takin off";"Empty pockets";1962;"BLUE NOTE";1706697921;1706698290;"https://music.apple.com/fr/album/empty-pockets/716076361?i=716076687&uo=4";;"https://www.deezer.com/track/1367555952"
"Flukten";"Velkommen håp";"Budeie Boogie";2021;"Odin";1706698289;1706698593;"https://music.apple.com/fr/album/budeie-boogie/1574907685?i=1574907758&uo=4";"https://open.spotify.com/track/65dYt3kmAs25HHI4UmGdx0";
"Della Reese";"Dancefloor Jazz / Vol 11 : Right now";"I got the blues";1968;;1706698592;1706698798;;;
"Omer Avital";"Qantar : New York paradox";"Bushwick after dark";2020;"JAZZ & PEOPLE";1706698799;1706699189;"https://music.apple.com/fr/album/bushwick-after-dark/1500015221?i=1500015604&uo=4";"https://open.spotify.com/track/5DYdJ9KfOVPMWYyDRIPDXy";
"Lars Gullin Octet";"Lars Gullin with Chet Baker 1955-1956 / Volume 1";"Perntz";1956;"DRAGON OF SWEDEN";1706699186;1706699541;;;
"Sinne Eeg";"Dreams";"The bitter end";2017;"STUNT RECORDS";1706699540;1706699815;"https://music.apple.com/fr/album/the-bitter-end/1334380497?i=1334380498&uo=4";"https://open.spotify.com/track/6pOgyyZYVWdTNCyUT8dRDL";
"Melvin Sparks";"Jazz dance classics volume three";"Love the life you live";1971;"LUV N HAIGHT";1706699812;1706700141;;;
"BadBadNotGood";"III";"Can't leave the night";2014;"INNOVATIVE LEISURE";1706700138;1706700406;"https://music.apple.com/fr/album/cant-leave-the-night/862409373?i=862409384&uo=4";"https://open.spotify.com/track/3i24dUJKnMzsDqaFWqTGlb";
"The Delta Rhythm Boys";"Bof / Rain man";"Dry bones";1945;"CAPITOL";1706700402;1706700573;;;
"Julian Lage";"Modern lore";"General thunder";2018;"MACK AVENUE";1706700573;1706700895;"https://music.apple.com/fr/album/general-thunder/1308388201?i=1308389724&uo=4";"https://open.spotify.com/track/31THGPbWPIArX7m3zRxOyT";"https://www.deezer.com/track/425607362"
"Arturo Sandoval";"Sandoval Arturo/Hot house";"Funky cha-cha";1998;"N2K";1706700892;1706701242;"https://music.apple.com/fr/album/funky-cha-cha/13314395?i=13314299&uo=4";"https://open.spotify.com/track/48v8K1GKtKXQsz1el865oG";
"Idris Ackamoor & The Pyramids";"We Be All Africans";"Whispering tenderness";2016;"Strut";1706701239;1706701468;"https://music.apple.com/fr/album/whispering-tenderness/1098204687?i=1098204844&uo=4";;
"Harold Land Quintet";"The fox";"Mirror-mind rose";1960;"SINETONE AMR";1706701463;1706701853;;;
"Donny Mccaslin";"Fast future";"Squeeze through";2016;"Greenleaf";1706701850;1706702229;;;
"Thelma Gracen";"West coast vocalists 1953-1961";"More than you know";1955;"FREMEAUX ET ASSOCIES";1706702226;1706702453;;;
"Trilok Gurtu";"God is a drummer";"Joseph Erich";2019;"JAZZLINE";1706702453;1706702792;;;
"Marty Paich";"The Picasso of big band jazz";"Easy listnin'";1958;"CANDID";1706702789;1706703096;;;
"Hailey Tuck";"Junk";"Some other time";2018;"OKEH / SONY";1706703093;1706703349;"https://music.apple.com/fr/album/some-other-time/1349223078?i=1349223082&uo=4";"https://open.spotify.com/track/5wBfWlB0KSdozxHAYqAvMA";"https://www.deezer.com/track/484411442"
"Don Ellis";"Haiku";"Parting";1974;"MPS";1706703347;1706703724;;;
"Chip Wickham";"Shamal wind";"Barrio 71";2018;;1706703723;1706704106;"https://music.apple.com/fr/album/barrio-71/1351339983?i=1351341221&uo=4";"https://open.spotify.com/track/1Kqf0xTjx9aSoUPq5Yirwv";
"Bob Dorough";"Devil may care";"Devil may care";1955;"AFFINITY";1706704103;1706704272;;;
"Sebastien Troendle";"Boogies on the ball";"Woodywood Pecker boogie";2017;"FREMEAUX & ASSOCIES";1706704273;1706704582;"https://music.apple.com/fr/album/woodywood-pecker-boogie/1252799079?i=1252799948&uo=4";"https://open.spotify.com/track/4BBwTP9CYgJ3XCQlmKA6JD";"https://www.deezer.com/track/377212131"
"Phil Woods";"You and the night and the music";"His eyes, her eyes";1994;"VENUS";1706704580;1706704892;;;
"James Francies";"Flight";"Ain't nobody";2018;"BLUE NOTE";1706704891;1706705162;"https://music.apple.com/fr/album/aint-nobody/1434109899?i=1434110467&uo=4";"https://open.spotify.com/track/5Qto0cJqQFy4UQTK1QcjoA";"https://www.deezer.com/track/568166432"
"Hans Koller";"Relax with my horns";"Half and half";1966;"MPS";1706705160;1706705436;"https://music.apple.com/fr/album/half-and-half/803847096?i=803847113&uo=4";;"https://www.deezer.com/track/74453071"
"Aaron Parks";"Find the way";"Song for Sashou";2017;"ECM";1706705434;1706705808;;"https://open.spotify.com/track/6ATyL6qh9irGhLiL5sz02n";
