"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Michel Portal";"Baïlador";"Cuba si, cuba no";2010;"UNIVERSAL MU";1711536726;1711537072;"https://open.spotify.com/track/0CtrJpAlqNPH3w4ODqtXeH";;
"Camille Howard";"Jukebox mambo / Vol.2";"Within this heart of mine";1950;"JAZZ MAN";1711537069;1711537199;;;"https://www.deezer.com/track/1462173602"
"Christophe Marguet";"Happy Hours";"Dear Don";2020;"Mélodie en sous-sol";1711537199;1711537590;"https://open.spotify.com/track/18mNAkKds25U9wwwhiSyU4";"https://music.apple.com/fr/album/dear-don/1499973369?i=1499974362&uo=4";"https://www.deezer.com/track/884194032"
"Shelly Manne";"Steps to the desert";"Die greene koseene";1962;"Contemporary";1711537588;1711537851;;;
"Dominique Fils-Aime";"Stay tuned !";"Some Body";2019;"ENSOUL RECORDS";1711537850;1711538091;"https://open.spotify.com/track/5hluIEeGWzYpHLdIKPpyZU";"https://music.apple.com/fr/album/some-body/1482405723?i=1482405897&uo=4";
"Tete Motoliu (Piano)";"Recordando a line";"Sweet Georgie fame";2016;"DISCMEDI BLAU";1711538090;1711538460;;;"https://www.deezer.com/track/10996052"
"Eym Trio";"Khamsin";"Mobius strip";2016;;1711538459;1711538823;"https://open.spotify.com/track/47aeJ4t3OygxBblDC5liiz";"https://music.apple.com/fr/album/m%C3%B6bius-strip/1177787774?i=1177788666&uo=4";
"The Ink Spots";"Say it loud ! a celebration of black music in America";"If i didn't care";1939;"MERCURY";1711538820;1711539003;;;
"Fred Nardin Trio";"Look ahead";"Memory of T.";2018;"NAIVE";1711539003;1711539371;;;
"Gato Barbieri";"Caliente!";"I want you";1976;"A&M";1711539370;1711539721;"https://open.spotify.com/track/4XXqVTjxUTwD7VZJejXjvD";"https://music.apple.com/fr/album/i-want-you/1443782792?i=1443783387&uo=4";
"Omri Mor";"It's About Time";"Marrakech";2018;"Naïve";1711539716;1711540079;;;
"Ray Brown";"Brown Ray trio / Some of my best friends are guitarists";"Blues for junior";1956;"TELARC";1711540078;1711540430;;;
"Theo Girard Quartet";"Bulle";"Champagne";2019;"DISCOBOLE";1711540427;1711540667;;;
"Joe Kennedy Jr";"Magnifique";"The major";1980;"BLACK AND BLUE";1711540666;1711540809;;;
"Matthieu Saglio";"El camino de los vientos";"Amanecer";2020;"ACT";1711540809;1711541199;"https://open.spotify.com/track/1j2D6VkPq7j7zitnxm2gt1";;
"Benny Golson";"The Other Side Of Benny Golson";"Are you real?";1958;"RIVERSIDE";1711541196;1711541532;;"https://music.apple.com/fr/album/are-you-real/854278442?i=854278471&uo=4";
"Etuk Ubong";"African struggle";"African struggle";2020;"NIGHT DREAMER";1711541530;1711541760;"https://open.spotify.com/track/269QyRbQRT0qBxQCjXBeNZ";"https://music.apple.com/fr/album/african-struggle/1516862794?i=1516862891&uo=4";"https://www.deezer.com/track/980663782"
"Don Cherry";"Old and new dreams";"Dewey's tune";1977;"BLACK SAINT";1711541758;1711542111;"https://open.spotify.com/track/07ToECc3I8UJcxzLmTovNK";;
"Snorre Kirk";"Beat";"Monaco";2018;"STUNT RECORDS";1711542110;1711542409;"https://open.spotify.com/track/3pMraMqIllYiuoAvBdehd5";"https://music.apple.com/fr/album/monaco/1410756261?i=1410756632&uo=4";"https://www.deezer.com/track/526599632"
"Toni Harper";"West coast vocalists 1953-1961";"River weep";1959;"FREMEAUX ET ASSOCIES";1711542406;1711542584;;;"https://www.deezer.com/track/11248280"
"Tonbruket";"Masters of fog";"A tale of fall";2019;"ACT MUSIC & VISION";1711542584;1711542828;"https://open.spotify.com/track/3O9mzaOigpuDiTAVllOgbS";"https://music.apple.com/fr/album/a-tale-of-fall/1475505018?i=1475505951&uo=4";
"John White";"John White";"Granite and concrete";1971;"MAINSTREAM";1711542821;1711543270;"https://open.spotify.com/track/0fa7GbMMHVOh9D4hQvE40b";"https://music.apple.com/fr/album/granite-and-concrete/422294003?i=422294054&uo=4";
"Lionel Loueke";"Loueke.Nemeth.Biolcati/Gilfema";"Lost magic";2005;"OBLIQSOUND";1711543266;1711543537;;;
"Victor Feldman";"Suite sixteen";"Duffle coat";1958;"CONTEMPORARY";1711543534;1711543855;;"https://music.apple.com/fr/album/duffle-coat/349769227?i=349769336&uo=4";"https://www.deezer.com/track/2186468907"
"The Comet Is Coming";"Death to the planet";"Start running";2017;"LEAF";1711543852;1711544241;"https://open.spotify.com/track/1wvAHYM1jAP3J4PYHgVav2";"https://music.apple.com/fr/album/start-running/1384684762?i=1384684765&uo=4";"https://www.deezer.com/track/499800632"
"Blossom Dearie";"Blossom Dearie Sings";"Hey John";1974;"DAFFODIL RECORDS";1711544230;1711544412;;"https://music.apple.com/fr/album/hey-john/1248969644?i=1248970246&uo=4";
"Laurent Bardainne & Tigre D’eau Douce";"Love is everywhere";"Cabane";2020;"HEAVELY SWEETNESS";1711544412;1711544686;;"https://music.apple.com/fr/album/cabane/1502658632?i=1502658790&uo=4";
"Max Roach & Clifford Brown";"Study in Brown";"Take the A train";1955;"EMARCY";1711544684;1711544939;;"https://music.apple.com/fr/album/take-the-a-train/718962349?i=718962534&uo=4";
"Manuel Volpe & Rhabdomantic Orchestra";"Albore";"Basrah";2016;"AGOGO RECORDS";1711544936;1711545205;;"https://music.apple.com/fr/album/basrah/1076623133?i=1076623464&uo=4";
"Roy Haynes";"Inner peace";"Senyah";1972;"WEWANTSOUNDS / MAINSTREAM";1711545202;1711545541;;"https://music.apple.com/fr/album/senyah/1348516460?i=1348516864&uo=4";"https://www.deezer.com/track/366879971"
"Takuya Kuroda";"Zigzagger";"No sign";2016;"CONCORD RECORDS";1711545538;1711545967;"https://open.spotify.com/track/2dpdvr8GRgalQjCl7MPfj4";"https://music.apple.com/fr/album/no-sign/1440937460?i=1440937730&uo=4";
"Peggy Lee";"Moon flowers / The collection 1952-54 All the singles & two complete albums";"Apples, peaches and cherries";1953;"REV-OLA";1711545961;1711546165;;;
"Nubya Garcia";"When we are (EP)";"Source";;"NYASHA RECORDS";1711546165;1711546693;"https://open.spotify.com/track/0wO3NptgJkGNa1WTLye0pM";"https://music.apple.com/fr/album/source/1436853861?i=1436853863&uo=4";"https://www.deezer.com/track/1018178102"
"Donald Harrison";"Indian Blues";"Indian Blues";1992;"Candid";1711546690;1711546970;"https://open.spotify.com/track/0BYrayMzpNCo7zLTOYVqOV";"https://music.apple.com/fr/album/indian-blues/324104128?i=324104153&uo=4";"https://www.deezer.com/track/50659171"
"Resavoir";"Resavoir";"Escalator (feat. Sen Morimoto)";2019;"INTERNATIONAL ANTHEM";1711546969;1711547213;"https://open.spotify.com/track/6wg5r8weozC3PMd4kZ3tIn";"https://music.apple.com/fr/album/escalator-feat-sen-morimoto/1463614952?i=1463615354&uo=4";
"Sadao Watanabe";"Goin' home";"From Russia with love";1966;"DENON";1711547211;1711547450;;;
"Gaël Horellou";"Identité";"Boukané brinzel";2017;"Breakz";1711547448;1711547770;"https://open.spotify.com/track/0vI7R460WHKA7LNfoDn4q8";"https://music.apple.com/fr/album/boukan%C3%A9-brinzel/1211817734?i=1211818157&uo=4";"https://www.deezer.com/track/143346082"
"Grady Tate";"Windmills of my mind";"Tnt";1968;"COMPACT CLASSICS";1711547768;1711547999;;"https://music.apple.com/fr/album/tnt/301156203?i=301156285&uo=4";
"Booker Little";"Booker Little 4 & Max Roach";"Jewel's tempo";1958;"BLUE NOTE";1711547999;1711548393;;"https://music.apple.com/fr/album/jewels-tempo/724890065?i=724891497&uo=4";
"Terence Blanchard";"B.O.F./ Eve's bayou - The collection";"A child with the blues";1997;"MCA RECORDS";1711548392;1711548703;;;
"Erykah Badu";"Tempted";"Tempted (Instrumental)";2019;"YEP ROC RECORDS";1711548702;1711548936;;;
"Jose James";"On & on";"Bag lady (feat. Diana Dzhabbar)";2023;"RAINBOW BLONDE";1711548927;1711549210;;"https://music.apple.com/fr/album/bag-lady-feat-diana-dzhabbar/1647567694?i=1647567769&uo=4";
"Greg Joseph";"Drop the Rock";"Mozam-BBQ";2023;"Sunnyside";1711549210;1711549518;"https://open.spotify.com/track/652IY7Om5dZUbPk0O9fF4R";"https://music.apple.com/fr/album/mozam-bbq/1693145261?i=1693145262&uo=4";
"Grant Green";"The Latin Bit";"Grenada";1962;"Blue Note";1711549515;1711549897;;"https://music.apple.com/fr/album/grenada/716598141?i=716598538&uo=4";
"Stephane Spira";"Round about Jobim (cd promo)";"Luiza";2012;"JAZZMAX";1711549889;1711550050;;;
"Antonio Carlos Jobim";"Passarim";"Bebel";1987;"VERVE";1711550048;1711550238;"https://open.spotify.com/track/4qOErQ8aFM9CrYpFFgXMSR";"https://music.apple.com/fr/album/bebel/1443121142?i=1443121352&uo=4";
"Bebel Gilberto";"Joao";"O pato";2023;"PIAS";1711550236;1711550389;"https://open.spotify.com/track/27HeTH6zwsGYDpTbvOqEgF";;
"Ray Vega & Thomas Marriott";"Coast To Coast";"Broadway";2023;"Origin";1711550389;1711550700;;;
"Joe Williams";"Droppin science : Greatest samples from the blue note lab";"Get out of my life, woman";1966;"BLUE NOTE";1711550698;1711550897;;;
"Maya Dunietz";"Thank you tree";"Ahoooah";2023;"RAW TAPES";1711550894;1711551140;;"https://music.apple.com/fr/album/ahoooah-alternate-take/1701187461?i=1701187964&uo=4";
"Itamar Borochov";"Arba";"Who Shall Grant Me Flight";2023;"GREENLEAF MUSIC";1711551138;1711551261;"https://open.spotify.com/track/2Ax9BlPqiRvI5jSF4deSid";;
"Brad Mehldau";"The art of the trio : Songs / Vol. 3";"River man";1998;"NONESUCH";1711551257;1711551526;"https://open.spotify.com/track/5FiSo7E1IvpBeowZxMk9UI";;
"Misja Fitzgerald Michel";"Time of no reply";"Pink moon";2011;"NO FORMAT";1711551519;1711551727;;;
"David Helbock";"Austrian syndicate";"Nuyorican";2023;"ACT MUSIC";1711551716;1711551945;"https://open.spotify.com/track/6U1PD93abDgmFXVQ2xs2h5";;
"Weather Report";"Jazz magazine - Jazz man";"Cannon ball";;"Wagram";1711551945;1711552208;"https://open.spotify.com/track/6uL1U3tg3OhHYnuwqnQRn4";"https://music.apple.com/fr/album/cannon-ball/208170262?i=208170515&uo=4";
"Cannonball Adderley & Ernie Andrews";"Live session !";"Cannonball adderley introduction (2004 digital remaster)";1964;"BLUE NOTE RECORDS";1711552185;1711552213;;;
"Cannonball Adderley & Ernie Andrews";"Live session !";"Green door (live) (2003 digital remaster)";1964;"BLUE NOTE RECORDS";1711552209;1711552503;;;
"Jeri Southern";"Jeri Southern meets Cole Porter";"Don't look at me that way";1959;"ANCIEN PRODIGE";1711552488;1711552667;"https://open.spotify.com/track/7b2q8bdtVI0AaVBhhpMP2y";"https://music.apple.com/fr/album/dont-look-at-me-that-way/332744301?i=332744499&uo=4";
"The Amazing Keystone Big Band";"Django extended";"Djangology (feat. Stochelo Rosenberg)";2017;"NOME";1711552663;1711553039;;;
"Generation Django";"Génération Django";"Nuages";2023;"ARTWORK RECORDS";1711553039;1711553344;"https://open.spotify.com/track/0JrmogYlc9xckAY8rqogNi";;
"Madeleine Peyroux";"Half the perfect world";"Everybody's talkin'";2006;"ROUNDER";1711553336;1711553639;"https://open.spotify.com/track/0sIzgvwRYgOwAJIKIQ35mo";"https://music.apple.com/fr/album/everybodys-talkin/1489231052?i=1489231538&uo=4";"https://www.deezer.com/track/1183560"
"Benny Benack III";"Third times the charm";"It's not unusual";2023;"LA RESERVE RECORDS";1711553634;1711553901;"https://open.spotify.com/track/3l30P6I5HoyfcMNbWOgi9E";"https://music.apple.com/fr/album/its-not-unusual/1647745841?i=1647746677&uo=4";
"Andre Villeger";"Connection";"Eternal triangle";1991;"JAZZ AUX REMPARTS";1711553898;1711554207;;;
"Dizzy Gillespie, Sonny Rollins & Sonny Stitt";"Sonny side up";"On the sunny side of the street";1957;"VERVE";1711554208;1711554548;;;
"Eric Legnini";"Trippin'";"Con Alma";2008;"DISCOGRAPH";1711554547;1711554820;;;
"Dahveed Behroozi";"Standard Fare";"I love paris";2023;"Sunnyside";1711554820;1711555210;"https://open.spotify.com/track/7CU7nXUeCDRLiSyCz038Jr";"https://music.apple.com/fr/album/i-love-paris/1689314100?i=1689314102&uo=4";"https://www.deezer.com/track/2239554437"
"Jeanne Lee";"The newest sound around";"Laura";1961;"BMG";1711555210;1711555517;;;
"Michael Leonhart Orchestra";"The Normyn Suites";"The Normyn suite n°1 : Denial";2022;"Sunnyside";1711555514;1711555665;;;
"Nimbus Sextet";"Forward thinker";"High time";2022;"ACID JAZZ ACQUISITIONS";1711555664;1711555918;"https://open.spotify.com/track/1BUBjTl3wCT1XRnjnG3iQp";"https://music.apple.com/fr/album/high-time-dicky-continental-remix/1653857013?i=1653857311&uo=4";
"Monsieur Mala";"Ep - 002 - mm";"Til daylight";2022;"TCHOKOTCHOK";1711555917;1711556158;;;
"Joe Henderson Big Band";"Without a song";"Chelsea bridge";1996;"VERVE";1711556157;1711556424;;;
"Frank Sinatra & Count Basie";"An historic musical first";"Pennies from heaven";1962;"REPRISE RECORDS";1711556424;1711556631;;"https://music.apple.com/fr/album/pennies-from-heaven/1443421017?i=1443421025&uo=4";
"Nico Gori & His Orchestra";"Lelio Luttazzi Oltre il blu";"Armstronglogy";2023;"PARCO DELLA MUSICA RECORDS";1711556629;1711556763;;;
"Anita O Day";"Anita O'Day sings the winners";"Peanut vendor";1958;"VERVE";1711556761;1711556920;;;
"Monika Kabasele";"Grécofuturisme";"Maiandros";2023;"ART DISTRICT";1711556918;1711557237;"https://open.spotify.com/track/2KhJnHrQ4NwM7grvMQn8nc";"https://music.apple.com/fr/album/maiandros/1690269035?i=1690269039&uo=4";
"John Raymond";"Real Feels";"I'll fly away (Feat. Gilad Hekselman & Colin Stranahan)";2016;"SHIFTING PARADIGM RECORDS";1711557235;1711557537;"https://open.spotify.com/track/4B4AWluz0T5wcCHKZ9clfz";"https://music.apple.com/fr/album/ill-fly-away-feat-gilad-hekselman-colin-stranahan-live/1316735350?i=1316735495&uo=4";
"Kenny Wheeler";"Angel song";"Kind of gentle";1996;"ECM";1711557538;1711557816;;;
"Norma Winstone";"Descansado /Songs for films";"Amarcord : Amarcord (I remember)";2018;"ECM RECORDS";1711557811;1711558107;;;
"Luca Aquino";"Italian songbook";"La strada";2019;"ACT";1711558102;1711558292;"https://open.spotify.com/track/3L4RKtZhop9896VpnRR9ov";;
"Ensemble Art Sonic";"Le bal perdu";"Flambée montalbanaise";2017;"DRUGSTORE MALONE";1711558290;1711558484;"https://open.spotify.com/track/2f3VRfSPqrPIAp92It8Gvp";"https://music.apple.com/fr/album/flamb%C3%A9e-montalbanaise/1204792181?i=1204792853&uo=4";
"Carmen Souza";"Kachupada";"Donna lee";2012;"GALILEO MUSIC COMMUNICATION";1711558482;1711558655;"https://open.spotify.com/track/5ygL8Cz6hCg2KBADNvMECM";"https://music.apple.com/fr/album/donna-lee/566285365?i=566285368&uo=4";"https://www.deezer.com/track/60966734"
"Charlie Parker & His Orchestra";"Intégrale vol. 13 / I remember you 1953-1954";"If I Love Again";1953;"FREMEAUX ET ASSOCIES";1711558653;1711558798;;;
"Phil Woods";"Signals";"Pennies from heaven";1976;"SAVOY";1711558798;1711559232;;;
"Ruben Fox";"Introducing... Ruben Fox";"So Much Joy (feat. Samara Joy, Vuyo Sotashe & Shenel Johns)";2021;"RUFIO RECORDS";1711559228;1711559481;;;
"Inez Jones & Oscar Moore";"Have You Met Inez Jones ?";"Happy";1957;"STARDUST RECORDS";1711559479;1711559627;;"https://music.apple.com/fr/album/happy/837272908?i=837272928&uo=4";"https://www.deezer.com/track/115593980"
"Frederic Couderc";"Duke and Billy's new colors";"Johnny come lately (feat. Claude Égea)";2023;"JUSTE UNE TRACE";1711559626;1711559855;;;
"Oliver Nelson";"Sound pieces";"The Shadow Of Your Smile";1966;"IMPULSE";1711559850;1711560431;"https://open.spotify.com/track/1WPd792I8T9lue1aKg6l4W";;
"Tierney Sutton";"Dancing in the dark - inspired by the music of Frank Sinatra";"Emily";2004;"TELARC";1711560429;1711560770;"https://open.spotify.com/track/6BdDVSTZrVku2fpBrmpw7t";"https://music.apple.com/fr/album/emily/1610621909?i=1610622138&uo=4";"https://www.deezer.com/track/1659944962"
"Alain Jean-Marie";"Interplay - The Music of Bill Evans";"Waltz for Debby";2020;"TREBIM MUSIC";1711560770;1711561028;"https://open.spotify.com/track/5TjNwyqVHfasyrjKI5GtiC";;
"Chet Baker";"Sings and plays";"I remember you";1955;"PACIFIC";1711561026;1711561220;;"https://music.apple.com/fr/album/i-remember-you-remastered-2004/1728913864?i=1728914349&uo=4";"https://www.deezer.com/track/3147918"
"Paolo Fresu";"Tempo Di Chet";"Chat with Chet";2018;"TUK MUSIC";1711561217;1711561492;"https://open.spotify.com/track/24gbGLgfU1smUeW789iQcx";;"https://www.deezer.com/track/572624712"
"Ron Miles";"Rainbow Sign";"A kind word";2020;"BLUE NOTE";1711561491;1711561844;"https://open.spotify.com/track/3Six4UbnsOnW7vOlADEOVY";"https://music.apple.com/fr/album/a-kind-word/1527360097?i=1527360274&uo=4";"https://www.deezer.com/track/1097300432"
"Cyrille Aimee";"À fleur de peau";"Here";2024;"WHIRLWIND RECORDINGS";1711561841;1711562083;"https://open.spotify.com/track/5igTX1w9NpnixdBB8OzM7h";"https://music.apple.com/fr/album/here/1715310705?i=1715310804&uo=4";
"Joe Sample";"Did you feel that ?";"Viva de funk";1994;"WARNER";1711562078;1711562409;"https://open.spotify.com/track/15NXTJNvX1jmMgJ5NSNAZu";"https://music.apple.com/fr/album/viva-de-funk/302197372?i=302197376&uo=4";"https://www.deezer.com/track/6640887"
"Red Prysock";"The Backbeat of Rock and Roll";"Hand Clappin'";1956;"FAMOUS FLAMES RECORDS";1711562409;1711562577;;;"https://www.deezer.com/track/133037238"
"Michel Pastre";"Fine Ideas";"Jumpin' punkins";2023;"Camille Productions";1711562576;1711562729;;;
"Ella Fitzgerald";"Verve : the sound of America";"Ringo beat";1964;"VERVE";1711562728;1711562834;;;
"Ringo Starr";"Sentimental journey";"Night And Day";1970;"EMI";1711562832;1711562976;"https://open.spotify.com/track/0Hw6RO14yXRlWn096oUMZi";"https://music.apple.com/fr/album/night-and-day/1442879701?i=1442879707&uo=4";
"Paul Mccartney";"Kisses on the bottom";"I'm gonna sit right down and writ";2012;;1711562975;1711563129;;;
"Arturo O'Farrill";"Risa Negra";"One Adam 12 Mambo";2009;"ZOHO MUSIC";1711563124;1711563515;"https://open.spotify.com/track/7fnWJkEAZCvMWHyBqHIKiy";"https://music.apple.com/fr/album/one-adam-12-mambo/1142368146?i=1142368237&uo=4";
"Willie Bobo";"Willie Bobo's Finest Hour";"It's not unusual";1965;"VERVE";1711563505;1711563642;"https://open.spotify.com/track/2dElNzSm6AR5so4wcmjavf";;
"Nat King Cole";"Sweet Georgia brown";"Solamente una vez (you belong to my heart)";1962;"( CAPITOL (ET PM )";1711563638;1711563801;;;
"Flash Pig";"The mood for love";"Quizás, quizás, quizás";2024;"ASTERIE";1711563800;1711564044;"https://open.spotify.com/track/1Ct404SfEPyORxJsu7TDBs";"https://music.apple.com/fr/album/quiz%C3%A1s-quiz%C3%A1s-quiz%C3%A1s/1719788109?i=1719788462&uo=4";"https://www.deezer.com/track/2572293922"
"Hank Mobley";"Workout";"Smokin'";1961;"BLUE NOTE";1711564043;1711564495;;"https://music.apple.com/fr/album/smokin/1443209701?i=1443210149&uo=4";
"Lucy Wijnands";"Something awaits";"Goin' out of my head";2023;"4605843 RECORDS DK2";1711564492;1711564742;"https://open.spotify.com/track/46MbgBOuv601gkSsBwCZg9";"https://music.apple.com/fr/album/goin-out-of-my-head/1685152307?i=1685152309&uo=4";"https://www.deezer.com/track/2263531957"
"Wes Montgomery";"Boss guitar";"Canadian sunset";1963;"RIVERSIDE";1711564740;1711565044;"https://open.spotify.com/track/26eSp4pUQ4zq1JDo3RbuNj";"https://music.apple.com/fr/album/canadian-sunset/1444067217?i=1444067319&uo=4";
"Oscar Brown, Jr.";"Finding A New Friend";"Manha de carnaval";1965;"VERVE REISSUES";1711565044;1711565271;;;
"Yotam Silberstein";"Standards";"Stella by starlight";2024;"JOJO RECORDS";1711565269;1711565512;"https://open.spotify.com/track/5v1bLUDHEtOefIEcjXjyM6";;"https://www.deezer.com/track/2641950932"
"Sylvain Beuf";"La danse des inter-notes";"Urban mood";1999;"RDC";1711565508;1711565865;;;
"Al Jarreau";"Accentuate the positive";"Cold duck";2004;"VERVE";1711565863;1711566086;"https://open.spotify.com/track/1NedOZnGOU0FDwJNqHR5Dc";"https://music.apple.com/fr/album/cold-duck/331860955?i=331861558&uo=4";"https://www.deezer.com/track/2157474"
"Jay Leonhart";"The double cross";"Freedom jazz dance";1988;"SUNNYSIDE";1711566086;1711566465;"https://open.spotify.com/track/26QDPJbC2yAKTaVbnS6lan";"https://music.apple.com/fr/album/freedom-jazz-dance/206759195?i=206759693&uo=4";
"Eddie Harris";"Exodus to jazz / Mighty like a rose";"God Bless The Child";1961;"VEE JAY RECORDING";1711566461;1711566687;"https://open.spotify.com/track/0jKWd2IqKlB7TUC1eHEixO";"https://music.apple.com/fr/album/god-bless-the-child/565026778?i=565027440&uo=4";
"Cassandra Wilson";"Coming forth by day";"Don't explain";2015;"SONY MUSIC";1711566685;1711566957;"https://open.spotify.com/track/67ZRyYeZ8rjJgWoXUAi6OP";"https://music.apple.com/fr/album/dont-explain/956387380?i=956387381&uo=4";"https://www.deezer.com/track/93178770"
"Carmen Mc Rae";"Carmen Mc Rae sings """"Lover man"""" and other Billie Holiday classics / Vol. 8";"What a little moonlight can do";1961;"COLUMBIA";1711566954;1711567164;;;
"Yes Trio";"Spring sings";"The best is yet to come";2024;"JAZZ & PEOPLE";1711567164;1711567496;;;
"Pierre Francois Blanchard";"#puzzled";"Tempêtes";2024;"Les rivières souterraines";1711567496;1711567703;;;
"Lia Pale";"The Brahms song book";"Résonance";2019;"LOTUS";1711567701;1711567869;"https://open.spotify.com/track/5YvBQE1HdP1YZ9mvHHWRzr";;
"Bob Mintzer";"Canyon Cove";"Thaddeus";2010;"PONY CANYON";1711567869;1711568214;;"https://music.apple.com/fr/album/thaddeus/365877568?i=365877799&uo=4";"https://www.deezer.com/track/1188760272"
"Thad Jones & Mel Lewis";"Live at the Village Vanguard";"Little pixie II (live)";1967;"BLUE NOTE RECORDS";1711568212;1711568835;;;
"Rocky Cole";"Smooth & Rocky / The kid from Salt Lake City";"I can't get started";1960;"BEST VOICES TIME FORGOT";1711568833;1711569052;;;"https://www.deezer.com/track/821470962"
"Henri Salvador";"Salvador jazze!";"Barbarie";1958;"BARCLAY";1711569051;1711569218;;;"https://www.deezer.com/track/1101556"
"Ray Barretto";"Time was - time is";"Syracuse";2005;"0+MUSIC";1711569216;1711569392;"https://open.spotify.com/track/1fb8qexFuheR7cWXA7fT63";"https://music.apple.com/fr/album/syracuse/1525666030?i=1525666055&uo=4";
"Carlos Henriquez (Chef d'orchestre)";"A nuyorican tale";"Latin gemini";2023;"AUTOPRODUCTION";1711569382;1711569597;"https://open.spotify.com/track/7wsYa6JYd0gHJQ3fZB5EgQ";"https://music.apple.com/fr/album/latin-gemini/1704055562?i=1704055565&uo=4";
"Ismail Sentissi Trio";"Genoma";"Silences d'oumma";2021;"JAZZ FAMILY";1711569598;1711569868;"https://open.spotify.com/track/2Cn2pPFhWEmmFKtLSpqG4u";"https://music.apple.com/fr/album/silences-doumma/1562118848?i=1562118865&uo=4";"https://www.deezer.com/track/1330201882"
"Fats Navarro Quintet";"BD Music presents Fats Navarro";"Barry's Bop";1947;"BDMusic";1711569864;1711570087;;;
"Jamie Cullum";"Interlude";"Lovesick blues";2014;"ISLAND";1711570084;1711570269;"https://open.spotify.com/track/5mdzV1SbBn5eQw5yzdh817";"https://music.apple.com/fr/album/lovesick-blues/1445317942?i=1445318128&uo=4";"https://www.deezer.com/track/86036263"
"Peter Herbolzheimer";"Big Band Man";"Blue dervish";1973;"MPS";1711570268;1711570625;;;
"Trombone Shorty";"Backatown";"Neph";2010;"VERVE";1711570623;1711570803;"https://open.spotify.com/track/3KywmaqyvQtM4fwrRWgbBf";"https://music.apple.com/fr/album/neph/1440764815?i=1440764988&uo=4";"https://www.deezer.com/track/5974927"
"Rosemary Clooney";"Rosemary Clooney sings the music of Harold Arlen";"Get happy";1955;"CONCORD";1711570801;1711570986;;;
"Branford Marsalis";"Romare bearden revealed";"Seabreeze";2003;"ROUNDER";1711570985;1711571355;;"https://music.apple.com/fr/album/seabreeze/1442791121?i=1442791129&uo=4";"https://www.deezer.com/track/2461664"
"Codona";"Codona 2";"Que faser";1981;"ECM";1711571355;1711571781;"https://open.spotify.com/track/5Q3vK9bjGpwfGvUANQPaVz";"https://music.apple.com/fr/album/que-faser/1445887681?i=1445887947&uo=4";"https://www.deezer.com/track/2733853"
"Erik Truffaz";"Let me go (feat. Sophie hunger)";"Let Me Go ! (Feat. Sophie Hunger)";2010;"EMI";1711571779;1711571966;"https://open.spotify.com/track/65H7MKt4j2HogbA5KB5h7X";"https://music.apple.com/fr/album/let-me-go-feat-sophie-hunger/1566215899?i=1566227328&uo=4";"https://www.deezer.com/track/7261476"
"Art Blakey Quintet";"Les trésors du Jazz 1954 - Vol. 5";"Split kick";1954;"LECHANTDUMON";1711571962;1711572498;;"https://music.apple.com/fr/album/split-kick-live/724473896?i=724473999&uo=4";"https://www.deezer.com/track/11247132"
"Vincent Peirani";"Belle époque";"Temptation rag";2014;"ACT MUSIC & VISION";1711572496;1711572825;"https://open.spotify.com/track/1L18dfpHk4f8mZ7kZOHtaS";;
