"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Carla Bley";"Dinner music";"Dining alone";1977;"WATT RECORDS";1709373461;1709373733;"https://music.apple.com/fr/album/dining-alone/1443488450?i=1443488467&uo=4";"https://open.spotify.com/track/73kaLPWfhQ74Oaz24ouk3U";
"Airelle Besson";"Try !";"The sound of your voice part II";2021;"Papillon Jaune";1709373734;1709373881;;;
"Ray Bryant Trio";"Ray Bryant Trio";"Golden Earrings";1957;"PRESTIGE";1709373880;1709374170;"https://music.apple.com/fr/album/golden-earrings/568566549?i=568566563&uo=4";"https://open.spotify.com/track/7GjMSAdmOGTsyOsiN9pjO0";"https://www.deezer.com/track/61290158"
"Medeski Martin And Wood";"Let's go everywhere";"The Train Song";2008;"LITTLE MONTE";1709374169;1709374398;;;
"Airto Moreira";"Free";"So tender";1972;"CTI RECORDS";1709374399;1709374690;;;
"Bojan Z";"Tetraband / Humus";"August song";2009;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1709374688;1709375042;;"https://open.spotify.com/track/31F1xCrtZvYe7kALucFfpx";
"Dinah Washington";"Dinah jams";"I've got you under my skin";1954;"EMARCY";1709375042;1709375360;"https://music.apple.com/fr/album/ive-got-you-under-my-skin/650462628?i=650464074&uo=4";;
"GoGo Penguin";"GoGo Penguin";"Kora";2020;"Blue Note";1709375359;1709375690;"https://music.apple.com/fr/album/kora/1499870154?i=1499870350&uo=4";"https://open.spotify.com/track/37bTG3cP2dvDp7a0TCJnnh";
"Takeo Moriyama";"Spiritual jazz vol.8 / Japan : part I & II modal, esoteric & ethereal jazz from Japan 1961 - 1983";"Watarase";1981;"JAZZMAN RECORDS";1709375689;1709376087;;;"https://www.deezer.com/track/2541349411"
"Theorem Of Joy";"L'hiver";"Atoll";2021;"Déluge";1709376087;1709376446;"https://music.apple.com/fr/album/atoll/1570118195?i=1570118681&uo=4";"https://open.spotify.com/track/6KPn9BsFpsBGjuYNe4qVJE";
"Ramsey Lewis";"A complete introduction to Chess Checker Cadet";"Wade in the water";1966;"CHESS";1709376443;1709376668;"https://music.apple.com/fr/album/wade-in-the-water/1423313461?i=1423313630&uo=4";"https://open.spotify.com/track/6vH7rcUoSok4FYH6RTRIAE";
"Brandee Younger & Dezron Douglas";"Force majeure";"Never can say goodbye";2020;"INTERNATIONAL ANTHEM";1709376665;1709376809;;;
"Al Jarreau";"1965";"The masquerade is over";1965;"BAINBRID";1709376806;1709377200;;;"https://www.deezer.com/track/446109612"
"Antonio Lizana";"Vishuddha";"Mis melodías";2023;"Cristal Records";1709377200;1709377559;"https://music.apple.com/fr/album/mis-melod%C3%ADas/1708453398?i=1708453930&uo=4";"https://open.spotify.com/track/2aKTHCKXRCA6DBwrQoC6jS";"https://www.deezer.com/track/2465028205"
"Michel Camilo & Tomatito";"Spain forever";"Nuages";2016;"UNIVERSAL MUSIC FRANCE";1709377554;1709377926;"https://music.apple.com/fr/album/nuages/1443234390?i=1443235044&uo=4";;
"Bireli Lagrene";"Biréli Lagrène plays Loulou Gasté";"Ces petites choses là";2023;"DREYFUS JAZZ";1709377923;1709378199;;;
"Diana Krall";"All for you";"I'm an errand girl for rhythm";1996;"IMPULSE";1709378195;1709378368;;"https://open.spotify.com/track/0xQKptQwUejCjGlxtDdBr9";
"Harry Edison & His Orchestra";"Sweets";"K.m. blues";2005;"CLEF RECORDS";1709378366;1709378576;;;
"Tubby Hayes Big Band";"BBC jazz for moderns";"Souriya";1962;"GEARBOX RECORDS";1709378576;1709378884;;;"https://www.deezer.com/track/2452683785"
"Allan Harris";"The genius of Eddie Jefferson";"So what";2018;"RESILIENCE MUSIC";1709378882;1709379120;"https://music.apple.com/fr/album/so-what/1341191031?i=1341191050&uo=4";"https://open.spotify.com/track/1aW6nyOECyiwhBywnkixLs";"https://www.deezer.com/track/454831442"
"Miles Davis";"Tutu";"Backyard ritual";1986;"WB";1709379113;1709379400;"https://music.apple.com/fr/album/backyard-ritual/438981588?i=438981861&uo=4";"https://open.spotify.com/track/5JBrDXF0NcUFN0rYq642xs";"https://www.deezer.com/track/664214"
"Benjamin Jephta";"Born Coloured, not Born-Free";"Born coloured - not born-free (acceptance/metamorphosis)";2023;"AKOUSTIK ELEKTRIK MUSIC";1709379391;1709379638;"https://music.apple.com/fr/album/born-coloured-not-born-free-acceptance-metamorphosis/1680724426?i=1680724490&uo=4";"https://open.spotify.com/track/0XtVW6lhQCYwFXcHMKl1iO";
"Cecile McLorin Salvant";"The Window";"One step ahead";2018;"Mack Avenue";1709379638;1709379763;"https://music.apple.com/fr/album/one-step-ahead/1419855490?i=1419855951&uo=4";"https://open.spotify.com/track/2wZTxjnKdOpgPLi85ItFlr";
"Chris Hazelton";"After Dark";"The Groove Merchant";2023;"Cellar Music";1709379759;1709380121;"https://music.apple.com/fr/album/the-groove-merchant/1683191566?i=1683191805&uo=4";"https://open.spotify.com/track/4D1KfQaxCzExsnqGbXbx2x";
"Don Wilkerson";"The complete Blue Note sessions";"San antonio rose";2001;"BLUE NOTE";1709380118;1709380529;"https://music.apple.com/fr/album/san-antonio-rose/628451713?i=628451756&uo=4";"https://open.spotify.com/track/17Qp1QIbiXK0yDqBrqBBun";
"Peggy Lee";"Latin ala Lee / Olé ala Lee!";"Dance only with me";1960;"CAPITOL";1709380526;1709380672;"https://music.apple.com/fr/album/dance-only-with-me/716755287?i=716755421&uo=4";"https://open.spotify.com/track/029SL4ll0Io4g9j4EVvAHp";
"Brad Mehldau";"Highway rider";"John boy";2010;"NONESUCH";1709380670;1709380861;"https://music.apple.com/fr/album/john-boy/359077400?i=359077402&uo=4";"https://open.spotify.com/track/370LaaO3SfMMP6diizZ6MV";"https://www.deezer.com/track/5510617"
"Bill Evans";"Columbia jazz : The Bill Evans album / CD 14";"Re : Person I knew (alternate take)";1971;"COLUMBIA";1709380861;1709381297;;;
"Adi Meyerson";"I want to sing my heart out in praise of life";"Caged bird (feat. Camille Thurman)";2021;"AM RECORDS";1709381292;1709381690;"https://music.apple.com/fr/album/caged-bird-feat-camille-thurman/1575441538?i=1575441542&uo=4";;
"Dead Jazz";"Plays the music of the Grateful Dead";"China cat sunflower";2023;"JAZZ & PEOPLE";1709381688;1709382206;;;
