"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Novi Singers";"Compil./Jazz/Go right/Pologne 1963-1975";"Five four three";1974;"JAZZANOVA COMPOST RECORDS";1711360608;1711360842;;;
"Omar Sosa";"An East African Journey";"Elrababa (feat. Dafaalla Elhag Ali)";2021;"Ota Records / MDC / PIAS";1711360842;1711361090;"https://music.apple.com/fr/album/elrababa-feat-dafaalla-elhag-ali/1551661236?i=1551661439&uo=4";;
"Freddie Redd Quartet";"The music from """"The connection""""";"O.D.";1960;"BLUE NOTE";1711361087;1711361367;"https://music.apple.com/fr/album/o-d/1618715878?i=1618715885&uo=4";"https://www.deezer.com/track/12961006";
"Karin Krog";"The many faces of Karin Krog / CD 1 : The art of duo";"Where flamingos fly";2002;"Odin";1711361366;1711361645;;"https://www.deezer.com/track/588201452";"https://open.spotify.com/track/1Sxm7j3mLLW36Ges3uuVrz"
"Red Rodney";"Yard's pad";"Red Rod";1976;"SONET";1711361644;1711361981;;;
"Matt Carmichael";"Where Will the River Flow";"Firth";2021;"Porthole Music";1711361980;1711362365;"https://music.apple.com/fr/album/firth/1549218225?i=1549218233&uo=4";"https://www.deezer.com/track/1201053462";"https://open.spotify.com/track/2cLN41iBHl3zy8VroJ5zRv"
"Phil Harris Coconut Grove Orchestra";"Songs of the depression";"What have we got to lose ?";1933;;1711362361;1711362575;;;
"Simon Chivallon";"Light Blue";"Something";2021;"JAZZ & PEOPLE";1711362575;1711362801;;"https://www.deezer.com/track/1252205472";"https://open.spotify.com/track/5y76dFFJDhN1GWLDHStsib"
"Woody Shaw Quintet";"Lotus flower";"Game";1990;"ENJA";1711362796;1711363193;;;
"Laura Littardi";"Pop In Jazz";"Old man";2016;"Wagram Music";1711363190;1711363472;;;"https://open.spotify.com/track/6llZJGNek6JYptzTZDt0i5"
"Paul Desmond (Saxophone alto)";"Easy Living";"Bewitched";1966;"RCA";1711363469;1711363852;;;
"Pierre Marcus";"Following the Right Way";"Mister Chassagnite (feat. Renaud Gensane)";2020;"Jazz Family";1711363850;1711364155;;;
"Marvin Gaye";"A Tribute To The Great Nat King Cole";"Calypso blues";1965;"TAMLA MOTOWN";1711364152;1711364397;"https://music.apple.com/fr/album/calypso-blues/1443144201?i=1443144894&uo=4";"https://www.deezer.com/track/2276822";"https://open.spotify.com/track/532NRPlURL6GUcr7LgZ90L"
"Remi Panossian Trio (rp3)";"In odd we trust";"Dr. Vincent";2020;"ADD FICTION / L'AUTRE DISTRIBUTION";1711364398;1711364706;;;
"Elek Bacsik";"Blue rondo a la turk";"Willow weep for me";1962;"FONTANA";1711364703;1711364963;;"https://www.deezer.com/track/869272872";
"Andrea Motis";"Emotional dance";"Baby girl";2017;"IMPULSE";1711364960;1711365219;"https://music.apple.com/fr/album/baby-girl/1440886744?i=1440886970&uo=4";"https://www.deezer.com/track/140343521";
"Didier Lockwood";"New York rendez-vous";"Waltzy";1995;"JMS/SONY";1711365218;1711365661;"https://music.apple.com/fr/album/waltzy/1487667048?i=1487667062&uo=4";;"https://open.spotify.com/track/2wzkfd5BLktocCuw5jWmhA"
"Mathias Eick";"Ravensburg";"Parents";2018;;1711365659;1711365968;"https://music.apple.com/fr/album/parents/1440901154?i=1440901178&uo=4";;"https://open.spotify.com/track/4Sy1v8ReYaB4LQ6v0UZM9N"
"King Pleasure";"The beat generation";"Parker's mood";1954;"PRESTIGE";1711365967;1711366144;"https://music.apple.com/fr/album/parkers-mood-remastered/1488669939?i=1488669950&uo=4";"https://www.deezer.com/track/514207252";
"Emmanuel Bex";"Conversing with the melody";"Enfance";2004;"Naïve";1711366144;1711366496;"https://music.apple.com/fr/album/enfance/307199315?i=307199478&uo=4";"https://www.deezer.com/track/507998382";"https://open.spotify.com/track/2ZvzrWVKrNBWRoPCc4F9Iw"
"Bheki Mseleku";"Beauty of sunrise";"Violet flame";1997;"VERVE";1711366492;1711366915;"https://music.apple.com/fr/album/violet-flame/1443108610?i=1443108827&uo=4";;
"St Germain";"Tourist";"Rose rouge";2000;"BLUE NOTE";1711366914;1711367331;"https://music.apple.com/fr/album/rose-rouge/717406560?i=717406613&uo=4";;"https://open.spotify.com/track/1divptdjcWXvF1aflfTQnw"
"Herb Ellis";"Ellis in Wonderland";"Pogo";1956;"Verve";1711367329;1711367611;"https://music.apple.com/fr/album/pogo/1443634909?i=1443635177&uo=4";;"https://open.spotify.com/track/1pj5aeoZlIQQJYNgRMkMRs"
"Caribbean Jazz Project";"The gathering";"The gathering";2002;"CONCORD";1711367610;1711367962;;;"https://open.spotify.com/track/1W2XEdKDREq5fv7BBhkbSx"
"Irene Kral";"Better Than Anything";"Rock me to sleep";1963;"CONCORD";1711367959;1711368096;"https://music.apple.com/fr/album/rock-me-to-sleep/1435141432?i=1435141627&uo=4";;
"Andy Hay";"Many rivers";"Lost Lonnie";2019;"AUTOPRODUCTION";1711368096;1711368392;;;
"Sonny Rollins";"Sonny Rollins On Impulse !";"Hold 'Em Joe";1987;"Impulse !";1711368388;1711368713;;;
"John Pizzarelli";"Double exposure";"Diamond girl";2011;"TELARC";1711368713;1711368945;;"https://www.deezer.com/track/17752021";
"Carla Bley";"Go together";"Ad infinitum";1993;"WATT RECORDS";1711368942;1711369294;;;"https://open.spotify.com/track/5ckj3KRSPZwGmaSXH5CNwM"
"Guillermo Klein";"Los Guachos III";"Canon";2002;"Sunnyside";1711369291;1711369692;"https://music.apple.com/fr/album/canon/33991713?i=33991018&uo=4";;
"Maxine Sullivan";"Flow gently sweet rhythm";"A Brown Bird Singing";1958;"GUILDE DU JAZZ";1711369690;1711369850;;"https://www.deezer.com/track/4432815";
"Bojan Z";"Xenophonia";"Zeven";2006;"LABEL BLEU";1711369851;1711370200;;;"https://open.spotify.com/track/38oji9ErDcfO39sxV4YLFh"
