"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Benny Benack III";"Gravy waltz";"Gravy waltz (feat. Christian McBride)";2019;"RING ROAD RECORDINGS";1707997174;1707997459;;"https://music.apple.com/fr/album/gravy-waltz-feat-christian-mcbride/1460864722?i=1460865245&uo=4";
"Art Pepper Quartet";"The complete Art Pepper Alladin recordings/ Vol.3";"Holiday flight";1957;"FRESHSOUND";1707997457;1707997764;;;"https://www.deezer.com/track/122358492"
"Charlie Hunter";"Right now move";"Le Bateau ivre";2003;"RYKO";1707997763;1707998108;;;"https://www.deezer.com/track/2059189017"
"Nancy Harrow";"Wild woman don't have the blues / You never know";"On the sunny side of the street";1960;"FRESH SOUND";1707998104;1707998393;;;"https://www.deezer.com/track/1584394022"
"Toine Thys (Compositeur, Saxophone soprano)";"Tamam morning";"Memory of the trees";2021;"Igloo";1707998394;1707998702;;;
"Yusef Lateef";"Eastern sounds";"The plum blossom";1961;"PRESTIGE";1707998699;1707998996;;"https://music.apple.com/fr/album/the-plum-blossom/1506112579?i=1506112755&uo=4";
"Monica's Dream Quartet";"Arraigo";"Incertitude";2021;"AUTOPRODUCTION";1707998994;1707999247;;;
"Weather Report";"Weather report : Mr. Gone";"River people";1980;"SONY";1707999245;1707999529;;;
"The Sultan's Swing";"Matter of urgency";"Crooked urge (pt.2)";2021;"LAZY ROBOT";1707999525;1707999782;"https://open.spotify.com/track/5D7ldQKiAn7XH8mOSmTqJ4";"https://music.apple.com/fr/album/crooked-urge-pt-2/1548486154?i=1548486458&uo=4";"https://www.deezer.com/track/1216807212"
"Randy Newman";"Sail away";"Lonely at the top";1972;"REPRISE";1707999781;1707999929;;"https://music.apple.com/fr/album/lonely-at-the-top/51963348?i=51963352&uo=4";"https://www.deezer.com/track/110010696"
"De Beren Gieren";"Less is Endless";"A Funny Discovery";2020;"Sdban";1707999926;1708000322;;"https://music.apple.com/fr/album/a-funny-discovery/1537751978?i=1537751979&uo=4";"https://www.deezer.com/track/1122794982"
"Nellie Lutcher";"The Best of Nellie Lutcher";"Come and get it, honey";1950;"Capitol Jazz";1708000324;1708000491;"https://open.spotify.com/track/74UftXLUVQzY1xPWLVYrZf";;
"Evan Christopher";"Django à la créole";"Manoir de mes rêves";2009;"FREMEAUX";1708000491;1708000810;;;
"Chuck Flores";"Flores azules";"Padali";1976;"DOBRE RECORDS";1708000805;1708001138;;"https://music.apple.com/fr/album/padali/395728698?i=395728744&uo=4";
"Allan Harris";"The genius of Eddie Jefferson";"Jeannine";2018;"RESILIENCE MUSIC";1708001138;1708001392;"https://open.spotify.com/track/71H93UlRLN0xERsXEigBYM";"https://music.apple.com/fr/album/jeannine/1341191031?i=1341191747&uo=4";"https://www.deezer.com/track/454831492"
"Bobby Timmons";"This here is Bobby Timmons";"This here";1960;"RIVERSIDE";1708001389;1708001598;"https://open.spotify.com/track/0f8SuVenkSwghjIu5E0aDb";;
"Michael Wollny Trio";"Nachtfahrten";"Ellen";2015;"ACT MUSIC";1708001597;1708001812;;;
"Novi Singers";"Compil./Jazz/Go right/Pologne 1963-1975";"Five four three";1974;"JAZZANOVA COMPOST RECORDS";1708001809;1708002042;;;
"Omar Sosa";"An East African Journey";"Elrababa (feat. Dafaalla Elhag Ali)";2021;"Ota Records / MDC / PIAS";1708002043;1708002291;;"https://music.apple.com/fr/album/elrababa-feat-dafaalla-elhag-ali/1551661236?i=1551661439&uo=4";
"Freddie Redd Quartet";"The music from """"The connection""""";"O.D.";1960;"BLUE NOTE";1708002288;1708002567;;"https://music.apple.com/fr/album/o-d/1618715878?i=1618715885&uo=4";"https://www.deezer.com/track/12961006"
"Karin Krog";"The many faces of Karin Krog / CD 1 : The art of duo";"Where flamingos fly";2002;"Odin";1708002567;1708002845;"https://open.spotify.com/track/1Sxm7j3mLLW36Ges3uuVrz";;"https://www.deezer.com/track/588201452"
"Red Rodney";"Yard's pad";"Red Rod";1976;"SONET";1708002845;1708003181;;;
"Matt Carmichael";"Where Will the River Flow";"Firth";2021;"Porthole Music";1708003181;1708003565;"https://open.spotify.com/track/2cLN41iBHl3zy8VroJ5zRv";"https://music.apple.com/fr/album/firth/1549218225?i=1549218233&uo=4";"https://www.deezer.com/track/1201053462"
"Phil Harris Coconut Grove Orchestra";"Songs of the depression";"What have we got to lose ?";1933;;1708003563;1708003775;;;
"Simon Chivallon";"Light Blue";"Something";2021;"JAZZ & PEOPLE";1708003776;1708004001;"https://open.spotify.com/track/5y76dFFJDhN1GWLDHStsib";;"https://www.deezer.com/track/1252205472"
"Woody Shaw Quintet";"Lotus flower";"Game";1990;"ENJA";1708003998;1708004393;;;
"Laura Littardi";"Pop In Jazz";"Old man";2016;"Wagram Music";1708004391;1708004673;"https://open.spotify.com/track/6llZJGNek6JYptzTZDt0i5";;
"Paul Desmond (Saxophone alto)";"Easy Living";"Bewitched";1966;"RCA";1708004671;1708005052;;;
"Pierre Marcus";"Following the Right Way";"Mister Chassagnite (feat. Renaud Gensane)";2020;"Jazz Family";1708005051;1708005355;;;
"Marvin Gaye";"A Tribute To The Great Nat King Cole";"Calypso blues";1965;"TAMLA MOTOWN";1708005353;1708005597;"https://open.spotify.com/track/532NRPlURL6GUcr7LgZ90L";"https://music.apple.com/fr/album/calypso-blues/1443144201?i=1443144894&uo=4";"https://www.deezer.com/track/2276822"
"Sylvain Rifflet (Compositeur, Saxophone ténor, Percussions)";"Aux Anges";"Sven coolson";2021;"Magriff";1708005600;1708005878;;;"https://www.deezer.com/track/1594356641"
"Bobby Timmons";"Born to be blue !";"The sit-in";1963;"RIVERSIDE";1708005878;1708006132;;"https://music.apple.com/fr/album/the-sit-in/708327837?i=708328643&uo=4";
"Bobby Mcferrin";"Vocabularies";"Say ladeo";2010;"DECCA";1708006131;1708006648;"https://open.spotify.com/track/2mR0hZu9Qx8RnFesXdH30f";;"https://www.deezer.com/track/5626536"
"Rahsaan Roland Kirk";"Simmer Reduce Garnish & Serve";"Serenade to a cuckoo";1976;"WARNER BROS";1708006646;1708006862;;;
"Abdullah Ibrahim (Piano)";"Sotho blue";"Calypso minor";2010;"INTUITION";1708006861;1708007238;;;"https://www.deezer.com/track/479261872"
"Anita O Day";"Anita O'Day sings the winners";"Peanut vendor";1958;"VERVE";1708007238;1708007395;;;
"Frank Woeste";"Double you";"Sister adrenaline";2011;"World Village";1708007396;1708007651;"https://open.spotify.com/track/6LecvS0l5obtnTNY7vZayP";;
"Lalo Schifrin";"Latin jazz suite";"Martinique";1996;"WARNER";1708007651;1708008097;;;
"Oan Kim & The Dirty Jazz";"Whispers";"Whispers";;"AUTOPRODUCTION";1708008093;1708008426;;;
"Jackie McLean";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"Not so strange blues";1957;"WAGRAM MUSIC";1708008424;1708008682;;"https://music.apple.com/fr/album/not-so-strange-blues/433142378?i=433142507&uo=4";
"Esbjorn Svensson Trio";"E.S.T. Live in Hamburg 1";"The goldhearted miner";2007;"THE ACT";1708008681;1708009079;;;
"Julie London";"Feeling good";"Girl talk";1965;"LIBERTY";1708009075;1708009233;"https://open.spotify.com/track/44NGTkVsF5SmlUwNNByiqg";;
"Menagerie";"Many Worlds";"Quantum blues";2021;"Freestyle";1708009234;1708009624;"https://open.spotify.com/track/5k3TVx469DlrTiTihfy56P";"https://music.apple.com/fr/album/quantum-blues/1536746558?i=1536746565&uo=4";
"Phineas Newborn Jr";"Harlem Blues";"Little girl blue";1969;"Contemporary";1708009624;1708009991;;;
"Kurt Elling";"The gate";"Matte kudasai";2011;"UNIVERSAL";1708009991;1708010244;"https://open.spotify.com/track/3eYxUakS4FvegXg8qUo8ro";"https://music.apple.com/fr/album/matte-kudasai/1440940360?i=1440940530&uo=4";
"Brad Mehldau";"The art of the trio / Vol.1";"Nobody else but me";1996;"WB";1708010243;1708010693;;;"https://www.deezer.com/track/5620725"
"Perrine Mansuy";"Rainbow shell";"Magic mirror";2016;"LA BORIE JAZZ";1708010691;1708010924;"https://open.spotify.com/track/78dbfY3SQDcCenkTrQxVtr";"https://music.apple.com/fr/album/magic-mirror/1079206026?i=1079207532&uo=4";"https://www.deezer.com/track/118154690"
"Astrud Gilberto";"The Astrud Gilberto album";"Meditation";1965;"VERVE";1708010919;1708011075;"https://open.spotify.com/track/0OE4SZMAhKogqhgOU4XeXi";"https://music.apple.com/fr/album/meditation/1425183977?i=1425183983&uo=4";"https://www.deezer.com/track/610855652"
"Philip Catherine";"Plays Cole Porter";"Get out of town";2011;"CHALLENGE JA";1708011077;1708011437;;"https://music.apple.com/fr/album/get-out-of-town/1572648541?i=1572649010&uo=4";
"Joe Pass (Guitare)";"Virtuoso";"All the Things You Are";;"Pablo";1708011434;1708011677;"https://open.spotify.com/track/6Cicy8ygTDklsXtAYh61hW";;
"Marion Rampal";"Main blue";"Let the Wind Blow";2016;"E-MOTIVE RECORDS";1708011672;1708011936;"https://open.spotify.com/track/64BZ14REsRio2Luk8G7UF7";"https://music.apple.com/fr/album/let-the-wind-blow/1185497419?i=1185497486&uo=4";"https://www.deezer.com/track/137987617"
"The Lester Young-Teddy Wilson Quartet";"Pres and Teddy";"Love Me or Leave Me";1956;"Verve";1708011937;1708012342;;;
"Geraldine Laurent";"Around Gigi";"Mau Mau";2010;"DREYFUS JAZZ";1708012342;1708012729;"https://open.spotify.com/track/5yk1afidwaXie6RE7sHB2i";"https://music.apple.com/fr/album/mau-mau/1434562675?i=1434562688&uo=4";"https://www.deezer.com/track/141164551"
"Ray Charles";"Singular Genius : The Complete ABC Singles";"The brightest smile in town";1963;"Concord Music Group";1708012726;1708012890;;;
"Black Flower";"Magma";"O fogo";2022;"SDBAN ULTRA RECORDS";1708012891;1708013173;"https://open.spotify.com/track/5wJYIdc4P70DuqFWwQgSLZ";;
"Oscar Peterson";"Oscar Peterson plays the Jerome Kern song book";"A fine romance";1954;"VERVE";1708013172;1708013356;"https://open.spotify.com/track/6oigXjLmq6B5ULgJ13zmhn";"https://music.apple.com/fr/album/a-fine-romance/313044265?i=313044403&uo=4";
"The Invisible Session";"The invisible session";"'till the end";2006;"SCHEMA";1708013355;1708013657;"https://open.spotify.com/track/7aMZNOoaFsGlt7QsIZt673";"https://music.apple.com/fr/album/till-the-end/150491652?i=150491661&uo=4";
"Wynton Marsalis";"Marsalis standard time / Vol 1";"New Orleans";1987;"CBS";1708013656;1708013995;"https://open.spotify.com/track/2z6D5bIA9Wprdqi1B8nnVh";;
"Charlie Hunter";"Mistico";"Lady!";2007;"FANTASY";1708013990;1708014340;;;
"Blossom Dearie";"Once upon a summertime";"Doop-doo-de-doop (a doodlin song)";1958;"VERVE";1708014339;1708014473;;;
"Pierrick Menuau";"Togetherness Ensemble";"5-6";2022;"Tinker";1708014472;1708014622;;;
"Emilie Heurtevent & David Fettmann";"Lume project";"Après un rêve";2021;"KLARTHE RECORDS JAZZ";1708014624;1708014781;;;
"Terry Callier";"Time peace";"C'est la vie";1998;"VERVE";1708014778;1708015079;"https://open.spotify.com/track/45S2zhfHIr81nFSqRTbVqr";"https://music.apple.com/fr/album/cest-la-vie/1444219656?i=1444220185&uo=4";
"Vincent Peirani";"Living being";"Dream brother";2015;"ACT MUSIC & VISION";1708015073;1708015458;"https://open.spotify.com/track/1i4IWDV0OWU1EyfcmyYB58";;"https://www.deezer.com/track/92160638"
"Wynton Kelly";"Kelly Blue";"Do nothin' till you hear from me";1959;"JVC";1708015458;1708015719;;"https://music.apple.com/fr/album/do-nothin-till-you-hear-from-me/725581749?i=725581870&uo=4";"https://www.deezer.com/track/20850281"
"Natalia M King";"Bluezzin t'il dawn";"Don't explain";2016;"CHALLENGE RECORDS";1708015718;1708015980;;;
"Chick Corea";"My spanish heart";"My Spanish heart";1976;"Polydor";1708015978;1708016072;"https://open.spotify.com/track/6xE5pY14DPHdCxH3MCKsmi";"https://music.apple.com/fr/album/my-spanish-heart/1443763181?i=1443763260&uo=4";"https://www.deezer.com/track/3067577"
"Guillermo Klein";"Los Guachos III";"Bakery";2002;"Sunnyside";1708016069;1708016233;"https://open.spotify.com/track/4QIL4rVVWfRqayF6kmYbAZ";;
"Eartha Kitt";"Women in love/ Vol.1";"Jonny";1956;"WAGRAM";1708016229;1708016397;;;"https://www.deezer.com/track/73179398"
"Omer Avital";"Qantar : New York paradox";"Bushwick after dark";2020;"JAZZ & PEOPLE";1708016398;1708016787;"https://open.spotify.com/track/5DYdJ9KfOVPMWYyDRIPDXy";"https://music.apple.com/fr/album/bushwick-after-dark/1500015221?i=1500015604&uo=4";
"Lars Gullin Octet";"Lars Gullin with Chet Baker 1955-1956 / Volume 1";"Perntz";1956;"DRAGON OF SWEDEN";1708016785;1708017139;;;
"Sinne Eeg";"Dreams";"The bitter end";2017;"STUNT RECORDS";1708017139;1708017413;"https://open.spotify.com/track/6pOgyyZYVWdTNCyUT8dRDL";"https://music.apple.com/fr/album/the-bitter-end/1334380497?i=1334380498&uo=4";
"Melvin Sparks";"Jazz dance classics volume three";"Love the life you live";1971;"LUV N HAIGHT";1708017413;1708017741;;;
"BadBadNotGood";"III";"Can't leave the night";2014;"INNOVATIVE LEISURE";1708017739;1708018005;"https://open.spotify.com/track/3i24dUJKnMzsDqaFWqTGlb";"https://music.apple.com/fr/album/cant-leave-the-night/862409373?i=862409384&uo=4";
"The Delta Rhythm Boys";"Bof / Rain man";"Dry bones";1945;"CAPITOL";1708018003;1708018172;;;
"Julian Lage";"Modern lore";"General thunder";2018;"MACK AVENUE";1708018174;1708018494;"https://open.spotify.com/track/31THGPbWPIArX7m3zRxOyT";"https://music.apple.com/fr/album/general-thunder/1308388201?i=1308389724&uo=4";"https://www.deezer.com/track/425607362"
"Arturo Sandoval";"Sandoval Arturo/Hot house";"Funky cha-cha";1998;"N2K";1708018493;1708018841;"https://open.spotify.com/track/48v8K1GKtKXQsz1el865oG";"https://music.apple.com/fr/album/funky-cha-cha/13314395?i=13314299&uo=4";
"Idris Ackamoor & The Pyramids";"We Be All Africans";"Whispering tenderness";2016;"Strut";1708018841;1708019067;;"https://music.apple.com/fr/album/whispering-tenderness/1098204687?i=1098204844&uo=4";
"Harold Land Quintet";"The fox";"Mirror-mind rose";1960;"SINETONE AMR";1708019065;1708019452;;;
"Donny Mccaslin";"Fast future";"Squeeze through";2016;"Greenleaf";1708019451;1708019828;;;
"Thelma Gracen";"West coast vocalists 1953-1961";"More than you know";1955;"FREMEAUX ET ASSOCIES";1708019828;1708020053;;;
"Trilok Gurtu";"God is a drummer";"Joseph Erich";2019;"JAZZLINE";1708020054;1708020391;;;
"Marty Paich";"The Picasso of big band jazz";"Easy listnin'";1958;"CANDID";1708020390;1708020696;;;
"Hailey Tuck";"Junk";"Some other time";2018;"OKEH / SONY";1708020694;1708020949;"https://open.spotify.com/track/5wBfWlB0KSdozxHAYqAvMA";"https://music.apple.com/fr/album/some-other-time/1349223078?i=1349223082&uo=4";"https://www.deezer.com/track/484411442"
"Don Ellis";"Haiku";"Parting";1974;"MPS";1708020948;1708021323;;;
"Chip Wickham";"Shamal wind";"Barrio 71";2018;;1708021324;1708021705;"https://open.spotify.com/track/1Kqf0xTjx9aSoUPq5Yirwv";"https://music.apple.com/fr/album/barrio-71/1351339983?i=1351341221&uo=4";
"Bob Dorough";"Devil may care";"Devil may care";1955;"AFFINITY";1708021704;1708021872;;;
"Sebastien Troendle";"Boogies on the ball";"Woodywood Pecker boogie";2017;"FREMEAUX & ASSOCIES";1708021873;1708022181;"https://open.spotify.com/track/4BBwTP9CYgJ3XCQlmKA6JD";"https://music.apple.com/fr/album/woodywood-pecker-boogie/1252799079?i=1252799948&uo=4";"https://www.deezer.com/track/377212131"
"Phil Woods";"You and the night and the music";"His eyes, her eyes";1994;"VENUS";1708022181;1708022492;;;
"James Francies";"Flight";"Ain't nobody";2018;"BLUE NOTE";1708022491;1708022761;"https://open.spotify.com/track/5Qto0cJqQFy4UQTK1QcjoA";"https://music.apple.com/fr/album/aint-nobody/1434109899?i=1434110467&uo=4";"https://www.deezer.com/track/568166432"
"Hans Koller";"Relax with my horns";"Half and half";1966;"MPS";1708022761;1708023035;;"https://music.apple.com/fr/album/half-and-half/803847096?i=803847113&uo=4";"https://www.deezer.com/track/74453071"
"Aaron Parks";"Find the way";"Song for Sashou";2017;"ECM";1708023035;1708023407;"https://open.spotify.com/track/6ATyL6qh9irGhLiL5sz02n";;
"Wayne Shorter";"Native dancer";"From the lonely afternoons";1975;"CBS";1708023406;1708023590;"https://open.spotify.com/track/5hY6XaxEOuy1pF2GzYrCpA";;
"Tom Misch & Yussef Dayes";"What Kinda Music";"Kyiv";2020;"BLUE NOTE";1708023592;1708023772;;;
"Lee Morgan (Trompette)";"The rajah";"The Rajah";1998;"Blue Note";1708023771;1708024317;;;"https://www.deezer.com/track/79958908"
"Mayte Alguacil";"Trav’lin’ light";"I’ve got the world on a string";2017;"FRESH SOUND NEW TALENT";1708024317;1708024552;"https://open.spotify.com/track/6BEQG79PyaY1JjBqAzjEkU";"https://music.apple.com/fr/album/ive-got-the-world-on-a-string/1250127454?i=1250128553&uo=4";"https://www.deezer.com/track/374744011"
"Red Mitchell";"What I am";"Autumn in New York";1978;"CAPRICE";1708024553;1708024847;;;"https://www.deezer.com/track/100017370"
"Jowee Omicil";"Roots & grooves";"4 my people";2009;"BBJUISS RECORDS";1708024847;1708025071;;"https://music.apple.com/fr/album/4-my-people/428850768?i=428850773&uo=4";
"Harry Belafonte";"Jamaica / Porgy and Bess";"Oh, I got plenty of nothing";1959;"COLLECTABLE RECORDS";1708025070;1708025245;;;
"Tarek Yamani";"Peninsular";"Peninsular";2017;"Edict Records";1708025247;1708025656;"https://open.spotify.com/track/711fEQP26z5aiK60GP8li0";;
"Yusef Lateef";"The doctor is in and out";"Mushmouth";1976;"ATLANTIC";1708025656;1708026039;;;
"Sarah Lancman";"A contretemps";"Wrong or right ? (Sarah's blues) (feat. Toku)";2017;"JAZZ ELEVEN";1708026038;1708026260;;;
"Paul Chambers";"Whims of Chambers";"Omicron";1996;"Blue Note";1708026261;1708026693;"https://open.spotify.com/track/0fxNUm8BoInRXZ4yx5jiHA";;"https://www.deezer.com/track/3313516"
"Hypnotic Brass Ensemble";"Sound rhythm & form";"Oyibo";2016;"PHEELCO";1708026692;1708026986;"https://open.spotify.com/track/0wnmq8r5uz4nO8hQfOyUuh";"https://music.apple.com/fr/album/oyibo/1092309753?i=1092310818&uo=4";"https://www.deezer.com/track/120782892"
"Charlie Shavers Sextet";"The Complete Charlie Shavers with Maxine Sullivan";"Dawn on the desert (feat. Al Collins)";1957;"BETHLEHEM RECORDS";1708026987;1708027197;;;
"Eddie Daniels";"Heart of Brazil/A tribute to Egberto Gismonti";"Auto-Retrato (Self-portrait)";2018;"RESONANCE RECORDS";1708027200;1708027600;;;
"Egberto Gismonti";"Carmo";"Baião malandro";1977;"EMI";1708027599;1708027830;"https://open.spotify.com/track/3beUCqj7hnCI3HT7JQ1dp4";"https://music.apple.com/fr/album/bai%C3%A3o-malandro/1697980938?i=1697980942&uo=4";"https://www.deezer.com/track/3446906"
"Aaron Neville";"Nature boy";"Who will buy ?";2003;"VERVE";1708027828;1708028083;;;
"Erroll Garner";"Encores in hi fi";"Robbin's nest";1950;"Columbia";1708028082;1708028279;;;
"Jan Lundgren Trio";"Landscapes";"Dalvisa";2003;"SITTEL RECORDS";1708028279;1708028564;"https://open.spotify.com/track/1CFI2fgb2xhz2GAuBnP2Hh";;
"Kurt Elling";"The messenger";"It's just a thing";1996;"Blue Note";1708028563;1708028830;;;
"Tom Harrell";"Wise children";"Paz";2003;"BMG";1708028829;1708029181;"https://open.spotify.com/track/0FLAIXMBmaZqV39c4JT44U";"https://music.apple.com/fr/album/paz/298684722?i=298684725&uo=4";
"Freddie Hubbard";"Open Sesame";"Open Sesame";1988;"Blue Note";1708029183;1708029609;;;
"Sofie Sorman";"Vindarna";"Horgalåten";2018;"ABSILONE";1708029610;1708029736;"https://open.spotify.com/track/77POgJxvSHUSNjTdihasUW";"https://music.apple.com/fr/album/horgal%C3%A5ten/1364017187?i=1364017513&uo=4";"https://www.deezer.com/track/477902152"
"Buddy Terry";"Lean On Him";"Love offering";1973;"MAINSTREAM";1708029736;1708030185;"https://open.spotify.com/track/33QPuSELuG25N1pq8aAjGO";;
"Erik Truffaz";"Doni doni";"Kudu";2016;"FOUFINO PRODUCTIONS";1708030183;1708030494;"https://open.spotify.com/track/4xNdkIY2kqnWrIqsmspOt4";"https://music.apple.com/fr/album/kudu/1488841052?i=1488841717&uo=4";"https://www.deezer.com/track/823618452"
"Billie Holiday";"Songs for distingue lovers";"I wished on the moon";1957;"VERVE";1708030494;1708030697;;"https://music.apple.com/fr/album/i-wished-on-the-moon/1434137835?i=1434142581&uo=4";"https://www.deezer.com/track/548588122"
"Freddy Koella";"Undone";"Rainy day in L.A.";2010;"TOT OU TARD";1708030697;1708030847;;;
"Larry Goldings";"Big stuff";"The grinning song";1996;"WARNER BROS";1708030847;1708031161;"https://open.spotify.com/track/4pIOUUWD1wnlxb1HRaqZZq";"https://music.apple.com/fr/album/the-grinning-song/135140578?i=135139532&uo=4";
"Diggs Duke";"Because you're so wonderful";"We don't need love (But understanding)";2016;"FOLLOWING IS LEADING";1708031162;1708031304;;;
"Wayne Shorter";"Adam's Apple";"Chief crazy horse";1966;"Blue Note";1708031305;1708031740;;"https://music.apple.com/fr/album/chief-crazy-horse/714787077?i=714787311&uo=4";"https://www.deezer.com/track/4262764"
"Mammal Hands";"Shadow work";"Boreal forest";2017;"GONDWANA RECORDS";1708031737;1708032040;"https://open.spotify.com/track/6rihywZn0l3Gc3ggHrmNis";;
"Doug Carn";"Al rahman ! cry of the floridian tropic son";"Suratal ihklas";1977;"HEAVENLY";1708032041;1708032375;"https://open.spotify.com/track/1RBxv3js3cN86xx82LYWtW";;
"Dr. Lonnie Smith";"Evolution";"Afrodesia (feat. Joe Lovano)";2016;"BLUE NOTE";1708032373;1708032856;;;
"Eddie Harris";"The Electrifying Eddie Harris / Plug Me In";"Theme in search of a movie";1968;"Atlantic";1708032857;1708033100;;;
"The Stance Brothers";"Kind soul";"Roll call";2008;"RICKY TICK";1708033099;1708033331;;;
"Jim Hall";"Jim hall & Pat Metheny";"The birds and the bees";1998;"TELARC JAZZ";1708033331;1708033621;;;
"Harry Allen";"Something about Jobim";"Antigua";2015;"STUNT RECORDS";1708033617;1708033875;"https://open.spotify.com/track/6aHoa2IPzAXk2LljK9IWoz";"https://music.apple.com/fr/album/antigua/1047802876?i=1047803866&uo=4";
"Andy Bey & The Bey Sisters";"The bey andy & bey sisters";"Sister Sadie";2000;"PRESTIGE";1708033871;1708034021;;;
"Manu Katche";"Third round";"Keep on Trippin'";2010;"ECM";1708034018;1708034336;"https://open.spotify.com/track/7txAHtMd2QTYc4nrPtegI9";;
"Charles Williams";"The Meltdown";"Booger bear";1971;"BIG CHEESE R";1708034334;1708034624;"https://open.spotify.com/track/5vXFIraJnL0Gx1V3CgNet9";;
"Lizz Wright";"Grace";"What would i do without you";2017;"CONCORD MUSIC GROUP";1708034623;1708034819;"https://open.spotify.com/track/1dc3XP0kMx9GAch14nLlDW";;"https://www.deezer.com/track/404199962"
"Lee Konitz";"Lee Konitz and Warne Marsh";"Topsy";1955;"ATLANTIC";1708034815;1708035140;;"https://music.apple.com/fr/album/topsy/647370400?i=647370958&uo=4";"https://www.deezer.com/track/72760717"
"Phronesis";"The Behemoth";"OK chorale";2017;"Edition.";1708035138;1708035362;"https://open.spotify.com/track/6jcD8pYwluN00ukzTfaL84";;
