SOUNDIIZ
Bossa Rio - Saiupa
Xavier Polycarpe - Minute
The Greg Foat Group - Dark is the sun part 1 (main theme)
Michelle David & The True-Tones - If you don't try
Claude Channes - J'achète tout
Marianne Mendt - Jeder hat an andern schmäh
Guts - Hip hop after all
Tierra Whack - Chanel pit
James Blake - Friends that break your heart
Ezechiel Pailhes - Pianovado
The Mamas & The Papas - I call your name
Juniore - Le silence
Electric Light Orchestra - 1st Movement (Jumping Biz) (Quadraphonic Mix)
Raquel Andueza - Marizapalos - pour soprano théorbe et guitare baroque
Willie Wright - Nantucket island
The Quantic Soul Orchestra - San sebastian strut
Nico Gomez Et Son Orchestre Typique - Chat-vit-rot
Infernal Biguine - La sérénade du muguet
Andrew Bird - Mancey
Emma - Holidays
Alaaska - Don't rush (feat. Cocoon)
Bryony Jarman-Pinto - Leap
John Carroll Kirby - Vertigo
Astrel K - Birds in vacant lots
Kiyoko Ito - Mishiranu sekai
Mamama - Endless chill vibes
Metronomy - Everything goes my way
Sholto - Theme for Niki
Insomni Club - Les deux amis
Balthazar - Leaving Antwerp
Nectar Woode - Good vibrations
The Stance Brothers - Attraction
Jane Weaver - The axis and the seed
Devotchka - Til The End of Time
Malted Milk - I know it was your love
Hagai Shaham - Danse hongroise en sol min WoO 1 n°16 - arrangement pour violon et piano
JP Nataf - La grande ourse
Don Melody Club - Tederheid
Andrea Aaron - Lips
The Winston Brothers - Brother's strut
Robert Finley - Livin out a suitcase
Roy Brown - Mr hound dog’s in town
Field Music - Best kept garden
Mark William Lewis - Pleasure is everything
Samia Farah - Gratuit
Klaus Johann Grobe - Try
"Dekker - Tethered, wrapped around"
Marisa Anderson - The crack where the light gets in
Acantha Lang - Carry the weight
Cheryl Lynn - Got to be real (US Single Version)
Hannah Miette - Between the nows (feat. Kate Stables)
Hoazin - Sicon (radio edit)
Mounika - Don't smoke
Jimmy Smith - L'homme au bras d'or (The man with the golden arm)
Viking'S Remedy - I spend my time
Yazmin Lacey - From A Lover
Henri Salvador - Siffler en travaillant
"Nouvel Orchestre Philharmonique Du Japon - Le boulot, c'est tuant !"
The Hi Lo S - Island of desire
Dope Lemon - Give me that fire
Francoiz Breut - Ectoplasme
The High Llamas - Hoops Hooley
