SOUNDIIZ
Pavane - La Mer
Bas Jan - No more swamp
Jacqueline Taieb - Qu'est-ce que je peux faire
Pale Jay - By the lake
Quilapayun - De mille murmures - pour violon et piano
Takashi Nishioka - Man-in no ki
Jimi Hendrix - Castles made of sand
Blonde Redhead - Melody experiment
Poly Poly - Horizon
Jose James - Didn't cha know (feat. Ebban Dorsey)
Maggie Rogers - Alaska
Keyon Harrold - Beautiful day (feat. PJ Morton)
Pyjæn - Is that it?
Romano Bianchi - Honest I do
Kassa Overalls - Make my way back home
Balm - Catch me
David Byrne - Depp water
Delia Meshlir - My only child
Rikki Ililonga - Love is the only way
The Beatles - Tomorrow never knows
Ananda Shankar - The river
A S Kang - Terian gulabi buliyan
Magdalena Kozena - Cruda amarilli - pour mezzo-soprano et basse continue
Bill Ryder-Jones - I know that it’s like this (baby)
Os Tatuis - Insensatez
M0nf0rt - Tonight (feat. Emcee Agora)
Nicaragua - Breathe
Kathleen Emery - Sometimes I feel like a motherless child
"Cry Babies - Blás, blás, blás soul"
"Marc Gauvin - Mi-homme, mi-chewing-gum"
Strawberry Alarm Clock - Incense and peppermints
Les Chaussettes Noires - Peppermint twist
Bo/The Adventurers - Go down dying
Becca Mancari - I had a dream
Joel Culpepper - It's just a broken heart
Bacao Rhythm & Steel Band - Space
The Mighty Mocambos - Here we go (feat. Mocambo kidz)
Jungle - Problemz
Jay-Jay Johanson - The girl I love is gone
Laurence Vanay - Demain
Rhoda Scott - Moanin'
Big Brother & The Holding Company - Light is faster than sound
CVC - Anogo / Tarn
Black Sea Dahu - Make the seasons change
Ryuichi Sakamoto - Saru no ie
Grupo Canalon De Timbiqui - La Juana / Jeanne
Lalito Y Conjunto Colombia - Flores de Colombia
Gabi Hartmann - Maladie d'amour
The Fearless Flyers - Kauai
Van Morrison - Call me up in dreamland
Jamie Cullum - These are the days
"Alban Claudin (Compositeur, Piano) - Never ending"
Katy Kirby - Blue raspberry
Alain Bashung - Malaxe
Carolina Chocolate Drops - Peace behind the bridge
Nas - On the road again
Roforofo Jazz - From here to benin
The Meters - Africa
Thomas Laffont Group - Don't worry be happy
Les Surfs - Pour une rose
The Nat King Cole Trio - Lulubelle
Me And My Friend - Underneath your rug
Quintette A Vent De Weimar - Quintette à vent en sol min op 56 n°2 : Allegretto
"The Mamas & The Papas - Monday, monday"
Mary Roos - Blauer montag
Pat Lundi - Party music
Joe Yorke - Dreaming
Weekend Affair - Juste un rêve
Mac Demarco - 20221217 2
Steely Dan - Babylon sisters
2024 - 2024
The Polyphonic Spree - Section 46 (give me everything)
Maria Bethania - A felicidade
Ensemble Forde - Double quatuor à cordes nº1 en ré min op 65 : 3 - larghetto
"Dinah Washington - That sunday, that summer"
Curtis Mayfield - Blue monday people
Danger Mouse - Roman blue
Jean Louis Murat - Le train bleu
Rahill - Hesitations
J Dilla - Think twice (Instrumental)
Roy Hargrove - Crazy race
Ana Frango Eletrico - Insista em mim
BadBadNotGood - Gunshowers (Instrumental)
Red Hot Chili Peppers - Californication
Kadhja Bonet - Dear Gina
Gigi Masin - Tears of clown
Future Islands - Sun in the morning
Lescop - Radio
Eduardo Cruz - Radio station
Radiohead - Exit music (for a film)
Celestine Ukwu And His Philosophers National - Ilo abu chi
Fabiana Striffler - Chant of the earth
Claude Nougaro - Sensuel
Lana Del Rey - Peppers (feat. Tommy Genesis)
The Peppers - Bringing It Down
Handsome Boy Modeling School - The truth (feat. Roisin Murphy)
Feist - Gatekeeper (Full Mix)
Anne Queffelec - Six gnossiennes : N°5 modéré
Cecile McLorin Salvant - Doudou
Tabu Ley Rochereau - Mireille Mwana
Yasmin Williams - Dragonfly
The Smashing Pumpkins - Cupid de locke
Sampha - Indecision
Silvan Strauss - Shades
Fenyan - Sav (feat. J0y!)
"Funkadelic - You and your folks, me and my folks"
Amp Fiddler - You could be mine
Moodymann - Black mahogani
Dakota Staton - Summertime
Sylvia Schwartz - 6 canciones castellanas : Como quieres que adivine - pour soprano et piano
Brigitte Fontaine - Il se passe des choses
Maple Glider - Two years
Biche - Mon morceau préféré
Ibrahim Hesnawi - Enti
Fadela - Mahlali Noum (Insomnia)
Rachid Taha - Laisse-moi
Felt - Serpent shade
Falco - Der Kommissar
Abracadabra - in a photo
Cola Boyy - Kid born in space
Don Brown - Shut the door
Manu Dibango - Gombo sauce
Sabela - Africa
Delgres - Lese mwen ale
Led Zeppelin - Whole lotta love
Jeff Beck - Head for backstage pass
"Jamiroquai - Whatever it is, I just can't stop"
Louis Cole - Park your car on my face
Nusantara Beat - Layung
Mat Vezio - Marjorie Kelly
Jian Wang - Pieces en concert transcriptions pour violoncelle et quatuor a cordes : I. Prelude. Gravement
Pinkpantheress - Nineteen
Miki Hirayama - Tsukikage no nagisa
The Police - Walking On the Moon
Felbm - Memoirists
Burnier & Cartier - Mirandolina
Thierry Maillard Trio - Ces quelques notes (feat. Philippe Gaillot)
AL COHN - IMPROVISATION FOR UNACCOMPANIED SAXOPHONES
"Caetano Veloso (Compositeur, Chant) - A little more blue"
ENRIQUE VILLEGAS - ENRIQUE VILLEGAS / YESTERDAYS
LANA CANTRELL - LANA CANTRELL / GENTLE ON MY MIND
LALO SCHIFRIN - LALO SCHIFRIN / LAST OF THE INDEPENDENTS
MARIAN McPARTLAND - MARIAN McPARTLAND / A SECRET
BROOK BENTON - BROOK BENTON / BLUE MOON
THE DAVE BRUBECK QUARTET - THE DAVE BRUBECK QUARTET / KOTO SONG
Minoru Muraoka - Take five
SUE RANEY - SUE RANEY / JUST SITTIN AND A ROCKIN
STAN KENTON - Artistry in rhythm
DUKE ELLINGTON AND HIS ORCHESTRA - Artistry in rhythm
THELONIOUS MONK - Jackieing
Katia Labeque - West side story : Cha cha - arrangement pour 2 pianos et percussions
Leonard Bernstein (Compositeur) - West side story : Mambo - pour orchestre et exclamations
Sammy Davis Junior - Wichita lineman
OREGON - OREGON / THE SILENCE OF A CANDLE
ED AMES - ED AMES / SITTIN ON THE DOCK OF THE BAY
T Rex - Get it on
Dick Hyman And The Group - The dock of the bay
Mock Media - Louis won't break
Family Choice - Reggae beat goes on
Secret Night Gang - Never ever
Calibro 35 - Ambienti
Isolde Lasoen - Muse au musée
Lee Hazlewood - Dolly Parton's guitar
Dolly Parton - The bargain store
Enzo Carella - Malamore (3S Take1)
Clement Oury - La tête dans le mur
Capinera - Suonno
Go.Soul.Map. - Pushing (feat. Derane Obika)
Toro Y Moi - High living
Blondie - Heart of glass
Placebo - Balek
Laika - Essence (Isle of java)
Baloji - Gorgone (Too old) (feat.Jamila Woods) (radio edit)
Rio Mira - Adios Morena (Kaleema & Chancha Via Circuito remix)
Fai Baba - Herz
Orchestre La Tempesta - Mustalainen - arrangement pour violon et orchestre
The Righteous Brothers - You've lost that lovin' feeling
Jason Joshua - La vida es fría
Amanda Whiting - Where would we be (Chris Cracknell remix)
Lablue & Astronne - La femme du crépuscule
Flowering Inferno - Ikey's vibe
Duke Of Iron - Bambouche
Stuart Hamblen - This ole house
Alamo Race Track - Trespass
Aidan Knight - Rolodex
Tommy Guerrero - Through the mosaic
Laurence - Le musicien
Al Massrieen - El sobhiya
D Angelo - The door
Maiiah & The Angels Of Libra - I wanna go
Al Massrieen - El sobhiya
Mekanik Kantatik - Everybody's got to learn sometime
Peter Somuah - A thought of you
Warhaus - I'm not him
David Bowie - Starman
Kumisolo - Tous les jours
Skinny Pelembe - Hardly the same snake
Ennio Morricone (Chef d'orchestre) - Le grand air de la collaboration
Ohio Players - Funky worm
Atmosphere - This lonely rose (feat. Blueprint & Aesop Rock)
Trio Tekke - Electric sighs
Nadia Mcanuff - So jah seh
Munya - Nuit Blanche
Chas Jankel - 109
Human League - Love action (I believe in love)
Galt McDermot - Love knows no season
Duke Ellington - Portrait of the Lion
Paolo Conte - La ricostruzione del mocambo
Yukihiro Takahashi - Volare
Junko Hirotani - Day dreamin '
The Blaxound - La reina del baile
Gregory Isaacs - Sinner man
The Marvelettes - Don't make hurting me a habit
Dope Lemon - Home soon
Clair - Saint-Gilles-Croix-de-Vie
Parental & Figub Brazlevic - Correspondance
Roy Ayers - Searching
Lionel Hampton - Sad feeling
Eartha Kitt - I'm a funny dame
Piero Umiliani (Chef d'orchestre) - Le retour de Kriminal : Séquence n°6
Orchestre Symphonique De La Radio Bavaroise - Tes destins sont remplis (Acte I Sc 6) Le Grand Prêtre et Alceste
Tammy Wynette - Funny face
St. Vincent - Candy darling
Strongboi - unconditional (feat. Salami Rose Joe Louis)
Sunflowers - Dreaming of distant shores
Henri Salvador - Pauvre Jesus Christ
Sidan - Ar goll (bonus track)
Grateful Dead - Shakedown street
Donatella Viggiano - Napule canta e more
Camille Bazbaz - En liberté : Santi di Napoli
The Pogues - Dirty old town
Muddy Waters - Baby I done got wise
U-Roy - Gorgon wise
Thee Sacred Souls - A trade of hearts
Boogarins - San lorenzo
Jpye - Oui Non
Kinobe - Slip into something...
Yvette Michele - Summer love
Quiet Dawn - Han
Paper Tapes - Low
Charley Crockett - Downtrodden man
Crosby Stills Nash And Young - Ohio
Feqadu Amde-Mesqel - Asmarina
"Erick Cosaque - Guadeloupe, île de mes amours"
Gil Scott Heron - Home is where the hatred is
Lady - If you wanna be my man
Voyou - Deux oiseaux
Why? - Strawberries
Jaimie Branch - Simple silver surfer
Shirley Horn - Forget me
Emily Loizeau - Je suis jalouse
Doukkali - Je suis jaloux
Hung Cuong & Mai Le Huyen - Horn anh gian em (jealousy)
Drugs - Jealousy
Brian Jonestown Massacre - Mandrake handshake
Gaye Su Akyol - Bagrimizda tas
Dudu Tassa & Jonny Greenwood - Ahibak (feat. Safae Essafi)
Charles Stepney - No credit for this
Stevie Wonder - You are the sunshine of my life
Jamiroquai - Space cowboy
Medeski Martin And Wood - Just like i pictured it
Flavien Berger - D'ici là
Sirens Of Lesbos - Easy
Cat Power - Cherokee
Brad Mehldau Trio - Got me wrong
Bernard Lavilliers - Les Porteños sont fatigués
Cesaria Evora - Petit pays
Los Bitchos - Pista (fresh start)
Allah-Las - Pattern
The Dandy Warhols - Styggo
Jasual Cazz - Better before
Emma-Jean Thackray - Sun
Djeuhdjoah & Lieutenant Nicholson - Tangue à l’envie
79rs Gang - 79rs bout to blow
Baron Retif & Concepcion Perez - Italien chaussettes lin
Jorja Smith - Try me
Janelle Monae - Water slide
Zap Mama - Cache cache
Francis Lai - Hello goodbye
Young Gun Silver Fox - West side jet
Jackie De Shannon - What the world needs now is love
Brian Lopez - Looking glass
Mac Demarco - Harrison Ford escort
Holy Hive - A wind rose
Monika Kabasele - Afro blue
Lou De La Falaise - Dans la glace
Glenn Jones - A different kind of christmas carol
Sly & The Family Stone - Who in the funk do you think you are
The Sextones - This could last forever
The Two - Mo ale
Kibrom Birhane - Weleta
Slim & The Beast - Tongue Tied
Radiohead - Present tense
Ural Thomas & The Pain - Gimme some ice cream
Booker T & The Mg S - Light my fire
Blood Sweat And Tears - You've made me so very happy
Aaron Frazer - Bad news
Jesca Hoop - Sudden light
Lalo Zanelli And Ombu - Papillon
Czesare - Paris s'endort
Tony Bennett - I left my heart in San Francisco
The Hollies - The air that I breathe
Carl Emmanuel Fisbach - Libertango - arrangement pour saxophone et vibraphone
Kids Return - Orange mountains
Metronomy - Picking up for you (outtake)
Francoiz Breut - L'arbre
L'Attirail - Will bill band
Johnny Cash - The sons of Katie Elder
Meskerem Mees - Where I'm from
Konkoma - Shimmy nashi goro
Dressel Amorosi - Synthporn
Santana - Oye como va
Miguel Atwood-Ferguson - Airavata
Heeka - Useless
Chris Garneau - Lucioles
Jimmy McGriff - The worm
James Brown - I got you (I feel good)
King Sunny Ade - Mo ti mo
Vampire Weekend - Run
Cosmo Sheldrake - The fly
Michel Polnareff - La mouche
Taj Mahal - Needed time (banjo and hand clapping)
Anonymous 4 - Listen to the mocking bird
Tkay Maidza - Gone to the west (feat. Duckwrth)
Kendrick Lamar - King Kunta (Version Originale)
Keith Mansfield - Funky fanfare
George Baker - Little green bag
Mel Torme - I sent for you yesterday and here you come today
Thoma - New pathways
Guy Cabay - A m'vwèzène
Makoto Matsushita - Business man (pt. 1)
Ibrahim Hesnawi - Enti
"Kronos Quartet - Ya habibi ta'ala (my love, come quickly)"
Paul Simon - Me and Julio down by the schoolyard
Barry Louis Polisar - All I want is you
Theo Champion - Haven't you heard the news
Laurence-Anne - Polymorphe
The Ironsides - Ligurian dream
"Eartha Kitt - Smoke gets in your eyes (from """"""""Roberta"""""""")"
Meshell Ndegeocello - Better by the pound
Summer Pearl - Feel right remix (feat. Visaka)
J. Rawls - Feelings
Marcos Valle - Garra
Yves Simon - Au pays des merveilles de Juliet
Toro Y Moi - Still sound
Billy Cobham - Thinking of you
Tower Of Power - Get yo' feet back on the ground
Bev Lee Harling - Devil's on your tail
John Williams - At maxims
Ruben Fox - Django's Lullaby (feat. Samara Joy)
Claudine Longet - They long to be close to you
Keyon Harrold - Beautiful day (feat. PJ Morton)
The Oscillators - Track suit
Richard Allen - Things
"Leonard Cohen - Hey, that's no way to say goodbye"
Quantum Quantum - La rencontre
Miguel Trapaga - Sonata pour guitare acoustique : Toccata de pasquini
Lee Fields - What did I do
Malia - Death
Tame Impala - The boat I row
Mac Demarco - 20201127
Mathieu Boogaerts - Attention
Cat Stevens - Mona bone jakon
Howlin' Jaws - Mindreader
Surprise Chef - Blyth street nocturne
Daughter - To rage
Aldous Harding - Blend
Judee Sill - The vigilante
Turibio Santos - Brejeiro / E. Nazareth
Michael Jackson - I can't help it
Son Little - Blue magic
Great Area - so very
Jake Xerxes Fussell - Frolic
Féloche & The Mandolin' Orchestra - Bambino (feat. Dolche)
JJ Cale - Cajun moon
Son Of Dave - Caledonian street
L'Attirail - Lost In The Banat
Richie Havens - Here comes the sun
Shivaree - Helllo hello I'm back again
Maceo Parker - Right place wrong time
Daniel Romeo - Pali
Desert Sessions - Something you can't see
Wouf Wouf - Icare
The Beatles - Hey Jude
The Dynamites - Hey Jude
Miira - XX99
Malik Djoudi - Autrement
Marianne Faithfull - The blue millionaire
Allah Rakha Rahman - Mausam & Escape
Beirut - Arctic Forest
Feist - How come you never go there
Baxter Dury - Glows
Johannes Knecht - Die Kinder des Monsieur Mathieu (film) : Sieh auf deinem Weg - arrangement pour choeur d'enfants à 2 voix et quatuor à cordes
Monster Rally - Equinox
Stevie Wonder - Bang bang (my baby shot me down)
Kelly Finnigan - I called you back baby
Pat Kalla & Le Super Mojo - Caramel
Selman Faris - Ouvertur
The Kinks - I'm not like everybody else
The Lemon Twigs - No one holds you (Closer than the one you haven't met)
Theo Champion - She calls me darling
J.A.S. Ricci Quartette - Copacetic
Don Covay - Everything I do gonh be funky (from now on)
Bomb The Bass - Bug powder dust (la funk mob remix)
Felbm - Funicular
Ceu - Amor de antigos
Astrud Gilberto - Goodbye sadness
Clea Vincent - Bahia
Sofiane Pamart - Dear
Father John Misty - Date night
"The Eagles - Peaceful, easy feeling"
Sven Wunder - Impasto
Say She She - Norma
The Bee Gees - You should be dancing
Marabout Orkestra - Socalypso
Calypso Rose - Calypso blues
Finley Quaye - Broadcast
Skinshape - After midnight
Kcidy - L'eau la lune
Daniel Caesar - Do you like me
War - Flying machine
Chocolate Milk - Action speaks louder than words
Ferdi - Beach wear
Shirley Hurt - Problem child
Beastie Boys - Song for junior
Elli Medeiros - Toi mon toit
Gfh - Mamayeo
Kiledjian - Dlo (feat. Celia Wa)
Coco Bryce - Cantaloop
Cold Blood - Kissing My Love
The Meters - Just kissed my baby
Maple Glider - Don't kiss me
The Durutti Column - Lips that would kiss
Kate Bollinger - J'aime les filles
Eden Ahbez - Full moon
Marie Fabi - Sonatine en Sol Maj op 100 B 183 : Larghetto - arrangement pour vibraphone et piano
Creedence Clearwater Revival - Born on the bayou
John Mayall - All your love
Nas - Bridging the gap
The Wiseguys - Nil by mouth
La Feline - Va pas sur les quais de l'Adour
Vidderna - Utanför
Rachid Taha - Ya rayah
Antoine Bourachot - Apparition
House Gospel Choir - Angels (feat. Morgan) (crackazat remix)
Allysha Joy - Swallow me
Gildas Bocle - Hotel de la plage
Juliette Greco - Déshabillez-moi
Joe Cocker - You can leave your hat on
Vika & Linda - Princess tabu
Alain Goraguer - Strip-Tease - Some small chance
Glen Glenn - One cup of coffee
Yin Yin - The year of the rabbit
