SOUNDIIZ
Animal Collective - Broke Zodiac
Serpentwithfeet - Ellipsis (feat. Orion Sun)
Suzanne Ciani & Jonathan - Pinwheel
Malik Djoudi - À tes côtés (feat. Étienne Daho)
The Beach Boys - Wouldn't it be nice
Chi-Ali - In my room
Huw Marc Bennett - Golau hardd
Jessica Pratt - By hook or by crook
Astrud Gilberto - Where's the love
Quatuor Debussy - Quatuor à cordes en Sol Maj : Poco allegro e molto scherzoso
Colin Blunstone - Say you don't mind
Mounir Otai - Irreel
Kadhja Bonet - Honeycomb
Salami Rose Joe Louis - Always on my mind
Wayne Shorter - Swee-pea
Tim Buckley - Song to the siren
Ali Farka Toure - Bonde
Dina Ogon - Tomma lådor
Alain Gorageur - L'affaire Dominici
Little Janice - Since you've been
Rudy De Anda - June gloom (Smilin')
Thomas Nation - This field
Burnt Pink & Swarvy - Neuralyzer
The Rolling Stones - Shine a light
GA-20 - I ain't got you
Hortense Ellis - Midnight
Orchestre Jazz Victor - Tiger rag
Saint Etienne - Mario's cafe
Juliette Greco - Rêveuse et fragile
Céu - Mucho oro
Cosmic Analog Ensemble - Stereogrammes
My Favorite Horses - En somme
Elvis Presley - Don't be cruel
Britti - Nothing compares to you
Morricone Youth - Vakulinchuk's dream
The Wandering Hearts - About America
Sun Ra - Dreaming
Lord Narf - Ex (feat. Alexandria & Father)
Drugdealer - Theme for alessandro
Triste Janero - Walk on by
Harlem Meat Company - I'm not gonna be anybody's fool
Orchestre Symphonique De La Radio De Berlin - Tosca : E sempra lava (Acte I) Le sacristain Cavaradossi
CHRISTIAN ESCOUDÉ - Gisele
Reverend Baron - I see you runnin'
Soccer96 - Telepathic dna
Ella Fitzgerald - Alexander's ragtime band
Ezechiel Pailhes - Eclair
Jane Birkin - Ex fan des sixties
Janis Joplin - Little girl blue
Marcos Valle - Flamengo ate morrer
Antonio Carlos Jobim - Meditation
Betty Davis - Shoo-b-doop and cop him
The Sindecut & Ijeoma - Cool your head
Los Retros - Likewise
Marisa Anderson - Life and casualty
Alain Bashung - Vertige de l'amour
Trocadero Jazztet & Sisters & Emmanuel Pi Djob - Rise & shine
Roy Hargrove - I'm not so sure
S.Mos - Ain't that peculiar
Otis Redding - Hard to handle
Rumi Koyama - Watashi no inori
Takeshi Terauchi - Touryanse
Marcus King - Delilah
Charlotte Day Wilson - Money
Shay Hazan - Sunflowers (feat. Nitai Hershkovits)
DJ Harrison - Lil birdie
Beck - Tropicalia
Jose Roberto - Crioula multicolorida
Karate Boogaloo - The edge
Oan Kim & The Dirty Jazz - Tall man little horse
Palatine - Go fast
Fleet Foxes - Your protector
Daniel Villarreal - Chicali outpost
Angel Bat Dawid - We are starzz
Kourosh Yaghmaei - Reyhan
T Rex - Mambo sun
The Black Angels - Haunting at 1300 mckinley
Beak - Yatton
LCD Soundsystem - Home
Jasual Cazz - Double comète
L'Imperatrice - Me da Igual
"Meshell Ndegeocello - Vuma (feat. Thandiswa, Joel Ross)"
Lancine Kouyate/ David Neerman - Djanfa Magni
Mad Season - Long gone day
Laurent Bardainne & Tigre D’eau Douce - Globules rouges (feat Pupajim)
JaRon Marshall - Constellations
De La Soul - Ring ring ring (ha ha hey)
Dag - Do me good
The Diasonics - Take one
O'Jays - For the love of money
Poolside - Ventura Highway blues
Bryony Jarman-Pinto - Leap
Mac Demarco - Edmonton
"Keren Ann - Odessa, Odyssée (Patchworks remix)"
James Last - Inner city blues
Vika & Linda - Mama shake that thing
Amanda Whiting - .liminal
Papooz - Ok
Nick Waterhouse - Sleeping pills
Elza Soares - Mas que nada
The Winston Brothers - Brother's strut
King Gizzard & The Lizard Wizard - All is known
Radiohead - Lotus flower
Malik Djoudi - Vivant
Wax Tailor - Shining underdog (instrumental version)
Moby - We are all made of stars
"Silky Steps - Fly, goodbye (feat. Robert Linna)"
Alain Souchon - On s'aimait
Indra Rios Moore - Blue railroad train
Arkaitz Chambonnet - Suite n°2 en La Maj : Fuguette - arrangement pour guitare
Dowdelin - I like to move it (Wayné)
Iamddb - Rasta pasta (feat. Masego)
Aaron Frazer - Payback
Kendra Morris - Anywhere
Altin Gun - Kirik cam
Mork - Astral visions
Anomalie - Dribble
Voyou - Dans la maison vide
Flo Morrissey & Matthew E. White - Grease
Donna Blue - In blue
Cousin Kula - Good feelin'
Elli & Jacno - Oh la la
The Brothers - Don't stop now
Miki Hirayama - Tsukikage no nagisa
The Isley Brothers - Gold : Spill the wine
Grace Jones - Pull up to the bumper
Blakroc - Hard times
The Lemon Twigs - Haroomata
Khruangbin - A love international
Badly Drawn Boy - I was wrong
Justice - D.A.N.C.E.
Daft Punk - Daftendirekt
CHRISTIAN ESCOUDE - Saint Germain Des Près
Fred Hersch - Little song
Toots Thielemans - Windows
"Jacky Terrasson - Happy (feat. Camille Bertault, Kareen Guiock Thuram & Grégoire Maret)"
Gretchen Parlato & Lionel Loueke - If I Knew (featuring Burniss Travis & Mark Guiliana)
Steve Wilson - Can't Hide Love
Stan Getz - Redemption
Pierre Dorge & New Jungle Orchestra - To alhaji bai konte
David Sanborn (Saxophone alto) - MoniCa jane
Cassandra Wilson - Memphis
David Sanborn - Brother ray
Radka Toneff & Steve Dobrogosz - Long daddy green
Girma Beyene & Akale Wube - Tewèdjign endèhu (Ahun negèrign)
Michel Graillier - Nem um talves
The Dynamics - Miss you
Buck - Comet west
Dandara - Muri
"Jeanne-Marie Sens - Tape, tape, tape"
Jonathan Richman & The Modern Lovers - Egyptian reggae
War - The Cisco kid
Maria Chiara Argiro - Closer
Mahmoud Ahmed - Almaz men eda nèw
Aaron Frazer - Payback
Altin Gun - Kirik cam
Anomalie - Dribble
Flo Morrissey & Matthew E. White - Grease
Elli & Jacno - Oh la la
Miki Hirayama - Tsukikage no nagisa
Grace Jones - Pull up to the bumper
Rupert Cox - Gold (feat. Mohan Evans)
Brian Eno - St. Elmo's fire
Edoardo Florio Di Grazia - Chiedo scusa
Mieko Miyazaki - Variations Goldberg BWV 988 : Variation n°23 - pour koto
Akofa Akoussah - Kimumbu
Abbey Lincoln - Afro blue
Dexys Midnight Runners - Let's make this precious
Natural Lateral - Rendez-Rio
Jean Constantin - Pas tant d'chichi ponpon
Dee Edwards - Why Can't There Be Love
Thomas De Pourquery - Back from the war
The Brothers Nylon - Elevator vibes 12
Tops - Looking to remember
Biche - Discipline
John Scofield - Busted
Buffalo Springfield - For what it's worth
Ebo Taylor - Make you no mind
Martinas And His Music - Quiet village
Eden Ahbez - Full moon
The Capris - There's a moon out tonight
Findlay - Life is but a dream
Alcynoos & Parental - Forsake
NTM - La fièvre
Aldous Harding - Fever
Kings Of Convenience - Fever
Thibault Cauvin - Call me by your name : Mystery of love
Kendra Morris - If you didn't go
"Laurent Bardainne & Tigre d’eau douce - Luxe, calme et volupté"
Ray Charles - You are my sunshine
Peter Tosh - Here comes the sun
Bonnie Banane - La lune & le soleil
Alpacas Collective - Flugzeug string machine
Kaytranada - What You Need (feat. Charlotte Day Wilson)
Astrel K - Heavy is the head
The Smiths - Heaven knows I'm miserable now
The Pyramids - Midnight run
Holly Golightly And The Brokeoffs - No help coming
Potatohead People - Keepin' It kool (feat. Kendra Dias)
Beckah Amani - April
Angela Hewitt - Sonate pour piano n°30 en Mi Maj op 109 : 2. Prestissimo
"Jacques Brel - Le diable """"""""Ca va"""""""""
Willie Bobo - Evil Ways
Midnight Cassette - Playing with the devil
Reyna Tropical - Puerto Rico
Miguel Atwood-Ferguson - Halcyon
Beach Youth - Memories
Led Zeppelin - Rock and roll
La Poison - Shake it
Savana Funk - Raha (radio edit)
Konkolo Orchestra - Yese yese
Bobby Bland - 36-22-36
Toots And The Maytals - 54-46 was my number
Allah-Las - Houston
Stereolab - International colouring contest
Donna Blue - Labyrinthe
CVC - Winston
Ksenija Sidorova - Fairy Tales concerto : 1. Let us dance into the fairy tales - pour accordéon et orchestre
"Bo/La Melodie Du Bonheur - So long, farewell"
Salvatore Adamo - Yuki Ga Furu (Tombe la neige)
Saigon Soul Revival - Ai that long yeu ai
Sly5thAve - Exodus
Common - Living for the Chi-City
Daven-Keller - Cigarette
Marla Glen - Smoking joking laughing
The Chicago Symphony Orchestra - The race to the house
Mr President - Who's gonna fall
The Heptones - Book of rules
Jack Johnson - The horizon has been defeated
Project Gemini - Colours & light
Quincy Jones - Samba de uma nota so (one note samba)
Brigitte Fontaine - On n'est pas des chiens
Mina - Chihuahua
Madeleine Peyroux - Martha my dear
Martha Reeves - I promise to wait my love
John Lennon - Elvis parody (Don’t Be Cruel - Hound Dog - When I’m Over You) (The jams live & improvised)
Andrew Bird - Festivus
"Rachid Brahim Djelloul - A vava inouva - pour voix, violoncelle et harpe"
Grand Blanc - Orange
Nat King Cole - Orange colored sky
Yazmin Lacey - Legacy
Jeff Parker & The New Breed - Max Brown (Part 1)
Faye Webster - Come to Atlanta
The Leisure Society - A short weekend begins with longing
Simon & Garfunkel - Mrs. Robinson
Thee Sinseers - what's his name
Michel Legrand - Holiday for strings
Laufey - Bewitched
Gregory Alan Isakov - Saint Valentine
Bob Dylan - The man in me
Fatbabs - On a daily
Vulfpeck - The cup stacker
Ballin Jack - Never let 'em say
Cha Wa - Second line girl
Bernard Lavilliers - La Salsa
Adrien Brandeis - Alegria
Elisapie - Wolves don't live by the rule (feat. Joe Grass)
Joe Yorke - Zara
Holy Craft - Street Time
Los Bitchos - FFF
Stand High Patrol - The Big Tree
Chris Garneau - No more pirates
Peter Erskine - Saturday on the island
Calypso Rose - Rum and Coca-cola
