SOUNDIIZ
Ahmad Jamal - Boatride
Eugene Mona - Ma maman m'a dit
The Rolling Stones - Sympathy for the Devil
The Rhum Runners - Chop chop
George Delerue - Les tribulations d'un chinois en chine
Danny Brown - Hanami
Brainstory - Gift of life
Martin Frost - Sonate en ré min K 32 L 423 - arrangement pour clarinette contrebasse et piano
Betty Carter - Rock-a-bye baby
Peggy Lee - Fever
Seelenluft - Manila
DMX Krew - Ankle grinder
Habibi - Fairweather friend
Petite-Vallee - Ella
Emma Donovan & The Putbacks - Crossover
Robert Jon & The Wreck - Ballad of a broken hearted man
Julian Lage - Splendor riot
Bertrand Belin - Porto
Tribalistas - Já sei namorar
Pink Floyd - Wish you were here
Funkadelic - I'll stay
Karate Boogaloo - The early bird catches
Sirens Of Lesbos - Cobra
La Femme - Sacatela
Bonnie Banane - Franchement
Ezra Collective - Chris and Jane
Jon Lucien - Who will buy
Claude Nougaro - Le piano de mauvaise vie
Ruben Gonzalez - Siboney
Bebo And Cigala - Veinte años
Elton John - Take me to the pilot
Blitzen Trapper - Requiem
L'Imperatrice - Déjà-vue
Bada Bada - Tallinn (album edit)
Sidsel Endresen - Out here. in there.
Portishead - Mysterons
Soothsayers - Love and unity (Victor Rice dub)
Joe Yorke - Hopeless
King Gizzard & The Lizard Wizard - No body
Eagles - Hotel California
Shuggie Otis - Funky thithee
Marcus King - Mood swings
Mustang - Qu'est-ce qui se passe ?
Ben Vaughn - Too happy
Bolis Pupul - Completely half
Ty Segall - Denee
George Otsuka Quintet - Loving you
Bob Marley & The Wailers - Stir It up
Don & Francoiz - Planet caravan
L'Imperatrice - Any way (feat. Maggie Rogers)
Jones - Darkest part
Janet Jackson - My need
Kadhja Bonet - Fairweather friend
Bob James - Nautilus
Branko Galoic - Don't let me be misunderstood
Lil Queenie & The Percolators - My dawlin' New Orleans
Bernard Lavilliers - La Salsa
Orchestre Symphonique De Londres - Trumpet volontary - arrangement pour orchestre
Andrew Bird Trio - Caravan
Crystal Murray - After ten
Clair - Tout est dans la tête
Joan As Police Woman - Holiday
Hermanos Gutierrez - Las navegantes
Jess Sah Bi & Peter One - Apartheid
Charley Crockett - I wanna cry
Beyonce - Alliigator tears
New Cool Collective - Yeh Yeh
Babyshambles - I wish
Matthieu Bore - It's a good day
Bill Holman And His Orchestra - June is bustin'out all over
June Christy - It's a most unusual day
Bryony Jarman-Pinto - Moving forward (Edit)
Aziza Brahim - Thajliba
Alanis Morisette - Hand in my pocket
Stonephace - Yellow brick road
Joe Bataan - Call my name
Madone - Marine
The Animals - Memphis tennessee
Brother Jack Mcduff - Memphis in june
Iam - La saga
The Blackbyrds - Mysterious vibes
Stephen Hilton - Have a nice day
Ko Ko Mo - Personal Jesus
Led Zeppelin - D'yer mak'er
Soul Sugar - The makings of you
Vumbi Dekula - Congo yetu
Lossapardo - Leather Bellini
Tamino - Habibi
Anne Sophie Mutter - Schwanengesang D 957 : 4. Ständchen - arrangement pour violon et piano
Ella Fitzgerald - Mood indigo
Katerine - Au pays de mon premier amour
Andrea Laszlo De Simone - Vivo (radio edit)
Sharon Van Etten - The end of the world
Cocteau Twins - Pandora
Haziz - Dmaot
Antonin Appaix - Corniche kennedy
Minnie Riperton - This love i have
Isaac Hayes - Shaft strikes again
Hortense Ellis - I'm just a girl
"Cake - Perhaps, perhaps, perhaps"
Domenico Lancellotti - Um abraço no faust
Crumb - Sleep talk
Francois & The Atlas Mountains - Tourne autour
Belle And Sebastian - Electronic renaissance
Charles Kynard - Rock steady
Elza Soares - Cobra cainana (album version)
Bim Sherman - Simple life
Julian Lage - Nothing happens here
Boygenius - True blue
Schoolboy Q - Blueslides
Madlib - Interlude
Donald Byrd - Makin' It
Duke Pearson - I Don't Care Who Knows It
Sylvain Daniel - Melancholia
Carme Canela - Diana
Ambrose Akinmusire - What's new
Louis Smith - Tribute to Brownie
Sheila Jordan - Hum drum blues
Madlib - Alfred Lion interlude
Gil Melle - A lion lives here
Ludovic Ernault - Palo Alto
Johnaye Kendrick - I Will Wait Forever
Reuben Wilson - Knock on wood
Thomas Naim - Peter gunn
Us3 - I go to work
Robert Glasper - J dillalude
Manuela - Invincible
Kathy Smith - It's taking so long
The Doors - Break on through
Aretha Franklin - Hey now hey (the other side of the sky)
Karate Boogaloo - Ps emmylou
Nana Adjoa - Love and death
Ebo Taylor - Love and death
2pac - Do for love (explicit version)
"DJ Krush - Flipshot, love is life, life is love"
Dream Team - There he is
Nancy Holloway - Quand un garçon me plaît
Big Youth - Miss lou ring a ding
Hard Meat - Free wheel
Kacimi - Tu es de retard
Saint Etienne - Nothing can stop us
Jamie Lidell - What's the use ?
Bryony Jarman-Pinto - Feel those things (instrumental)
Bruno Morais - A vontade
Lena Chamamyan - Al rouzana
Alessando Alessandroni - Dialogo
Dj Day - Lovebug
Strongboi - Flame
Funkadelic - Back in our minds
Jean Roger Caussimon - Musique légère
