SOUNDIIZ
Rubba - So softly
Barbara & Ernie - My love and I
Mikey Ras Starr - Got to say Love
"Scrimshire - Love is loving (feat. Omar, XANA, Faye Houston) (Radio Edit)"
Donna Blue - Mains de l'amour
Benjamin Hulett - 9 songs of travel : Let beauty awake
Atse Tewodros Project - Baranche
A Tribe Called Quest - Oh my god
Kruder & Dorfmeister - Deep shit parts 1 & 2
Alzo & Udine - Want you love
Nino Ferrer - Si tu m'aimes encore
Meshell Ndegeocello - Love
The Sweet Enoughs - In mind
The Innocence Mission - Your saturday picture
Lo Borges - Tudo que voce podia ser
Kellee Patterson - Time to space
Johnny Montreuil - Ciao Narvalo
Giant Sand - Undiscovered country
Marion Rampal - Gare où va
Gitte & Inger - Det bil'r en dejlig dag (I can see clearly now)
Roy Richards - Another thing
Space Captain - Sycamore
Gorillaz - Dirty Harry
New Strangers - Midnight blue
"Akira Kosemura - In moonlight, op. 1"
Willie Dixon - Sittin' and cryin' the blues
Pierrot Vido - Commandeur
Vaudou Game - Koliko
Caixa Cubo - Vila Macarena
The Do - The calendar
Otis Redding - Satisfaction
B.T. Express - Do it (Til you're satisfied)
Alexandre Desplat - Visions
Harvey Sutherland - Holding pattern
Brioche - Cosmonaute
The Prisoners - Star Trek
Leonard Nimoy - Where no man has gone before
Jackie Moontan - Freak kingdom
Judson Moore - Everybody push and pull
Louis Armstrong - It Don't Mean A Thing
Andre Popp - Ballade à la rose
Stella - Je te rends mon sablier
Johnny Burnette - Lonesome train (on a lonesome track)
Wendy Walker - We've got one
Nitai Hershkovits & Daniel Dor - Gnome worthy
Julia Holter - The laugh is in the eyes
The Poets Of Rhythm - Smilin' (White you're crying)
Gil Scott-Heron - Hello sunday ! hello road !
Syd Dale - Disco-tek
Jeanne Moreau - Les voyages
Pearl & The Oysters - Loading Screen (Salami Rose Joe Louis Remix)
Smino - Spitshine
Admas - Anchi bale game
King Krab - High school tapes
Dr Hooker - Forge your own chains
Gazzara - Into the night (feat. Lily Latuheru)
Emile Naoumoff - Les heures dolentes : 5. Après-midi de dimanche - pour piano
Melissa Weikart - Easy
Dionne Warwick - Walk on by
Catchy Peril - Nico
Serge Gainsbourg - Strip-tease : Strip-tease (instrumental)
Nico - Strip-tease : Strip-tease
Nagat - Bahlam maak
Warhaus - Where the names are real
The Fabulous Three - Whitesands (part II)
Marvin Gaye - I want to come home for christmas
Marie Laforet - Et si je t'aime
Tower Of Power - Clean slate
Mick Jagger - Use me
Comic Wow - Salad days
Lil Yachty - A cold sunday
Antonio Carlos Jobim - Looks like december
Astrud Gilberto - Oba oba
Florian Weber - Word II
Tom Waits - In the neighborhood
Papanosh & Roy Nathanson - K`arallanta
Nino Rota - The godfather waltz
Elliott Smith - Waltz #2 (XO)
Roge - Vida voa
Penguin Cafe Orchestra - Sheep dip
Bill Callahan - I've made up my mind (feat. Alasdair Roberts)
Jean Louis Murat - Zibeline tang
BadBadNotGood - Sour Soul (Instrumental)
Earl Sweatshirt & The Alchemist - Free the ruler
Kadhja Bonet - It's christmas time
Daft Punk - Digital love
Kamasi Washington - Dream state (feat. Andre 3000)
Roxy Music - Avalon
Silvia - Me vas cantidad
Soul Sugar - Happy riddim
Enchantee Julia - Leitmotiv
Sade - I will be your friend
Surprise Chef - Friendship Theme
Sergio Mendes & Brasil 66 - With a little help from my friends
Love - Maybe the People Would Be the Times or Between Clark and Hilldale
Dominique A - Les chanteurs sont mes amis
Sebastien Llinares - Bagatelle pour guitare n°2
Frank Sinatra - Somethin' stupid
Karin Krog - All blues
Bibi Club - Le balcon
"Marju Kuut - Uksi, kuid vabana"
Isley Brothers - That lady (Part 1)
Woods - White Winter Melody
Ala.Ni - Cherry blossom (Moors remix)
Cisco Swank - You (feat. Ambrose Akinmusire)
Pleasurewood - Gramercy park
Solomon Burke - Presents for christmas
Sweet - Blockbuster
Etienne Daho - Ton cinoche
Molly Lewis - Porque te vas
Jeff Mailfert - Ocean Breeze
Elizabeth King - Be so glad
Aurora & El Sur Mestizo - Tio Goyo
Wim Mertens - No testament
Syreeta - She's leaving home
Alex Bleeker - Tamalpais
Klo Pelgag - Jim Morrison
Four80east - Hazy Lazy
Armand Fonty - 04 Reborn
Noa Jamir - Coming of age
Hayseed Dixie - Walk this way
The Ian Langley Group - Amazon trail (UK)
Mathieu Boogaerts - Dans une case
Sylvie Kreusch - Sweet love (Coconut)
Sault - Friends
George Duke - Foosh
Ann Young & Yuji Ohno - Speak low
Tian Niu - Deng ni zai yu zhong
Eddie Suzuki - City of refuge
Melodiesinfonie - I give you flowers
Ken Boothe - Everything I own
Lenparrot - Sable (démo)
Sage - No one sees you crying
Monster Rally - Ginger on the Wind
Secret Night Gang - Every nation
BIM (Benin International Musical) - Louange vodoun
Elza Soares - Mas que nada
The Astronauts - Chevy scarfer
Cousin Kula - The sun
Mavis Staple - You're the fool
Sidney Barnes - The ember song
Pierre Christophe - Water lilies
Hank Jones - Caravan
Bob Brookmeyer - Travelin light
Joey DeFrancesco - Kansas city
Ray Brown - Memories of you
Eubie Blake - Blues why don't you let me alone
Monty Alexander - Bluesology
Ben Paterson - Chitlins con carne
Kenny Burrell - Mule
Major Holley - Elum
Jo Jones - The walls fall
Philly Joe Jones - Sursaults
Charles Ruggiero - Bewitched
Petra Haden - When you wish upon a star
Mike Moreno - Beautiful Love
FRANK SINATRA - SPRING IS HERE
