SOUNDIIZ
Nujabes - Prayer
Mulatu Astatke - Kasalefkut-hulu
Marvin Gaye - Inner city blues (make me wanna holler)
Matumbi - Guide us jah
Fairport Convention - Autopsy
Laura Cahen - La fièvre noire
Julius Katchen - Danse hongroise nº20 en mi min pour piano a 4 mains
Carmen McRae - East of the sun
Nourished By Time - Soap party
Brian Lopez - Black Mountain
Quilt - The world is flat
Alabama 3 - Woke up this morning (Chosen one mix)
Marvin Pontiac - Arms & legs
Delgres - Assez assez
Lynn Taitt - Steppin' up
Manu Dibango - Peaceful homeland
Gil Scott-Heron - Angel dust
Izo Fitzroy - Somewhere beyond the wreckage
G Love - Smoke it (instrumental)
Waylon Jennings - The conversation
Barefoot Jerry - Hospitality song
Monokini - Tu avais raison
Marcia Griffiths - Tell me now
Charlie Parker - Milestones
Tony Bennett - I left my heart in San Francisco
Revue Blanche - 6 Poèmes de Paul Eluard : 1. Je te l'ai dit - arrangement pour soprano flûte traversière alto et harpe
Diana Ross - Love hangover
Lipphead - Midnight brain to Georgia
Alcynoos & Parental - Forsake
Rejjie Snow - Mon Amour
L - La boîte à musique
Grace Jones - Nightclubbing
Rubin Steiner & The Dictaphone - Coume couma
Little Stevie Wonder - Castles in the sand
Koop - Koop Island blues
Shawn Lee's Ping Pong Orchestra - Out of time
Chico Buarque - Sonho de um carnaval
Barbatuques - Samba lélé
"Lakou Mizik - Iko kreyòl (feat. Win butler, Régine Chassagne, Preservation Hall jazz Band & 79rs gang)"
Hollywood Studio Symphonie - Rio 2 : Batucada pagode (feat. Carlinhos Brown)
Klim Beats - Memories don't die
Francoise Hardy - Tous mes souvenirs me tuent
The Moldy Peaches - Anyone Else But You (Original Version)
"Martin Lohr - 3 Fantasiestücke op 73 : 2. Lebhaft, leicht - arrangement pour violoncelle et harpe"
Taj Mahal - Atlanta kaira
Izem - Leba
David Axelrod - The school boy
Nirvana - Plateau
James Bynum - We are in need
Le Bingo - Stratus & cumulus
Jesse Harris - The wind in the clouds (feat. Jesse Harris)
Cristina Branco - Rio de nuvens VIII
Tristan De Liege - Arum (feat. Fabiano do Nascimento)
Janelle Monae - Float (feat. Seun Kuti & Egypt 80)
The Rolling Stones - She's a rainbow
Pachyman - Dub fellowship
Abracadabra - impactor
Martha Da'Ro - Mr Fear
Haziz - Dmaot
Thom Yorke - The eraser
Malik Djoudi - Cinema
Bo/Une Histoire Vraie - Rose's theme
Omara Portuondo - La sitiera
Sarah Vaughan - The more I see you
Quatuor Ebene - Quintette à cordes n°3 en Ut Maj K 515 : 2. Menuetto - Trio
Patrick Watson - Beijing
Yves Montand - A Bicyclette
Fats Domino - Rockin' bicycle
Vulfpeck - A walk to remember
Sharon Jones - Be easy
Elza Soares - Devagar com a louça
Melody Gardot - C'est magnifique
Bonnie Prince Billy - Bananas
Reuben James - Ruby smiles
Eartha Kitt - I've got you under my skin (Born to dance)
Christy Romano - Chiquita banana
Espen Horne - Don't fall asleep (feat. Faye Houston)
Selman Faris - Ouvertur
Why Bonnie - Galveston
The Beatles - Love you to
Les Rita Mitsouko - Toi & moi & elle
Quatuor Sonic Art - Mishima (film) : Quatuor à cordes n°3 : Mishima Closing - arrangement pour 4 saxophones
The Meltdown - An open heart
Keziah Jones - Beautiful Emilie
"Jorge Ben Jor - Mas, que  nada"
Bert Jansch - Tic-tocative
Andy Shauf - Dust kids
The Rebels Of Tijuana - Et le blizzard s'estompe (radio edit)
The Harlem Gospel Travelers - Help me to understand
The Blaxound - Laszlo Kovacs
The Drifters - Summer in the city
The Deslondes - Ways & means
Le Couleur - Concorde
Hardkandy - The honed ranger
Dominique Fils-Aime - Being the same
B.T. Express - Mental Telepathy
"Tami Neilson - Baby, you're a gun"
Anja Lechner - Die Nacht - arrangement pour violoncelle et guitare
Cat Power - I don't blame you
Balthazar - Blues for Rosann
Limousine - The limousine blues (feat. Amber Burgoyne)
The Poets Of Rhythm - Ham gallery
Kolinga - Fire
Imarhan - Laouni
Mac Demarco - Horse hot wee wee water
Devendra Banhart - Pay the toll
The Supremes - House of the rising sun
Mamas Gun - Cure the Jones
Azymuth - Crazy clock
Eddy La Gooyatsh - On s'adore
Joe Armon-Jones - Mind'S Eye
Boule Noire - Kiki d'Hollywood
79.5 - So real
Aili - Toki doki
Teebs - Mirror memory
Brigitte Bardot - Ne me laisse pas l'aimer
Elia Y Elizabeth - Fue una lágrima
Justin Timberlake - Senorita
Martin Denny - Primitiva
Summer Pearl - Green Eyes
Robert Rental - Double heart
The Troggs - With a girl like you
The Lahaar - Chase scene (part 1)
Doja Cat - Paint the town red
Dionne Warwick - You're all I need to get by
Neue Grafik Ensemble - Dedicated to Marie Paule (feat. Brother Portrait)
Idil Biret - Nouvelle étude pour la méthode de Moscheles et Fétis n°1 en fa min op posth KK IIb n°3 - pour piano
Nino Ferrer - La maison près de la fontaine
Obinrin Trio - Ana Lua
Stefano Torossi - Feeling tense
Red Hot Chili Peppers - Can't stop
Wild Cherry - Don't go near the water
Gnawa Diffusion - Malika moutazajiba
Stephen Ulrich - Earthly
Natacha Atlas - Mon amie la rose
Saada Bonaire - Second face
Lynn - The letter J
Emil Amos - Interloper #1
Senyaka - Umakasa portugese
Coi Leray - Players
Al Johnson - I'm back for more
Michael Leonhart Orchestra - The Normyn suite n°1 : Anger
Leonard Cohen - Traveling light
Jeanne Moreau - Rumba des iles
Tainos De Mayari - Pa' la rumba
John Ellis Quartet - Habanera
Barney Kessel - Viva El Toro!
Frances Faye - Toreador
Chano Dominguez & Antonio Lizana - Round About Midnight
Thelonious Monk - Rhythm-a-ning
Vicente Archer - Bye Nashville
Josh Nelson - Bradbury's spirit
Frank Comstock & His Orchestra - Stella by starlight
Leonard Nimoy - Nature boy
Jack Lemmon - On the sunny side of the street
Tony Perkins (Chant) - How About You
Jihye Lee Orchestra - Relentless mind (feat. Sean Jones & Alan Ferber)
Ambrose Akinmusire - Flux Fuelings
Bria Skonberg - Bang Bang
Nina Simone - Sinnerman
Mildlife - Citations
Pink Floyd - Breathe
The Hollies - The air that I breathe
Tricky - Suffocated love
Pettson - Noa
Weval - Changed for the better
The Cool Notes - Natural energy
Michael Jackson - Rock with you
Nina Simone - Sinnerman
Magic Source - Saturn moon dive
Freedom Fry - La discothèque
Iggy Pop - Nightclubbing
M. Ward - Never had nobody like you
The Black Keys - Howlin' for you
Os Anjos - Avante juventude
Immy Owusu - Palm wine elixir
Francis Bebey - Crocodile crocodile crocodile
Elton John - Crocodile rock
Henry Mancini - Crocodile go home
Gregory Porter - Be good (lion's song)
Fishtalk - Générique
Alexandre Tharaud - Gymnopédie n°1
Souad Massi - Dessine-moi un pays
Raina Rai - Zina
Jimmy Ponder - While my guitar gently weeps
Annette Peacock - Pony
Aboukir - George's Lament
Kikagaku Moyo - Melted crystal
The Undisputed Truth - Ungena za ulimwengu (Unite the world) - Friendship train
Nina Simone - Sinnerman
Nina Simone - Sinnerman
Boldy James - Saints and sinners (feat. Cassie Jo Craig)
Joe Armon-Jones & Maxwell Owin - Ode 2 reverb
Peshay - The real thing
Marlena Shaw - Feel like makin love
Love Unlimited Orchestra - Love's theme
Tutankhamun - Kalifornia
Nicolas Michaux - Chaleur humaine
Michael Miglio - Never gonna let you go
The Brothers Nylon - Chill
Tank And The Bangas - Smoke.Netflix.Chill.
La Chatte Rouge - Ecouter fumer
Sinfonietta De Rome - Last romance
Beach House - New romance
Sebastien Tellier - Divine
Julia Jean-Baptiste - Ce matin
Clare Fischer - Morning
Minnie Riperton - Inside my love
Karin Krog - Sunny
Jordan Rakei - Bruises
Raphaela Gromes - Romance en Si bémol Maj op 22 n°3 - arrangement pour violoncelle et cordes
Peter Von Poehl - I miss my old grey skies
MC Solaar - Caroline
The Ironsides - Shades of silver
Flo Morrissey And Matthew E. White - Everybody loves the sunshine
Anti-Lilly & Phoniks - Sunshine (feat. Mariel)
Benny Sings - Rolled up (feat.Mac DeMarco)
Tapioca - Samba em kigali
Stan Getz - Desafinado
The Doors - Break on through (to the other side)
Mock Media - Modern visions
Quim Manuel O Espirito Santo - Senhor doutor
Magic Source - Speed boat to Atlantis
Tom Tom Club - Wordy rappinghood
Yo & The South - L'histoire est belle
Piero Umiliani - In the village
Kitty White - Talk me some sweet talk
Chet Baker - But not for me
Brian Lopez - Magic
Clara Rockmore - Piece en forme de habanera
Timo Maas - Help me (feat. Kelis)
Jonathan Personne - Springsteen
Theo Champion - Keep your friends alive
Jackie Wilson - (Your love keeps lifting me) higher and higher
Fuzzy Haskins - The fuz and da boog
Conner Youngblood - Los Angeles
Bjork & Rosalia - Oral
Coco Bryce - Cantaloop
Bill Withers - Kissing My Love
The Sylvers - Only one can win
Tops - Looking to remember
Feist - One Evening
Wes Montgomery - Up and at it
Lightnin' Rod - Sport
Richard Hertel - Patatras hola
LA Priest - Silent
Thibault Cauvin - Call me by your name : Mystery of love
Buena Vista Social Club - Candela
Alfredo Valdes - La mulata cubana
Ben Harper - Burn one down
Khruangbin - Rules
L'Imperatrice - Fou
Isolde Lasoen - Oh dear
Laurent Bardainne & Tigre D’eau Douce - Cabane
Nino Ferrer - La maison près de la fontaine
El Michels Affair - Unathi
Summer Pearl - Green Eyes
Jr. Thomas & The Volcanos - Lava rock
Glen Campbell - (Sittin' on) the dock of the bay
Shirley Hurt - Problem child
Becca Stevens - Regina
Pablo Pico - First steps
Gabriels - To the moon and back
Tone Of Voice Orchestra - Typecast
David Crosby - Orléans
Quartetto Italiano - Quatuor à cordes nº1 en Sol Maj K 80 : Rondo
