Gabriel Olafs - Loa (variation)
Jay-Jay Johanson - Summer night of love
Smokey Robinson - I am I am
Bb Seaton - My love (can't hide the feeling)
Rosalia - Delirio de grandeza
Pumpkin & Vin S Da Cuero - Can't stop won't stop (feat. China Moses)
Emile Londonien - Still from the East
Mayra Caridad Valdes - Roforofo fight
Parcels - Famous
Sting - Englishman in New York
Colin Lawson - Concerto en Mi bémol Maj pour clarinette et orchestre avec pianoforte : Adagio
Andre Claveau - Ukraine
Klezmorim - Minnie the moocher
Joshua Henry - Mister blue
Stephen Ulrich - If and when
Donna Blue - Cup of time
The Rolling Stones - It's all over now
Los Johnny Jets - Bajatede mi nube (get off my cloud)
Andrew Bird - Depression - Pasillo
Carmen Souza - Sous le ciel de Paris (Bonus track)
Roseaux - You can discover (feat. Melissa Laveaux)
Alela Diane - Heartless highway
Kinny And Horne - Why me
Vulfpeck - Disco Ulysses (Instrumental)
L'Entourloop - Way to be happy (feat Las Ninyas del Corro)
Izem - Sua pele
The Bongo Hop - L'autre quai
Us3 - Cantaloop 2004 (soul mix)
English Concert - The fairy queen Z 629 : Chaconne for chinese man and woman (Acte V) - pour trompette orchestre et basse continue
Harry Nilsson - One
Kcidy - Soudain une envie
Matthew Halsall - Joyful spirits of the universe
Vincent Ahehehinnou - Vevede
"Jackson 5 - Whatever you got, i want"
The Who - Who are you
Gold Panda - I am real punk
Bertrand Belin - Comment ça se danse
Belle And Sebastian - The model
Quatuor Takacs - Quatuor a cordes n°14 en re min d 810 - la jeune fille et la mort : 3 - scherzo
Caetano Veloso - Un vestido y un amor
Melody Gardot - If i tell you i love you
Sully Braq - Noyade
Jeff Buckley - Calling you
Olivia Dean - The hardest part
Bonobo - Second sun
Mounir Otai - Irreel
Kiledjian - Jalouse (feat. Macha Gharibian)
Herbie Hancock - Textures
Roxy Music - In the midnight hour
Sandra De Sa - Negra flor
The Stance Brothers - Sao Paolo
Flying Lotus - Yasuke : Between memories (feat. Niki Randa)
Noname - Beauty supply
Jean Louis Murat - Foule romaine
Danger Mouse - Two against one ( Instrumental)
Norah Jones - Sunrise
Anoushka Shankar - A perfect rain
Il Giardino Armonico - Concerto pour 4 mandolines en si min op 3 n°10 RV 580 P 148 : 1. Allegro
Dorothy Ashby - Myself when young
Stevie Wonder - If it's magic
Toots Thielemans - Salut l'artiste
Cesaria Evora - Luiza - 1993
Iron & Wine - Naked As We Came
Sainte Lucie - À vide (message vocal)
Louis Cole - Phone
Clariloops - Break the cycle
James Blake - The wilhelm scream
Charlotte Day Wilson - Take care of you (feat. Syd)
Sampha - Spirit 2.0
Timber Timbre - Skin tone
Afternoon Bike Ride - For the breakdowns
King Crimson - I talk to the wind
Air - Remember
Yin Yin - Komori Uta
Nujabes - Letter from Yokosuka
Jgrrey - When ?
Billie Holiday - You go to my head
Daniil Shtoda - O chem v tishi nochey / Oh ce que dans le silence de la nuit op 40 n°3
Blonde Redhead - Rick and Morty : for the damaged coda
Kiefer - Falling
Thundercat - Dragonball Durag
Lamont Dozier - I see you
Half Pint - If i had a hammer
Lijadu Sisters - Come on home
Manu Dibango - Coco
Aupinard - C'est tout moi
Men I Trust - Seven (album v)
Mitski - My love mine all mine
Faye Webster - Say it now
Robohands - Gabor
Berlioz - Jazz is for ordinary people
Lonnie Liston Smith - Expansions
Herbie Mann - Body Oil (LP Version)
Saturne Ea 1 - Magic fly
Junior Reid - Cross over the bridge
The Big Idea - In shot
Yocto - Orbital Alcatraz
The Drive - Jerkin
Charlie Mccoy - Boodie woogie
Cho Co Pa Co Cho Co Quin Quin - Boogie woogie
Nami Makioka - Subayado Bushi
Chu Kosaka - Music
Cecilia - Chocolat
Sven Van Hees - Flute salad
Portishead - Numb
Nina Simone - July Tree
Christoph Strehl - La Flûte enchantée : Dies' Bildnis ist bezaubernd schön (Acte I) Air de Tamino
Emilien Antile - Asu plage la
Arnaud Dolmen Quartet - Tonbé lévé
Joel Culpepper - Free (feat Tom Misch)
Mister Aul - Funky dope
Bjork - The modern things
Beck - Sissyneck
Theo Champion - Most dreams come false
Sam Vance Law - Isle of man
Orchestre De Chambre De La Radio Bavaroise - Gloria en Ré Maj RV 589 : Domine Deus - pour soprano trompette et basse continue
Herb Alpert - Cabaret
Elza Soares - Deixa isso prá lá
Bernard Lavilliers - La tendresse
Beabadoobee - the perfect pair
Sirens Of Lesbos - Run run run
Idealism & Lucid Green - Invisible
SZA - Good days
Answering Service - Call me Mr. Telephone (vocal mix)
Penguin Cafe Orchestra - Telephone and rubber band
Dom La Nena - Doux de rêver
Damien Rice - The blower's daughter
Nas - Thugz mansion (N.Y.)
DJ Shadow - Organ donor (extended overhaul)
The Tibbs - Ain't it funny
Onipa - Menua (feat. Lamisi)
Marc Gauvin - Sticky toffee pudding (remix)
Bost - Je t'aime moi non plus
Mick Harvey - New York USA
James Brown - Down and out in New York City
Lack Of Afro - For you
Eric Matthews - Festival fun
Markus Bellheim - 3 quatuors op 64 : Fragen en La Maj op 64 n°3
Neil Young & Crazy Horse - Tumblin' thru the years
Robert Le Magnifique - Deux dix treize
Mayer Hawthorne - Deeper vibration
The Jackson Five - After you leave girl
THE EVERLY BROTHERS - ALL I HAVE TO DO IS DREAM
Ambrose Akinmusire - Owl song 1
Rymden - A walk in the woods
Magnus Ostrom - All those years
Ambrose Akinmusire - Owl song 1
Jon Cleary - Port Street Blues
Erik Truffaz - Requiem pour un con - ''Le pacha''
Ramsey Lewis - Soul Mist
Chet Baker - Everything depends on you
Brad Mehldau Trio - Great day
Renaud Garcia-Fons - Breakneck speed
Mark Murphy - You go to my head
Romano/Sclavis/Texier - Seeds
Aldo Romano - A Joao
Tania Maria - Satisfaction
The Sure Fire Soul Ensemble - Passing clouds
Lou Rawls - Season of the witch
JOHN COLTRANE - AFTER THE RAIN
Michael Rault - Neither love nor money
David McCallum - The in crowd
Fredda - Viens avec moi
Andrew Bird - Faithless ghost
A08 - Sunset
Spoek Mathambo - Dinner by candlelight (sticky ribs & dirty sprite) (instrumental)
Branko Galoic - Don't let me be misunderstood
Gorillaz - The valley of the pagans (feat.Beck)
Kitty Getto - Stand up and be counted
L'Attirail - Farmhands club
Sophie Makhno - Obsessions 68
Fool's Gold - Devotion
Barton Hartshorn - I give to you
Ferdi - Romance
O'Jays - For the love of money
Cero - Cupola (e o)
Jay-Jay Johanson - Vertigo
Wax Machine - Tears from the skies
The Muppet Barbershop Quartet - Smells like teen spirit
Wouf Wouf - Icare
Wilco - Hints
Nick Cave - Red right hand
The James Hunter Six - Blisters
Curtis Harding - I won't let you down
Jorja Smith - Makes Sense
Jay-Z - Hard knock life (ghetto anthem)
Thievery Corporation - Interlude
Sebastien Tellier - Look
Inigo Montoya - 1986 (Obsimo remix)
Duo Brothers - Cream and sugar
Genesis Owusu - See ya there
Alanis Morissette - Thank U
Feu! Chatterton - Monde nouveau
Alanis Morissette - Thank U
Hupla - Dead end
Mustang - Pôle emploi / Gueule de bois
The Rhythm Slaves - Light up your life (broken mix)
Caribou - Odessa
Syl Johnson - Let's start all over again
H-Burns - Sister (feat. Kate Stables)
Monster Rally - Sister Owls
Julia Werup - Just let him know you love him
Ben Harper - Problem child
Charlotte Dos Santos - Move On
The Peppers - Bringing It Down
Eels - Trouble with dreams
Patrick Watson - Daydreamer
Angus Stone - Monsters
Beastie Boys - Ricky's theme
Marcos Valle - Mentira
La Femme - Sacate la
Juan Wauters - Milanesa al pan (feat. Zoe Gotusso)
The Ventures - Walk - Don't Run
Sanford Clark - Promise me baby
Voyou - Soleil soleil (feat. November Ultra)
Saronde - Kilamu
Guts - Ghetto in paradise
Madness - Madam operator
The Nerves - Hanging on the telephone
Flavien Berger - Castelmaure (radio edit)
Isao Tomita - Arabesque n°1
Stevie Wonder - Have A Talk With God
Eliza - Heat of the moon
Massive Attack - Karmacoma
Harry Mudie - Heavy duty dub
Rahill - Libra sun
JJ Cale - Call me the breeze
Baptiste W. Hamon - Dieu que mon cœur est lent
Yazmin Lacey - Something my heart trusts
Dave Brubeck Quartet - Coracao sensivel
Caetano Veloso - Coraçao vagabundo
Meshell Ndegeocello - Call the tune
Enchantee Julia - Cinéma (feat. Luidji)
Daft Punk - Encom part II
Little Anthony & The Imperials - Can You Imagine
Sweet Baboo - Wild imagination
Nas - If i ruled the world (imagine that)
Emahoy Tsege Mariam Gebru - The home of Beethoven
Buika - Soledad
Rufus Wainwright - Greek song
Oasis - Whatever (strings)
Etienne Daho - La baie
Aretha Franklin - Walk on by
Jack Johnson - Breakdown (Nightmares On Wax mix)
Syd Matters - Obstacles
Caterina Valente - Every time we say goodbye
Kassa Overall - La casa azul (feat. Roy Hargrove)
Prince - The greatest romance ever sold
Zuukou Mayzie - True romance
Duo Fukui-Jallu - Romance de barrio
Etran De L'Air - Alhaire
Vampire Weekend - Run
Tony Allen - Makoko
Bob Marley - Stir It up
Finley Quaye - Even after all
Yo & The South - L'histoire est belle
Nora Fischer - Hail bright Cecilia Z 328 : Wondrous machine - arrangement pour voix et guitare électrique
