SOUNDIIZ
Allysha Joy - Reset
Captain Cumbia - Buen'ice ice baby
Derrick Morgan - Hold you Jack
The Smoke - My friend Jack
Bruno Bongarcon - The last night
Citron Citron - Par un temps pareil
I Monster - The backseat of my car
Otis Redding - Try a little tenderness
Sault - Fear no one
Shani Diluka - The holy presence of Joan d'Arc - pour piano et orchestre à cordes
A Song For You - Limoux (feat. Theo Croker & Moses Yoofee)
Butcher Brown - Cusian
Papiers D'Armenies - Otan pini mia gineka
Armando Trovajoli - Coco
Henri Salvador - Tu fais partie de mon été
Clare Louise - My heart
Madrid De Los Austrias - Guapa (radio edit)
The Bongolian - Merve plays vibes
Dennis Brown - Praise without raise
The Shacks - Wind
Edith Piaf - Plus bleu que tes yeux
The Modern Jazz Quartet - Angel eyes
Shirley Bassey - Diamonds are forever
Leon Bridges - Brown skin girl
"The Poppy Family - Another year, another day"
Sreya & Cilon - Em casa (feat. Sara El Hachimi)
Haroldo Bontempo & Joao Donato - Um novo começo
Lewis OfMan - Come & gone (feat. Alaska Reid)
Miranda Joan - Circle
Royksopp - So easy
U.S. Girls - Telephone play no. 1
Slim Gaillard - Laughin in rhythm
Cesar Precio - Adopte-moi
"The High Llamas - Fly baby, fly"
Orchestre Des Pays De Savoie - Sérénade en mi min op 20 : allegro piacevole
Spooks - Things I'v Seen
Frizzy P - Blue
Meshell Ndegeocello - Love
Frunk29 - My seven-string guitar
Telepopmusik - Breathe
Pearl & The Oysters - Paraiso (Maylee Todd Remix)
Handsome Boy Modeling School - I've been thinking
Sholto - Lucid state
Tony Dola - Seul
Orchestre Poly-Rythmo De Cotonou - Min we tun so
Etta James - Stormy weather
Michel Legrand - Il était une fois la vie : Ainsi va la vie
Flow-Er - Life is a bitch
Cautious Clay - Ohio
Kurt Elling - Matte kudasai
Emile Londonien - Laziness
Bernard Lavilliers - Les aventures extraordinaires d'un billet de banque
Maria Del Mar Bonet - Leylim ley
Ziad Rahbani - Break
Air - Modular mix
Frank Ocean - Lost
Talking Heads - Girlfriend is better
Serge Gainsbourg - Le pacha : Requiem pour un c... (version instrumentale)
Les Super Shleu - Guadeloupe touristique
La Yegros - Iluminada
"Ciscero - Good to know (feat. Masego, Kp & Ambriia)"
Dave Guy - Dave wants you
The Beatles - The word
Supergrass - Mary
Fontaines D.C. - Starburster
Bernard Estardy - Le sifflet du baron
Zoufris Maracas - Le dimanche
Les Paul - Bye bye blues
Lovin' Spoonful - Butchie's tune
Peter Cat Recording Co - I deny me
Orchestre De Cleveland - Symphonie n°3 en Fa Maj op 90 : Poco allegretto / Baby alone in Babylone
Ambre - Drake and drive
Kendrick Lamar - Rich spirit
Oneness Of Juju - Poo too
Hot Chip - Started right
Iron Butterfly - Unconscious power
Juniore - En fumée
Sven Kacirek - Kayamba tuc tuc
Bjork - Gling gló
Gilberto Gil - Can't find my way home
Bibio - Marram
Panda Bear & Sonic Boom - Go on
The Smile - Zero sum
Orchestre Symphonique De Londres - Thème from Superman (thème principal)
Elizabeth - Madame superman
Elizabeth Archer & The Equators - Feel like making love
John Milk - Treat me right
Blutch - Cobalan
Blandine Staskiewicz - Agrippina HWV 6 : Pensieri voi mi tormentate (Acte II Sc 13) Air d'Agrippine
Goldsmith Jerry (Compositeur) - Alien : Main title
Don Byron - Alien
Francoise Hardy - Le martien
David Bowie - Starman
Magic Source - Space of mind
Pale Jay - Spend more time with your friends
Iamddb - Rasta pasta (feat. Masego)
Dual Tone - Reign dub
Carole King - Where you lead
Paul Skyland - Give me your love
Philippe Katerine - Sous mon bob
Donna Summer - Last dance
Allyn Ferguson - Drôles de dames (Charlie's angel)
The Offline - Les amis
Arooj Aftab - Raat ki rani
Voces8 - The seal lullaby - pour ensemble vocal et harpe
Michael Jackson - Who is it
Manuel Darquart - Del Sol (Space Ghost remix)
Andrew Bird - Atomized
K.O.G - Nowhere to pass
Kokoroko - Abusey junction
Tony Bennett - The way you look tonight
Isolde Lasoen - Capricorn avenue
George Benson - The world is a ghetto
Geto Boys - The world is a ghetto
Parental & Figub Brazlevic - Ghetto birds
Lenny Kravitz - I belong to you
Dwight Druick - Georgy porgy (disco version)
Kham Meslien - Ta confiance
Sault - Safe within your hands
Ruby Rushton - Fall from grace
Milt Jackson - Olinga
Yaron Herman (Piano) - Toxic
Creedence Clearwater Revival - Born on the bayou
Maher Beauroy - Court of miracles
Charlotte Planchou - Tin Tin Por Tin Tin
Les McCann - McCanna
Timo Lassy - The more I look at you (Feat. Jose James)
Brandee Younger & Dezron Douglas - The creator has a master plan
Jeremy Dumont Trio - Resurrection
Kadri Voorand - They don't really care about us
Charles Williams - Theme from long road
Meshell Ndegeocello - Love
Creedence Clearwater Revival - Born on the bayou
Dewolff - Black cat woman
Shirley Scott - Messie bessie
Ben Harper - With my own two hands
Jr. Thomas And The Volcanos - Get A Hold Of You
