SOUNDIIZ
Melba Moore - Mind up tonight
Waldeck - Quando (feat. Patrizia Ferrara)
Yves Montand - Bella ciao
Passion Coco - Pedacito de tela
Chinese Man - Que si !
Van Morrison - Meet me in the Indian summer
Jitwam - Opendoors
Jungle - Good at breaking hearts
Marensin - Ce soir sur la plage
Mark Guiliana - Human
Steel Pulse - Roller skates
Unessential Oils - Chameleon
Bill Callahan - Bowevil
Alain Bashung - Osez Josephine
Quatuor Zaide - Quatuor à cordes en Mi bémol Maj : 4. Allegro molto vivace
Bobby Womack - Fly me to the moon
JJ Cale - If i had a rocket
Werther - Lenda
Melba Moore - Mind up tonight
Waldeck - Quando (feat. Patrizia Ferrara)
Yves Montand - Bella ciao
Passion Coco - Pedacito de tela
Chinese Man - Que si !
Van Morrison - Meet me in the Indian summer
Jitwam - Opendoors
Jungle - Good at breaking hearts
Marensin - Ce soir sur la plage
Mark Guiliana - Human
Steel Pulse - Roller skates
Unessential Oils - Chameleon
Bill Callahan - Bowevil
Alain Bashung - Osez Josephine
Quatuor Zaide - Quatuor à cordes en Mi bémol Maj : 4. Allegro molto vivace
Bobby Womack - Fly me to the moon
JJ Cale - If i had a rocket
Werther - Lenda
Ken Thorne - Bossa nova restaurant
Ken Thorne - Bossa nova restaurant
Jeanne Moreau - La vie de cocagne
The Divine Comedy - Your daddy's car
Melody's Echo Chamber - I follow you
Yann Kornowicz - A view on Ayasofya
Seafood Sam - Brownskin cinnamon
Marvin Gaye - Woman of the world
Toots And The Maytals - Man of the world
Khan Jamal - Children of the third world
David Byrne & Yo La Tengo - Who has seen the wind ?
Nora Fischer - Hail bright Cecilia Z 328 : Wondrous machine - arrangement pour voix et guitare électrique
Glass Beams - Black sand
Rachid Taha - Tékitoi ?
The Who - Who are you ?
Karate Boogaloo - Alighting lullaby
James Blake - Loading
Melanie De Biasio - Your freedom is the end of me
Fabiano Do Nascimento & Sam Gendel - Cores
Pierre Barouh - Ce n'est que de l'eau
Caetano Veloso - Os passistas
Bo/Rio 2 - Rio 2 : Spider invite (feat. Uakti and Barbatuques)
Little Simz - X
Jessica Pratt - Life is
Vincent Gallo - I Wrote this song for the girl Paris Hilton
Billie Holiday - Mandy is two
M. Ward - I'm a fool to want you
John Henry Crawford - 2 Temas populares cubanos : 1. Cancion de cuna - arrangement pour violoncelle et guitare acoustique
African Fiesta - Guantanamera
Kenya Vaun - Overrated
Nu Genea - Marechia (feat. Celia Kameni) (radio edit)
Kiefer - Doomed
Metronomy - Corinne
Marine Girls - Don't come back
John Lee Hooker - Five long years (with Joe Cocker)
Robohands - Driven
Jr Pie - Moirage de couleurs (feat Madeleen)
Weyes Blood - Used to be
Elizabeth King - Be so glad
Booker T & The Mg'S - Day tripper
Ken Boothe - Freedom street
Buddy Knox - Party doll (mono)
Stonewall Jackson - Not my kind of people
Ella Fitzgerald - Imagination
Elly Ameling - La diva de l'empire - pour soprano et piano
Joe Hisaishi - Mother
Diane Birch - Jukebox Johnny
Young Gun Silver Fox - Simple imagination
Imagination - Just an illusion
Sammy Massamba - Birika
Afrobeat Makers - Ikeja roads
Céu - Mucho oro
"Varnish La Piscine - Shopping, Amaury Lefèvre"
Y La Bamba - Libre
Cal Tjader & Carmen Mc Rae - Speak low
Doris Day - Dream a little dream of me
Orchestre De Chambre De Paris - Pelléas et Mélisande op 80 : La fileuse - suite pour orchestre
Inger Nordvik - Echo
Stereolab - Cybele's reverie
Rasco - Layla
Yin Yin - Tam Tam
Tommy McCook - Ride my donkey
Jimmie Rodgers - In the jailhouse now n°2
Andy Shauf - Long throw
Bryony Jarman-Pinto - Water come
Bobbi Humphrey - Blacks and blues
Delight - Is it too late ?
Steely Dan - Hey nineteen
Yosta - Morning haze
Le Couleur - Au 44e étage... invisible touch
Ennio Morricone - Beat N.3
Bill Monroe And His Bluegrass Boys - My savior's train
Sallie Ford And The Sound Outside - This crew
Tanika Charles - Tell me something
The Ironsides - Violet vanished
Portishead - Glory box (Edit)
Luidji - Joueur 1 (feat. Tuerie)
Orchestre Baroque Du Collegium Vocale Gent - Messe en si min BWV 232 : Credo in unum Deum (Choeur)
David Grusin - Whew
Elliott Smith - No name #3
Chico Buarque - Funeral de um lavrador
Baden Powell - Berimbau
Dino Brandao - Progress
Tyler The Creator - Earfquake
Apollo Brown - Heart of glass
Nina Simone - Turning point
Weekend Affair - Le virage
Grace Jones - Pull up to the bumper
Mokhtar - Disco Chamo
Altin Gun - Kirik cam
Arcade Fire - Unconditional II (race and religion)
Peter Gabriel - Moribund the burgermeister
Domenique Dumont - People on sunday
Gil Scott Heron - Me and the devil
Flavien Berger - Sapon
Moodymann - Hold it down
Marvin Gaye - Is that enough
Osunlade - Poh's devotion
Bjork - Like someone in love
Melissa Laveaux - Lè ma monte chwal mwen
Les Vikings D Haiti - Choc Vikings
Matata - I feel funky
The Excitements - Tell me where I stand
Baxter Dury - Almond milk
Los Bitchos - The link is about to die
Theo Lawrence - Everyday ends in why
Johnny Cash - Ring of fire
Frank Rabeyrolles - Blind
Hector Gachan - Untitled '91
Warpaint - Whiteout
Prince - The ballad of Dorothy Parker
BadBadNotGood - Gunshowers (Instrumental)
Derrick Morgan - Lover boy
Willie Dixon - I ain't superstitious
Julien Gasc - Luke Howard
SONNY ROLLINS - SONNY ROLLINS / THE NIGHT HAS A THOUSAND EYES
Josiah Soren - Low vibrations (feat. Rhonnie O'neal & Audiadasound)
Blood Sweat & Tears - Without her
Floor Van Zutphen - Sweet memories
Babyshambles - There she goes
Tony Dola - L'italien
Stefan Archer - Fuzz_lLogic
Leoni Leoni - Leo's Jazz
Rikki Ililonga - Love is the only way
The Strokes - Last nite
Cosmic Analog Ensemble - Stereogrammes
Blue Boy - Remember me (soulstice mix)
Young Divines - Ain't that sharp
Del Shannon - Cut and come again
Orchestre National De Lyon - Avant les clartés de l'aurore : 4. Avant les clartés de l'aurore
SiR - Ignorant (feat. Ty Dolla $ign)
Nancy Holloway - Aie je veux vivre
Sault - Friends
Surprise Chef - Friendship Theme
Baris Manco - Yine yol göründü gurbete
Andre Christovam - Genuíno pedaço do cristo
The Soap Opera - Golden springs S.A.S.
"Mikael Mani - Katie, not klara"
Michael Franks - St. Elmo's fire
Nate Evans - The look on your face
Eugene McDaniels - Lovin' man
De Phase - Night drive (feat. Dood) (instrumental)
Tara King Th  - L' enquette
Blood Sweat & Tears - Without her
Joey Gilmore - Someody done took my baby and gone
Kit Sebastian - Mantra moderne
Cola - Bitter melon
Lemuria - All I've Got to Give
Alain Bellaiche - Sea fluorescent
Curtis Mayfield - We the people who are darker than blue
Gruff Rhys - Peace signs
Chaton Laveur - Nuit
Catpack - Midnight (Instrumental)
Brittany Howard - Baby
Declan Mac Kenna - Honest test
Violet Indigo - Come thru
Klara Kristin - La nuit n'en finit plus
Paco De Lucia - Entre dos aguas
Amy Winehouse - Me & Mr Jones
Skalpel - Long Distance Call
Baxter Dury - Slumlord
Yael Naim - New soul
Feist - Hiding out in the open
Bo/Jour De Fete - Jour de fête : Chanson des forains
Celia Cruz - Fiesta de navidad
Louis Chedid - Ce soir c'est noël
Papooz - Don't you think it'd be nice ?
Dire Straits - Water Of Love
Jorge Ben - Fio maravilha
Bruno Berle - Te amar eterno
Erykah Badu - Certainly
Sylvia Striplin - You can't turn me away
The Lewis Express - Clap Your Hands
Mister Modo And Ugly Mac Beer - Clapin
David Walters - Gimme love (feat. K.O.G)
Kassav - Love and ka dance
Mork - Astral visions
Nancy Sinatra - Bang bang (my baby shot me down)
Immaterial Possession - See through stares
Vanishing Twin - Telescope
Paul Desmond - Take ten
Johnny Hartman - The day the world stopped turning
Flight Of The Conchords - Foux du Fafa
Rosalia De Souza - Luiza manequim
Da Lata - Beija Flor
Portishead - Mysterons
The Undisputed Truth - You make your own heaven and hell right here on earth
Summer Pearl - Green Eyes
Allen Toussaint - St James Infirmary
Alain Bashung - Vertige de l'amour
Passion Theatre - Vacation day
Nu Guinea - Ddoje Facce
Kai Alce - Late night submersion (feat. Byron the aquarius)
Nina Simone - See-Line woman
Rozi Plain - Best team
Khruangbin - Three from two
Boubacar Traore - Mali twist
Childish Gambino - This is America
Baroto - Blossom
Donny Hathaway - The ghetto
Hortense Ellis - Woman of the ghetto
Vin Gordon - Red blood
Mildlife - Sunrise
Terrain Vague - Contact
Vladimir Ashkenazy - Prélude pour piano en ut dièse min op 3 n°2
Bill Withers - Lean on me
Faith No More - Easy
Thee Sinseers - It s such a shame
The Ironsides - Changing light
Andrea Laszlo De Simone - Immensità
Righteous Brothers - Unchained melody
Janis Joplin - Cry baby
Veronique Sanson - Les délices d'hollywood
Medeski Martin And Wood - Bubblehouse
Emma-Jean Thackray - Golden green
Roge - Existe uma voz
Cousin Kula - Good feelin'
Erika De Casier - Ice
Shay Hazan - Shimo kitazawa
Perilymph - Les yeux
Irvine Weldon - Sinbad : Music is the key
The Doors - The ghost song (bonus track)
Fela Kuti - Yellow fever (Edit)
Tony Allen - Ebun
Kokoroko - We give thanks
DJ Harrison - IGY
Stevie Wonder - Master blaster (Jammin')
Billy Cobham - Crosswind
ZZ Top - Nasty dogs and funky kings
The Dandy Warhols - I'd like to help you with your problem
The Liminanas & Laurent Garnier - Au début c'était le début (feat. Bertrand Belin)
Baron Retif & Concepcion Perez - On fait comment
Emanuel Harrold - Mr. Brew (Instrumental)
Oan Kim & The Dirty Jazz - Slow redux
Rosalia - Beso (feat. Rauw Alejandro)
"Laurent Bardainne & Tigre D’eau Douce - Luxe, calme et volupté"
Isabelle Aubret - Vous qui passez sans me voir
Cochemea - Al-Mutasim
Harry Belafonte - John Henry
Hawaiian Pistoleros - Mystery train
Weather Report - Birdland
Betty Harris - Mean man
The Salmon - Enough is enough
Jonathan Wilson - Platform
La Ritirata - Quatuor à cordes n°2 en La Maj : Menuet - pour deux violons alto et violoncelle
Moriarty - La Habanera
Kay Starr - It's a good day
Benjamin Clementine - Nemesis (radio edit)
Lorna Bennett - Chapel of love
Peter Herbolzheimer - These boots are made for walking
Ry Cooder & Corridos Famosos - Wooly Bully
Jess Sah Bi & Peter One - African chant
Alain Souchon - Le zèbre
Sosa Mercedes - Que he sacado con quererte
Guillaume Juhel - Place des fêtes
Laufey - While you were sleeping
Rebecka Tornqvist & Johan Lindstrom - From here (feat. M.Ward)
Mocky - You can' t rush the funk
Earth Wind & Fire - Help somebody
Groupe Minzoto Ya Zai¨re - Mfuur ma
Renaud Garcia Fons - Aljamaido
Sophia Charai - Mêle ta langue
Michael Franti - Speaking of tongues
Elvis Costello And The Roots - Stick out your tongue
Janko Nilovic - Push push
The Beatles - Back in the U.S.S.R.
Gilbert Becaud - Nathalie
Regis Pasquier - Valse-scherzo en Ut Maj op 34
Aretha Franklin - God Bless The Child
Fruit Distro Collective - Love says I am everything
Project Gemini - After the dawn
The Who - Happy Jack
Les Lionceaux - Mon obsession me poursuit
Céu - Arrastarte - Ei
Exploding Pig - Bob Marley had a shooting range
My Brightest Diamond - Feeling good
Bryony Jarman Pinto - Saffron yellow
The Zombies - She's not there (stereo version)
The Ventures - Walk don't run
Aysay - Sen Kimsin
