SOUNDIIZ
Magic Malik - Voleo
Cartola - Verde que te quero rosa
Claude Nougaro - L'amour sorcier
Cristobal Tapia De Veer - The white lotus : Let's fun !
Scott Walker - The seventh seal
Tessa Rose Jackson - Wild geese
Chilly Gonzales - Knight Moves
"Outkast - So fresh, so clean"
Erykah Badu & The Alchemist - Next to you
Christian Scott Atunde Adjuah - The emancipation procrastination
Peki Momes - Uzak
Marc-Antoine Perrio - Mon cœur (feat. Élise Preys)
Maria Joao Pires - Scènes d'enfants op 15 : Traümerei
Roberta Flack - Will you still love me tomorrow
The Flaming Lips - Waitin' for a superman
Orchestre Symphonique De Londres - Thème from Superman (thème principal)
David Bowie - The superman
Arthur H - Super héros de l'instant zéro
Dry Cleaning - I need you
Arooj Aftab - Last night
Jon Hendricks - Quiet nights (corcovado)
Ensemble Vienne-Berlin - Sonata for flute and piano
Chet Baker - Easy living
Lana Del Rey & Father John Misty - Buddy's rendez-vous
Emile Londonien - Silhouettes
Thundercat - I wish I didn't waste your time
Bonnie Banane - Flash
Sister Irene Oconnor - Keshukaran
Felbm - Memoirists
Nico Play - Besame Mucho
Shafiq Husayn - On our way home
Tour-Maubourg - L'hiver
Les Chevatim - Hafokh ba
Natacha - Papa pa la
Ralph Thamar - Fè van
Melody's Echo Chamber - Unclouded
Melody's Echo Chamber - Flowers turn into gold
Goldfrapp - Utopia
Clara Kimera & Helen Island - Lovetune
"Destiny's Child - No, no, no (part 1)"
Baroto - Coast groove
Le Couleur - Oiseaux sauvages
Mark Williamson - I need you
Dale Hawkins - L.A. Memphis Tyler Texas
John Mayall - Hideaway
Led Zeppelin - Misty mountain hop
The Barr Brothers - She doesn't sleep with the covers on
Gabriel Jacoby - Dirty south baby
D'Angelo - The door
Gaspard Night - Force fields
"Joao Gilberto - Brigas, nunca mais"
Shirley Horn - Who am I ?
Anne Sophie Von Otter - Ariodante : Qui d'amor nel suo linguaggio (Acte I Sc 5) Arioso d'Ariodante
Meimuna - C'est demain que je meurs
Leon Vynehall - Inside the deku tree
Mj Cole - Sincere (re-cue¿d)
keiyaA - Think about it what u think ?
Papa Levi - My god my king
Monster Rally - Lone Rd
Peace De Resistance - You are absurd
Lou Reed - Ooohhh baby
Waylon Jennings - I've always been crazy
Mariachi Miguel Dias - Guadalajara
Tommy Guerrero - Another brother gone
Kat Pereira - Où est ma maison
Shaggy - It wasn't me
Shudder To Think - I want someone badly
Initials MB - Growly owl
Al-Qasar - Bissaha tlaqayna (feat. Mariam Hamrouni)
Gros Coeur - Euphorie
Resavoir & Matt Gold - Tomorrow
Bill Withers - Use me
Jorge Ben - Xica da silva
Mariana Froes - Figa de Guiné
Thomas Naim - Manic depression
Bon Iver - S P E Y S I D E
Sabrina Bellaouel - Body
Tricky - Cross to bear
JB Dunckel - Key games (version for string quintet)
Emilie Simon - Opium
A Tribe Called Quest - The hop
"The Quantic Soul Orchestra - Take your time, change your mind"
Max Cilla - Crépuscule tropical
Anthony Joseph And The Spasm Band - Cutlass
Kojey Radical - Hustle (feat. Kojey Radical)
Bad Bunny - Lo que le pasó a Hawaii
Bacao Rhythm And Steel Band - P.i.m.p
Jungle Jack & Jeanjass - Dyonysos
Forever Pavot - Postcard
The Black Keys - Tighten up
El Michels Affair - C.R.E.A.M
Wu Tang Clan - C.r.e.a.m.
The Charmels - As long as I've got you
The Rolling Stones - Fool to cry
Kifu Mitsuhashi - Asadoya yunta
The Peanuts - Ohara bushi
Bobby Oroza - Alone again
Cesar Precio - Solitude mon amour
The L.A. Four - Softly as in a morning sunrise
Anoushka Shankar - Traces of you (feat Norah Jones)
Jessica Pratt - By hook or by crook
We Five - You were on my mind
Mosquito Hawks - Some Kinda Blues
Ojiaji - Be like a cloud
Balthazar - Powerless
Laraw - Sorry
Ours Samplus - Ceramic
Jamiroquai - Emergency on planet Earth
Inna De Yard - Truth & rights
Nicolas Genest - Guédé houssou
Tortoise - A title comes
Voyou - Enfin
Morcheeba - Part of the process
Haim Isaacs - Jericho
Camille Berthollet - Amicalement votre (The persuaders)
Jesse Green - Nice and slow
Way Dynamic - Ibiza
Mavis Staples - Satisfied mind
Tunng - Drifting memory station
Shakira - Acróstico
Roberta Flack - Ain't no mountain high enough
Noraya - Mon essentiel
