SOUNDIIZ
Fabiano Do Nascimento - Forro Brasil (Feat. Airto Moreira)
Cat Stevens - Can't keep it in
The Waxidermist - Enter the dojo (feat. Starrlight)
Lady Wray - You're gonna win
Herbie Hancock - Watermelon man
Philippe Katerine - La Banane
Benny Sings - Passionfruit
Whitney - FTA
Andreas Ottensamer - Romance sans paroles en La Maj op 62 n°6 - arrangement pour clarinette et piano
Air - People in the city
Quincy Jones - Summer in the city
Peter Von Poehl - Side by Side (Instrumental Edit)
Bertrand Belin - Rembobine
Taeko Ohnuki - Nani mo iranai
The Slits - I heard it through the grapevin
La Strana Societa - Pop corn
Bar Italia - Fundraiser
The Viceroys - Rise in the strength of Jah
Apollo Brown - The warning
Frank Sinatra - That old black magic
"Henri Salvador - Le soleil, ton visage et la mer"
Danny Elfman - Le final 2
Lou Reed - Halloween parade
Rockwell - Somebody's Watching Me
Pascal Schumacher Quartet - Elmarno
Salami Rose Joe Louis - Arm fell asleep
Prosper - Larguer les amarres
El Dragon Criollo - Ponte a trabajar
Moondog - Santa Fe
The Walker Brothers - Summertime
The Doors - Roadhouse blues
Miles Kane - Love Is Cruel
Maxime Delpierre - Echoes of sun (calypso mood)
Hardkandy - My head is high (feat. Phoebe Freya)
Kcidy - Sujet sensible
65daysofstatic - Protostar
Billie Eilish - When I was older
The Velvet Underground - Sunday morning
Tresa Leigh - I remember
Modha - River (feat. Abase & Fanni Zahar)
Margot Et Max - Monte la musique
D Train - You're the one for me
Los Diablos Rojos - Malambo
Santana - Oye como va
Postman - Parusy
Afternoon Bike Ride - Beautiful & treacherous
Charlie Musselwhite - Christo redemptor
T-Bone Walker - Please come back to me
Mangabey - On en était là (feat. Ppj)
Cinephonic - Refuge
Nina Simone - My Baby Just Cares For Me
Billy Gardener - I got some
Rufus Thomas - Itch and scratch (Part 1)
Jimi Tenor & Cold Diamond & Mink - Venus of barsoon
Canari - Rangi hotel
Joe Yorke - Crazy love (feat. Solo Banton)
Sessa - Que lado você dorme ?
Lavinia Meijer - 2 danses L 103 : Danse profane - pour harpe et orchestre à cordes
Sam Cooke - A Change Is Gonna Come
Say She She - Under the sun
Klim Beats - Oranges
Magugu & Le Motel - Blend
Sir Was - Wish I could stay
Kyle Dixon - Stranger things
Sylvie Vartan - Deprime
The Intruders - I'll always love my mama (Part I)
Salsoul Orchestra - Ooh I love it (love break)
Unessential Oils - Distrust The Magician
Sirens Of Lesbos - How many miles
Benny Sings - Beat 2 (feat. Oddisee)
Glue 70 - All I can send
The Brothers Nylon - Ol' reliable
Terri Lyne Carrington & Christie Dashiell - Boom Chick
Black Roots - Stuck pon waff
Stevie Wonder - Living for the city
Don Sebesky - Guru-vin'
La Femme - Le chemin
Magi Merlin - Pop Pop Pop
Ala.Ni - Ton Amour
Ezechiel Pailhes - Body woogie
Ala.Ni - Ton Amour
The Cure - Lullaby
Roberto Alagna - Dammi un amore selvaggio e ribelle (Acte I) air de radu (I zingari)
Odeia - Levatillu stu cappeddu
Blundetto - Count Duke
Me & My Friends - Volons vers la lune
Bryan Ferry - Shame shame shame
"Shirley And Company - Shame, shame, shame"
Le Commandant Couche-Tot - Metropolis
E.B. The Younger - On An Island
Pokey Lafarge - Yo-yo
E.B. The Younger - On An Island
Hot 8 Brass Band - Fight Song (radio edit)
Erik Wedin - My step brother's marriage
Jacques Brel - Au suivant
Marcia Griffiths - Melody life
Yasmine Hamdan - Shadia
Mocky - Lights of the city
Timber Timbre - Velvet gloves & spit
Mag & The Suspects - Erection
New Strangers - Midnight blue
Martha Argerich - Casse noisette : Suite nº1 op 71a arrangement pour 2 pianos : Danse de la fee dragee
Emuhes - Toi
Chaka Khan - Sign O The Times
Miramar - Incertidumbre
Ennio Morricone - Affresco con bambino
Bo/Robin And The 7 Hoods - Mister booze
Son Little - The river
The Noise-Makers - Querilla
Malcolm Braff - Crimson waves
Bjork - It's oh so quiet
Joe Dassin - Vive moi
Marina P & The Co-Operators - Bike ride back home
Ballake Sissoko/Vincent Segal - Future
Robert Plant - Chevrolet
Peter Von Poehl - Carrier pigeon
Fruit Bats - You're too weird
Eumir Deodato - Tempinho bom
Louis Armstrong - I'm beginning to see the light
Chocolate Milk - Girl callin'
Setenta - Madame Shingaling
Daniela Koch - Cantabile et presto : Presto
Salif Keita - Cherie
Grater Flip - Marry me  (Feat. Babx & Poni Hoax's Nicolas Ker et Alice Lewis)
Neil Young - Heart of gold
Nico - Strip tease
Baron Retif & Concepcion Perez - L'œil insulaire
Combo Belge - Batumambe
"Asaf Avidan - I don't know when, I don't know how, I don't know why"
Doja Cat - Woman
Myth Syzer - Météo (feat. Oklou)
Fatbabs - Paradise
Syl Johnson - Soul heaven
Kendra Morris - Back with me
Lossapardo - Leather Bellini
Julia Holter - Don't make me over
Marie Jaëll (Compositeur) - Dans un rêve : 3. Allegro moderato
39 Femmes - Debout les femmes (39 Femmes)
Buffalo Springfield - Rock & roll woman
Tinariwen - Amalouna (feat. Noura Mint Seymali & Stephen O'Malley)
Stefan Patry - Light my fire
Donna Blue - On the cusp of love
Djeuhdjoah Et Lieutenant Nicholson - Cupidon
Cha Wa - My people
Al Green - Standing In The Rain
Chet Baker - Tune up
CEDAR WALTON - Ebony
ELSIE BIANCHI - ELSIE BIANCHI / FLY ME TO THE MOON
Kenny Burrell - Everydays
JACKIE PARIS - Jenny
Dexter Gordon - The shadow of your smile
IRENE KRAL - Here I go again
JOE CASTRO - For Carl
ALEXANDRIA LOREZ - Show me
ROLAND KIRK - Lovellevelliloqui
Cheo Feliciano - El raton
 - El palo
DORIS DAY - Mood indigo
DUKE ELLINGTON - Elos
Shirley Bassey (Voix) - My love has two faces
MILT JACKSON AND STRINGS - MILT JACKSON / COME TO ME
D'Angelo - Really love
Junip - The ghost of Tom Joad
Lauryn Hill - To zion
Khruangbin - Mr. white
Blood Orange - Vivid light
Asta Hiroki - Entropy
Indigo De Souza - Be like the water
Munjebel - Timpani
Erika De Casier - Miss
A. G. Cook - Heartache
Saya Gray - Shell ( of a man )
Soul Sugar - Sun Goddess
Lea Sen - Lvl 6 - Video games
Soyuz - Krok
Low Roar - Breathe in
Chip Wickham - The road less travelled
Matthew E. White - Signature move
