SOUNDIIZ
Thomas Mayeras - Bluegaloo
Leon Thomas - L-o-V-e
Iogi - We can be friends
Toots Thielemans - Visao
Bebel Gilberto - Desafinado
Michael Head & The Red Elastic Band - Pretty child
Blur - My terracotta heart
Ugo Orlandi - Concerto en la min op 144 : Largo - pour mandoline et orchestre a plectre
Féloche & The Mandolin' Orchestra - Mes petites amoureuses
The Dead South - Keep on the sunny side
Judee Sill - Crayon angels
The Greg Foat Group - Dark is the sun part 1 (main theme)
Marie Queenie Lyons - Fever
Robin McKelle - Walk on by
Doja Cat - Paint the town red
Hlmnsra - Mind at ease
Lianne La Havas - Night school
Camille - Sous le sable
Air - African velvet
Boy-Nze Na Maqueens - I'smodeni
Paul Simon - Gumboots
Eddie Chacon - Holy hell
Jimi Prasad Orchestra - Garden walk
Chet Baker - How deep is the ocean?
Robin Mansanti - L'étang
William Tyler - Alpine star
Tracy Chapman - Talkin' bout a revolution
The Teskey Brothers - Oceans of emotions
Otis Redding - Stand By Me
"Alban Claudin (Compositeur, Piano) - Never ending"
Ibrahim Ferrer - Que Bueno Baila usted
Digable Planets - The may 4th movement starring doodlebug
Erobique - Acquamarina
Scott Walker - Butterfly
Louis Chedid - Hold up
Woo - Glip glop
Death And Vanilla - Transparent things
Sebastien Tellier - Roche
Solange - I decided (produit par The Neptunes)
Charles Wright Ant The Watts 103rd Street Rhythm Band - Spreadin' honey
Elton John - Grey seal
Immy Owusu - Sunsum dware
Lala & Ce - Fallait dire non
Lucho Gavilanes - La danza del mono
The Zombies - What more can i do
The Lemon Twigs - Everything harmony
Alabaster DePlume - Who is a fool
Blue Lake - Fur
Tennessie Ernie Ford - Sixteen Tons
Derya Yildirim & Graham Mushnik - Ilgaz
Leonard Cohen - Dance me to the end of love
Dominique A - L'adversité
Whatitdo Archive Group - Astral-desia
The Electric Prunes - Holy are you
Frank Ocean - Thinkin bout you
Joe Yorke & The Co-Operators - No good for me
Nico Motte - B.B.D.C
Dorothy Ashby - Dust
Julien Daian Quintet - Trop c'est trop
Pira Pora - Mi nina
Tilman Hoppstock - 5 préludes : Prélude n°5 en Ré Maj -  pour guitare acoustique
The Smiths - Ask
Girl Ray - Up
Daft Punk - Get Lucky (Radio Edit)
Surprise Chef - Money music
Yussef Dayes - Womans touch (feat. Jamilah Barry)
Bebe - Tenta me entender
Ned Doheny - Get It Up For Love
Bon Voyage Organisation - Les pêcheurs
Xavier Plumas - Autre lieu
Jonnine - I put a little thing in your pocket
Tori - Eco
Stan Getz - O Grande Amor
Tim Buckley - Phantasmagoria in two
Jeff Buckley - Last goodbye
Lavinia Meijer - 2 danses L 103 : Danse profane - pour harpe et orchestre à cordes
Curtis Mayfield - You're so good to me
Keyon Harrold - Pictures
Fruit Distro Collective - Balance in all things
Julien Baer - Drole de situation
The Rolling Stones - Live with me
BB King - Calypso jazz
Public Enemy - Give it up
Bob Marley - Waiting in vain
