SOUNDIIZ
Michael Hurley - Indian chiefs and hula girls
Duke Ellington - It don't mean a thing (if it ain't got that swing)
Nino Ferrer - Les yeux de Laurence
Andrew Hale - L.A. Noire : Noire Clarinet
Joni Mitchell - If i had a heart
Cleo Sol - There will be no crying
Avishai Cohen - Seven seas
Star Feminine Band - Women rights
Bob Dylan - Rainy day women #12 & 35
Moondog - Chaconne en Sol Maj - pour quatuor à cordes et percussions
Kings Of Convenience - Angel
Autour De Lucie - Chanson sans issue (ne vois-tu pas)
Salami Rose Joe Louis - Inside
Teddy Lasry - Raising Sun On Bali
Phoenix - Fences
Michael Jackson - The girl is mine
Tim Maia - Meu país
Aldorande - Sweet spot
Tuerie - Bruno
Bruno Chabert - The sound the space
Super Besse - Omut
Depeche Mode - Everything Counts
Elli & Jacno - Roulette russe
Johnny Horton - Lover's rock
Angelique - Cry
Thee Sinseers & Joey Quinones - Give it up you fool
Curtis Harding - I'm with you
Elmer Bernstein - Love with the Proper Stranger : Main title
Ray Charles - Georgia on my mind
Eliana Glass - Good friends call me E
Mandarina - Les Sables Mouvants
Gilberto Gil - Palco
"Hermeto Pascoal - Suite Norte, Sul, Leste, Oeste"
Ian Anderson - The little flower girl
Caroline Polachek - Sunset
Mylene Farmer - California [Radio Edit]
Tour-Maubourg - La péruvienne
The Pharcyde - Somethin' that means somethin'
Stacey Kent - Under paris skies
"Blind Bake And His Royal Victorian Hotel Calypso O - Love, love alone"
The Skatalites - El Pussy Ska
Merl Saunders - Scarborough street fair
Donnie Fritts - Sumpin' funky going on
Robert Finley - Make me feel alright
King Gizzard & The Lizard Wizard - Deadstick
Janis Martin - Barefoot baby
Chet Atkins - Blue Ocean echo
Mac Demarco - Rooster
Meril Wubslin - Grands espaces
Bjork - Bachelorette
Amon Tobin - Keepin' it steel (the anvil track)
Quiet Village - Keep on rolling
Adrian Quesada - El Leon (Feat. Rudy De Anda)
Funkadelic - Music for my mother
Cochemea - Curandera
Emma-Jean Thackray - Weirdo
Rachel Kitchlew - Leopard slug
Beck - Everybody's gotta learn sometimes
Celia Wa - Huey
Marvin Gaye - What's going on
Tom Scott & The L.A. Express - Sneakin' in the back
Ben Harper - Like a king
Eels - Fresh feeling
Chip Wickham - Outside
Greentea Peng - Whatcha mean
Beatrice Melissa - Game
Rosalia - Llylm
Meridian Brothers - Cumbia del Pichaman (Son of a preacher man)
Why? - Strawberries
Mocky - Just a little lovin’ (Peanut Butter Wolf remix) (feat. The Koreatown Oddity)
El Michels Affair - Clean the line
Roy Ayers Ubiquity - The black five
Pages - The sailor's song
"Jamiroquai - If I like it, I do it"
Carlos Dafe - Escorpiao
Jackson Conti - Plateau pt. 1
Thundercat - Is it love ?
Soundgarden - Black hole sun
Grandma'S Ashes - Cold touch
Bada Bada - Tallinn (album edit)
Bryony Jarman-Pinto - Willow
Mathieu Boogaerts - Il faut toujours écouter son corps
Altin Gun - Üzüm üzüme baka baka (feat. Asa Moto)
Fulgeance - Automne Normand
Quincy Jones - Superstition
Beach Fossils - Numb
Panda Bear - Just as well
Endless Dive - Feu de paille
Gorillaz - Feel good inc.
Slowe - Stay right here
Sofie Sorman - Vindarna
Colette Maze - Oblivion - arrangement pour piano et guitare
Bon Voyage Organisation - Le grand pari
Noga Erez - AYAYAY (feat. Dillom)
Kenny Loggins - This Is It
Originals Orchestra - Top line
Tapioca - Samba em kigali
Donna Blue - The idea
Laufey - Clockwork
La Luz - Moon in reverse
Lola Young - Walk on by
Johnny Guitar Watson - Superman lover
Ginger Root - Only you
Brisebard - Vacances
Keziah Jones - Rhythm is love (version acoustique)
The Revivalists - Down in the dirt
Staples Jr Singers - You got to believe
Asta Hiroki - It's gonna be alright
Caterina Caselli - Cielo giallo
Alice Phoebe Lou - Lately
Philippe Katerine - Duo (feat. Angèle et Chilly Gonzales)
Misha Panfilov & Shawn Lee - Voodoo You Love
Adi Oasis - Multiply (Vin'S da Cuero Remix)
Pelados - Não sei fazer refrão
O'Jays - Back stabber
Gotts Street Park - Ivory
Men I Trust - Tailwhip (album v)
Babysolo33 - Giulietta
Tame Impala - Breathe deeper
Cécile McLorin Salvant (Compositeur) - Nun
WYNONA CARR - WYNONA CARR / WILLOW WEEP FOR ME
CANNONBALL ADDERLEY - CANNONBALL ADDERLEY / AUTUMN LEAVES
Sheila Jordan - Dat dere
HAZEL SCOTT - 'Round midnight
AMANDA AMBROSE - AMANDA AMBROSE / COME RAIN OR COME SHINE
Charles Mingus - II B.S.
CATERINA VALENTE - CATERINA VALENTE / CORCOVADO
Tito Puente - Hit the bongo
Nat King Cole - Caravan
DUKE ELLINGTON - Lullaby of birdland
