SOUNDIIZ
Evie Sands - You can do it
Anderson .Paak - King James
Yannis & The Yaw - Rain can't reach us
Sebastien Tellier - La ritournelle
Bernard Lavilliers - Big brother
Eddie Warner & Sa Musique Tropicale - Coco de Copacabana
Sylvia Telles - Samba de uma nota so
Tiago Caetano - Constelação
Nujabes - Prayer
Nancy Sinatra - Friday's child
Swingle Singers - La flûte enchantée K 620 : Ouverture
Eels - Flyswatter
Come Ranjard - Hahawhy
King Gizzard & The Lizard Wizard & Mild High Club - Rolling stoned
Say She She & Piya Malik - Forget me not
Monika - Secret in the dark
Armando Trovajoli - Le sex fou : Signora sono le otto
Soeur Sourire - Dominique
The Who - Eyesight to the blind
La Fine Equipe - Religieuse (feat Blanka)
Willis Jackson - Ain't no sunshine
Notorious Big - Things done changed
Tabu Ley Rochereau - Kelya
Pat Thomas & Kwashibu Area Band - Atesem
Matty - Verocai
World Brain - Ville fleurie
Inigo Montoya - Adoration de la bouteille en verre
Air - Playground love
Devendra Banhart - My boyfriend's in the band
Lhasa - Por eso me quedo
Pepe Romero - Espana op 165 : Malaguena
The Incredible String Band - Way back in the 1960s
Peter Green - Traveling riverside blues
Benny Bailey - Hard sock dance
Rosemary Clooney - Nice Work If You Can Get It
Phyllis Dillon - Perfidia
Cymande - Listen
Koki Nakano - Buoy
Sega Bodega - Um Um
Nilufer Yanya - Tears
Parson Jones - Ready to go
Jose Roberto - Crioula multicolorida
Letta Mbulu - Sweet juju
The Juju Orchestra - Take Four
Joe Dassin - Cecilia
Allysha Joy - Hold on
Deniece Williams - Slip away
Diane Tell - Souvent longtemps enormement
Magdalena Hoffmann - Fantaisie en la min Fk 23 BR A 26
Malvina Reynolds - God bless the grass
Flox - Smoke grass
Stevie Wonder - Too high
Baxter Dury - How do you make me feel
Weather Report - Birdland
Elder Island - The big unknown
Blue Thyme - Through the night
Kim Deal - Crystal breath
The Rolling Stones - Heartbreaker (Instrumental)
Ten Years After - I'd love to change the world
Adrianne Lenker - Vampire empire
Quatuor Oslo - Quatuor à cordes n°5 en Ut Maj op 29 (Sérénade) : Scherzo
Paulette Rollin - Tarentelle des ou où a à et est
Dennis Brown - He can't spell
Otis Taylor - Write a book about it
Miles Davis Quintet - I could write a book
Flavien Berger - Ciao Satan
Floating Points Ensemble - Post suite
Otis Redding - My girl
Millie - My boy lollipop
Msaki & Tubatsi - Off the ground
Mulatu Astatke & Hoodna Orchestra - Dung gate
Zap Mama - Brrriak !
Deep Throat Choir - Ada
The B-52's - Dance this mess around
Aronas - Dance Dance Dance
JD McPherson - I can’t go anywhere with you
Charlie Parker & Mark Woolbright - The man who wrote home sweet home never was a married man
Gil Scott Heron - Home is where the hatred is
Blind Faith - Can't find my way home
Nicolas Lestoquoy - 2 danses espagnoles op 23 : Zapateado op 23 n°2 - pour guitare acoustique et violon
Yvette - Upa neguinho
Superbravo - Chanson tremble´e
Peder - This shiny kind of you
Perquisite - After the rain (feat. David Kwelsiber)
Lmno And Madlib - Head lock
Mary McCreary - Singing the blues (reggae)
The Pointer Sisters - Grinning in your face
John Mayall - Marsha's mood
Mira Lu Kovacs - Pain train
The Loire Valley Calypsos - S'ouvrent les nuages
Sababa 5 & Yurika - A flower called Indica
